"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2021-10-18T00:00:00.000","22293","Installation of rooftop mechanical units, Midwood Library, 975 East 16th Street, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22315","Reconstruction of the Little Neck Pump Station, 40th Avenue and 248th Street, Little Neck, Queens","Queens","DEP","DOT","Public","Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22366","Rehabilitation of an office building (East 34th Street Heliport Metroport), 499 East 34th Street at the East River, Manhattan","Manhattan","EDC",,"Private","Architecture","Rehabilitation","Commented",,
"2021-10-18T00:00:00.000","22459","Installation of an interim guardbooth, sallyport, walkway and swing space, Queens House of Detention, 125-01 Queens Boulevard, Kew Gardens, Queens","Queens","DDC",,"Public","Architecture","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22367","Construction of a boathouse, and adjacent site work, Sherman Creek Park, 3725 Tenth Avenue, Harlem River Drive, Academy Street, and Sherman Creek, Manhattan","Manhattan","DPR",,"Public and Private","Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22463","Conservation of the American Merchant Mariners Memorial (1991) by Marisol, The Battery (formerly Battery Park), Breakwater extension adjacent to Pier A, Manhattan","Manhattan","EDC",,"Public","Artwork","Conservation","Commented",,
"2021-09-20T00:00:00.000","22035","Conservation of Lafayette and Washington (1890) by Frederic-Auguste Bartholdi, Lafayette Square, Morningside Avenue, West 114th Street, and Manhattan Avenue, Manhattan","Manhattan","DPR",,"Public","Artwork","Conservation","Approved","1",
"2021-09-20T00:00:00.000","21402","Construction of flood protection measures as part of the South Battery Park City Resiliency Master Plan, 1st Place between Battery Place and the Hudson River, Pier A Plaza, and The Battery, Manhattan","Manhattan","DPR","EDC/DOT","Public","Landscape Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","21551","Installation of Möbiusky by Eduardo Coimbra, Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DCLA%","DDC/ACS","Public","Artwork","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","22068","Design of the Downtown Brooklyn and Fulton Mall streetscape master plan (Public Realm Action Plan), Willoughby Street, Adams Street, Boerum Place, Schermerhorn Street, Flatbush Avenue, Atlantic Avenue at the Barclays Center, and University Place, Brooklyn","Brooklyn","DOT",,"Public and Private","Landscape Architecture","Master plan/Prototype","Commented",,
"2021-09-20T00:00:00.000","22019","Design of yard-wide entrances, including reconstruction of gates and adjacent site work, Clymer Street at Kent Street, Flushing Avenue at Clinton Avenue, Flushing Avenue at Cumblerland Street, and Navy Street at Sands Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Architecture","Master plan/Prototype","Commented",,
"2021-09-20T00:00:00.000","22101","Construction of streetscape improvements, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","EDC",,"Public","Landscape Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","18624","Reconstruction of the esplanade Harlem River Greenway as part of the Manhattan Waterfront Greenway, Harlem River Drive between East 125th Street and East 132nd Street, Manhattan","Manhattan","EDC","DPR/DOT","Public","Landscape Architecture","Reconstruction","Approved with conditions","2",
"2021-09-20T00:00:00.000","20388","Construction of an interim parking lot and installation of a trailer, 17 Bristol Street, Brooklyn","Brooklyn","DDC",,"Public","Landscape Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","17332","Reconstruction of Stapleton Playground, adjacent to P.S./I.S. 78, Tompkins Avenue between Broad Street and Hill Street, Stapleton, Staten Island","Staten Island","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","17062","Reconstruction of Walton Playground, East 181st Street and Walton Avenue, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","20472","Construction of a playground and reconstruction of athletic courts, Pulaski Park, Bruckner Boulevard and the Willis Avenue Bridge, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","17063","Reconstruction of Black Rock Playground, adjacent to P.S. 119, Blackrock Avenue, Virginia Avenue, Watson Avenue, and Pugsley Avenue, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","6562","Renovation of and addition to the Stapleton Branch Library, 132 Canal Street, Staten Island","Staten Island","DDC",,"Public","Architecture","Renovation","Commented",,
"2021-09-20T00:00:00.000","9174","Reconstruction of a retaining wall and adjacent site work, Jerome Avenue and Parkview Terrace between East 196th Street and Morris Avenue, Bronx","Bronx","DDC","DPR/DOT","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","10872","Reconstruction of Grand Avenue Playground, Grand Avenue and West 181st Street, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","20782","Installation of rooftop photovoltaic panels and mechanical equipment, Staten Island District 3 Garage, 1000 West Service Road, Staten Island","Staten Island","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","20907","Reconstruction of Luis Lopez Playground and adjacent site work, Targee Street, Palma Drive, and Oder Avenue, Staten Island","Staten Island","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","22126","Installation of Questions Worth Having Answers To by Kameelah Janan Rasheed, Abolitionist Place (formerly Willoughby Square Park), Willoughby Street, Abolitionist Place (Duffield Street) and Gold Street, Brooklyn","Brooklyn","DCLA%","EDC","Public","Artwork","Installation of specific elements","Approved with conditions","2",
"2021-09-20T00:00:00.000","22202","Installation of a plaque commemorating Spanish casualties of the American Revolution, Fort Greene Park, Myrtle Avenue, Washington Park, Dekalb Avenue and Saint Edward Street, Brooklyn","Brooklyn","DPR",,"Public","Artwork","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","NULL","Reconstruction of a fueling station, 47th Police Precinct, 4111 Laconia Avenue, Bronx","Bronx","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","NULL","Reconstruction of fuel tank access hatches, Betts Avenue Incinerator, 58-62 53rd Avenue, Woodside, Queens","Queens","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","22462","Reconstruction of a mall as part of the Park Avenue Malls master plan (Reimagining Park Avenue), Phase I, Park Avenue between East 47th Street and East 48th Street, Manhattan","Manhattan","DOT",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","NULL","Reconstruction of fuel tank access hatches, 104th Police Precinct, 64-02 Catalpa Avenue, Ridgewood, Queens","Queens","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","22213","Installation of a rooftop mechanical unit, Alexandria Launch Labs, Columbia University, 3960 Broadway, Manhattan","Manhattan","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","22456","Construction of two soundstage buildings, a parking structure and lot, rehabilitation of two industrial buildings, and adjacent site work, (Steiner Studios Sequel), Made in NY-South Campus, Bush Terminal, between 43rd Street, 1st Avenue, and 51st Street, Brooklyn","Brooklyn","EDC",,"Public and Private","Architecture","Construction","Approved with conditions","1",
"2021-09-20T00:00:00.000","22457","Installation of The Fore by Katrín Sigurdardóttir, Rego Park Library, 91-41 63rd Drive, Rego Park, Queens","Queens","DCLA%","DDC/QL","Public","Artwork","Installation of specific elements","Approved with conditions","1",
"2021-09-20T00:00:00.000","22455","Rehabilitation of the Upper Effluent Chamber as part of the Kensico-Eastview Connection Project, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Rehabilitation","Commented",,
"2021-09-20T00:00:00.000","22458","Installation of Water Offering by William Lamson, Queens Botanical Garden, 43-50 Main Street, Elder Avenue between 134th Street and 136th Street, Flushing, Queens","Queens","DCLA%","DDC/DPR/DCLA","Public","Artwork","Installation of specific elements","Approved with conditions","1",
"2021-09-20T00:00:00.000","22450","Design of a prototypical streetscape toolkit as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, Brooklyn","Brooklyn","DOT",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2021-09-20T00:00:00.000","22452","Construction of Lower Concourse Park, East 144th Street, East 146th Street and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Landscape Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","22453","Construction of a distinctive sidewalk as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, 9 Dekalb Avenue, Flatbush Avenue, Dekalb Avenue, and Fleet Street, Brooklyn","Brooklyn","DOT",,"Public and Private","Distinctive sidewalks","Construction","Commented",,
"2021-09-20T00:00:00.000","22449","Installation of The Phoenix Ladder by Shellyne Rodriguez, Grand Concourse Boulevard, Grand Concourse Service Road, Morris Avenue, and Henwood Place, Bronx","Bronx","DCLA%","DDC/DOT","Public","Artwork","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","22447","Reconstruction of the Passerelle bridge and plaza, Flushing Meadows Corona Park, Roosevelt Avenue and Meridian Road, Corona, Queens","Queens","DPR","DOT","Public","Bridge","Reconstruction","Found Incomplete",,
"2021-09-20T00:00:00.000","22454","Construction of a connection chamber as part of the Kensico-Eastview Connection Project, Catskill-Delaware Ultraviolet Treatment Facility, 10 Walker Road, Town of Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","22448","Construction of an office building, boat lift dock, and adjacent site work, World’s Fair Marina, Flushing Bay Promenade and Marina Road, Flushing Meadows Corona Park, Corona Queens","Queens","DPR",,"Public and Private","Architecture","Construction","Commented",,
"2021-09-20T00:00:00.000","22459","Installation of an interim guardbooth, sallyport, walkway and swing space, Queens House of Detention, 125-01 Queens Boulevard, Kew Gardens, Queens","Queens","DDC",,"Public","Architecture","Installation of specific elements","Commented",,
"2021-09-20T00:00:00.000","22442","Reconstruction of Captain Dermody Triangle, 216th Street and 48th Avenue, Oakland Gardens, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-09-20T00:00:00.000","22443","Construction of a café kiosk (German Doner Kebab), Columbus Park, Joralemon Street between Court Street and Brooklyn Bridge Boulevard, east of Brooklyn Borough Hall, Brooklyn","Brooklyn","DPR",,"Private","Architecture","Construction","Approved","1",
"2021-09-20T00:00:00.000","13579","Reconstruction and expansion of Zion Triangle, Legion Street, East New York Avenue and Pitkin Avenue, Brooklyn","Brooklyn","DDC","DPR/DOT","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-09-20T00:00:00.000","22441","Installation of handrails, Morningside Park, near Morningside Drive and West 113th Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Installation of specific elements","Approved with conditions","1",
"2021-09-20T00:00:00.000","22444","Construction of an education building, Queens Botanical Garden, 43-50 Main Street, Elder Avenue between 134th Street and 136th Street, Flushing, Queens","Queens","DDC","DPR/DCLA","Public","Architecture","Construction","Approved","1",
"2021-09-20T00:00:00.000","22438","Installation of an emergency generator hook-up system, Communications Center, Tallman Island Wastewater Resource Recovery Facility, 127-01 Powell's Cove Boulevard, Queens","Queens","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
