"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"1998-05-22T00:00:00.000","SOC","223-98-BZII","72-01 & 72-22","451-459","Lorimer Street","Brooklyn","3","2785","31 & 32","R-6","1","Board of Standards and Appeals  reopens and amends the resolution pursuant to §73-211 of the Zoning Resolution, said resolution having been adopted under Calendar # 743-42-BZ on February 20, 1943 as amended through February 1, 2000, so that as amended this portion of the resolution shall read: ""Term of the variance extended; on condition that the term shall be limited to ten years, from February 1, 2000,  expiring on February 1, 2010; that a certificate of occupancy shall be obtained within eighteen months of the date of this amended resolution.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/223-98-BZII.pdf","2001-12-11T00:00:00.000","11206","40.710542","-73.948802","34","3069513","3027850032","513","BK0102","(40.710542, -73.948802)"
"2016-12-06T00:00:00.000","Appeal","2016-4454-A","GCL 36","362","Fourberie Lane","Staten Island","5","3019","452","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Mount Manresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4454-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2004-02-12T00:00:00.000","BZ","36-04-BZ","72-21","30","Carlton Avenue","Brooklyn","3","2030","40","M1-2","2","Variance (§72-21) to permit the proposed construction of an eight family dwelling, on a vacant lot, located in an M1-2 zoning district, is contrary to Z.R. §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/36-04-BZ.pdf","2005-11-01T00:00:00.000","11205","40.697051","-73.973631","35","3057975","3020300040","211","BK0203","(40.697051, -73.973631)"
"2012-10-18T00:00:00.000","SOC","103-91-BZ","72-01 & 72-22","248-18","Sunrise Highway","Queens","4","13623","19","C2-1/R3-2","13","Extension of term of approved variance permitting an auto laundry use (UG 16B); Amendment to permit changes to the layout and extend hours of operation.  C2-1/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/103-91-BZ.pdf","2013-07-09T00:00:00.000",,,,,,,,,
"2005-09-08T00:00:00.000","Appeal","223-05-A","GCL 36","54","Riverside Lane","Staten Island","5","1116","146","R3A","1","Appeal pursuant to Article III, Section 36, of the General City law to permit construction of 75 two family detached dwellings that does not front on a legally mapped street.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/223-05-A.pdf","2005-12-06T00:00:00.000","10302","40.637644","-74.141457","49","5169882","5011160146","20701","SI0106","(40.637644, -74.141457)"
"2007-05-17T00:00:00.000","SOC","67-95-BZ","73-11","1591/1611","Broadway","Manhattan","1","1020","46","C6-7T","5","Extension of Term of a previously approved Special Permit granted pursuant to §73-36 allowing the operation of a physical culture establishment on the 14 and 15 floors of the Crown Plaza Hotel located in a C6-7T (MID) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/67-95-BZ.pdf","2008-01-15T00:00:00.000",,,,,,,,,
"2015-07-23T00:00:00.000","Appeal","195-06-AIII","Common Law Vesting","151","Beach 5th Street","Queens","4","15609","1","R4-A","14","Extension of time to complete construction and obtain a Certificate of Occupancy for a previously-granted Common Law Vesting which expires on November 15, 2015.  R4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/195-06-AIII.pdf","2016-01-22T00:00:00.000","11691","40.595563","-73.740345","31","4616933","4156090008","101002","QN1401","(40.595563, -73.740345)"
"2013-11-19T00:00:00.000","BZ","30-12-BZII","Article 78-REMAND","142-41","Roosevelt Avenue","Queens","4","5020","34","R6/C2-2","7","Special Permit (§73-49) to allow rooftop parking at the site. The Board denied an initial request for the special permit in January 2013, but the New York State Supreme Court granted the applicant’s request to vacate the Board’s denial and remanded it back to the Board “for the purpose of issuing the special permit, subject to any conditions or restrictions as may be appropriate.”   R6-/C2-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/30-12-BZII.pdf","2016-06-14T00:00:00.000","11354","40.760702","-73.825621","20","4312189","4050200034","865","QN0707","(40.760702, -73.825621)"
"2013-10-15T00:00:00.000","Appeal","287-13-A","GCL 36","525","Durant Avenue","Staten Island","5","5120","64","R3X(SRD)","3","Proposed construction of a building that does not front on a legally mapped street, contrary to General City Law Section 36. R3X SRD district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/287-13-A.pdf","2014-02-11T00:00:00.000","10308","40.549201","-74.141871","51","5172026","5051200064","13203","SI0302","(40.549201, -74.141871)"
"2003-01-13T00:00:00.000","Appeal","20-03-A","GCL 36","150-81","Powells Cove Boulevard","Queens","4","4487","72","R3-2","7","Proposed construction of a one family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/20-03-A.pdf","2003-05-06T00:00:00.000","11357","40.798426","-73.816785","19","4530987","4044870072","981","QN0702","(40.798426, -73.816785)"
"2010-04-19T00:00:00.000","Appeal","57-10-A","Common Law Vesting","517","53rd Street","Brooklyn","3","808","69","R6-B","7","Appeal seeking a determination that the owner has acquired a common law vested right to continue development commenced under the prior C4-3 zoning district.  R6B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/57-10-A.pdf","2010-05-25T00:00:00.000","11220","40.64308","-74.011477","38","3013990","3008080069","100","BK0703","(40.64308, -74.011477)"
"2016-03-31T00:00:00.000","Appeal","2016-4161-A","GCL 36","27","Montana Court","Staten Island","5","1196","200","R3A","1","To permit the proposed development of a one family home, contrary to Article 3 Section 36 of the General City Law. R3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4161-A.pdf","2016-09-20T00:00:00.000","10303","40.63076","-74.154625","49","5166343","5011960200","231","SI0107","(40.63076, -74.154625)"
"2017-05-10T00:00:00.000","LSC","241-05-AII","LSC","63","Riverside Lane","Staten Island","5","1116","152","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/241-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.637603","-74.141576","49","5170148","5011160152","20701","SI0106","(40.637603, -74.141576)"
"2006-01-27T00:00:00.000","BZ","16-06-BZ","73-622","2253","East 14th Street","Brooklyn","3","7375","50","R4","15","Special Permit (§73-622) to permit the proposed enlargement of a one family home, which creates non-compliances with respect to open space and floor area (ZR 23-141), side yards (ZR 23-461) and rear yard (ZR 23-47).","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/16-06-BZ.pdf","2006-10-17T00:00:00.000","11229","40.595445","-73.956697","48","3200756","3073750050","586","BK1503","(40.595445, -73.956697)"
"2003-02-10T00:00:00.000","Appeal","64-03-A","GCL","25","Hall Avenue","Staten Island","5","2091","60","R3-2","2","Construction within a bed of a mapped street, contrary to Section 35 of the General City Law and contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/64-03-A.pdf","2004-05-11T00:00:00.000","10314","40.606194","-74.148197","50",,,"27301","SI0204","(40.606194, -74.148197)"
"2006-05-02T00:00:00.000","SOC","393-66-BZII","Extension of Time/Waiver","453","East Tremont Avenue and W","Bronx","2","3034","52","6","6","Application for a waiver of the Rules and Procedure and an extension of time to obtain a certificate of occupancy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/393-66-BZII.pdf","2006-07-11T00:00:00.000","10457","40.847177","-73.898749","15","2011249","2030340052","395","BX0602","(40.847177, -73.898749)"
"1998-12-24T00:00:00.000","BZ","357-98-BZ","72-21","84","Skillman Street","Brooklyn","3","1899","43","M1-1","3","Variance (§72-21) to permit the proposed residential dwellings in an M1-1 zoning district contrary to section 42-00","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/357-98-BZ.pdf","2001-05-23T00:00:00.000","11205","40.695861","-73.957374","33","3390202","3018990038","1237","BK0301","(40.695861, -73.957374)"
"2019-02-21T00:00:00.000","SOC","389-85-BZIV","73-11","2090","Bronxdale Avenue","Bronx","2","4283","0001","C2-3 within R7-1","11","Extension of Term of a previously approved Special Permit (§73-211) which permitted the operation of a Automotive Service Station (UG 16B) (Mobil) which expired on November 26th 2015; Waiver of the Board’s Rules.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/389-85-BZIV.pdf","2021-02-09T00:00:00.000","10462","40.851823","-73.868191","13","2048773","2042830001","22401","BX1101","(40.851823, -73.868191)"
"2004-03-02T00:00:00.000","Appeal","64-04-A","GCL 36","22","Hudson Walk","Queens","4","16350","400","R4","14","Proposed enlargement to an existing one family dwelling, not fronting on a legally mapped street, and has a private disposal system in the bed of a private service road, is contrary to Section 36, Article 3 of the General City Law, and Department of Buildings’ policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/64-04-A.pdf","2004-08-10T00:00:00.000","11697","40.556846","-73.918752","32","4466175","4163500400","91603","QN1403","(40.556846, -73.918752)"
"2013-09-27T00:00:00.000","BZ","277-13-BZ","72-21","1769","Fort George Hill","Manhattan","2","2170","180 & 190","R7-2","12","Variance (§72-21) to permit a proposed development of a 12-story, 125 unit residential building with two floors of community facility/church space, contrary to floor area (§23-145), lot coverage (§23-145), and base and building height (§23-633).  R7-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/277-13-BZ.pdf","2014-08-19T00:00:00.000",,,,,,,,,
"1998-11-18T00:00:00.000","Appeal","325-98-A","GCL 36","150-02/12","Jamaica Avenue","Queens","4","10092","1 (Tent. 6)","C6-1","12","Proposed building not fronting on a legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/325-98-A.pdf","1999-02-23T00:00:00.000",,,,,,,,,
"2003-02-10T00:00:00.000","Appeal","63-03-A","GCL","27","Hall Avenue","Staten Island","5","2091","62","R3-2","2","Construction within a bed of a mapped street, contrary to Section 35 of the General City Law and contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/63-03-A.pdf","2004-05-11T00:00:00.000","10314","40.6062","-74.148237","50","5170991","5020910064","27301","SI0204","(40.6062, -74.148237)"
"2019-02-01T00:00:00.000","BZ","2019-25-BZ","72-21","40-48","Commercial Street","Brooklyn","3","2482","1,4, and 6","M1-2/R6","1","Variance (72-21) to permit the development of a nine-story plus cellar mix-use commercial and residential building contrary to ZR 24-154(b) (residential FAR); ZR 23-22 (dwelling units); 23-662(c)(1) (street wall setback) and ZR 25-23 (parking).  M1-2/R6 zoning district. MX-8.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-25-BZ.pdf","2021-04-26T00:00:00.000","11222","40.7365","-73.958088","33","3000000","3024820001","56302","BK0101","(40.7365, -73.958088)"
"2017-05-10T00:00:00.000","LSC","221-05-AII","LSC","50","Riverside Lane","Staten Island","5","1116","144","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/221-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.637818","-74.141104","49","5169880","5011160144","20701","SI0106","(40.637818, -74.141104)"
"2008-03-20T00:00:00.000","SOC","164-99-BZIII","11-41","79-03","Roosevelt Avenue","Queens","4","1290","46","C2-3 IN R6","3","Extension of Term/waiver for a (UG12) eating and drinking establishment without restrictions on entertainment, in a C2-3/R-6 zoning district, which expired on August 15, 2006; an Amendment to the seating layout on the first and second floors, relocation of the bar on the second floor and the addition of two storage rooms in the cellar.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/164-99-BZIII.pdf","2008-09-09T00:00:00.000","11372","40.747367","-73.886565","25","4029980","4012900046","285","QN0301","(40.747367, -73.886565)"
"1998-02-18T00:00:00.000","Appeal","115-98-A","GCL","73","Dexter Avenue","Staten Island","5","7020","383","R3-2 S Richmond","3","Proposed buildings are located within the bed of a mapped street, and are not fronting on a legally mapped street contrary to Sections 35 and 36, of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/115-98-A.pdf","1998-06-23T00:00:00.000","10309","40.5393","-74.215788","51","5133064","5070200383","20803","SI0304","(40.5393, -74.215788)"
"2019-04-26T00:00:00.000","BZ","2019-80-BZ","73-36","15","West 18th Street","Manhattan","1","820","29","C6-4A","5","Special Permit (§73-36) to permit the legalization of a physical culture establishment (Title Boxing Club) to be located on the second floor of an existing 10-story mixed use commercial and residential building contrary to ZR §32-10.  C6-4A Flatiron District located within the Ladies Mile Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-80-BZ.pdf","2019-11-19T00:00:00.000","10011","40.738851","-73.992599","3","1015447","1008200029","54","MN0501","(40.738851, -73.992599)"
"2012-07-23T00:00:00.000","BZ","210-12-BZ","73-36","44","West 28th Street","Manhattan","1","829","68","C6-4X and M1-6","5","Special Permit (§73-36) to allow a physical culture establishment (CrossFit) to be located on second story of an  existing 16-story building.  C6-4X and M1-6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/210-12-BZ.pdf","2012-12-04T00:00:00.000","10001","40.745556","-73.989386","3","1015707","1008290068","58","MN0501","(40.745556, -73.989386)"
"2001-07-20T00:00:00.000","SOC","175-92-BZ","Extension of Time","23-31/31A","Steinway Street","Queens","4","793","Tent. 62","R5","1","Request for a waiver of the Rules of Practice and Procedure, reopening for an extension of time to obtain the certificate of occupancy which expired August 20, 1997 for the proposed construction of one three story attached mixed use building which is part of a development of five three story buildings on a single zoning lot.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/175-92-BZ.pdf","2002-06-18T00:00:00.000",,,,,,,,,
