"inspection_type","job_ticket_or_work_order_id","job_id","job_progress","bbl","boro_code","block","lot","house_number","street_name","zip_code","x_coord","y_coord","latitude","longitude","borough","inspection_date","result","approved_date","location","community_board","council_district","census_tract","bin","nta"
"Initial","13563336","PC8025498","1","3081660043","3","08166","0043","9730","FARRAGUT ROAD","11236",,,"40.646823819266","-73.903654837105","Brooklyn","2023-01-20T11:45:54.000","Passed","2023-01-23T12:27:38.000","
,  
(40.646823819266, -73.903654837105)","18","42","974","3229413","Canarsie"
"BAIT","2603692","PC6798174","5","2027970007","2","02797","0007","1738","WEEKS AVENUE","10457","1009853","247445","40.845416004149","-73.907497331376","Bronx","2017-02-16T14:05:45.000","Bait applied","2017-02-17T08:31:47.000","
,  
(40.845416004149, -73.907497331376)","5","14","22901","2007434","Mount Hope"
"Initial","11866511","PC7061774","1","3032650009","3","03265","0009","275","EVERGREEN AVENUE","11221","1004920","192636","40.695219647091","-73.925632946883","Brooklyn","2012-08-29T09:37:57.000","Passed","2012-08-31T13:44:06.000","
,  
(40.695219647091, -73.925632946883)","4","34","421","3074377","Bushwick (West)"
"Initial","11734398","PC7366615","1","4097580019","4","09758","0019","159-20","89 AVENUE","11432","1039455","196523","40.705847714505","-73.80137824973","Queens","2011-05-04T11:35:43.000","Passed","2011-05-11T14:20:51.000","
,  
(40.705847714505, -73.80137824973)","12","24","44601","4208862","Jamaica"
"Compliance","12890257","PC7193783","2","3079830119","3","07983","0119","659","EAST   78 STREET","11236","1007233","171269","40.636733603426","-73.917191627243","Brooklyn","2014-11-20T13:13:04.000","Failed for Other R","2014-11-21T14:58:43.000","
,  
(40.636733603426, -73.917191627243)","18","45","950","3223521","Canarsie"
"Initial","12103166","PC6756650","1","2033100070","2","03310","0070","3013","GRAND CONCOURSE","10468","1015315","257437","40.873204723631","-73.887166137745","Bronx","2015-10-13T14:47:40.000","Passed","2015-10-19T15:29:40.000","
,  
(40.873204723631, -73.887166137745)","7","14","411","2017314","Bedford Park"
"Initial","11958080","PC7361976","1","4097620010","4","09762","0014","153-06","88 AVENUE","11432","1038688","196612","40.706334786631","-73.803695973149","Queens","2013-11-19T15:55:25.000","Passed","2013-12-09T15:50:35.000","
,  
(40.706334786631, -73.803695973149)","12","24","236","4000000","Jamaica"
"Initial","11698764","PC6614390","1","2027980048","2","02798","0048","1757","TOPPING AVENUE","10457","1010263","247361","40.845625882541","-73.905693459463","Bronx","2011-01-04T12:47:46.000","Rat Activity","2011-01-13T10:40:44.000","
,  
(40.845625882541, -73.905693459463)","5","15","22901","2007480","Mount Hope"
"Initial","13672611","PC8134577","1","4091900024","4","09190","0024","85-40","105 STREET","11418","1027648","193684","40.698180895644","-73.843491096226","Queens","2023-06-29T16:05:32.000","Passed","2023-07-03T17:39:38.000","
,  
(40.698180895644, -73.843491096226)","9","32","26","4191729","Richmond Hill"
"Initial","11434532","PC7374344","1","4088420131","4","08842","0131","86-10","79 STREET","11421","1022041","191818","40.693084976425","-73.863722442972","Queens","2018-07-16T12:50:23.000","Passed","2018-07-19T11:28:53.000","
,  
(40.693084976425, -73.863722442972)","9","30","2","4181076","Woodhaven"
"BAIT","2917013","PC7988829","4","2033510032","2","03351","0032","3292","HULL AVENUE","10467",,,"40.876436071921","-73.874692426185","Bronx","2023-08-24T09:50:52.000","Bait applied","2023-08-25T08:05:49.000","
,  
(40.876436071921, -73.874692426185)","7","11","42902","2018472","Norwood"
"Initial","12051636","PC6715600","1","2028010001","2","02801","0001","1840","GRAND CONCOURSE","10457","1010029","248212","40.84804802221","-73.907269556918","Bronx","2015-03-02T14:26:28.000","Passed","2015-03-04T15:20:52.000","
,  
(40.84804802221, -73.907269556918)","5","14","23302","2007542","Mount Hope"
"Initial","12083278","PC6267585","1","1011130047","1","01113","0047","1855","BROADWAY","10023","989076","219709","40.769507472942","-73.982122103659","Manhattan","2015-06-23T14:36:08.000","Passed","2015-06-25T09:09:51.000","
,  
(40.769507472942, -73.982122103659)","7","3","145","1027193","Upper West Side-Lincoln Square"
"Initial","12105824","PC6774872","1","2037740061","2","03774","0061","1237","WARD AVENUE","10472","1018040","241713","40.829811609153","-73.877562987222","Bronx","2015-10-29T13:36:44.000","Passed","2015-11-04T10:21:43.000","
,  
(40.829811609153, -73.877562987222)","9","18","54","2025269","Soundview-Bruckner-Bronx River"
"Initial","12684543","PC6485100","1","1015110044","1","01511","0044","164","EAST 83 STREET","10028","996366","222354","40.77722428269","-73.956285767674","Manhattan","2019-11-26T14:42:01.000","Passed","2019-11-27T11:35:42.000","
,  
(40.77722428269, -73.956285767674)","8","5","140","1047621","Upper East Side-Carnegie Hill"
"Initial","11673287","PC6162951","1","1018720061","1","01872","0061","832","WEST END AVENUE","10025","992355","230038","40.798231786874","-73.971018905474","Manhattan","2010-09-08T12:00:33.000","Passed","2010-09-09T08:56:12.000","
,  
(40.798231786874, -73.971018905474)","7","6","187","1056493","Upper West Side-Manhattan Valley"
"BAIT","2412126","PC6056362","6","1014337502","1","01433","0045","1389","3 AVENUE","10075","996125","221274","40.774169774584","-73.957360096544","Manhattan","2011-05-01T07:58:17.000","Bait applied","2011-05-06T08:04:31.000","
,  
(40.774169774584, -73.957360096544)","8","4","134","1088595","Upper East Side-Lenox Hill-Roosevelt Island"
"Compliance","12935644","PC6889467","2","2028000063","2","02800","0063","234","EAST 176 STREET","10457","1010451","248043","40.847450805787","-73.905296883214","Bronx","2016-06-01T13:10:13.000","Rat Activity","2016-06-14T10:11:59.000","
,  
(40.847450805787, -73.905296883214)","5","15","22901","2007534","Mount Hope"
"Initial","13415728","PC7888123","1","2029400025","2","02940","0025","1718","CROTONA PARK EAST","10460",,,"40.837772040351","-73.889044285691","Bronx","2022-06-23T08:45:11.000","Passed","2022-06-24T13:05:14.000","
,  
(40.837772040351, -73.889044285691)","3","15","155","2009874","Crotona Park East"
"Compliance","12986691","PC6799287","2","2025040062","2","02504","0062","960","ANDERSON AVENUE","10452","1004303","242142","40.831396721525","-73.927818159651","Bronx","2017-08-22T13:40:14.000","Passed","2017-08-25T14:24:06.000","
,  
(40.831396721525, -73.927818159651)","4","8","189","2003041","Highbridge"
"Initial","11823754","PC7144163","1","3042080041","3","04208","0041","2593","PITKIN AVENUE","11208","1018495","185211","40.674742394533","-73.876511277908","Brooklyn","2012-05-03T12:46:51.000","Passed","2012-05-07T12:58:49.000","
,  
(40.674742394533, -73.876511277908)","5","37","1192","3348006","East New York (North)"
"Compliance","12989646","PC6369588","2","1010490001","1","01049","0001","345","WEST 58 STREET","10019","988647","219425","40.76795142846","-73.983682109034","Manhattan","2017-09-21T15:23:09.000","Passed","2017-09-22T14:58:35.000","
,  
(40.76795142846, -73.983682109034)","4","6","145","1082934","Upper West Side-Lincoln Square"
"Compliance","12945514","PC6713517","2","2029500065","2","02950","0065","1945","CLINTON AVENUE","10457","1014470","246971","40.844580267258","-73.890373802617","Bronx","2016-09-12T09:20:09.000","Rat Activity","2016-09-14T11:25:08.000","
,  
(40.844580267258, -73.890373802617)","6","15","36901","2009981","Tremont"
"Initial","13455801","PC7925297","1","2026070068","2","02607","0068","1077","BOSTON ROAD","10456",,,"40.82669265249","-73.905669810002","Bronx","2022-08-18T11:13:00.000","Failed for Other R","2022-08-19T11:19:37.000","
,  
(40.82669265249, -73.905669810002)","3","17","18502","2004187","Morrisania"
"Compliance","13178124","PC7598138","2","1005257506","1","00525","7506","154","BLEECKER STREET","10012","984369","204638","40.728353916885","-73.999570648073","Manhattan","2020-08-25T08:38:57.000","Passed","2020-08-26T09:15:24.000","
,  
(40.728353916885, -73.999570648073)","2","1","65","1008266","Greenwich Village"
"Initial","11227311","PC6640529","1","2024220054","2","02422","0054","287","EAST 162 STREET","10451","1007188","240318","40.826256834184","-73.917117460524","Bronx","2011-08-10T14:05:07.000","Rat Activity","2011-08-17T15:43:40.000","
,  
(40.826256834184, -73.917117460524)","4","16","173","2001981","Concourse-Concourse Village"
"Initial","11968394","PC6209891","1","1005300004","1","00530","0004","676","BROADWAY","10012","985719","204274","40.727502931421","-73.995002984902","Manhattan","2014-03-07T13:56:25.000","Passed","2014-03-11T12:58:05.000","
,  
(40.727502931421, -73.995002984902)","2","2","5502","1008468","Greenwich Village"
"Initial","11734417","PC7365932","1","4097570044","4","09757","0044","90-36","161 STREET","11432","1039974","195937","40.705179807536","-73.79927029885","Queens","2011-05-04T14:45:09.000","Failed for Other R","2011-05-11T14:24:39.000","
,  
(40.705179807536, -73.79927029885)","12","24","44601","4000000","Jamaica"
"Compliance","13052360","PC6497352","2","1002660065","1","00266","0065","549","GRAND STREET","10002","989720","199342","40.714148104878","-73.980593116145","Manhattan","2019-01-15T15:03:12.000","Rat Activity","2019-01-22T09:42:35.000","
,  
(40.714148104878, -73.980593116145)","3","1","202","1003219","Lower East Side"
"Compliance","12770698","PC6531834","2",,"2","03165","0033","2435","GRAND CONCOURS",,"1012484","252986","0.00000000000000000000","0.00000000000000000000","Bronx","2010-11-26T11:10:09.000","Rat Activity","2010-11-30T08:50:42.000","
,  
(0.0, 0.0)",,,,,
"Initial","12177353","PC6959983","1","2029340019","2","02934","0018","1342","CLINTON AVENUE","10456","1012003","242525","40.83237770174","-73.899995493119","Bronx","2016-08-01T09:42:15.000","Passed","2016-08-05T09:14:43.000","
,  
(40.83237770174, -73.899995493119)","3","16","151","2127408","Morrisania"
"BAIT","2611819","PC6847012","9","2025040105","2","02504","0105","1055","JEROME AVENUE","10452","1004878","242806","40.832948576569","-73.925210995818","Bronx","2017-04-13T22:00:40.000","Bait applied","2017-04-13T14:39:31.000","
,  
(40.832948576569, -73.925210995818)","4","8","193","2003053","Highbridge"
"Initial","13138092","PC7574250","1","3032830019","3","03283","0019","600","VAN BUREN STREET","11221",,,"40.69256273141","-73.925671982301","Brooklyn","2020-02-20T15:35:02.000","Passed","2020-02-21T09:39:28.000","
,  
(40.69256273141, -73.925671982301)","4","37","395","3074952","Bushwick (East)"
"Initial","12213193","PC6760384","1","2031070016","2","03107","0016","800","EAST 179 STREET","10460","1015619","247142","40.845111817499","-73.886588688872","Bronx","2016-11-21T13:24:41.000","Passed","2016-11-22T13:52:27.000","
,  
(40.845111817499, -73.886588688872)","6","17","36501","2012946","Tremont"
"Initial","11587406","PC6805855","1","2029560026","2","02956","0026","812","EAST TREMONT AVENUE","10460","1015382","246545","40.843622351278","-73.887530950348","Bronx","2018-05-25T11:18:06.000","Rat Activity","2018-05-30T10:30:24.000","
,  
(40.843622351278, -73.887530950348)","6","15","36502","2010069","Tremont"
"Initial","12215582","PC6264976","1","1005527503","1","00552","7503","135","WEST 4 STREET","10012","984259","205771","40.731274348114","-74.000072163162","Manhattan","2016-11-25T10:26:01.000","Passed","2016-11-29T11:51:10.000","
,  
(40.731274348114, -74.000072163162)","2","1","65","1087257","Greenwich Village"
"Initial","11926189","PC6585387","1","2024210049","2","02421","0049","299","EAST 161 STREET","10451","1007167","240051","40.825299247692","-73.917573930883","Bronx","2013-07-10T15:53:19.000","Rat Activity","2013-07-12T11:04:02.000","
,  
(40.825299247692, -73.917573930883)","4","17","173","2000000","Concourse-Concourse Village"
"Initial","13337596","PC7816900","1","3032850062","3","03285","0062","1193","GREENE AVENUE","11221",,,"40.695442366555","-73.922091396463","Brooklyn","2022-03-01T12:37:19.000","Passed","2022-03-01T22:05:44.000","
,  
(40.695442366555, -73.922091396463)","4","37","419","3075045","Bushwick (East)"
"Compliance","12990743","PC7401474","2","4063880042","4","06388","0042","61-12","MAIN STREET","11367","1032677","209495","40.741552136011","-73.825240551286","Queens","2017-09-29T10:15:11.000","Failed for Other R","2017-10-03T09:42:33.000","
,  
(40.741552136011, -73.825240551286)","7","20","80302","4139792","Queensboro Hill"
"Initial","12375234","PC7128670","1","3033227501","3","03322","0006","68","GROVE STREET","11221","1006000","191439","40.692140273727","-73.921900543928","Brooklyn","2017-12-11T10:56:46.000","Passed","2017-12-18T11:47:23.000","
,  
(40.692140273727, -73.921900543928)","4","37","399","3076061","Bushwick (East)"
"Initial","11676794","PC6534140","1","2037740028","2","03774","0028","1244","BOYNTON AVENUE","10472","1017924","241773","40.829864760442","-73.87850602001","Bronx","2010-09-28T15:39:54.000","Passed","2010-09-29T12:19:23.000","
,  
(40.829864760442, -73.87850602001)","9","17","54","2025237","Soundview-Bruckner-Bronx River"
"Compliance","13081942","PC7219729","2","3019870062","3","01987","0062","41","MADISON STREET","11238","996051","188535","40.683932879893","-73.957418019699","Brooklyn","2019-09-18T12:15:47.000","Passed","2019-10-25T08:48:53.000","
,  
(40.683932879893, -73.957418019699)","3","35","229","3057103","Bedford-Stuyvesant (West)"
"Compliance","13022092","PC6433897","2","1014280039","1","01428","0039","220","EAST 74 STREET","10021","995649","219983","40.770775107165","-73.958994137174","Manhattan","2018-05-17T13:13:17.000","Passed","2018-05-18T13:25:36.000","
,  
(40.770775107165, -73.958994137174)","8","4","12602","1077050","Upper East Side-Lenox Hill-Roosevelt Island"
"Initial","12403193","PC6364339","1","1016240063","1","01624","0063","114","EAST 97 STREET","10029","997756","225869","40.786905780675","-73.951335674246","Manhattan","2018-02-16T10:45:12.000","Passed","2018-02-22T09:39:01.000","
,  
(40.786905780675, -73.951335674246)","11","8","15802","1051714","East Harlem (South)"
"Initial","12294740","PC6767709","1","2031220006","2","03122","0006","2016","HONEYWELL AVENUE","10460","1016486","246538","40.843377081465","-73.883779759532","Bronx","2017-06-15T11:07:53.000","Passed","2017-06-29T12:41:28.000","
,  
(40.843377081465, -73.883779759532)","6","15","363","2113798","West Farms"
"Initial","13352209","PC7829474","1","1005310029","1","00531","0029","32","EAST 4 STREET","10003",,,"40.727511025755","-73.992444945199","Manhattan","2022-03-23T14:58:28.000","Passed","2022-03-24T11:55:59.000","
,  
(40.727511025755, -73.992444945199)","2","1","5502","1008514","Greenwich Village"
"Initial","12399971","PC6793484","1","2030680099","2","03068","0099","607","EAST TREMONT AVENUE","10457","1013981","247650","40.846325743475","-73.893099806214","Bronx","2018-02-12T08:05:02.000","Passed","2018-02-12T14:16:13.000","
,  
(40.846325743475, -73.893099806214)","6","15","373","2011993","Tremont"
"Initial","12351941","PC6403389","1","1018930012","1","01893","0012","317","WEST 108 STREET","10025","993095","231968","40.803212777367","-73.968267940976","Manhattan","2017-11-03T11:12:02.000","Rat Activity","2017-11-17T15:23:19.000","
,  
(40.803212777367, -73.968267940976)","7","7","195","1057304","Upper West Side-Manhattan Valley"
"Initial","11414837","PC7428809","1","4029060142","4","02906","0142","54-48","83 STREET","11373","1016949","205738","40.731312484478","-73.882016733742","Queens","2017-11-14T16:15:46.000","Passed","2017-11-16T12:30:17.000","
,  
(40.731312484478, -73.882016733742)","4","25","499","4066235","Elmhurst"
"Initial","13212190","PC7682293","1","3010410065","3","01041","0065","171","15 STREET","11215",,,"40.666250331269","-73.990721689697","Brooklyn","2021-03-24T11:40:00.000","Rat Activity","2021-03-26T16:46:36.000","
,  
(40.666250331269, -73.990721689697)","6","38","14101","3023684","Park Slope"
"Initial","13697924","PC8098545","1",,"2","03240","0007",,,"10463",,,,,"Bronx","2023-08-09T16:15:00.000","Rat Activity","2023-08-10T15:41:56.000",,,,,,
"Initial","11529288","PC6602672","1","2039150005","2","03915","0005","1468","COMMONWEALTH AVENUE","10460","1020474","244274","40.837070341141","-73.869089386221","Bronx","2012-02-09T12:15:37.000","Passed","2012-02-16T09:40:31.000","
,  
(40.837070341141, -73.869089386221)","9","17","218","2028469","Soundview-Bruckner-Bronx River"
"BAIT","2470970","PC6599606","3","2024610058","2","02461","0058","960","GRAND CONCOURSE","10451","1006020","241430","40.82929823514","-73.9213450609","Bronx","2013-02-12T10:31:46.000","Bait applied","2013-02-13T08:48:09.000","
,  
(40.82929823514, -73.9213450609)","4","8","18301","2002815","Concourse-Concourse Village"
