"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1472564091","1625825","TX","PAS","2021-07-24T00:00:00.000","78","TLR","VAVO","P","84830","59430","7180","0","72","72","72","968074","0072","0000","0930P","0930P","K","O","11","TERRACE PLACE",,"20210724","408","D5",,"BBBBBBB","ALL","ALL","RD","0","2006","-","0",,,,,
"1472570558","GGN6854","NY","PAS","2021-07-05T00:00:00.000","98","SUBN","CHEVR","P","7030","76030","87430","20230606","72","72","72","960888","0072","0000","0614P",,"K","F","650","19 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2013","-","0",,,,,
"1472574394","419AJ9","NY","PAS","2021-06-29T00:00:00.000","51","MOT","VESPA","P","5580","7480","7580","0","72","72","72","941214","0072","0000","0715P",,,"F","728","5 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472574515","XHAB12","NJ","PAS","2021-06-13T00:00:00.000","40","P-U","CHEVR","P","9380","5780","5880","20211120","72","72","72","967562","0072","0000","0916P",,,"F","727","56 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1472574680","P838391","IL","PAS","2021-06-15T00:00:00.000","19","DELV","FRUEH","P","5280","8730","8780","0","72","72","72","924840","0072","0000","1135A",,"K","F","4310","3RD AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1472574692","076851T","NJ","PAS","2021-06-20T00:00:00.000","40","SDN","HONDA","P","9180","5280","5430","20210708","72","72","72","924840","0072","0000","0845A",,"NY","F","345","52 ST",,"0","408","E5",,"BBBBBBB","ALL","ALL","BL","0","0","-","0",,,,,
"1472574722","832TZE","CT","PAS","2021-06-23T00:00:00.000","40","SDN","NISSA","P","9280","5680","5780","0","72","72","72","924840","0072","0000","1010A",,"K","F","641","54 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","SIL","0","0","-","3",,,,,
"1472579094","KP64463","NY","PAS","2021-07-11T00:00:00.000","98","SDN","HONDA","P","6730","5430","5580","20210719","72","72","72","968074","0072","0000","0430P","0430P","K","F","157","16 STREET",,"20210711","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2021","-","0",,,,,
"1472579100","BYG8161","NY","PAS","2021-07-13T00:00:00.000","19","SDN","JEEP","P","9330","5010","5130","20220830","72","72","72","965620","0072","0000","0536P","0536P","K","O","150","55 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2014","-","0",,,,,
"1472579112","BZ30792","IN","PAS","2021-07-17T00:00:00.000","20","VAN","HONDA","P","5280","8430","10675","0","72","72","72","965620","0072","0000","0443P","0443P","K","F","976","3 AVE",,"20210719","408","K6",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472579124","3159617","IA","PAS","2021-07-20T00:00:00.000","14","DELV","FRUEH","P","5010","8730","8780","0","72","72","72","965620","0072","0000","0434P","0434P","K","F","4312","1 AVE",,"20210720","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472579835","YVW152","NY","PAS","2021-07-14T00:00:00.000","40","SDN","MAZDA","P","0","0","0","20220216","72","72","72","966256","0072","0000","1254A",,"K","F",,"N/E C/O 48 ST","16 AVE","0","408","C3",,"BBBBBBB","ALL","ALL","BLK","0","2010","-","0",,,,,
"1472582147","HYW3433","NY","PAS","2021-07-12T00:00:00.000","98","SUBN","JEEP","P","25135","35130","28830","20220328","72","72","72","968604","0072","0000","0723A",,"K","F","55","CATON PLACE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2021","-","0",,,,,
"1472582184","91BD84","NY","PAS","2021-07-13T00:00:00.000","40",,"REVEL","P","9780","5430","5580","20220430","72","72","72","968604","0072","0000","0038A",,"K","F","459","64 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472582196","JHK2064","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","LEXUS","P","9530","5580","5680","20230507","72","72","72","968604","0072","0000","0241A",,"K","F","539","59 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1472582202","JEP2072","NC","PAS","2021-07-22T00:00:00.000","14","SUBN","AUDI","P","5780","9080","9130","20220731","72","72","73","968604","0073","0000","0717A",,"K","F","5016","7 AVENUE",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1472582226","JCN5105","NY","PAS","2021-07-23T00:00:00.000","40","SUBN","HONDA","P","9680","5430","5580","20221230","71","71","72","968604","0072","0000","0132A",,"K",,"439","62 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","GREEN","0","2001","-","0",,,,,
"1472582287","18571TT","NY","TOW","2021-07-13T00:00:00.000","98","TOW","HIN","P","5580","8480","8530","20220228","72","72","72","967979","0072","0000","1122P",,"K","F","880","5 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2015","-","0",,,,,
"1472584399","715036W","NJ","PAS","2021-07-18T00:00:00.000","40","SDN","ME/BE","P","9130","5280","5430","0","72","72","72","967919","0072","0000","0510A",,"K","F","349","51 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","W","0","0","-","0",,,,,
"1472585525","3L38394","NY","PAS","2021-06-27T00:00:00.000","40","SDN","JEEP","P","36230","77930","85530","20210627","67","67","67","961971","0067","0000","1027P",,"K","F","109","E 32 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1472585586","CRW6008","PA","PAS","2021-07-05T00:00:00.000","46","SDN","BMW","P","36930","13880","41730","0","67","67","67","961471","0067","0000","0211A",,"K","F","833","E 48 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472586621","BRN2HEAL","NY","PAS","2021-07-06T00:00:00.000","98","SDN","NISSA","P","55330","36480","36530","20210706","67","67","67","967308","0067","0000","1005P",,"K","F","479","LENOX ROAD",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2016","-","0",,,,,
"1472588940","VRM5052","VA","PAS","2021-06-20T00:00:00.000","46","SDN","HYUN","P","37930","93830","26630","0","67","67","67","964448","0067","0000","1003P",,,"F","259","E 93",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1472590491","BLANKPLATE","99","999","2021-06-21T00:00:00.000","74","SDN","NISSA","P","41730","64830","23330","0","67","67","67","938897","0067","0000","0750A","0750A","K","F","3305","FOSTER AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1472590508","BLANKPLATE","99","999","2021-06-21T00:00:00.000","70","SDN","NISSA","P","41730","64830","23330","0","67","67","67","938897","0067","0000","0750A","0750A","K","F","3305","FOSTER AVENUE",,"0","408","J2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1472590533","9947633","NY","PAS","2021-06-19T00:00:00.000","40","SUBN","TOYOT","P","64830","40230","44430","0","67","67","67","938897","0067","0000","0608A","0608A","K","F","1538","NEW YORK AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","TAN","0","0","-","0",,,,,
"1472592608","LKD3088","PA","PAS","2021-07-02T00:00:00.000","40","SUBN","TOYOT","P","41730","64830","23330","20210831","67","67","67","932117","0067","0000","1114P",,"K","O","3501","FOSTER AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2006","-","0",,,,,
"1472593376","A28LHS","NJ","PAS","2021-07-23T00:00:00.000","14","VAN","GMC","P","53430","54050","32600","0","67","67","67","940415","0067","0000","1220P",,"K","F","5528","JODIE COURT",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1472594642","14455E3","TX","PAS","2021-06-30T00:00:00.000","98","SUBN","TOYOT","P","36580","56230","26230","20210720","67","67","67","964700","0067","0000","0911A",,"K","O","187","E 39 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472595555","KKR8271","NY","PAS","2021-07-16T00:00:00.000","98","SDN","ALFAR","P","37080","77930","85530","20230301","67","67","67","954380","0067","0000","1244P",,,"F","442","E 52 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","2020","-","0",,,,,
"1472595567","GGN3327","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","TOYOT","P","38030","13730","13780","20210723","67","67","67","954380","0067","0000","1254P",,"K","F","664","E 95 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BL","0","2012","-","0",,,,,
"1472596146","BLANKPLATE","99","999","2021-07-20T00:00:00.000","74","SUBN","TOYOT","P","36630","26430","13880","0","67","67","67","966527","0067","0000","0552P",,,"F","521","E 40 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472596572","08392ST","NJ","PAS","2021-06-18T00:00:00.000","46","SDN","NISSA","P","41730","37515","37525","20210714","67","67","67","959153","0067","0000","0915P",,"K","F","8101","FOSTER AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1472596584","KML9742","NY","PAS","2021-07-20T00:00:00.000","98","SDN","HYUN","P","77930","88430","73690","20230506","67","67","67","959153","0067","0000","1218P",,"K","F","2601","SNYDER AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL","BLK","0","2018","-","0",,,,,
"1472596596","B61KDR","NJ","PAS","2021-07-22T00:00:00.000","98","SUBN","HONDA","P","77930","73690","67030","0","67","67","67","959153","0067","0000","0832A",,"K","F","2711","SNYDER AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2019","-","0",,,,,
"1472596602","KJP3805","NY","PAS","2021-07-24T00:00:00.000","98","SDN","TOYOT","P","59030","18630","73690","0","67","67","67","959153","0067","0000","0248P",,"K","F","188","MARTENSE STREET",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLUE","0","2008","-","0",,,,,
"1472596730","JBB4951","NY","PAS","2021-07-24T00:00:00.000","98","SUBN","HONDA","P","12130","55330","56230","20220911","67","67","67","959153","0067","0000","0308P",,"K","F","787","ALBANY AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2007","-","0",,,,,
"1472596985","U51NHP","NJ","PAS","2021-07-13T00:00:00.000","98","SDN","BMW","P","36530","13880","41730","20250331","67","67","67","967547","0067","0000","0222A","0134A","K","F","667","E 38 STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1472597126","GPH8080","NY","PAS","2021-07-12T00:00:00.000","98","SUBN","TOYOT","P","38030","13780","32930","20220331","67","67","67","967547","0067","0000","0115A","0115A","K","F","726","E 95 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","2010","-","0",,,,,
"1472597620","384046","99","PAS","2021-07-03T00:00:00.000","98","SDN","FORD","P","29630","36130","67030","20211112","67","67","67","967297","0067","0000","0558P",,"K","O","2920","CORTELYOU RD",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472598970","55JVC","FL","PAS","2021-07-04T00:00:00.000","46","SUBN","ME/BE","P","37930","93830","26630","0","67","67","67","966541","0067","0000","0949P",,"K","F","225","E 93 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","2016","-","0",,,,,
"1472599081","XHWJ68","NJ","PAS","2021-06-14T00:00:00.000","46",,"FORD","P","73480","74230","93830","20230531","67","67","67","966541","0067","0000","0554P",,"K","F","116","ROCKAWAY PARKWAY",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472599111","0941621","TX","PAS","2021-07-04T00:00:00.000","46","SDN","ME/BE","P","37930","93830","26630","20210609","67","67","67","958278","0067","0000","0952P",,"K","F","189","E 93 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","SILV","0","0","-","0",,,,,
"1472601336","047318T","NJ","PAS","2021-06-14T00:00:00.000","98","SDN","INFIN","P","36130","65030","41730","20210610","67","67","67","935557","0067","0000","0527P",,"K","F","470","E 29 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1472605081","TUE23U","NJ","PAS","2021-06-19T00:00:00.000","66",,"GDA","P","26430","37230","37280","0","67","67","67","964448","0067","0000","0918P",,,"O","5518","CLARENDON RD",,"0","408","K4",,"BBBBBBB","ALL","ALL","WHT","0","2003","-","0",,,,,
"1472605524","444604R","NJ","PAS","2021-07-02T00:00:00.000","16","SUBN","CHEVR","P","39630","73690","56730","0","67","67","67","962288","0067","0000","0920A",,"K","F","124","ERASMUS STREET",,"0","408","E2",,"YYYYYYB","0600A","0600P","BLACK","0","2012","-","0",,,,,
"1472606723","HXK3302","NY","PAS","2021-07-07T00:00:00.000","98","SDN","LEXUS","P","59030","73690","67030","20220308","67","67","67","960148","0067","0000","0541P",,"K","F","230","MARTENSE ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","1993","-","0",,,,,
"1472607685","BLANKPLATE","99","999","2021-06-18T00:00:00.000","98","SDN","NISSA","P","38030","74230","93830","0","67","67","67","951363","0067","0000","0715P","0715P","K","F","129","E 95 ST",,"20210618","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1465606154","046673T","NJ","PAS","2021-06-22T00:00:00.000","16","SDN","CHEVR","P","81930","40030","25330","20210716","83","83","83","959384","0083","0000","0919A",,"K","F","75","STOCKHOLM ST",,"0","408","F2",,"YYYYYBB","0800A","0600P","BLU","0","0","-","0",,,,,
"1465606210","R76KXT","NJ","PAS","2021-07-03T00:00:00.000","46","SDN","TOYOT","P","81130","23930","53130","0","83","83","83","959384","0083","0000","1008P",,,"F","2","STANWIX ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1465606221","T13NEZ","NJ","PAS","2021-07-08T00:00:00.000","20","SUBN","HONDA","P","65630","81130","40030","0","83","83","83","959384","0083","0000","0815A",,"K","F","54","NOLL ST",,"0","408","D",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1465606233","Y591GH","FL","PAS","2021-07-03T00:00:00.000","46","SDN","BMW","P","56330","25330","93530","0","83","83","83","959384","0083","0000","1145P",,"K","F","196","LINDEN ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1465606300","N485ZY","FL","PAS","2021-06-18T00:00:00.000","21","SUBN","TOYOT","P","81030","23930","40030","0","83","83","83","934779","0083","0000","0951A",,"K","F","8","STANHOPE STREET",,"0","408","D",,"BBBBBBB","0900A","1000A","GRAY","0","0","-","0",,,,,
"1465606312","T13NEZ","NJ","PAS","2021-07-11T00:00:00.000","20","SUBN","HONDA","P","65630","81130","40030","20260131","83","83","83","934779","0083","0000","1208P",,"K","F","54","NOLL STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1465606324","GWY9819","NY","PAS","2021-07-11T00:00:00.000","40","SUBN","FORD","P","23230","54110","70030","20230510","83","83","83","934779","0083","0000","0846A",,"K","F","1165","BROADWAY",,"0","408","D",,"BBBBBBB","ALL","ALL","TAN","0","2010","-","0",,,,,
"1465606749","J26NAK","NJ","PAS","2021-06-24T00:00:00.000","14","SUBN","VOLKS","P","40030","60230","46230","0","83","83","83","969398","0083","0000","1226P","1225P","K","O","418","EVERGREEN AVE",,"0","408","C",,"YYYYYBB","0700A","0400P","BLK","0","2008","-","0",,,,,
"1465606750","43234W","ME","PAS","2021-06-24T00:00:00.000","14","SUBN","SUBAR","P","40030","60230","46230","20210630","83","83","83","969398","0083","0000","1230P","1230P","K","O","418","EVERGREEN AVE",,"20210624","408","C",,"YYYYYBB","0700A","0400P","BLUE","0","2018","-","0",,,,,
"1465606762","9EA9938","ME","PAS","2021-06-24T00:00:00.000","17","SUBN","FORD","P","60230","40030","25330","20211231","83","83","83","969398","0083","0000","1236P","1235P","K","O","43","MENAHAN ST",,"20210624","408","C",,"BBBBBBB","0700A","0400P","GRY","0","2013","-","0",,,,,
"1465606774","KDN8951","NY","PAS","2021-06-24T00:00:00.000","17","SUBN","TOYOT","P","60230","40030","25330","20220709","83","83","83","969398","0083","0000","1241P","1240P","K","O","39","MENAHAN ST",,"0","408","C4",,"BBBBBBB","0700A","0400P","BLK","0","2017","-","0",,,,,
"1465606798","979396R","NJ","PAS","2021-06-24T00:00:00.000","17","SDN","BMW","P","60230","40030","25330","0","83","83","83","969398","0083","0000","1248P","1248P","K","O","31","MENAHAN ST",,"20210624","408","C4",,"BBBBBBB","0700A","0400P","GRY","0","0","-","0",,,,,
"1465606816","11791X9","TX","PAS","2021-06-30T00:00:00.000","46","SUBN","LNDOR","P","31630","23930","40035","0","83","83","83","969398","0083","0000","1009A","1008A","K","F","71","DE SALES PL",,"20210630","408","E2",,"BBBBBBB","ALL","ALL","BLU","0","2016","-","0",,,,,
"1465606828","KPF9656","NY","PAS","2021-06-30T00:00:00.000","98","SUBN","HYUND","P","29930","54100","52130","20210807","83","83","83","969398","0083","0000","1109A","1108A","K","F","290","COVERT ST",,"20210630","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1465607146","GVM7439","NY","PAS","2021-06-20T00:00:00.000","98","SUBN","GMC","P","54100","29930","75230","0","83","83","83","964945","0083","0000","1215P",,,"F","837","KNICKERBOCKER",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1465607389","855542R","NJ","PAS","2021-07-01T00:00:00.000","40",,"AUDI","P","0","40404","40404","0","83","83","83","963499","0083","0000","0146A",,"K","F","593 A","CENTERL AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2004","-","0",,,,,
"1465607420","KKD5147","NY","PAS","2021-07-01T00:00:00.000","40","SDN","HONDA","P","93530","38630","29930","20230325","83","83","83","963497","0083","0000","0119A",,"K","F","570","WILSON AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BL","0","2007","-","0",,,,,
"1465607470","W430137","NJ","PAS","2021-06-29T00:00:00.000","40","SDN","LEXUS","P","40030","32030","29330","0","83","83","83","963499","0083","0000","0404A",,"NY","F","693","EVERGREEN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1465607547","T666303C","NY","PAS","2021-07-05T00:00:00.000","40","SUBN","TOYOT","P","45930","54100","52130","20220228","83","83","83","967687","0083","0000","0917P",,"K","F","1343","GREENE AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2019","-","0",,,,,
"1465607900","93023HH","NY","COM","2021-07-01T00:00:00.000","78",,"GMC","P","31530","52130","94730","20220228","83","83","83","954931","0083","0000","0116A",,"K","F","1548","DEKALB AVE",,"0","408","E2",,"BBBYBBB","0900P","05A","YELL","0","2015","-","0",,,,,
"1465608084","4871180","NH","PAS","2021-07-01T00:00:00.000","98","SDN","NISSA","P","60130","93530","54100","0","83","83","83","955383","0083","0000","0639A",,"K","F","316","MELROSE ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1466141311","FDT6417","NY","PAS","2021-06-24T00:00:00.000","20","SUBN","MAZDA","X","26520","40404","40404","20210725",,"0","0","100844","BCHJ","0000","0945A",,"BX","O","201","E 162ND ST",,"0","408","D",,"BBBBBBB","ALL","ALL","SILVE","0","2010","-","0",,,,,
"1466141347","KML1084","NY","PAS","2021-06-28T00:00:00.000","14","SUBN","JEEP","X","64720","40404","40404","20210724","44","44","0","100124","BCHJ","0000","0800A",,"BX","F","800","SHERMAN AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2018","-","0",,,,,
"1466141360","AK04717","AZ","PAS","2021-06-28T00:00:00.000","20","VAN","CHEVR","X","26520","40404","40404","0","44","44","0","100124","BCHJ","0000","0930A",,"BX","O","201","E 162 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1466141414","782646R","NJ","PAS","2021-06-30T00:00:00.000","20","SUBN","BMW","C","26520","40404","40404","20200923","44","44","0","7963","BCHJ","0000","0930A",,"BX","O","201","E 162ND ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","GREY","0","2016","-","0",,,,,
"1466141426","BXB2162","NY","PAS","2021-07-01T00:00:00.000","20","SDN","BUICK","C","26490","36620","52120","20220725","44","44","0","100249","BCHJ","0000","0815A",,"BX","F","265","E 161 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GREEN","0","1999","-","0",,,,,
"1466141438","KHV4216","NY","PAS","2021-07-01T00:00:00.000","14","P-U","DODGE","C","64720","40404","40404","20230110","44","44","0","100249","BCHJ","0000","0935A",,"BX","F","800","SHERMAN AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2017","-","0",,,,,
"1466141440","ECL5811","NY","PAS","2021-07-02T00:00:00.000","20","SUBN","HONDA","C","26490","36620","52120","20211010","44","44","0","100249","BCHJ","0000","0810A",,"BX","F","265","E 161 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLACK","0","2004","-","0",,,,,
"1466141451","LBW9155","PA","PAS","2021-07-07T00:00:00.000","20","SDN","NISSA","C","26520","40404","40404","0","44","44","0","9651","BCHJ","0000","1003A",,"BX","O","201","E 162ND ST",,"0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1466141463","KDA710","NY","PAS","2021-07-07T00:00:00.000","67","SDN","HONDA","C","26490","36620","52120","0","44","44","0","102041","BCHJ","0000","0145P",,"BX","F","265","E 161ST STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2015","-","0",,,,,
