"response_id","gispropnum","omppropid","collected_date","time_of_day","year","month","month_text","week","group","location","ground_syringes","kiosk_syringes","total_syringes","kiosk_number","kiosk_type","precinct","borough","district","property_type","kiosk_site","created_date","source"
"M-003257","M037","M037-ZN08","2022-05-28T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-30 10:37:01.0000000","M&O MS Forms"
"M-003245","M037","M037-ZN08","2022-05-27T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-28 10:57:26.0000000","M&O MS Forms"
"M-003266","M037","M037-ZN08","2022-05-29T00:00:00.000","AM","2022","5","May","23","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-30 10:40:29.0000000","M&O MS Forms"
"M-003157","M037","M037-ZN08","2022-05-18T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-20 15:08:23.0000000","M&O MS Forms"
"M-003148","M037","M037-ZN08","2022-05-17T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-20 15:05:32.0000000","M&O MS Forms"
"M-003175","M037","M037-ZN08","2022-05-20T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-20 15:14:59.0000000","M&O MS Forms"
"M-003166","M037","M037-ZN08","2022-05-19T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-20 15:12:27.0000000","M&O MS Forms"
"M-003184","M037","M037-ZN08","2022-05-21T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-22 08:33:14.0000000","M&O MS Forms"
"M-003196","M037","M037-ZN08","2022-05-22T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-22 15:13:02.0000000","M&O MS Forms"
"M-003209","M037","M037-ZN08","2022-05-23T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-28 10:47:07.0000000","M&O MS Forms"
"M-003085","M037","M037-ZN08","2022-05-11T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-13 15:22:16.0000000","M&O MS Forms"
"M-003094","M037","M037-ZN08","2022-05-12T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-13 15:27:55.0000000","M&O MS Forms"
"M-002104","M037","M037-03","2022-01-25T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-25 15:53:28.0000000","M&O MS Forms"
"M-002085","M037","M037-03","2022-01-24T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-24 18:58:12.0000000","M&O MS Forms"
"M-002215","M037","M037-03","2022-02-11T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-14 14:06:31.0000000","M&O MS Forms"
"M-002207","M037","M037-03","2022-02-10T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-14 14:03:58.0000000","M&O MS Forms"
"M-002195","M037","M037-03","2022-02-09T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-11 09:23:04.0000000","M&O MS Forms"
"M-002160","M037","M037-03","2022-02-04T00:00:00.000","AM","2022","2","Feb","6","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-10 08:32:54.0000000","M&O MS Forms"
"M-002298","M037","M037-03","2022-02-20T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 15:15:04.0000000","M&O MS Forms"
"M-002284","M037","M037-03","2022-02-18T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 15:10:51.0000000","M&O MS Forms"
"M-002335","M037","M037-03","2022-02-22T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-28 12:05:05.0000000","M&O MS Forms"
"M-002344","M037","M037-03","2022-02-23T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-28 12:07:45.0000000","M&O MS Forms"
"M-002326","M037","M037-03","2022-02-21T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-28 12:02:21.0000000","M&O MS Forms"
"M-002275","M037","M037-03","2022-02-17T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 15:07:23.0000000","M&O MS Forms"
"M-002266","M037","M037-03","2022-02-16T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 15:04:56.0000000","M&O MS Forms"
"M-002257","M037","M037-03","2022-02-15T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 15:01:53.0000000","M&O MS Forms"
"M-002248","M037","M037-03","2022-02-14T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 14:58:15.0000000","M&O MS Forms"
"M-002238","M037","M037-03","2022-02-13T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-21 14:55:00.0000000","M&O MS Forms"
"M-002223","M037","M037-03","2022-02-12T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-02-14 14:08:57.0000000","M&O MS Forms"
"M-001933","M037","M037-03","2022-01-06T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-06 16:41:25.0000000","M&O MS Forms"
"M-001957","M037","M037-03","2022-01-10T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-13 14:50:00.0000000","M&O MS Forms"
"M-001974","M037","M037-03","2022-01-12T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-13 14:55:32.0000000","M&O MS Forms"
"M-002076","M037","M037-03","2022-01-23T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-24 18:52:33.0000000","M&O MS Forms"
"M-002051","M037","M037-03","2022-01-19T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-20 17:07:21.0000000","M&O MS Forms"
"M-002042","M037","M037-03","2022-01-18T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-20 17:04:56.0000000","M&O MS Forms"
"M-002029","M037","M037-03","2022-01-16T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-20 17:01:22.0000000","M&O MS Forms"
"M-001919","M037","M037-03","2022-01-05T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-05 17:42:16.0000000","M&O MS Forms"
"M-001909","M037","M037-03","2022-01-04T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-05 17:33:10.0000000","M&O MS Forms"
"M-001897","M037","M037-03","2022-01-03T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-04 13:24:50.0000000","M&O MS Forms"
"M-001888","M037","M037-03","2022-01-02T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-02 19:08:33.0000000","M&O MS Forms"
"M-001880","M037","M037-03","2022-01-01T00:00:00.000","AM","2022","1","Jan","1","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2022-01-02 19:00:51.0000000","M&O MS Forms"
"M-004594","M037","M037-03","2022-10-15T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-19 05:44:10.0000000","M&O MS Forms"
"M-004585","M037","M037-03","2022-10-14T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","9.0",,"9.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-19 05:41:15.0000000","M&O MS Forms"
"M-004576","M037","M037-03","2022-10-13T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","11.0",,"11.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-19 05:38:20.0000000","M&O MS Forms"
"M-004558","M037","M037-03","2022-10-11T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 16:50:56.0000000","M&O MS Forms"
"M-003106","M037","M037-ZN08","2022-05-13T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-14 10:51:07.0000000","M&O MS Forms"
"M-003126","M037","M037-ZN08","2022-05-15T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-15 17:07:33.0000000","M&O MS Forms"
"M-003116","M037","M037-ZN08","2022-05-14T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-14 15:51:18.0000000","M&O MS Forms"
"M-003139","M037","M037-ZN08","2022-05-16T00:00:00.000","AM","2022","5","May","21","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-20 15:02:31.0000000","M&O MS Forms"
"M-003028","M037","M037-ZN08","2022-05-06T00:00:00.000","AM","2022","5","May","19","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-06 20:05:57.0000000","M&O MS Forms"
"M-003018","M037","M037-ZN08","2022-05-05T00:00:00.000","AM","2022","5","May","19","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-06 19:50:17.0000000","M&O MS Forms"
"M-003047","M037","M037-ZN08","2022-05-08T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-09 08:09:03.0000000","M&O MS Forms"
"M-003039","M037","M037-ZN08","2022-05-07T00:00:00.000","AM","2022","5","May","19","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-09 08:02:22.0000000","M&O MS Forms"
"M-003067","M037","M037-ZN08","2022-05-09T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-13 15:15:10.0000000","M&O MS Forms"
"M-003076","M037","M037-ZN08","2022-05-10T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-13 15:18:50.0000000","M&O MS Forms"
"M-003057","M037","M037-ZN08","2022-05-08T00:00:00.000","AM","2022","5","May","20","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-13 15:10:22.0000000","M&O MS Forms"
"M-002954","M037","M037-ZN08","2022-04-29T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:38:48.0000000","M&O MS Forms"
"M-002963","M037","M037-ZN08","2022-04-30T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:53:37.0000000","M&O MS Forms"
"M-002972","M037","M037-ZN08","2022-04-23T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 15:00:20.0000000","M&O MS Forms"
"M-003009","M037","M037-ZN08","2022-05-04T00:00:00.000","AM","2022","5","May","19","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-06 19:46:16.0000000","M&O MS Forms"
"M-002994","M037","M037-ZN08","2022-05-01T00:00:00.000","AM","2022","5","May","19","Parks","Highbridge Park","14.0",,"14.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-06 19:20:41.0000000","M&O MS Forms"
"M-002920","M037","M037-ZN08","2022-04-25T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:08:29.0000000","M&O MS Forms"
"M-002927","M037","M037-ZN08","2022-04-26T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:23:12.0000000","M&O MS Forms"
"M-002936","M037","M037-ZN08","2022-04-27T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:30:12.0000000","M&O MS Forms"
"M-002945","M037","M037-ZN08","2022-04-28T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 14:33:25.0000000","M&O MS Forms"
"M-002911","M037","M037-ZN08","2022-04-24T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-30 13:54:17.0000000","M&O MS Forms"
"M-002887","M037","M037-ZN08","2022-04-22T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-23 12:31:04.0000000","M&O MS Forms"
"M-002725","M037","M037-ZN08","2022-04-03T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-07 13:59:12.0000000","M&O MS Forms"
"M-002734","M037","M037-ZN08","2022-04-04T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-07 14:02:54.0000000","M&O MS Forms"
"M-002743","M037","M037-ZN08","2022-04-05T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-07 14:06:19.0000000","M&O MS Forms"
"M-002692","M037","M037-ZN08","2022-03-31T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-01 15:57:00.0000000","M&O MS Forms"
"M-002700","M037","M037-ZN08","2022-04-01T00:00:00.000","AM","2022","4","Apr","14","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-04-01 15:59:23.0000000","M&O MS Forms"
"M-002656","M037","M037-ZN08","2022-03-28T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","25.0",,"25.0",,,"33","Manhattan","M-12A","ZONE","true","2022-03-29 05:31:36.0000000","M&O MS Forms"
"M-002663","M037","M037-ZN08","2022-03-29T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-03-30 15:28:51.0000000","M&O MS Forms"
"M-002677","M037","M037-ZN08","2022-03-30T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-03-30 15:34:42.0000000","M&O MS Forms"
"M-002668","M037","M037-ZN08","2022-03-29T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-03-30 15:31:21.0000000","M&O MS Forms"
"M-002624","M037","M037-ZN08","2022-03-25T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-03-26 19:23:02.0000000","M&O MS Forms"
"M-005042","M037","M037-03","2022-11-26T00:00:00.000","AM","2022","11","Nov","48","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-27 11:14:07.0000000","M&O MS Forms"
"M-005033","M037","M037-03","2022-11-25T00:00:00.000","AM","2022","11","Nov","48","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-27 11:11:04.0000000","M&O MS Forms"
"M-003886","M037","M037-03","2022-08-02T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-04 15:32:07.0000000","M&O MS Forms"
"M-003895","M037","M037-03","2022-08-03T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-04 15:34:37.0000000","M&O MS Forms"
"M-003903","M037","M037-03","2022-08-04T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-04 15:37:02.0000000","M&O MS Forms"
"M-003940","M037","M037-03","2022-08-07T00:00:00.000","AM","2022","8","Aug","33","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-09 08:57:46.0000000","M&O MS Forms"
"M-003932","M037","M037-03","2022-08-06T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-09 08:54:56.0000000","M&O MS Forms"
"M-003923","M037","M037-03","2022-08-05T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-09 08:52:03.0000000","M&O MS Forms"
"M-003878","M037","M037-03","2022-08-01T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2022-08-04 15:29:43.0000000","M&O MS Forms"
"M-004456","M037","M037-03","2022-09-28T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","11.0",,"11.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 07:02:41.0000000","M&O MS Forms"
"M-004457","M037","M037-03","2022-09-28T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","11.0",,"11.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 07:02:41.0000000","M&O MS Forms"
"M-004447","M037","M037-03","2022-09-27T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","12.0",,"12.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 06:55:10.0000000","M&O MS Forms"
"M-004438","M037","M037-03","2022-10-10T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 06:20:18.0000000","M&O MS Forms"
"M-004429","M037","M037-03","2022-10-09T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2022-10-11 06:15:41.0000000","M&O MS Forms"
"M-004929","M037","M037-03","2022-11-13T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-15 05:30:19.0000000","M&O MS Forms"
"M-004913","M037","M037-03","2022-11-12T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-13 10:26:06.0000000","M&O MS Forms"
"M-004950","M037","M037-03","2022-11-15T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","1.0",,"1.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-17 06:54:50.0000000","M&O MS Forms"
"M-004969","M037","M037-03","2022-11-18T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-21 05:53:40.0000000","M&O MS Forms"
"M-004939","M037","M037-03","2022-11-14T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-16 07:11:13.0000000","M&O MS Forms"
"M-004904","M037","M037-03","2022-11-11T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-13 10:23:11.0000000","M&O MS Forms"
"M-004895","M037","M037-03","2022-11-10T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-13 10:20:33.0000000","M&O MS Forms"
"M-004886","M037","M037-03","2022-11-09T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-13 10:16:54.0000000","M&O MS Forms"
"M-004878","M037","M037-03","2022-11-08T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2022-11-13 10:13:43.0000000","M&O MS Forms"
