"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"221221011","2020-12-02T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","109","0","65+","M","ASIAN / PACIFIC ISLANDER","1030489","211505","40.74709628200003","-73.83312469299993","POINT (-73.83312469299993 40.74709628200003)"
"220270579","2020-11-09T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","M","13","72","25-44","M","BLACK","990769","208776","40.73972433900008","-73.97647696499997","POINT (-73.97647696499997 40.73972433900008)"
"221862906","2020-12-15T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","K","77","0","18-24","M","WHITE HISPANIC","998388","183625","40.670681872000046","-73.94903582599994","POINT (-73.94903582599994 40.670681872000046)"
"220453578","2020-11-12T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1703000","F","B","47","0","18-24","M","BLACK","1022376","258467","40.87603244700006","-73.86213775799997","POINT (-73.86213775799997 40.87603244700006)"
"222170526","2020-12-23T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","13","0","25-44","F","WHITE","988972","207813","40.737082284000046","-73.98296229999994","POINT (-73.98296229999994 40.737082284000046)"
"220708942","2020-11-18T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","M","9","0","45-64","M","WHITE HISPANIC","988626","202200","40.72167614500006","-73.98421447699997","POINT (-73.98421447699997 40.72167614500006)"
"220886056","2020-11-23T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","121","0","45-64","F","WHITE HISPANIC","932518","155575","40.59355086000005","-74.18627317099998","POINT (-74.18627317099998 40.59355086000005)"
"221666402","2020-12-10T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","M","28","0","18-24","M","BLACK","998151","234236","40.80959683800006","-73.94978559799995","POINT (-73.94978559799995 40.80959683800006)"
"221066860","2020-11-28T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","M","24","0","45-64","M","BLACK","993575","228739","40.794515091000044","-73.96632353299998","POINT (-73.96632353299998 40.794515091000044)"
"220580668","2020-11-16T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","S","121","0","25-44","M","WHITE","945882","169462","40.631735701000025","-74.13823233699996","POINT (-74.13823233699996 40.63173570100003)"
"222432686","2020-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","24","0","25-44","M","WHITE","992235","229168","40.79569389300008","-73.97116253099993","POINT (-73.97116253099993 40.79569389300008)"
"221780435","2020-12-13T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","M","23","2","18-24","M","BLACK","998730","226827","40.78926022400003","-73.94771000099996","POINT (-73.94771000099996 40.78926022400003)"
"221782351","2020-12-13T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","70","0","25-44","M","BLACK","997066","162331","40.612236421000034","-73.95384190599998","POINT (-73.95384190599998 40.612236421000034)"
"220420562","2020-11-12T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","14","0","25-44","F","BLACK","987220","212676","40.75043076800005","-73.98928217599996","POINT (-73.98928217599996 40.75043076800005)"
"221744695","2020-12-12T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","45","2","45-64","F","WHITE HISPANIC","1032218","239444","40.82377203300007","-73.82668524399996","POINT (-73.82668524399996 40.82377203300007)"
"221920295","2020-12-16T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","67","0","25-44","M","BLACK","997897","175677","40.64886713300007","-73.95082189999994","POINT (-73.95082189999994 40.64886713300007)"
"220190536","2020-11-06T00:00:00.000","565","PROSTITUTION, PATRONIZING 4, 3","356","PROSTITUTION & RELATED OFFENSES","PL 2300400","M","B","41","0","45-64","M","BLACK HISPANIC","1013989","236222","40.81500873800008","-73.89256378599998","POINT (-73.89256378599998 40.81500873800008)"
"221077010","2020-11-28T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","M","23","0","18-24","M","BLACK","999696","224890","40.783942041000046","-73.94422595099996","POINT (-73.94422595099996 40.783942041000046)"
"221724432","2020-12-12T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110A1","M","Q","111","0","25-44","M","BLACK","1048565","216315","40.76018547900002","-73.76784258499998","POINT (-73.76784258499998 40.76018547900002)"
"220824564","2020-11-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","24","0","25-44","M","BLACK","992410","226636","40.78874407400008","-73.97053356999999","POINT (-73.97053356999999 40.78874407400008)"
"222296313","2020-12-27T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102B","F","Q","103","0","<18","M","BLACK","1037948","195019","40.701804167000034","-73.80633674899997","POINT (-73.80633674899997 40.701804167000034)"
"220495195","2020-11-13T00:00:00.000","265","MISCHIEF 1,CRIMINAL,EXPLOSIVE","121","CRIMINAL MISCHIEF & RELATED OF","PL 1451200","F","Q","114","0","25-44","F","BLACK","1002539","217202","40.76283507000005","-73.93398080399999","POINT (-73.93398080399999 40.76283507000005)"
"221759281","2020-12-12T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","112","0","45-64","M","WHITE HISPANIC","1025286","202643","40.722797981000035","-73.85195635699995","POINT (-73.85195635699995 40.722797981000035)"
"221049322","2020-11-27T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M","28","0","25-44","F","BLACK","997155","230828","40.80024432600004","-73.95339008999997","POINT (-73.95339008999998 40.80024432600004)"
"222223759","2020-12-24T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q","105","0","18-24","M","BLACK","1057767","203993","40.726293088000034","-73.73476084899994","POINT (-73.73476084899994 40.726293088000034)"
"220342605","2020-11-10T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","88","0","25-44","M","WHITE HISPANIC","990584","193614","40.69810842400005","-73.97715882199996","POINT (-73.97715882199996 40.69810842400005)"
"221614317","2020-12-10T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","68","0","25-44","M","ASIAN / PACIFIC ISLANDER","978016","171958","40.638667594000026","-74.02246340399995","POINT (-74.02246340399995 40.638667594000026)"
"221753191","2020-12-12T00:00:00.000","569","MARIJUANA, SALE 4 & 5","235","DANGEROUS DRUGS","PL 2214000","M","B","40","0","25-44","M","WHITE HISPANIC","1007951","238554","40.82142768200004","-73.91436893199995","POINT (-73.91436893199995 40.82142768200004)"
"221234948","2020-12-02T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","79","0","25-44","F","BLACK","999636","192000","40.69366726100003","-73.94451782999994","POINT (-73.94451782999995 40.69366726100003)"
"221572910","2020-12-09T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","25","0","25-44","M","WHITE HISPANIC","1001371","232452","40.804694598000026","-73.93815825199994","POINT (-73.93815825199994 40.804694598000026)"
"221108871","2020-11-30T00:00:00.000","419","LARCENY,GRAND FROM PERSON,UNCL","109","GRAND LARCENY","PL 1553005","F","S","122","0","25-44","M","BLACK","950606","161114","40.60884139900003","-74.12117129299997","POINT (-74.12117129299997 40.60884139900003)"
"220343671","2020-11-10T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601501","F","K","72","0","18-24","M","WHITE HISPANIC","981305","174204","40.64483408800004","-74.01061366499994","POINT (-74.01061366499994 40.64483408800004)"
"221826352","2020-12-14T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","45-64","M","BLACK HISPANIC","1021667","207083","40.73500073200007","-73.86498787099998","POINT (-73.86498787099998 40.73500073200007)"
"222146977","2020-12-22T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","45-64","M","WHITE HISPANIC","1019840","206689","40.73392684100002","-73.87158239799999","POINT (-73.87158239799999 40.73392684100003)"
"222330955","2020-12-29T00:00:00.000","199","AGGRAVATED CRIMINAL CONTEMPT","126","MISCELLANEOUS PENAL LAW","PL 2155202","F","Q","110","0","25-44","M","WHITE HISPANIC","1024304","209337","40.74117584800007","-73.85545925199995","POINT (-73.85545925199995 40.74117584800007)"
"220762285","2020-11-19T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","106","0","25-44","M","BLACK","1038541","185116","40.67461914900008","-73.80427786999996","POINT (-73.80427786999996 40.67461914900008)"
"222203930","2020-12-23T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","M","5","0","45-64","M","ASIAN / PACIFIC ISLANDER","985320","199453","40.714137306000055","-73.99614172299994","POINT (-73.99614172299994 40.714137306000055)"
"222197594","2020-12-23T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","66","0","25-44","M","BLACK","988073","173324","40.64241834200004","-73.98622587199996","POINT (-73.98622587199996 40.64241834200004)"
"222328356","2020-12-28T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201602","F","M","23","2","25-44","M","BLACK","999876","225984","40.78694446300005","-73.94357342599994","POINT (-73.94357342599994 40.78694446300005)"
"220706225","2020-11-18T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","B","52","0","25-44","M","WHITE","1012887","253829","40.86333844800004","-73.89646978499997","POINT (-73.89646978499997 40.86333844800005)"
"220371838","2020-11-11T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q","113","0","18-24","F","BLACK","1051977","194850","40.70124405300004","-73.75574234799996","POINT (-73.75574234799996 40.70124405300004)"
"222107792","2020-12-21T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","103","0","18-24","F","BLACK","1041749","196938","40.70704747500002","-73.79261190399995","POINT (-73.79261190399995 40.70704747500002)"
"220885922","2020-11-23T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","46","0","25-44","M","BLACK HISPANIC","1011751","250275","40.85358740100002","-73.90059135599995","POINT (-73.90059135599995 40.85358740100002)"
"222270189","2020-12-26T00:00:00.000","792","WEAPONS POSSESSION 1 & 2","118","DANGEROUS WEAPONS","PL 265031B","F","B","40","2","<18","M","BLACK","1007191","237130","40.817521210000045","-73.91711970399997","POINT (-73.91711970399999 40.817521210000045)"
"220165110","2020-11-06T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","B","48","0","18-24","M","WHITE HISPANIC","1016050","250777","40.854950804000055","-73.88504904699995","POINT (-73.88504904699995 40.854950804000055)"
"222262074","2020-12-26T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402501","F","K","66","0","25-44","M","WHITE HISPANIC","986735","167242","40.62572501600005","-73.99104937999994","POINT (-73.99104937999994 40.62572501600005)"
"220813872","2020-11-20T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","K","61","0","45-64","M","BLACK HISPANIC","997685","158062","40.600517971000045","-73.95162093799998","POINT (-73.95162093799998 40.600517971000045)"
"220375692","2020-11-11T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","45-64","M","BLACK HISPANIC","1019840","206689","40.73392684100002","-73.87158239799999","POINT (-73.87158239799999 40.73392684100003)"
"221851134","2020-12-15T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","M","19","0","<18","M","BLACK HISPANIC","994297","218680","40.76690500600006","-73.96373101899997","POINT (-73.96373101899997 40.766905006000066)"
"220695562","2020-11-18T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","100","0","25-44","M","WHITE","1035354","152907","40.586231405000035","-73.81601112099996","POINT (-73.81601112099996 40.586231405000035)"
"220919819","2020-11-24T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","42","0","45-64","M","BLACK","1008691","238872","40.82229848500003","-73.91169413099993","POINT (-73.91169413099993 40.82229848500003)"
"220646647","2020-11-17T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","B","46","0","25-44","M","BLACK HISPANIC","1009120","247786","40.84676363700004","-73.91011107099996","POINT (-73.91011107099996 40.84676363700004)"
"221128315","2020-11-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","77","0","25-44","M","BLACK","1003508","185056","40.67459999000005","-73.93057482199998","POINT (-73.93057482199998 40.67459999000005)"
"221811991","2020-12-14T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211300","F","Q","103","0","45-64","M","BLACK","1041879","197084","40.707447364000075","-73.79214176799998","POINT (-73.79214176799998 40.707447364000075)"
"221108591","2020-11-29T00:00:00.000","792","WEAPONS POSSESSION 1 & 2","118","DANGEROUS WEAPONS","PL 265031B","F","M","23","0","25-44","M","BLACK","1000552","225907","40.78673189800003","-73.94113246799998","POINT (-73.94113246799998 40.78673189800003)"
"220695563","2020-11-18T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","Q","102","0","45-64","M","WHITE HISPANIC","1032428","198872","40.71241149700006","-73.82621729999995","POINT (-73.82621729999995 40.71241149700006)"
"221356434","2020-12-04T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B1","F","M","18","0","45-64","F","ASIAN / PACIFIC ISLANDER","988211","218129","40.765397475000036","-73.98570226399994","POINT (-73.98570226399994 40.765397475000036)"
"221035007","2020-11-27T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","65+","F","WHITE HISPANIC","987220","212676","40.75043076800005","-73.98928217599996","POINT (-73.98928217599996 40.75043076800005)"
"222011750","2020-12-18T00:00:00.000","792","WEAPONS POSSESSION 1 & 2","118","DANGEROUS WEAPONS","PL 265031B","F","B","40","0","25-44","M","BLACK","1007985","237180","40.81765634900006","-73.91425094799997","POINT (-73.91425094799997 40.81765634900006)"
"220726457","2020-11-19T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M","9","0","18-24","M","BLACK","990294","203412","40.72500181100002","-73.97819586899993","POINT (-73.97819586899993 40.72500181100002)"
"220270608","2020-11-09T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","103","0","45-64","M","BLACK","1041894","196417","40.705616513000045","-73.79209337499998","POINT (-73.79209337499998 40.705616513000045)"
"222258674","2020-12-26T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","49","0","25-44","F","BLACK","1026424","251705","40.857454424000025","-73.84754276399997","POINT (-73.84754276399997 40.857454424000025)"
"221513668","2020-12-08T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K","84","0","25-44","M","BLACK","988650","190301","40.68901617700004","-73.98413566699998","POINT (-73.98413566699998 40.68901617700004)"
"220741694","2020-11-19T00:00:00.000","277","RECKLESS ENDANGERMENT OF PROPE","351","CRIMINAL MISCHIEF & RELATED OF","PL 1452500","M","Q","113","97","25-44","F","BLACK","1044392","186720","40.67898393900003","-73.78317029599998","POINT (-73.78317029599998 40.67898393900003)"
"221318777","2020-12-03T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","18","0","<18","M","WHITE HISPANIC","988211","218129","40.765397475000036","-73.98570226399994","POINT (-73.98570226399994 40.765397475000036)"
"221499377","2020-12-08T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","14","0","25-44","M","WHITE","985802","213781","40.75346407600006","-73.99439974299997","POINT (-73.99439974299997 40.75346407600006)"
"221718913","2020-12-11T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","113","0","45-64","M","BLACK","1047215","188169","40.68294147300003","-73.77297898399996","POINT (-73.77297898399996 40.68294147300003)"
"221811968","2020-12-14T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306502","F","M","5","0","25-44","M","BLACK","984946","200203","40.716195914000025","-73.99749074599998","POINT (-73.99749074599998 40.716195914000025)"
"221811935","2020-12-14T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","K","78","0","25-44","M","BLACK","991360","187427","40.68112594000007","-73.97436682299997","POINT (-73.97436682299997 40.68112594000007)"
"221014309","2020-11-26T00:00:00.000","199","AGGRAVATED CRIMINAL CONTEMPT","126","MISCELLANEOUS PENAL LAW","PL 2155201","F","B","40","0","25-44","M","BLACK","1005041","234533","40.810398494000026","-73.92489531099994","POINT (-73.92489531099994 40.810398494000026)"
"221263148","2020-12-02T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","S","122","0","25-44","M","ASIAN / PACIFIC ISLANDER","965034","156537","40.59632150200008","-74.06919543599997","POINT (-74.06919543599997 40.59632150200008)"
