"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"35685288","2002-02-08T00:00:00.000","15:00:00",,"(null)","46","2007-11-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1011755","250279","(null)","(null)","(null)",,"40.8535983673823","-73.9005768807295","(40.8535983673823, -73.9005768807295)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"46784505","1995-01-01T00:00:00.000","00:01:00","2006-12-31T00:00:00.000","00:01:00","102","2008-05-27T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1030953","194101","25-44","UNKNOWN","M",,"40.69932415739","-73.831570887672","(40.69932415739, -73.831570887672)","PATROL BORO QUEENS SOUTH","(null)","<18","WHITE HISPANIC","F"
"35290004","2002-12-13T00:00:00.000","09:00:00","2007-10-24T00:00:00.000","14:00:00","18","2007-10-25T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988451","217993","(null)","(null)","(null)",,"40.7650240788333","-73.9848359497083","(40.7650240788333, -73.9848359497083)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"45003570","2001-01-01T00:00:00.000","08:00:00",,"(null)","41","2008-04-01T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013037","236657","(null)","UNKNOWN","(null)",,"40.8162058439227","-73.8960011932583","(40.8162058439227, -73.8960011932583)","PATROL BORO BRONX","(null)","<18","BLACK","M"
"80710972","2004-09-01T00:00:00.000","00:01:00","2007-03-30T00:00:00.000","23:59:00","46","2011-09-13T00:00:00.000","116","SEX CRIMES","180","COURSE OF SEXUAL CONDUCT AGAIN","COMPLETED","FELONY","BRONX","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1011755","250279","(null)","(null)","(null)",,"40.8535983673823","-73.9005768807295","(40.8535983673823, -73.9005768807295)","PATROL BORO BRONX","(null)","<18","WHITE HISPANIC","M"
"29102980","2005-08-25T00:00:00.000","15:00:00","2005-09-01T00:00:00.000","16:00:00","44","2007-05-17T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BRONX","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","(null)","(null)","(null)",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","<18","WHITE HISPANIC","F"
"60765057","2005-07-14T00:00:00.000","12:00:00","2009-04-13T00:00:00.000","10:50:00","69","2009-04-10T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1010541","175595","45-64","BLACK","F",,"40.6486135510607","-73.9052572032302","(40.6486135510607, -73.9052572032302)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","F"
"144932545","2000-08-15T00:00:00.000","12:00:00","2015-07-16T00:00:00.000","12:00:00","70","2015-07-30T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","(null)","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"39107280","2005-02-10T00:00:00.000","07:20:00",,"(null)","114","2008-02-10T00:00:00.000","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","WOODSIDE","1269","1007788","219633","45-64","BLACK","F",,"40.7694951184418","-73.9150241703895","(40.7694951184418, -73.9150241703895)","PATROL BORO QUEENS NORTH","(null)","45-64","BLACK","F"
"16855717","2004-12-20T00:00:00.000","00:01:00","2005-10-31T00:00:00.000","23:59:00","1","2006-06-19T00:00:00.000","109","GRAND LARCENY","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982381","201750","(null)","(null)","(null)",,"40.7204418884676","-74.0067439741913","(40.7204418884676, -74.0067439741913)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"47467063","2005-07-14T00:00:00.000","15:00:00","2008-06-18T00:00:00.000","13:00:00","9","2008-06-22T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","609","987496","203963","(null)","(null)","(null)",,"40.7265156408036","-73.9882902437563","(40.7265156408036, -73.9882902437563)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","M"
"9966630","2005-04-04T00:00:00.000","00:01:00",,"(null)","72","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984128","179058","45-64","UNKNOWN","M",,"40.6581577535544","-74.0004411548878","(40.6581577535544, -74.0004411548878)","PATROL BORO BKLYN SOUTH","(null)","45-64","UNKNOWN","F"
"33014096","2004-11-04T00:00:00.000","00:01:00",,"(null)","120","2007-07-09T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","STATEN ISLAND","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","962873","174172","(null)","UNKNOWN","(null)",,"40.6447209438691","-74.0770327198983","(40.6447209438691, -74.0770327198983)","PATROL BORO STATEN ISLAND","(null)","18-24","WHITE HISPANIC","F"
"9965353","2003-12-02T00:00:00.000","00:29:00","2005-12-22T00:00:00.000","23:56:00","17","2006-01-03T00:00:00.000","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992245","215005","(null)","(null)","(null)",,"40.7568201683051","-73.9711432633524","(40.7568201683051, -73.9711432633524)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"28547820","2000-06-09T00:00:00.000","11:00:00",,"(null)","122","2007-04-18T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","STATEN ISLAND","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","954827","148519","18-24","UNKNOWN","M",,"40.5742856881925","-74.1059144051212","(40.5742856881925, -74.1059144051212)","PATROL BORO STATEN ISLAND","(null)","<18","WHITE","F"
"51297435","2003-02-10T00:00:00.000","00:01:00","2003-02-10T00:00:00.000","00:01:00","108","2008-09-12T00:00:00.000","343","OTHER OFFENSES RELATED TO THEF","478","THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996424","210017","(null)","UNKNOWN","(null)",,"40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","PATROL BORO QUEENS NORTH","(null)","25-44","WHITE HISPANIC","M"
"37519051","2002-01-01T00:00:00.000","00:01:00","2002-01-01T00:00:00.000","23:59:00","47","2008-01-03T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","ATTEMPTED","FELONY","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","(null)","(null)","(null)",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","45-64","BLACK","F"
"79954685","2001-07-21T00:00:00.000","23:43:00","2011-07-21T00:00:00.000","23:43:00","32","2011-07-21T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOSPITAL","HEALTH & HOSP CORP","14","(null)","(null)","(null)","999433","236538","(null)","(null)","(null)",,"40.81591307653","-73.9451493066481","(40.81591307653, -73.9451493066481)","PATROL BORO MAN NORTH","(null)","25-44","BLACK","F"
"144844139","2000-02-01T00:00:00.000","00:01:00","2015-02-28T00:00:00.000","00:01:00","67","2015-07-27T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997843","175671","(null)","BLACK","M",,"40.6488507469884","-73.951016510623","(40.6488507469884, -73.951016510623)","PATROL BORO BKLYN SOUTH","(null)","18-24","WHITE HISPANIC","F"
"25767035","2003-08-01T00:00:00.000","00:00:00","2003-08-31T00:00:00.000","00:00:00","75","2006-12-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","(null)","UNKNOWN","M",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"10092431","2005-01-13T00:00:00.000","12:15:00",,"(null)","62","2006-01-13T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","DOCTOR/DENTIST OFFICE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","(null)","WHITE","M",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","45-64","WHITE","F"
"47316028","2005-06-02T00:00:00.000","10:30:00",,"(null)","103","2008-06-17T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","QUEENS","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1041717","197008","(null)","(null)","(null)",,"40.7072398161698","-73.7927267255908","(40.7072398161698, -73.7927267255908)","PATROL BORO QUEENS SOUTH","(null)","(null)","UNKNOWN","E"
"28796056","1996-04-18T00:00:00.000","10:00:00","2005-12-05T00:00:00.000","10:00:00","108","2007-05-02T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","QUEENS","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996424","210017","(null)","(null)","(null)",,"40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","PATROL BORO QUEENS NORTH","(null)","(null)","UNKNOWN","D"
"28508337","2000-04-16T00:00:00.000","22:06:00","2007-04-16T00:00:00.000","22:16:00","62","2007-04-16T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","(null)","WHITE","M",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE","F"
"24843974","2005-02-09T00:00:00.000","21:45:00","2006-10-08T00:00:00.000","21:30:00","17","2006-10-10T00:00:00.000","112","THEFT-FRAUD","772","COMPUTER TAMPER/TRESSPASS","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992245","215005","(null)","WHITE","M",,"40.7568201683051","-73.9711432633524","(40.7568201683051, -73.9711432633524)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"32694537","2003-02-15T00:00:00.000","15:00:00",,"(null)","73","2007-06-21T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1008245","183796","(null)","(null)","(null)",,"40.6711300016904","-73.9135020552048","(40.6711300016904, -73.9135020552048)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","M"
"35022161","2005-05-29T00:00:00.000","00:01:00","2005-07-10T00:00:00.000","17:00:00","32","2007-10-12T00:00:00.000","109","GRAND LARCENY","407","LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","4552","999433","236538","45-64","BLACK","F",,"40.81591307653","-73.9451493066481","(40.81591307653, -73.9451493066481)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","E"
"10521174","2005-07-06T00:00:00.000","18:00:00","2005-07-06T00:00:00.000","21:05:00","110","2006-02-25T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1019164","210169","(null)","(null)","(null)",,"40.7434812638841","-73.8740035373971","(40.7434812638841, -73.8740035373971)","PATROL BORO QUEENS NORTH","(null)","25-44","WHITE HISPANIC","F"
"10777756","2005-03-23T00:00:00.000","11:45:00","2005-03-23T00:00:00.000","11:55:00","104","2006-03-23T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","GAS STATION","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013701","195936","(null)","(null)","(null)",,"40.7044350296655","-73.8937807141634","(40.7044350296655, -73.8937807141634)","PATROL BORO QUEENS NORTH","(null)","(null)","UNKNOWN","D"
"47286601","2003-01-01T00:00:00.000","00:01:00","2008-05-01T00:00:00.000","23:59:00","34","2008-06-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1002173","249401","(null)","(null)","(null)",,"40.8512131676868","-73.9352160519866","(40.8512131676868, -73.9352160519866)","PATROL BORO MAN NORTH","(null)","45-64","BLACK HISPANIC","M"
"82628381","2004-01-01T00:00:00.000","12:00:00","2011-12-29T00:00:00.000","12:00:00","75","2012-01-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","(null)","UNKNOWN","U",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"44899862","2003-10-23T00:00:00.000","00:01:00","2007-09-01T00:00:00.000","23:59:00","104","2008-03-28T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013701","195936","(null)","(null)","(null)",,"40.7044350296655","-73.8937807141634","(40.7044350296655, -73.8937807141634)","PATROL BORO QUEENS NORTH","(null)","18-24","WHITE","F"
"44497551","2003-05-22T00:00:00.000","12:00:00","2003-07-21T00:00:00.000","12:00:00","113","2008-03-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1046315","187088","(null)","(null)","(null)",,"40.6799807384666","-73.7762339071953","(40.6799807384666, -73.7762339071953)","PATROL BORO QUEENS SOUTH","(null)","25-44","BLACK","M"
"16698645","1986-04-10T00:00:00.000","19:37:00",,"(null)","62","2006-06-06T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","(null)","(null)","(null)",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE","F"
"147676749","1996-12-04T00:00:00.000","12:00:00","1997-12-04T00:00:00.000","12:00:00","112","2015-11-10T00:00:00.000","116","SEX CRIMES","177","SEXUAL ABUSE","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1025401","202586","65+","UNKNOWN","M",,"40.7226409964758","-73.8515418216779","(40.7226409964758, -73.8515418216779)","PATROL BORO QUEENS NORTH","(null)","18-24","UNKNOWN","F"
"89528084","2005-05-19T00:00:00.000","12:00:00","2013-03-07T00:00:00.000","15:00:00","90","2013-03-07T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","WILLIAMSBURG","533","998002","196692","(null)","(null)","(null)",,"40.7065483947783","-73.9504006335643","(40.7065483947783, -73.9504006335643)","PATROL BORO BKLYN NORTH","(null)","25-44","WHITE HISPANIC","F"
"91754394","2005-01-01T00:00:00.000","08:00:00","2005-01-03T00:00:00.000","08:00:00","115","2013-07-21T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1018623","214936","(null)","BLACK HISPANIC","M",,"40.7565675846374","-73.8759315341335","(40.7565675846374, -73.8759315341335)","PATROL BORO QUEENS NORTH","(null)","<18","BLACK HISPANIC","F"
"33360210","2004-05-04T00:00:00.000","12:00:00","2007-04-22T00:00:00.000","06:40:00","70","2007-07-24T00:00:00.000","341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","(null)","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"39035245","2004-10-01T00:00:00.000","21:30:00",,"(null)","43","2008-02-09T00:00:00.000","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","(null)","WHITE HISPANIC","M",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","45-64","WHITE HISPANIC","M"
"65422144","2005-02-15T00:00:00.000","07:30:00","2009-09-03T00:00:00.000","07:30:00","114","2009-09-03T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1007788","219633","25-44","WHITE HISPANIC","F",,"40.7694951184418","-73.9150241703895","(40.7694951184418, -73.9150241703895)","PATROL BORO QUEENS NORTH","(null)","45-64","WHITE HISPANIC","F"
"27505858","2003-09-01T00:00:00.000","12:00:00","2007-03-20T00:00:00.000","11:45:00","75","2007-03-20T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","(null)","(null)","(null)",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","18-24","BLACK HISPANIC","M"
"50775124","2005-09-01T00:00:00.000","15:00:00","2008-09-01T00:00:00.000","15:01:00","71","2008-09-02T00:00:00.000","109","GRAND LARCENY","417","LARCENY,GRAND FROM PERSON,PURS","COMPLETED","FELONY","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","(null)","(null)","(null)",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","45-64","BLACK","F"
"23923861","2005-08-16T00:00:00.000","12:15:00",,"(null)","43","2006-08-16T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","<18","BLACK","M",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","<18","WHITE HISPANIC","F"
"24292568","2003-09-11T00:00:00.000","20:30:00","2006-09-11T00:00:00.000","21:30:00","61","2006-09-11T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995122","155693","(null)","(null)","(null)",,"40.5940190586592","-73.9608543158447","(40.5940190586592, -73.9608543158447)","PATROL BORO BKLYN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"33464489","2004-01-01T00:00:00.000","00:01:00","2007-07-18T00:00:00.000","16:30:00","45","2007-07-18T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032091","241976","(null)","(null)","(null)",,"40.8307223277672","-73.8271260588639","(40.8307223277672, -73.8271260588639)","PATROL BORO BRONX","(null)","18-24","UNKNOWN","F"
"75462996","2004-09-03T00:00:00.000","08:00:00","2005-03-31T00:00:00.000","08:00:00","115","2010-11-08T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1018623","214936","(null)","(null)","(null)",,"40.7565675846374","-73.8759315341335","(40.7565675846374, -73.8759315341335)","PATROL BORO QUEENS NORTH","(null)","25-44","WHITE HISPANIC","M"
