"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"1248413ce7cdcd39552b00582c974023","HARLEM EAST LIFE PLAN OTP",,,"2ND AVENUE","NEW YORK","MANHATTAN","1","10035","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OPIOID OUTPATIENT TREATMENT",,,,"Harlem East Life Plan",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES",,,"Regional"
"04023564e4f7a3f5532e217fddff5b70","1515 BROADWAY GARAGE LLC","1515","BROADWAY","1515 BROADWAY","NEW YORK","MANHATTAN","1","10036","40.757930101833999","-73.986436103971201","988007.740209919982590","215411.370780241995817","1024714","1010160036.000000000000000","105","3","11900","MN17","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","1515 Broadway Garage Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","14","Local"
"04059af3a9b60c55f78041d6f2634528","SAFEWAY PARKING CORP.","345","EAST 86 STREET","345 EAST 86 STREET","NEW YORK","MANHATTAN","1","10028","40.777424366832300","-73.949935030977500","998115.933331363019533","222517.449412846995983","1050030","1015490018.000000000000000","108","5","14602","MN32","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","Safeway Parking Corp.","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","19","Local"
"0405dd22ed292372d6c9d00839163c67","ADL INSTITUTE, LLC","1170","LIBERTY AVENUE","1170 LIBERTY AVENUE","BROOKLYN","BROOKLYN","3","11208","40.678651149263999","-73.865902819987596","1021444.469436959945597","186555.797553759010043","3094466","3042040017.000000000000000","305","37","118800","BK83","VOCATIONAL AND PROPRIETARY SCHOOLS","PROPRIETARY SCHOOLS","LICENSED PRIVATE SCHOOLS",,,"Non-public","Adl Institute, Llc","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"1254f1f560ed124b9e0a6eaa4e4a12b0","CHILD DEVELOPMENT CENTER OF THE MOSHOLU MONTEFIORE COMMUNITY CENTER, INC.","3880","SEDGWICK AVENUE","3880 SEDGWICK AVENUE","BRONX","BRONX","2","10463","40.882483806057699","-73.893867888469103","1013597.839664940023795","260808.285597681009676","2086830","2032460076.000000000000000","208","11","40900","BX28","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Child Development Center Of The Mosholu Montefiore Community Center Inc.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","10","50","Local"
"040bb3df3899e0cab957d8f8cd7bc906","EASTSIDE COMMUNITY HS",,,"420 12TH STREET","NEW YORK","MANHATTAN","1","10009","40.729798471050998","-73.983081948619997","988938.954500081948936","205162.282167111989111","0","0.000000000000000","103","2","3400","MN22","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","BEACON: AFTER-SCHOOL PROGRAMS",,,,"University Settlement Society of New York",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","1","9","Local"
"125a03ae65636d7d4bd400ef59a443e6","QKINGDOM MINISTRIES INC","1313","UNION STREET","1313 UNION STREET","BROOKLYN","BROOKLYN","3","11225","40.669060497016602","-73.948606571820704","998507.024887672974728","183037.362022245011758","3032953","3012690054.000000000000000","309","35","31900","BK63","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"QKINGDOM MINISTRIES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","71","Local"
"040d80a7587c6522be7fa15aa8cf98b0","HAROLD ICKES PLAYGROUND","100","HAMILTON AVENUE","100 HAMILTON AVENUE","BROOKLYN","BROOKLYN","3","11231","40.682174941202902","-74.006659063323895","982403.075727827963419","187811.217440022010123","3330284","3005040001.000000000000000","306","38","5900","BK33","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK",,,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","15","76","Local"
"12612a3966ccbee99420ca45dc851fe0","URBAN PATHWAYS INC","575","EIGHTH AVENUE","575 EIGHTH AVENUE","NEW YORK","MANHATTAN","1","10018","40.755033791570398","-73.991805675491605","986520.253444729954936","214355.965913969004760","1013644","1007620033.000000000000000","104","3","11500","MN15","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED HOUSING-OMH",,,,"URBAN PATHWAYS INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","2","14","Local"
"040ebc7599b187f61eaecfc00b2d73cb","DIST OFFICE 13 (OLD PS 9 ANNEX","355","PARK PLACE","355 PARK PLACE","BROOKLYN","BROOKLYN","3","11238","40.676311999999797","-73.965847999999994","993723.059307290008292","185676.955603275011526","0","3011600001.000000000000000","308","35","20500","BK64","OFFICES, TRAINING, AND TESTING","CITY GOVERNMENT OFFICES","AGENCY OFFICE",,,"Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","dcp_colp","ADMINISTRATION OF GOVERNMENT","13","77","Regional"
"040f5a163984098084da7dc39e825be3","BRIDGES - PM","300","WEST 206 STREET","300 WEST 206 STREET","NEW YORK","MANHATTAN","1","10034","40.862302730905697","-73.916845303917697","1007251.066037670010701","253448.662359656998888","1081892","1021860009.000000000000000","112","10","29900","MN01","TRANSPORTATION","OTHER TRANSPORTATION","MANNED TRANSPORTATION FACILITY",,,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dot_mannedfacilities","CORE INFRASTRUCTURE AND TRANSPORTATION","6","34","Regional"
"041e13179d2696aa9401548aca7c1f44","JJ&I PARKING CORPORATION","1820","EAST TREMONT AVENUE","1820 EAST TREMONT AVENUE","BRONX","BRONX","2","10460","40.840161755824298","-73.866843955714899","1021093.979473219951615","245398.947974857990630","2028702","2039250001.000000000000000","209","18","21601","BX08","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL PARKING LOT",,,"Non-public","Jj&I Parking Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","12","43","Local"
"1283802555079fdf7c149f8b6f1a9ffa","GLOBAL KIDS INC","137","EAST 25 STREET","137 EAST 25 STREET","NEW YORK","MANHATTAN","1","10010","40.740872362747801","-73.983159028347103","988916.815658785984851","209196.845110844005831","1018106","1008810029.000000000000000","106","2","6800","MN21","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"GLOBAL KIDS INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","13","Local"
"0421508f5cf2a2d28a46e614993d8e71","YMCA/EASTERN DISTRICT 2","125","HUMBOLDT STREET","125 HUMBOLDT STREET","BROOKLYN","BROOKLYN","3","11206","40.705658545651303","-73.941614756961101","1000437.733245669980533","196372.310872591013322","3071353","3030800020.000000000000000","301","34","49300","BK78","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",,,,"YMCA of Greater New York/North Brooklyn YMCA",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"12884242b934f730984d9f76c3cc98c5","OPEN DOOR ASSOCIATES, INC.","820","COLUMBUS AVENUE","820 COLUMBUS AVENUE","NEW YORK","MANHATTAN","1","10025","40.797281651531698","-73.965768654712605","993727.845127044012770","229750.027708717010682","1079347","1018550001.000000000000000","107","7","18900","MN12","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Open Door Associates","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","3","24","Local"
"0421a841bd9a44002e0d77e6fed3d6f4","FIELD OFFICE","2554-66","LINDEN BOULEVARD","2554-66 LINDEN BOULEVARD","BROOKLYN","BROOKLYN","3","11208","40.667577999999800","-73.869477000000003","1020459.112808670033701","182520.040514785010600","0","3044840013.000000000000000","305","42","122000","BK82","OFFICES, TRAINING, AND TESTING","CITY GOVERNMENT OFFICES","FIELD OFFICE-PUBLIC",,,"Public","NYC Administration for Childrens Services","NYCACS","City","NYC Administration for Children's Services","NYCACS","dcp_colp","ADMINISTRATION OF GOVERNMENT","19","75","Regional"
"0425a5c131363449002059ad648d520b","MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS","280","PLEASANT AVENUE","280 PLEASANT AVENUE","NEW YORK","MANHATTAN","1","10029","40.794085079879601","-73.932940481189803","1002818.075602820026688","228590.661132912995527","1053152","1017130001.000000000000000","111","8","17800","MN34","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","HIGH-SCHOOL AGED YOUTH: AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,YOUTH EDUCATIONAL SUPPORT",,,,"Far Rockaway High School",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","4","25","Local"
"12aa26dd037851f7e8a4b4edef61b460","WIZ KIDS CENTER INC","2403","AVENUE X","2403 AVENUE X","BROOKLYN","BROOKLYN","3","11235","40.593447814751002","-73.946052435815801","999232.531897710054182","155490.065673050994519","3202357","3074050441.000000000000000","315","48","59401","BK17","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Wiz Kids Center Inc","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","22","61","Local"
"0429f56f31ef887178c7f3e0c8d52b7b","NY PARKING 57 LLC","110","EAST 57 STREET","110 EAST 57 STREET","NEW YORK","MANHATTAN","1","10022","40.761078500383398","-73.970226519747598","992498.051573432981968","216559.546162579004886","1036897","1013110065.000000000000000","105","4","11203","MN19","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","Ny Parking 57 Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","18","Local"
"12ab961b0d2e32a8e0387e9e41bf8902","COUNSELING SERVICES OF NEW YORK LLC OP","911","WALTON AVENUE","911 WALTON AVENUE","BRONX","BRONX","2","10452","40.828341755842800","-73.923826653368593","1005330.744851659983397","241073.647089756996138","2002918","2024760050.000000000000000","204","8","19500","BX63","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OUTPATIENT CLINIC",,,,"Counseling Services of New York LLC",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","9","44","Regional"
"04349eab1191fdd602551613a3ea4230","NYC PARKS-HANSBOROUGH REC YOUTH","35","WEST 134 STREET","35 WEST 134 STREET","NEW YORK","MANHATTAN","1","10037","40.812827799840903","-73.939318712692597","1001047.280264109955169","235418.003833127993857","1081456","1017300055.000000000000000","110","9","21200","MN03","CHILD SERVICES AND WELFARE","CHILD NUTRITION","SUMMER ONLY FEEDING SITE",,,"Non-public","Yc Parks-Hansborough Rec Youth","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","5","32","Local"
"12b19e06112bb0884884545ac2765cc5","MANHATTAN DAY SCHOOL CAMP","310","WEST 75 STREET","310 WEST 75 STREET","NEW YORK","MANHATTAN","1","10023","40.781925566524798","-73.984169139750193","988634.199767353013158","224153.822390996007016","1031012","1011840091.000000000000000","107","6","16300","MN12","CAMPS","CAMPS","CAMP - ALL AGE",,,"Non-public","Yeshiva Ohr Torah Community School, Inc.'","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","3","20","Local"
"043f7827b7d8dbf7d5b20d940d122279","DELANCEY-ESSEX GARAGE","105-113","ESSEX STREET","105-113 ESSEX STREET","NEW YORK","MANHATTAN","1","10002","40.719354999999801","-73.988286000000002","987497.124626448028721","201357.167044049012475","0","1004100038.000000000000000","103","1","1800","MN27","TRANSPORTATION","PARKING LOTS AND GARAGES","MUNICIPAL PARKING - INDOOR",,,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dcp_colp","CORE INFRASTRUCTURE AND TRANSPORTATION","1","7","Local"
"12b6c2d8956e092e6c727c064cf397b1","POLONIANS ORGANIZED TO MINISTER TO OUR COMMUNITY, INC","66-60","FRESH POND ROAD","66-60 FRESH POND ROAD","RIDGEWOOD","QUEENS","4","11385","40.707141880474900","-73.897621875700906","1012634.443545049987733","196923.926567396003520","4084940","4035290077.000000000000000","405","30","58700","QN20","HUMAN SERVICES","FINANCIAL ASSISTANCE AND SOCIAL SERVICES","HEALTHY FAMILIES",,,,"POLONIANS ORGANIZED TO MINISTER TO OUR COMMUNITY, INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","24","104","Local"
"12bcb7f5182a81d49d1d2b22513b2e2d","MORNINGSIDE CTR FOR TEACHING SOCIAL RESPONSIBILITY INC","427","38 STREET","427 38 STREET","BROOKLYN","BROOKLYN","3","11232","40.652927859103798","-74.004591686146995","982975.914506991975941","177155.641377305000788","3346119","3007010001.000000000000000","307","38","8400","BK32","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"MORNINGSIDE CTR FOR TEACHING SOCIAL RESPONSIBILITY INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","72","Local"
"12caa8e329553c3b5abc79c96b1e51ef","RICHMOND HOME NEED SERVICES INC",,,"3155 AMBOY ROAD",,,"0",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HUMAN SERVICES","SENIOR SERVICES","HOME CARE SERVICES",,,,"RICHMOND HOME NEED SERVICES INC",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES",,,"Local"
"044488b71bd7983fa82cc60006da94c4","SP PLUS CORPORATION","2401","3 AVENUE","2401 3 AVENUE","BRONX","BRONX","2","10451","40.808673855715902","-73.931912618240602","1003098.548599889967591","233906.081413258012617","2129132","2023190002.000000000000000","201","8","5100","BX39","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","Sp Plus Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","7","40","Local"
"0445f36a4a37123fd40166cbda350d9c","JAPANESE FOLK DANCE INSTITUTE OF NEW YORK, INC.","568","GRAND STREET","568 GRAND STREET","NEW YORK","MANHATTAN","1","10002","40.714324225951302","-73.978376782192001","990244.415436040959321","199524.825151044002268","1083419","1003210001.000000000000000","103","1","1001","MN28","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPLINE, PERFORMING",,,"Non-public","Japanese Folk Dance Institute of New York, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","1","7","Regional"
"12d1ffcae8a50e97c666f39de93c463f","GREATER WOODHAVEN DEVELOP CORPORATION","84-01","JAMAICA AVENUE","84-01 JAMAICA AVENUE","WOODHAVEN","QUEENS","4","11421","40.692554568555998","-73.860730370979795","1022871.094471929944120","191623.449712122994242","4181530","4088530123.000000000000000","409","32","1200","QN53","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"GREATER WOODHAVEN DEVELOP CORPORATION",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","27","102","Local"
"044b25994f511837722a32e16029fdd2","JAY B. REALTY CORPORATION","354","WEST 52 STREET","354 WEST 52 STREET","NEW YORK","MANHATTAN","1","10019","40.764110441578602","-73.987293776376305","987769.804130843956955","217663.035596472996986","1090939","1010420054.000000000000000","104","3","13300","MN15","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL PARKING LOT",,,"Non-public","Jay B. Realty Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","18","Local"
"044c365b169319ccce5e149379fe6069","JOHN V. LINDSAY EAST RIVER PARK",,,,"NEW YORK","MANHATTAN","1","10002","40.716987894531400","-73.975326807137193","991089.659962757024914","200495.504211318999296","0","0.000000000000000","103","2","1002","MN28","PARKS AND PLAZAS","PARKS","COMMUNITY PARK",,,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","1","7","Local"
"12dacda27daabca68a671f1a39cabbd5","NEW YORK JUNIOR TENNIS LEAGUE INC","1595","BATHGATE AVENUE","1595 BATHGATE AVENUE","BRONX","BRONX","2","10457","40.839434550238103","-73.901779862770297","1011427.594021519995295","245121.233359594014473","2009555","2029130001.000000000000000","203","16","16700","BX01","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK JUNIOR TENNIS LEAGUE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","42","Local"
"12df8247f7a57a7946a93c2c686d2aee","BLAU-WEISS GOTTSCHEE INC","86-37","53 AVENUE","86-37 53 AVENUE","ELMHURST","QUEENS","4","11373","40.735889805802898","-73.878700831528704","1017865.816623119986616","207404.368029351986479","4064938","4028640036.000000000000000","404","25","47500","QN29","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"BLAU-WEISS GOTTSCHEE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","110","Local"
"12e2094bda3201b78d81d302346b6a49","SELFHELP COMMUNITY SERVICES, INC.",,,,,,"0",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HUMAN SERVICES","PROGRAMS FOR PEOPLE WITH DISABILITIES","ADULT PROTECTIVE SERVICES",,,,"SELFHELP COMMUNITY SERVICES, INC.",,"City","NYC Department of Social Services","NYCDSS","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES",,,"Local"
"12e23e315fa22a6b4432e6c663b427d5","GLOBAL KIDS INC","1001","EAST 45 STREET","1001 EAST 45 STREET","BROOKLYN","BROOKLYN","3","11203","40.636079053818001","-73.933135967326507","1002807.888707390055060","171024.210693038010504","3114526","3050220002.000000000000000","317","45","83600","BK91","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"GLOBAL KIDS INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","22","67","Local"
