"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"34275","138941","MANHATTAN","455","WEST 56 STREET","10019","2","0","0","0","2021-04-02T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.767890","-73.987722","4","3","139","1082420","1010660101","Hell's Kitchen"
"49169","220447","BRONX","2416","BEAUMONT AVENUE","10458","16","1","1","0","2019-01-29T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.854615","-73.884217","6","15","389","2012901","2031050003","Belmont"
"67664","222724","BRONX","1101","EAST 212 STREET","10469","3","0","0","0","2022-04-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.875381","-73.854566","12","12","368","2090544","2047070040","Williamsbridge-Olinville"
"287211","327889","BROOKLYN","1293","EAST NEW YORK AVENUE","11212","16","0","0","0","2022-02-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.668436","-73.919398","16","41","361","3039587","3014760036","Ocean Hill"
"346242","358880","BROOKLYN","1680","NOSTRAND AVENUE","11226","3","0","0","0","2022-07-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.644964","-73.948957","17","45","826","3119217","3051730011","East Flatbush-Erasmus"
"842801","379899","BROOKLYN","1932","84 STREET","11214","6","0","0","0","2022-03-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.606586","-73.998419","11","47","284","3384033","3063337501","Bensonhurst"
"81903","205182","BRONX","2922","GRAND CONCOURSE","10458","48","0","0","0","2023-01-25T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.871519","-73.888627","7","11","40702","2017622","2033200060","Bedford Park"
"807492","329864","BROOKLYN","252","BAY RIDGE PARKWAY","11209","16","0","0","0","2019-12-23T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.631761","-74.029078","10","47","66","3337166","3059390020","Bay Ridge"
"17367","124901","MANHATTAN","114","EAST 84 STREET","10028","37","0","0","0","2020-02-20T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.778530","-73.957401","8","4","140","1047663","1015120062","Upper East Side-Carnegie Hill"
"37437","126901","MANHATTAN","246","WEST 103 STREET","10025","77","0","0","0","2020-12-28T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.799413","-73.969303","7","7","191","1056550","1018740058","Upper West Side-Manhattan Valley"
"80100","200148","BRONX","710","GERARD AVENUE","10451","37","0","0","0","2021-10-28T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.823976","-73.927003","4","8","6301","2002895","2024730012","Concourse-Concourse Village"
"243894","340428","BROOKLYN","649","ARGYLE ROAD","11230","19","0","0","0","2019-01-17T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.633488","-73.964840","14","40","520","3121124","3052340035","Flatbush (West)-Ditmas Park-Parkville"
"265437","373723","BROOKLYN","787","EAST 46 STREET","11203","58","0","0","0","2019-12-05T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.642312","-73.933266","17","45","840","3112292","3049630044","East Flatbush-Farragut"
"164185","317481","BROOKLYN","1028","64 STREET","11219","4","0","0","0","2023-06-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.630106","-74.006737","10","38","212","3141945","3057440016","Dyker Heights"
"13212","111920","MANHATTAN","331","EAST 33 STREET","10016","21","0","0","0","2023-01-18T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.743636","-73.975247","6","4","7001","1021879","1009390020","Murray Hill-Kips Bay"
"24513","125114","MANHATTAN","79","MAC DOUGAL STREET","10012","36","0","0","0","2022-12-20T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.728778","-74.001533","2","2","65","1008305","1005260028","Greenwich Village"
"139468","312995","BROOKLYN","8635","14 AVENUE","11228","3","0","0","0","2021-06-23T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.611982","-74.012483","11","50","170","3165974","3063570019","Bath Beach"
"673650","920615","QUEENS","127","LIBERTY AVENUE","11419","1","0","0","0","2022-12-08T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.688856","-73.817443","10","29","15802","4203999","4095650051","South Ozone Park"
"13103","140544","MANHATTAN","157","EAST 32 STREET","10016","75","0","0","0","2022-02-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.744872","-73.980054","6","2","72","1069254","1008887501","Murray Hill-Kips Bay"
"42044","134247","MANHATTAN","415","WEST 146 STREET","10031","3","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.824949","-73.944826","9","9","231","1061424","1020610125","Hamilton Heights-Sugar Hill"
"848907","379975","BROOKLYN","1111","GREENE AVENUE","11221","3","0","0","0","2023-04-23T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.693626","-73.923882","4","34","395","3390292","3032840034","Bushwick (East)"
"240474","334071","BROOKLYN","2005","EAST 8 STREET","11223","15","0","0","0","2022-12-30T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.599960","-73.963370","15","47","394","3192132","3071110001","Gravesend (East)-Homecrest"
"235352","323212","BROOKLYN","2133","EAST 1 STREET","11223","3","0","0","0","2022-05-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.596740","-73.970440","15","44","396","3192811","3071280063","Gravesend (East)-Homecrest"
"166181","375899","BROOKLYN","1457","67 STREET","11219","3","0","0","0","2022-11-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.622764","-73.999316","11","38","190","3253417","3057620052","Bensonhurst"
"145436","338523","BROOKLYN","8672","21 AVENUE","11214","4","0","0","0","2022-12-14T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.602011","-73.997389","11","43","288","3166989","3063770073","Bensonhurst"
"883746","380343","BROOKLYN","2156","85 STREET","11214","3","0","0","0","2022-12-14T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.603133","-73.994209","11","43","290","3392004","3063470029","Bensonhurst"
"70215","222444","BRONX","1331","EAST 224 STREET","10466","3","0","0","0","2022-04-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.880652","-73.842852","12","12","460","2087360","2048900075","Eastchester-Edenwald-Baychester"
"633801","916705","QUEENS","313","BEACH 90 STREET","11693","3","0","0","0","2021-12-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.588154","-73.814672","14","32","94202","4435851","4161240092","Rockaway Beach-Arverne-Edgemere"
"71007","204042","BRONX","721","EAST 228 STREET","10466","17","0","0","0","2019-12-27T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.889664","-73.858452","12","12","406","2063557","2048420029","Williamsbridge-Olinville"
"225270","331627","BROOKLYN","763","CONEY ISLAND AVENUE","11218","5","0","0","0","2021-05-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.638545","-73.968573","14","39","526","3118600","3051530064","Flatbush (West)-Ditmas Park-Parkville"
"240559","329945","BROOKLYN","2172","EAST 8 STREET","11223","4","0","0","0","2021-07-08T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.596693","-73.962778","15","47","392","3193112","3071340031","Gravesend (East)-Homecrest"
"44921","203888","BRONX","311","ALEXANDER AVENUE","10454","9","0","0","0","2022-02-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.811669","-73.923968","1","8","39","2000741","2023150015","Mott Haven-Port Morris"
"375947","377575","BROOKLYN","118","STATE STREET","11201","4","0","0","0","2023-07-03T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.691282","-73.995464","2","33","7","3391796","3002757503","Brooklyn Heights"
"373459","343159","BROOKLYN","226","ST JAMES PLACE","11238","8","0","0","0","2022-02-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.683577","-73.963829","2","35","201","3056667","3019797501","Clinton Hill"
"347437","307368","BROOKLYN","2233","OCEAN AVENUE","11229","27","2","2","0","2019-02-11T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.607329","-73.952900","15","48","550","3183217","3068030065","Madison"
"382936","368582","BROOKLYN","370","UNION AVENUE","11211","3","0","0","0","2023-06-26T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.711443","-73.951186","1","34","513","3069300","3027790002","Williamsburg"
"468087","406437","QUEENS","73","71 STREET","11385","3","0","0","0","2019-06-17T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.701551","-73.879906","5","30","629","4090458","4037080039","Glendale"
"341513","307772","BROOKLYN","242","NASSAU AVENUE","11222","3","0","0","0","2021-12-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.725851","-73.941921","1","33","591","3067179","3026880107","Greenpoint"
"335077","311642","BROOKLYN","258","MAC DOUGAL STREET","11233","6","0","0","0","2020-12-21T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.680378","-73.910006","16","37","369","3041711","3015340017","Ocean Hill"
"146111","346976","BROOKLYN","281","23 STREET","11215","12","0","0","0","2021-11-19T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.659382","-73.993170","7","38","145","3017649","3008990049","Sunset Park (West)"
"179651","311859","BROOKLYN","2069","85 STREET","11214","48","0","0","0","2022-12-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.604371","-73.996226","11","43","288","3165395","3063340045","Bensonhurst"
"13167","111679","MANHATTAN","159","EAST 33 STREET","10016","6","0","0","0","2022-05-29T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.745492","-73.979613","6","4","72","1078758","1008890032","Murray Hill-Kips Bay"
"37401","131159","MANHATTAN","251","WEST 102 STREET","10025","7","0","0","0","2019-01-28T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.798751","-73.969632","7","7","191","1056554","1018740105","Upper West Side-Manhattan Valley"
"298405","359131","BROOKLYN","670","FULTON STREET","11217","5","0","0","0","2019-01-09T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.686597","-73.975157","2","35","35","3059274","3021140018","Fort Greene"
"239990","373282","BROOKLYN","855","EAST 7 STREET","11230","131","0","0","0","2021-07-19T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.630163","-73.970202","14","40","460","3170096","3064950001","Flatbush (West)-Ditmas Park-Parkville"
"179683","375412","BROOKLYN","2203","85 STREET","11214","3","0","0","0","2021-04-15T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.602321","-73.992830","11","43","296","3165487","3063360077","Gravesend (West)"
"3114","130144","MANHATTAN","198","6 AVENUE","10013","4","0","0","0","2022-06-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.726665","-74.003554","2","1","49","1007803","1005040016","SoHo-Little Italy-Hudson Square"
"483732","406355","QUEENS","90","80 STREET","11421","3","0","0","0","2021-03-14T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.687625","-73.861116","9","32","6","4185044","4089580017","Woodhaven"
"302146","333616","BROOKLYN","422","GRAHAM AVENUE","11211","5","0","0","0","2022-03-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.717575","-73.944875","1","34","497","3068207","3027400002","East Williamsburg"
"885620","142953","MANHATTAN","225","EAST 34 STREET","10016","189","0","0","0","2019-01-18T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.745294","-73.977080","6","4","78","1087675","1009157501","Murray Hill-Kips Bay"
"65630","202997","BRONX","960","EAST 173 STREET","10460","12","0","0","0","2021-12-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.835043","-73.886838","3","17","157","2010790","2029960023","Crotona Park East"
"954022","431614","QUEENS","61","JUNCTION BOULEVARD","11374","314","0","0","0","2019-01-30T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.733436","-73.864171","6","29","71702","4615634","4020807501","Rego Park"
"328488","336704","BROOKLYN","436","LOGAN STREET","11208","4","0","0","0","2020-12-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.675518","-73.876384","5","42","1192","3094560","3042080031","East New York (North)"
"63189","203907","BRONX","629","EAST 141 STREET","10454","15","0","0","0","2021-08-26T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.807844","-73.913923","1","8","33","2003654","2025540001","Mott Haven-Port Morris"
"378232","322418","BROOKLYN","2259","STRAUSS STREET","11212","4","0","0","0","2022-05-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.658342","-73.913647","16","41","896","3082456","3036090027","Brownsville"
"88154","211926","BRONX","1039","INTERVALE AVENUE","10459","20","0","0","0","2019-12-30T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.824515","-73.896861","2","17","131","2005411","2027000062","Longwood"
"328957","336501","BROOKLYN","890","LORIMER STREET","11222","6","0","0","0","2022-02-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.722952","-73.951336","1","33","569","3066729","3026790061","Greenpoint"
"294930","303733","BROOKLYN","334","FOSTER AVENUE","11230","43","4","4","0","2022-01-11T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.628893","-73.973827","14","44","46201","3170297","3065010013","Flatbush (West)-Ditmas Park-Parkville"
"356253","302252","BROOKLYN","440","PROSPECT AVENUE","11215","8","0","0","0","2023-05-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.659708","-73.983222","7","39","169","3016564","3008700012","Windsor Terrace-South Slope"
"123067","203229","BRONX","1529","WHITE PLAINS ROAD","10462","19","0","0","0","2023-07-11T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.838814","-73.863731","9","18","21601","2028678","2039230032","Soundview-Bruckner-Bronx River"
"686031","406764","QUEENS","416","ONDERDONK AVENUE","11385","4","0","0","0","2021-12-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.707490","-73.913165","5","34","545","4081797","4034270043","Ridgewood"
"16182","116450","MANHATTAN","242","EAST 75 STREET","10021","20","0","0","0","2021-06-17T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.771265","-73.958178","8","5","134","1044033","1014290029","Upper East Side-Lenox Hill-Roosevelt Island"
"85932","203931","BRONX","3010","HOLLAND AVENUE","10467","13","0","0","0","2020-01-03T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.869995","-73.865244","12","15","33802","2055603","2045700010","Williamsbridge-Olinville"
"85932","203931","BRONX","3010","HOLLAND AVENUE","10467","13","0","0","0","2020-01-03T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.869995","-73.865244","12","15","33802","2055603","2045700010","Williamsbridge-Olinville"
"491824","416238","QUEENS","78","86 AVENUE","11421","3","0","0","0","2022-07-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.693393","-73.864497","9","30","2","4181178","4088440035","Woodhaven"
"177572","337516","BROOKLYN","2327","82 STREET","11214","6","0","0","0","2021-02-09T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.602427","-73.988480","11","43","298","3185062","3068490067","Gravesend (West)"
"953843","386570","BROOKLYN","1223","BROADWAY","11221","7","0","0","0","2020-12-30T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.691870","-73.926196","4","34","395","3422191","3032830009","Bushwick (East)"
"156742","363533","BROOKLYN","753","53 STREET","11220","4","0","0","0","2023-07-11T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.640078","-74.006504","7","43","10601","3014117","3008100059","Sunset Park (Central)"
"302804","313501","BROOKLYN","664","GRAND STREET","11211","4","0","0","0","2021-04-19T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.711435","-73.945991","1","34","503","3069570","3027870022","East Williamsburg"
"17611","109232","MANHATTAN","45","EAST 85 STREET","10028","50","0","0","0","2021-12-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.779969","-73.958797","8","4","15001","1046832","1014970028","Upper East Side-Carnegie Hill"
"235364","344959","BROOKLYN","2151","EAST 1 STREET","11223","3","0","0","0","2021-04-09T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.596550","-73.970404","15","44","396","3192805","3071280057","Gravesend (East)-Homecrest"
"370431","324268","BROOKLYN","7401","SHORE ROAD","11209","73","0","0","0","2022-01-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.634237","-74.036735","10","47","38","3148115","3059250053","Bay Ridge"
"955848","227149","BRONX","1650","UNDERCLIFF AVENUE","10453","81","0","81","0","2022-12-22T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.849339","-73.921803","5","14","20501","2120359","2028770261","University Heights (South)-Morris Heights"
"927237","384441","BROOKLYN","2356","ATLANTIC AVENUE","11233","63","0","0","0","2019-12-26T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.676121","-73.906944","16","37","36502","3417443","3014360018","Ocean Hill"
