"order_number","record_type","order_type","borough","on_street","on_street_suffix","from_street","from_street_suffix","to_street","to_street_suffix","side_of_street","order_completed_on_date","sign_code","sign_description","sign_size","sign_design_voided_on_date","sign_location","distance_from_intersection","arrow_direction","facing_direction","sheeting_type","support","sign_notes","sign_x_coord","sign_y_coord"
"ST01501666","Historical","ST","Queens","57 AVENUE",,"262 STREET",,,,"@","2021-01-19T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"*NOTE","0",,,"TIII","TIII","57 AVNORTH SIDE OF 57 AV OPPOSITE S/E C","1061283","217606"
"B-01360099","Historical","B-","Bronx","BOSTON ROAD",,"BRONX PARK EAST",,"ROPES AVENUE",,"E","2019-03-01T00:00:00.000","SR-2191","CITY SPEED LIMIT 25 PHOTO ENFORCED (SUPERSEDES SR-2166)","030 X 048",,,"0",,"South","TIII","TIII","ON BTS ON NEC OF THWAITES PL &amp; BOSTON RD","1020263","250980"
"S-399779","Historical","S-","Brooklyn","HERKIMER STREET",,"TROY AVENUE",,"SCHENECTADY AVENUE",,"N","2017-01-30T00:00:00.000","PS-54BA","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 8AM-9:30AM --> (SUPERSEDES SP-412CA)","018 X 012",,,"83","West",,"PNTD","PNTD",,"1002223","186625"
"R-01533070","Historical","R-","Bronx","EAST GUNHILL ROAD",,"SEYMOUR AVENUE",,"FISH AVENUE",,"N","2021-06-21T00:00:00.000","PS-23BA","NO PARKING (SANITATION BROOM SYMBOL) 7:30AM-8AM EXCEPT SUNDAY --> (SUPERSEDES SP-859CA) (SUPERSEDED BY PS-121BA)","018 X 012","2019-05-22T00:00:00.000",,"150","East",,"PNTD","PNTD",,"1026710","256531"
"S-01458466","Current","S-","Bronx","NEREID AVENUE",,"EDSON AVENUE",,"BAYCHESTER AVENUE",,"S","2020-07-22T00:00:00.000","PL","PROPERTY LINE","N/A",,,"9",,,,,,,
"R-01285233","Historical","R-","Brooklyn","3 AVENUE",,"67 STREET",,"65 STREET",,"E","2018-01-10T00:00:00.000","PL","PROPERTY LINE","N/A",,,"640",,,,,,,
"R-01530576","Historical","R-","Brooklyn","EVERGREEN AVENUE",,"COVERT STREET",,,,"@","2021-06-03T00:00:00.000","R6-1","ONE WAY ARROW","036 X 012",,"S/E C","0","North",,"TIII","TIII",,"1008949","189835"
"S-01523613","Current","S-","Brooklyn","VANDERBILT AVENUE",,"WILLOUGHBY AVENUE",,"DE KALB AVENUE",,"W","2021-06-14T00:00:00.000","SI-584G","14 STREET & UNION SQ (BOTTOM LOCATION PANEL)(USE AS EXAMPLE FOR DIFFERENT LOCATION)","016 X 008",,,"710",,,"PNTD","PNTD","VANDERBILT AVENUE & DEKALB AVENUE","992791","190513"
"S-01529427","Current","S-","Manhattan","WEST   22 STREET",,"10 AVENUE",,"11 AVENUE",,"N","2021-06-08T00:00:00.000","PS-37EA","TRUCK (SYMBOL) TRUCK LOADING ONLY --> (SUPERSEDES SP-3BA & SP-83BA)","018 X 012",,,"665","East",,"PNTD","PNTD",,,
"ST01505739","Historical","ST","Queens","DOUGLASTON PARKWAY",,"68 AVENUE",,,,"@","2021-02-16T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"N/E C","0",,,"TIII","TIII","DOUGLASTON PARKWAY","1056470","212862"
"P-01531347","Current","P-","Brooklyn","FULTON STREET",,"NOSTRAND AVENUE",,"NEW YORK AVENUE",,"S","2021-06-17T00:00:00.000","PS-23B","NO PARKING (SANITATION BROOM SYMBOL) 7:30AM-8AM EXCEPT SUNDAY <-> (SUPERSEDES SP-859C) (SUPERSEDED BY PS-121B)","018 X 012","2019-05-22T00:00:00.000",,"603",,,"PNTD","PNTD",,"998864","187100"
"P-01528789","Current","P-","Bronx","GRAND AVENUE",,"WEST  190 STREET",,"WEST FORDHAM ROAD",,"E","2021-06-17T00:00:00.000","PS-54CA","2 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY --> (SUPERSEDES R7-182RBA)","018 X 018",,,"555","South",,"PNTD","PNTD",,"1011094","253761"
"P-01329459","Historical","P-","Bronx","WEBSTER AVENUE",,"EAST  204 STREET",,"EAST GUN HILL ROAD",,"E","2018-09-19T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"R-01528154","Historical","R-","Brooklyn","CATON AVENUE",,"FLATBUSH AVENUE",,"EAST   21 STREET",,"N","2021-06-23T00:00:00.000","PS-49B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 8:30AM-10AM <-> (SUPERSEDES SP-369C)","018 X 012",,,"157",,,"PNTD","PNTD",,"995356","177109"
"ST01501058","Historical","ST","Queens","MAIN STREET",,"76 AVENUE",,,,"@","2021-01-19T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"N/E C","0",,,"TIII","TIII","MAIN ST","1034228","202620"
"R-678732","Historical","R-","Brooklyn","EMMONS AVENUE","S RDWY","EAST   21 STREET",,"DOOLEY STREET",,"N","2004-07-20T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"S-921632","Historical","S-","Queens","HANCOCK STREET",,"CYPRESS AVENUE",,"WYCKOFF AVENUE",,"E","1995-01-20T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"P-01424873","Historical","P-","Bronx","JEROME AVENUE",,"WEST GUN HILL ROAD",,"WEST MOSHOLU PARKWAY NORTH",,"W","2020-12-05T00:00:00.000","BL","BUILDING LINE","N/A",,,"18",,,,,,,
"ST01559321","Current","ST","Bronx","CONNER STREET",,"SECOR AVENUE",,,,"@","2021-12-03T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"N/E C","0",,,"TIII","TIII","CONNER ST","1030573","262412"
"R-01397153","Historical","R-","Brooklyn","WORTMAN AVENUE",,"FOUNTAIN AVENUE",,"PINE STREET",,"S","2020-02-13T00:00:00.000","PL","PROPERTY LINE","N/A",,,"15",,,,,,,
"C-061006","Historical","C-","Queens","LINDEN BOULEVARD",,"114 ROAD",,,,"@","1977-12-29T00:00:00.000","R1-1","STOP","030 X 030",,"S/W C","0",,"South",,,,"1047561","191802"
"S-140029","Historical","S-","Brooklyn","MEEKER AVENUE","PRK AREA","HUMBOLDT STREET",,"NORTH HENRY STREET",,"S","2005-05-19T00:00:00.000","SP-373C","NO PARKING (SANITATION BROOM SYMBOL) 11:30AM TO 1PM MON & THURS <----> (SUPERSEDED BY SP-850C)","018 X 012","2019-05-22T00:00:00.000",,"76",,,"PNTD","PNTD",,"999796","201634"
"C-01531197","Current","C-","Queens","LINDEN BOULEVARD",,"177 STREET",,,,"@","2021-06-08T00:00:00.000","W3-1","STOP AHEAD (SYMBOL)","030 X 030",,"N WSD","200",,"North","TIII","TIII",,,
"S-212035","Historical","S-","Staten Island","SOUTH RAILROAD AVENUE",,"COLFAX AVENUE",,"LINCOLN AVENUE",,"S","1964-08-26T00:00:00.000","PL","PROPERTY LINE","N/A",,,"0",,,,,,,
"R-01534333","Historical","R-","Staten Island","HYLAN BOULEVARD",,"SEAVIEW AVENUE",,,,"@","2021-06-22T00:00:00.000","SI-184G","TRUCK ROUTE W/ TRUCK SYMBOL","036 X 024",,"S/E C","37",,"South","TIII","TIII",,"958683","152994"
"P-01499437","Historical","P-","Brooklyn","AVENUE Z",,"EAST   15 STREET",,"EAST   14 STREET",,"N","2021-01-06T00:00:00.000","PS-19B","NO PARKING (SANITATION BROOM SYMBOL) 8:30AM-9AM EXCEPT SUNDAY <-> (SUPERSEDES SP-855C)","018 X 012",,,"165",,,"PNTD","PNTD",,"996753","153489"
"P-067092","Historical","P-","Queens","JAMAICA AVENUE",,"SPRINGFIELD BOULEVARD",,"222 STREET",,"S","1982-03-17T00:00:00.000","CL","CURB LINE","N/A",,,"1041",,,,,,,
"P-01530846","Current","P-","Manhattan","CANAL STREET",,"BOWERY",,"ELIZABETH STREET",,"N","2021-06-18T00:00:00.000","CL","CURB LINE","N/A",,,"233",,,,,,,
"R-730120","Historical","R-","Bronx","LAFONTAINE AVENUE",,"EAST  180 STREET",,"EAST  179 STREET",,"W","2006-12-19T00:00:00.000","PL","PROPERTY LINE","N/A",,,"11",,,,,,,
"ST01503824","Historical","ST","Queens","CLEARVIEW EXPRESSWAY","E S/R","33 AVENUE",,,,"@","2021-01-27T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"*NOTE","0",,,"TIII","TIII","CLEARVIEW EXPWYW CURB OPP S/E C",,
"R-771996","Historical","R-","Queens","65 AVENUE",,"102 STREET",,"YELLOWSTONE BOULEVARD",,"N","2008-10-20T00:00:00.000","PL","PROPERTY LINE","N/A",,,"14",,,,,,,
"S-01534645","Current","S-","Queens","LONG ISLAND EXPRESSWAY",,"UTOPIA PARKWAY",,"182 STREET",,"S","2021-06-23T00:00:00.000","PL","PROPERTY LINE","N/A",,,"243",,,,,,,
"S-01513177","Current","S-","Brooklyn","ST MARKS AVENUE",,"FRANKLIN AVENUE",,"CLASSON AVENUE",,"N","2021-06-30T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"454",,,"PNTD","PNTD",,"995998","185658"
"R-874820","Historical","R-","Brooklyn","12 AVENUE",,"41 STREET",,"42 STREET",,"W","2013-05-28T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"ST01503793","Historical","ST","Queens","CIRCLE ROAD",,"LITTLE NECK ROAD",,,,"@","2021-01-27T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"*NOTE","0",,,"TIII","TIII","CIRCLE RDHISTORICAL DISTRICT","1054329","220603"
"R-01533347","Historical","R-","Queens","LIBERTY AVENUE",,"WALTHAM STREET",,,,"@","2021-06-17T00:00:00.000","R6-1","ONE WAY ARROW","036 X 012",,"N/E C","0","South",,"TIII","TIII",,"1038268","192703"
"S-826673","Historical","S-","Brooklyn","FT HAMILTON PARKWAY",,"51 STREET",,"50 STREET",,"E","1988-07-25T00:00:00.000","CL","CURB LINE","N/A",,,"235",,,,,,,
"P-01457353","Historical","P-","Brooklyn","FULTON STREET",,"SOUTH PORTLAND AVENUE",,"SOUTH OXFORD STREET",,"S","2020-07-31T00:00:00.000","SI-584G","14 STREET & UNION SQ (BOTTOM LOCATION PANEL)(USE AS EXAMPLE FOR DIFFERENT LOCATION)","016 X 008",,,"100",,,"PNTD","PNTD","FULTON ST &amp; S PORTLAND AVE","991418","189255"
"ST01532304","Current","ST","Queens","58 AVENUE",,"253 STREET",,,,"@","2021-06-11T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"*NOTE","0",,,"TIII","TIII","58 AV SOUTH SIDE OF 58 AV OPPOSITE N/E C","1059845","216774"
"R-01532347","Historical","R-","Bronx","EAST  140 STREET",,"WILLIS AVENUE",,"BROOK AVENUE",,"N","2021-06-14T00:00:00.000","BL","BUILDING LINE","N/A",,,"21",,,,,,,
"R-704975","Historical","R-","Manhattan","WEST   49 STREET",,"10 AVENUE",,"11 AVENUE",,"S","2005-07-25T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"R-01561413","Historical","R-","Manhattan","FRONT STREET",,"WALL STREET",,,,"@","2021-12-16T00:00:00.000","R1-1","STOP","030 X 030",,"S/W C","0",,"West","TIII","TIII",,"982337","196062"
"R-01533126","Historical","R-","Manhattan","3 AVENUE",,"EAST  116 STREET",,"EAST  117 STREET",,"E","2021-06-17T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"B-01542989","Current","B-","Brooklyn","CONEY ISLAND AVENUE",,"BOARDWALK",,"PARK CIRCLE",,"E","2021-12-06T00:00:00.000","SR-2191","CITY SPEED LIMIT 25 PHOTO ENFORCED (SUPERSEDES SR-2166)","030 X 048",,,"0",,"South","TIII","TIII","APPROX. NORTH OF AVE L.",,
"R-01531808","Historical","R-","Staten Island","MAJOR AVENUE",,"SAND LANE",,,,"@","2021-06-09T00:00:00.000","W9-4","PLAYGROUND (SYMBOL) (CHILDREN W/ SEESAW)","030 X 030",,"N/W C","0",,"North","TIII","TIII",,"964280","157087"
"R-925083","Historical","R-","Queens","NORTH CONDUIT AVENUE",,"122 PLACE",,,,"@","2015-07-15T00:00:00.000","R9-10R","NO PED CROSSING USE CROSSWALK (RIGHT ARROW)","024 X 012",,"N/E C","0",,"North","ENGG","ENGG",,,
"R-01531357","Historical","R-","Manhattan","EAST    2 STREET",,"AVENUE C",,"AVENUE B",,"S","2021-06-08T00:00:00.000","PS-55B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11AM-12:30PM <-> (SUPERSEDES SP-360C)","018 X 012",,,"120",,,"PNTD","PNTD",,"989388","202024"
"R-01530685","Historical","R-","Bronx","JOHNSON AVENUE",,"IRWIN AVENUE",,,,"@","2021-06-04T00:00:00.000","SW-780","SPEED BUMP","030 X 030",,"N WSD","820",,"North","TIII","TIII",,"1008482","259659"
"P-136118","Historical","P-","Manhattan","10 AVENUE",,"WEST   50 STREET",,"WEST   51 STREET",,"E","2005-01-12T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"R-01533104","Historical","R-","Bronx","JEROME AVENUE",,"EAST BURNSIDE AVENUE",,"EAST  181 STREET",,"E","2021-06-21T00:00:00.000","PS-9A","PAY-BY-CELL LOCATOR NUMBER","018 X 006",,,"658",,,"PNTD","PNTD","LOCATOR # 212254","1010254","250904"
"R-834915","Historical","R-","Bronx","PUGSLEY AVENUE",,"GLEASON AVENUE",,"ELLIS AVENUE",,"E","2011-04-14T00:00:00.000","CL","CURB LINE","N/A",,,"239",,,,,,,
"R-01502378","Historical","R-","Staten Island","MILL ROAD",,"DELWIT AVENUE",,"TARLTON STREET",,"S","2021-06-07T00:00:00.000","SP-477BA","BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW","20"" DIA.",,,"260","West",,"PNTD","PNTD","203896","951696","141054"
"S-386652","Historical","S-","Manhattan","WEST BROADWAY",,"WHITE STREET",,"FRANKLIN STREET",,"E","2016-04-20T00:00:00.000","CL","CURB LINE","N/A",,,"228",,,,,,,
"R-449870","Historical","R-","Brooklyn","ELDERT LANE",,"RIDGEWOOD AVENUE",,"KARWEG PLACE",,"W","1988-03-01T00:00:00.000","PL","PROPERTY LINE","N/A",,,"294",,,,,,,
"S-01320483","Current","S-","Queens","56 STREET",,"BROADWAY",,"37 AVENUE",,"W","2018-09-07T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"ST01533181","Current","ST","Queens","CLOVERDALE BOULEVARD",,"46 AVENUE",,,,"@","2021-06-21T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"*NOTE","0",,,"TIII","TIII","46 AV","1051291","216395"
"S-995943","Historical","S-","Bronx","EAST  165 STREET",,"TIFFANY STREET",,"KELLY STREET",,"N","1999-06-22T00:00:00.000","PL","PROPERTY LINE","N/A",,,"220",,,,,,,
"S-241318","Historical","S-","Queens","LONG ISLAND EXPRESSWAY","S S/R","190 STREET",,"192 STREET",,"S","1968-11-14T00:00:00.000","PL","PROPERTY LINE","N/A",,,"0",,,,,,,
"S-01525208","Current","S-","Brooklyn","LEGION STREET",,"DUMONT AVENUE",,"BLAKE AVENUE",,"W","2021-06-22T00:00:00.000","CL","CURB LINE","N/A",,,"532",,,,,,,
"R-01528335","Historical","R-","Brooklyn","3 AVENUE",,"91 STREET",,"90 STREET",,"E","2021-12-21T00:00:00.000","PS-9A","PAY-BY-CELL LOCATOR NUMBER","018 X 006",,,"140",,,"PNTD","PNTD","318245","975309","165399"
"S-506926","Historical","S-","Brooklyn","OCEAN PARKWAY","E S/R","AVENUE M",,"AVENUE L",,"E","2017-03-24T00:00:00.000","PL","PROPERTY LINE","N/A",,,"10",,,,,,,
"R-01535704","Historical","R-","Manhattan","PARK AVENUE",,"EAST  110 STREET",,,,"@","2021-06-30T00:00:00.000","W12-4","STRUCTURE LOW / CLEARANCE XX'-XX"" (ENTIRE RDWY)","036 X 024",,"*NOTE","0",,"West","TIII","TIII","OPPOSITE CENTER LINE OF E 110 ST ON OVERPASS.           12'9""","999194","229090"
"P-216488","Historical","P-","Manhattan","CHURCH STREET",,"WALKER STREET",,"LISPENARD STREET",,"W","2010-02-09T00:00:00.000","BL","BUILDING LINE","N/A",,,"204",,,,,,,
"S-01531299","Current","S-","Bronx","GRAND CONCOURSE",,"EAST  170 STREET",,"EAST  171 STREET",,"E","2021-06-12T00:00:00.000","SP-477BA","BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW","20"" DIA.",,,"130","South",,"PNTD","PNTD","103969","1008162","244976"
"S-01370012","Current","S-","Manhattan","MORNINGSIDE DRIVE",,"CATHEDRAL PARKWAY",,"AMSTERDAM AVENUE",,"E","2021-06-21T00:00:00.000","PS-55B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11AM-12:30PM <-> (SUPERSEDES SP-360C)","018 X 012",,,"2408",,,"PNTD","PNTD",,"995609","233733"
"S-811807","Historical","S-","Manhattan","DELANCEY STREET",,"FDR DRIVE",,"COLUMBIA STREET",,"N","1987-06-26T00:00:00.000","CL","CURB LINE","N/A",,,"1173",,,,,,,
"R-01530170","Historical","R-","Manhattan","AMSTERDAM AVENUE",,"WEST  155 STREET",,"WEST  153 STREET",,"W","2021-06-03T00:00:00.000","PS-54B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 8AM-9:30AM <-> (SUPERSEDES SP-412C)","018 X 012",,,"388",,,"PNTD","PNTD",,"999842","241904"
"ST01532881","Current","ST","Queens","BAY STREET",,"233 PLACE",,,,"@","2021-06-21T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"S/W C","0",,,"TIII","TIII","233 PL","1052572","220333"
"B-386048","Historical","B-","Manhattan","WARREN STREET",,"WEST STREET",,"BROADWAY",,"N","2016-03-24T00:00:00.000","SR-1950","BIKE (SYMBOL) BIKE LANE (SUPERSEDES SR-1436)","024 X 018",,,"0",,"West","PNTD","PNTD","INTERSECTION OF WARREN ST AND WEST ST                   185' E NSD","980632","200301"
"ST01534851","Current","ST","Brooklyn","CONKLIN AVENUE",,"REMSEN AVENUE",,,,"@","2021-06-23T00:00:00.000","SI-XXXG","36"" STREET NAME SIGN (PROPER NAME TO BE SPECIFIED)","036 X 009",,"S/W C","0",,,"TIII","TIII","CONKLIN AV","1010147","172777"
"S-248333","Historical","S-","Bronx","BRUCKNER BOULEVARD",,"MIDDLETOWN ROAD",,"JARVIS AVENUE",,"W","2010-12-21T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"R-01508643","Historical","R-","Queens","BARNWELL AVENUE",,"QUEENS BOULEVARD",,"POYER STREET",,"S","2021-06-09T00:00:00.000","PS-31GA","NO STANDING SCHOOL DAYS 7AM-4PM --> (SUPERSEDES SP-279CA)","018 X 012",,,"591","East",,"PNTD","PNTD",,"1016566","208671"
"S-125569","Historical","S-","Queens","GEORGE STREET",,"SENECA AVENUE",,"CYPRESS AVENUE",,"S","2003-12-22T00:00:00.000","CL","CURB LINE","N/A",,,"486",,,,,,,
"ST01528684","Current","ST","Queens","87 AVENUE",,"135 STREET",,,,"@","2021-06-09T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"N/E C","0",,,"ENGG","ENGG","135 ST","1034135","196188"
"R-01530262","Historical","R-","Queens","CLEARVIEW EXPRESSWAY","E S/R","NORTHERN BOULEVARD",,,,"@","2021-06-02T00:00:00.000","SR-1604","LEFT TURN ARROW (ONLY) COMBO-(LEFT TURN & 12 O'CLOCK ARROW) COMBO-(12 O'CLOCK & RIGHT TURN ARROW) RIGHT TURN ARROW (ONLY) - LANE ASSIGNMENT SIGN","060 X 030",,"S WSD","220",,"South","TIII","TIII","BLP # CE4510","1045945","215602"
"S-140917","Historical","S-","Brooklyn","PARK PLACE",,"ROCHESTER AVENUE",,"BUFFALO AVENUE",,"N","2005-06-10T00:00:00.000","SP-369C","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM MON & THURS <----> (SUPERSEDED BY SP-851C) (SUPERSEDED BY PS-49B)","018 X 012","2019-05-22T00:00:00.000",,"513",,,"PNTD","PNTD",,"1004749","184170"
"R-01530590","Historical","R-","Queens","KISSENA BOULEVARD",,"71 AVENUE",,,,"@","2021-06-03T00:00:00.000","R6-1","ONE WAY ARROW","036 X 012",,"S/W C","0","West",,"ENGG","ENGG",,"1035484","205175"
"R-01398346","Historical","R-","Brooklyn","GERRITSEN AVENUE",,"AVENUE U",,"AVENUE T",,"E","2020-01-16T00:00:00.000","CL","CURB LINE","N/A",,,"741",,,,,,,
"S-491385","Historical","S-","Brooklyn","MONTROSE AVENUE","S RDWY","UNION AVENUE",,"BROADWAY",,"S","2017-05-30T00:00:00.000","PL","PROPERTY LINE","N/A",,,"47",,,,,,,
"ST01420670","Historical","ST","Queens","COLLEGE POINT BOULEVARD",,"13 AVENUE",,,,"@","2020-03-24T00:00:00.000","SI-XXXXG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) (TO BE USED FOR STREET NAME SIGNS WHERE WIDTH IS GREATER THAN 36"" OR UNKNOWN OR FOR LOCAL LAW SNS)","XXX X 009",,"N/E C","0",,,"ENGG","ENGG","13 AVENUE","1026977","225976"
"R-01531959","Historical","R-","Manhattan","WEST   46 STREET",,"12 AVENUE",,"11 AVENUE",,"S","2021-06-15T00:00:00.000","PS-37EA","TRUCK (SYMBOL) TRUCK LOADING ONLY --> (SUPERSEDES SP-3BA & SP-83BA)","018 X 012",,,"200","West",,"PNTD","PNTD",,"985231","217395"
"S-963720","Current","S-","Queens","B  134 STREET",,"ROCKAWAY BEACH BOULEVARD",,"NEWPORT AVENUE",,"E","1998-07-01T00:00:00.000","PL","PROPERTY LINE","N/A",,,"16",,,,,,,
"C-01494436","Current","C-","Queens","WEST   20 ROAD",,"SHAD CREEK ROAD",,,,"@","2020-12-15T00:00:00.000","R1-1","STOP","030 X 030",,"S/E C","0",,"South","TIII","TIII",,"1033781","157550"
"R-01534928","Historical","R-","Brooklyn","MEEKER AVENUE",,"HUMBOLDT STREET",,,,"@","2021-06-25T00:00:00.000","SI-358K","PULASKI BR (9 O'CLOCK ARROW)","030 X 024",,"S/E C","0",,"West","TIII","TIII",,"999661","201683"
"P-01531162","Current","P-","Manhattan","2 AVENUE",,"EAST   72 STREET",,"EAST   71 STREET",,"W","2021-06-12T00:00:00.000","CL","CURB LINE","N/A",,,"245",,,,,,,
"R-01560321","Historical","R-","Queens","BOOTH MEMORIAL AVENUE",,"MAIN STREET",,,,"@","2021-12-08T00:00:00.000","R3-12","STOP HERE ON RED SIGNAL","024 X 030",,"N WSD","30",,"North","TIII","TIII","ON DR EXTENSION","1032364","211349"
"S-01460200","Historical","S-","Brooklyn","REMSEN AVENUE",,"AVENUE K",,"AVENUE L",,"W","2020-07-28T00:00:00.000","PL","PROPERTY LINE","N/A",,,"659",,,,,,,
"R-01533449","Historical","R-","Brooklyn","STILLWELL AVENUE",,"SURF AVENUE",,"BOARDWALK",,"W","2021-06-17T00:00:00.000","PS-221C","2 HMP JUNE-AUG 9AM-MIDNIGHT EXCEPT SUNDAY SEPT-MAY 9AM-7PM EXCEPT SUNDAY <-> (SUPERSEDES SP-458E & PS-162C)","018 X 030",,,"111",,,"PNTD","PNTD",,"989472","148971"
"S-857848","Historical","S-","Manhattan","EAST   15 STREET",,"SECOND AVENUE",,"THIRD AVENUE",,"S","1990-04-05T00:00:00.000","BL","BUILDING LINE","N/A",,,"631",,,,,,,
"R-554210","Historical","R-","Manhattan","EAST   40 STREET",,"THIRD AVENUE",,"QUEENS MIDTOWN TUNNEL EXIT",,"N","1996-12-03T00:00:00.000","BL","BUILDING LINE","N/A",,,"15",,,,,,,
"R-01530081","Historical","R-","Manhattan","EDGECOMBE AVENUE",,"WEST  165 STREET",,,,"@","2021-06-03T00:00:00.000","SW-631","7 O'CLOCK ARROW (SYMBOL) (TO BE USED WITH ANY ADVANCE CROSSING WARNING SIGN EXCEPT THE SCHOOL CROSSING SIGN)","024 X 012",,"N/W C","0",,"North","TIII","TIII",,"1001752","244329"
"S-599506","Historical","S-","Queens","111 STREET",,"CORONA AVENUE",,"44 AVENUE",,"E","2017-06-08T00:00:00.000","CL","CURB LINE","N/A",,,"3236",,,,,,,
"C-01384934","Historical","C-","Brooklyn","ADAMS STREET",,"TILLARY STREET",,,,"@","2019-11-12T00:00:00.000","SR-1142","NO TRUCK (SYMBOL) BROOKLYN BR W/ RIGHT HOOK ARROW","048 X 060",,"E NSD","77",,"East","TIII","TIII",,"987365","192919"
"P-178495","Historical","P-","Queens","UNION TURNPIKE",,"180 STREET",,"179 STREET",,"N","2007-07-21T00:00:00.000","PL","PROPERTY LINE","N/A",,,"7",,,,,,,
"R-486483","Historical","R-","Queens","35 AVENUE",,"150 STREET",,"150 PLACE",,"S","1992-03-24T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"S-146135","Historical","S-","Brooklyn","EAST   17 STREET",,"AVENUE K",,"AVENUE J",,"W","2005-06-02T00:00:00.000","CL","CURB LINE","N/A",,,"0",,,,,,,
"R-01530359","Historical","R-","Staten Island","MILL ROAD",,"FOX LANE",,"PROMENADE AVENUE",,"S","2021-06-02T00:00:00.000","SI-584G","14 STREET & UNION SQ (BOTTOM LOCATION PANEL)(USE AS EXAMPLE FOR DIFFERENT LOCATION)","016 X 008",,,"200",,,"PNTD","PNTD","MILL RD & FOX LA","951799","141550"
"ST01528000","Current","ST","Queens","150 STREET",,"73 AVENUE",,,,"@","2021-06-09T00:00:00.000","SI-XXXXACG","STREET NAME SIGN (PROPER NAME TO BE SPECIFIED) THAT IS ALL-CAPS","XXX X 009",,"N/W C","0",,,"TIII","TIII","73 AV","1035114","203807"
"R-01532943","Historical","R-","Brooklyn","MEEKER AVENUE",,"APOLLO STREET",,,,"@","2021-06-16T00:00:00.000","R5-1","DO NOT ENTER (SYMBOL)","030 X 030",,"N/W C","0",,"South","TIII","TIII",,"1001531","203151"
"R-01533510","Historical","R-","Brooklyn","HOWARD AVENUE",,"PUTNAM AVENUE",,,,"@","2021-06-17T00:00:00.000","R6-1","ONE WAY ARROW","036 X 012",,"S/E C","0","North",,"TIII","TIII","USE DR EXT","1006191","189717"
