"borough","geographical","admin_district","ats_code","location_name","grade_level","building_code","building_name","address","building_ownership","room_no","area","function","is_school_co_located","inside_v_outside","is_the_space_shared","space_used_for_any"
"M","6","6","06M319","M.S. 319 - Maria Teresa","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","Outdoor Yard 2","7198","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M322","Middle School 322","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","230","1344","Dance Room","true","Inside","true","false"
"M","6","6","06M322","Middle School 322","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","254","5251","Gymnasium","true","Inside","true","false"
"M","6","6","06M322","Middle School 322","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","Outdoor Yard 1","38305","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M324","M.S. 324 - Patria Mirabal","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","A320","946","Dance Room","true","Inside","true","false"
"M","6","6","06M324","M.S. 324 - Patria Mirabal","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","GYM","4620","Gymnasium","true","Inside","true","false"
"M","6","6","06M324","M.S. 324 - Patria Mirabal","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","Outdoor Yard 1","38900","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M324","M.S. 324 - Patria Mirabal","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","Outdoor Yard 2","7198","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M325","P.S. 325","Elementary","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","GYM","4810","Gymnasium","true","Inside","true","false"
"M","6","6","06M325","P.S. 325","Elementary","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","Outdoor Yard 1","65967","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M328","M.S. 328 - Manhattan Middle School for Scientific Inquiry","Junior High-Intermediate-Middle","M164","I.S. 164 - Manhattan","401 West 164 Street","DOE Owned","BGGYM","4374","Gymnasium","true","Inside","true","false"
"M","6","6","06M328","M.S. 328 - Manhattan Middle School for Scientific Inquiry","Junior High-Intermediate-Middle","M164","I.S. 164 - Manhattan","401 West 164 Street","DOE Owned","COED GY","4320","Gymnasium","true","Inside","true","false"
"M","6","6","06M328","M.S. 328 - Manhattan Middle School for Scientific Inquiry","Junior High-Intermediate-Middle","M164","I.S. 164 - Manhattan","401 West 164 Street","DOE Owned","Outdoor Yard 1","5717","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M346","Community Health Academy of the Heights","Secondary School","M814","The Community Health Academy Of The Heights - M","504 West 158Th Street","DOE Owned","520","4730","Gymnasium","false","Inside","false","false"
"M","6","6","06M348","Washington Heights Expeditionary Learning School","Secondary School","M143","I.S. 143 - Manhattan","511 West 182Nd Street","DOE Owned","139","672","Dance Room","true","Inside","true","false"
"M","6","6","06M348","Washington Heights Expeditionary Learning School","Secondary School","M143","I.S. 143 - Manhattan","511 West 182Nd Street","DOE Owned","GYM B","6370","Gymnasium","true","Inside","true","false"
"M","6","6","06M348","Washington Heights Expeditionary Learning School","Secondary School","M859","I.S. 143 Minischool - Manhattan","512 West 182 St","DOE Owned","8","560","Dance Room","true","Inside","true","false"
"M","6","6","06M348","Washington Heights Expeditionary Learning School","Secondary School","M859","I.S. 143 Minischool - Manhattan","512 West 182 St","DOE Owned","Outdoor Yard 1","4011","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M349","Harbor Heights","Junior High-Intermediate-Middle","M173","P.S. 173 - Manhattan","306 Fort Washington Avenue","DOE Owned","101","918","Dance Room","true","Inside","true","false"
"M","6","6","06M349","Harbor Heights","Junior High-Intermediate-Middle","M173","P.S. 173 - Manhattan","306 Fort Washington Avenue","DOE Owned","300","4452","Gymnasium","true","Inside","true","false"
"M","6","6","06M366","Washington Heights Academy","Elementary","M263","Ps/Is 263 - Manhattan","202 Sherman Ave","DOE Owned","C16A","5368","Gymnasium/Auditorium","false","Inside","false","true"
"M","6","6","06M368","Hamilton Heights School","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","146","1232","Dance Room","true","Inside","true","false"
"M","6","6","06M368","Hamilton Heights School","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","GYM.","2623","Gymnasium","true","Inside","true","false"
"M","6","6","06M368","Hamilton Heights School","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","Outdoor Yard 1","3550","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M423","High School for Excellence and Innovation","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","239","6592","Gymnasium","true","Inside","true","false"
"M","6","6","06M423","High School for Excellence and Innovation","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244B","391","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M423","High School for Excellence and Innovation","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244C","575","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M423","High School for Excellence and Innovation","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","511","2912","Gymnasium","true","Inside","true","false"
"M","6","6","06M462","The College Academy","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM1","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M462","The College Academy","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM2","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M462","The College Academy","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL1","6175","Swimming Pool","true","Inside","true","false"
"M","6","6","06M462","The College Academy","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL2","5130","Swimming Pool","true","Inside","true","false"
"M","6","6","06M463","High School for Media and Communications","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM1","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M463","High School for Media and Communications","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM2","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M463","High School for Media and Communications","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL1","6175","Swimming Pool","true","Inside","true","false"
"M","6","6","06M463","High School for Media and Communications","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL2","5130","Swimming Pool","true","Inside","true","false"
"M","6","6","06M467","High School for Law and Public Service","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM1","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M467","High School for Law and Public Service","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM2","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M467","High School for Law and Public Service","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL1","6175","Swimming Pool","true","Inside","true","false"
"M","6","6","06M467","High School for Law and Public Service","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL2","5130","Swimming Pool","true","Inside","true","false"
"M","6","6","06M468","High School for Health Careers and Sciences","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM1","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M468","High School for Health Careers and Sciences","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","GYM2","6767","Gymnasium","true","Inside","true","false"
"M","6","6","06M468","High School for Health Careers and Sciences","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL1","6175","Swimming Pool","true","Inside","true","false"
"M","6","6","06M468","High School for Health Careers and Sciences","High school","M465","G. Washington Hs Educ. Campus - M","549 Audubon Avenue","DOE Owned","POOL2","5130","Swimming Pool","true","Inside","true","false"
"M","6","6","06M513","Castle Bridge School","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","120","624","Dance Room","true","Inside","true","false"
"M","6","6","06M513","Castle Bridge School","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","123","3850","Gymnasium","true","Inside","true","false"
"M","6","6","06M513","Castle Bridge School","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","Outdoor Yard 1","3150","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M513","Castle Bridge School","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","Outdoor Yard 2","3250","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M528","I.S. 528 Bea Fuller Rodgers School","Junior High-Intermediate-Middle","M528","I.S. 528 - Manhattan","180 Wadsworth Avenue","DOE Owned","206","1302","Dance Room","false","Inside","false","false"
"M","6","6","06M540","A. Philip Randolph Campus High School","High school","M540","A. Phillip Randolph Hs - Manhattan","443 West 135 Street","DOE Owned","320","684","Weight Room","false","Inside","false","false"
"M","6","6","06M540","A. Philip Randolph Campus High School","High school","M540","A. Phillip Randolph Hs - Manhattan","443 West 135 Street","DOE Owned","320A","1344","Weight Room","false","Inside","false","false"
"M","6","6","06M540","A. Philip Randolph Campus High School","High school","M540","A. Phillip Randolph Hs - Manhattan","443 West 135 Street","DOE Owned","404","2052","Dance Room","false","Inside","false","false"
"M","6","6","06M540","A. Philip Randolph Campus High School","High school","M540","A. Phillip Randolph Hs - Manhattan","443 West 135 Street","DOE Owned","419","754","Weight Room","false","Inside","false","false"
"M","6","6","06M540","A. Philip Randolph Campus High School","High school","M540","A. Phillip Randolph Hs - Manhattan","443 West 135 Street","DOE Owned","477","6615","Gymnasium","false","Inside","false","false"
"M","6","6","06M552","Gregorio Luperon High School for Science and Mathematics","High school","M876","Gregorio Luperon Prep. School - M","501 West 165Th Street","DOE Owned","406","6762","Gymnasium","false","Inside","false","false"
"X","7","7","07X001","P.S. 001 Courtlandt School","Elementary","X001","P.S. 1 - Bronx","335 East 152 Street","DOE Owned","GYM.","3920","Gymnasium","false","Inside","false","false"
"X","7","7","07X001","P.S. 001 Courtlandt School","Elementary","X001","P.S. 1 - Bronx","335 East 152 Street","DOE Owned","Outdoor Yard 1","14162","Outdoor Yard","false","Outdoor","false","false"
"X","7","7","07X005","P.S. 5 Port Morris","Elementary","X005","P.S. 5 - Bronx","564 Jackson Avenue","DOE Owned","GYM","3816","Gymnasium","false","Inside","false","false"
"X","7","7","07X005","P.S. 5 Port Morris","Elementary","X005","P.S. 5 - Bronx","564 Jackson Avenue","DOE Owned","Outdoor Yard 1","6355","Outdoor Yard","false","Outdoor","false","false"
"X","7","7","07X018","P.S. 018 John Peter Zenger","Elementary","X018","P.S. 18 - Bronx","502 Morris Avenue","DOE Owned","GYM","3900","Gymnasium","false","Inside","false","false"
"X","7","7","07X018","P.S. 018 John Peter Zenger","Elementary","X018","P.S. 18 - Bronx","502 Morris Avenue","DOE Owned","Outdoor Yard 1","23000","Outdoor Yard","false","Outdoor","false","false"
"X","7","7","07X025","P.S. 025 Bilingual School","Elementary","X025","P.S. 25 - Bronx","811 East 149 Street","DOE Owned","GYM","1798","Gymnasium","false","Inside","false","false"
"X","7","7","07X025","P.S. 025 Bilingual School","Elementary","X025","P.S. 25 - Bronx","811 East 149 Street","DOE Owned","Outdoor Yard 1","6083","Outdoor Yard","false","Outdoor","false","false"
"X","7","7","07X029","P.S./M.S. 029 Melrose School","K-8","X029","P.S. 29 - Bronx","758 Courtlandt Avenue","DOE Owned","B8","600","Dance Room","false","Inside","false","false"
"X","7","7","07X029","P.S./M.S. 029 Melrose School","K-8","X029","P.S. 29 - Bronx","758 Courtlandt Avenue","DOE Owned","GYM.","3960","Gymnasium","false","Inside","false","false"
"X","7","7","07X029","P.S./M.S. 029 Melrose School","K-8","X029","P.S. 29 - Bronx","758 Courtlandt Avenue","DOE Owned","Outdoor Yard 1","22865","Outdoor Yard","false","Outdoor","false","false"
"X","7","7","07X030","P.S. 030 Wilton","Elementary","X030","P.S. 30 - Bronx","510 East 141 Street","DOE Owned","GYM.","3869","Gymnasium","true","Inside","true","false"
"X","7","7","07X030","P.S. 030 Wilton","Elementary","X030","P.S. 30 - Bronx","510 East 141 Street","DOE Owned","Outdoor Yard 1","11475","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X031","P.S./M.S. 031 The William Lloyd Garrison","K-8","X151","I.S. 151 - Bronx","250 East 156 Street","DOE Owned","G.GYM","6500","Gymnasium","true","Inside","true","false"
"X","7","7","07X031","P.S./M.S. 031 The William Lloyd Garrison","K-8","X151","I.S. 151 - Bronx","250 East 156 Street","DOE Owned","Outdoor Yard 1","87803","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X043","P.S. 043 Jonas Bronck","Elementary","X043","P.S. 43 - Bronx","165 Brown Place","DOE Owned","312","798","Dance Room","true","Inside","true","false"
"X","7","7","07X043","P.S. 043 Jonas Bronck","Elementary","X043","P.S. 43 - Bronx","165 Brown Place","DOE Owned","401A","902","Gymnasium","true","Inside","true","false"
"X","7","7","07X043","P.S. 043 Jonas Bronck","Elementary","X043","P.S. 43 - Bronx","165 Brown Place","DOE Owned","GYM","1536","Gymnasium","true","Inside","true","false"
"X","7","7","07X043","P.S. 043 Jonas Bronck","Elementary","X043","P.S. 43 - Bronx","165 Brown Place","DOE Owned","Outdoor Yard 1","9024","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X049","P.S. 049 Willis Avenue","Elementary","X049","P.S. 49 - Bronx","383 East 139 Street","DOE Owned","321","756","Dance Room","true","Inside","true","false"
"X","7","7","07X049","P.S. 049 Willis Avenue","Elementary","X049","P.S. 49 - Bronx","383 East 139 Street","DOE Owned","Outdoor Yard 1","17461","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X065","P.S. 065 Mother Hale Academy","Elementary","X065","P.S. 65 - Bronx","677 East 141 Street","DOE Owned","Outdoor Yard 1","48000","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X065","P.S. 065 Mother Hale Academy","Elementary","X065","P.S. 65 - Bronx","677 East 141 Street","DOE Owned","GYM","1705","Multi-Purpose Non Classroom","true","Inside","true","true"
"X","7","7","07X065","P.S. 065 Mother Hale Academy","Elementary","X065","P.S. 65 - Bronx","677 East 141 Street","DOE Owned","GYM1","1705","Multi-Purpose Non Classroom","true","Inside","true","true"
"X","7","7","07X151","J.H.S. 151 Lou Gehrig","Junior High-Intermediate-Middle","X151","I.S. 151 - Bronx","250 East 156 Street","DOE Owned","G.GYM","6500","Gymnasium","true","Inside","true","false"
"X","7","7","07X151","J.H.S. 151 Lou Gehrig","Junior High-Intermediate-Middle","X151","I.S. 151 - Bronx","250 East 156 Street","DOE Owned","Outdoor Yard 1","87803","Outdoor Yard","true","Outdoor","true","false"
"X","7","7","07X154","P.S. 154 Jonathan D. Hyatt","Elementary","X154","P.S. 154 - Bronx","333 East 135 Street","DOE Owned","217","1040","Dance Room","true","Inside","true","false"
"X","7","7","07X154","P.S. 154 Jonathan D. Hyatt","Elementary","X154","P.S. 154 - Bronx","333 East 135 Street","DOE Owned","GYM.","3886","Gymnasium","true","Inside","true","false"
"X","7","7","07X154","P.S. 154 Jonathan D. Hyatt","Elementary","X154","P.S. 154 - Bronx","333 East 135 Street","DOE Owned","Outdoor Yard 1","2847","Outdoor Yard","true","Outdoor","true","false"
