"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50120464","PANDA","Manhattan","2331","12 AVENUE","10027","9176132058",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.820087205019","-73.958790210368","109","07","022302","1059946","1020010100","MN06",
"50103157","Ouaga","Manhattan","2280","ADAM CLAYTON POWELL JR BOULEVARD",,"9174637042","Bottled Beverages","2023-06-17T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","11","A","2023-06-17T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50136274",,"Brooklyn","305","COURT STREET","11231","6467646465",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.683630532116","-73.995273097384","306","39","007500","3006821","3004210010","BK33",
"50140336",,"Brooklyn","1307","AVENUE Z","11235","3477406790",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.587895113034","-73.955888124654","315","48","059000","3203951","3074340045","BK17",
"50112151","HOOK & REEL CAJUN SEAFOOD & BAR","Bronx","65","METROPOLITAN OVAL","10462","9176223663","Seafood","2023-06-20T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","23",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.838270804444","-73.860615827561","209","18","021602","2029113","2039377501","BX46",
"50122300","JACK DIAMONDS","Manhattan","140","EAST   27 STREET","10016","6463988157",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.741848594155","-73.982533732212","106","02","006800","1018150","1008820059","MN21",
"50076191","JOLLIBEE","Manhattan","609","8 AVENUE","10018","2129942711","Chicken","2022-08-11T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2022-08-11T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.755680416732","-73.990929363603","104","03","011500","1013687","1007630038","MN15",
"50006461","JING WOK","Brooklyn","323","NOSTRAND AVENUE","11216","7188573289","Chinese","2022-06-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","23",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.687218525856","-73.950929141237","303","36","025100","3050613","3018030005","BK75",
"50140768","ISOHAMA","Manhattan","1666","3 AVENUE","10128","9173611163",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.783480009754","-73.950587100006","108","05","015801","1048395","1015220035","MN40",
"50118150","SIMPLY NOVA","Brooklyn","754","METROPOLITAN AVENUE","11211","3475992294","Sandwiches/Salads/Mixed Buffet","2022-03-07T00:00:00.000","Violations were cited in the following area(s).","22F","MISBRANDED AND LABELING","Not Critical",,,,"2023-08-27T06:00:08.000","Administrative Miscellaneous / Initial Inspection","40.714569661709","-73.943824286342","301","34","049700","3322923","3027650010","BK90",
"50134434","PROHIBITION 86","Queens","8601","NORTHERN BLVD","11372","3472090868","Spanish","2023-05-27T00:00:00.000","Violations were cited in the following area(s).","15-21","Flavored tobacco products sold, offered for sale","Not Applicable",,,,"2023-08-27T06:00:08.000","Smoke-Free Air Act / Initial Inspection","40.755965441173","-73.881510883014","403","25","033700","4034750","4014160047","QN28",
"50110146","NAT'S ON BANK","Manhattan","51","BANK STREET","10014","9175449757",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.736796744197","-74.004012605659","102","03","007700","1011388","1006240053","MN23",
"50132465","NATIVE RESTAURANT AND LOUNGE","Brooklyn","911","BROADWAY","11206","6468308600",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.697677257229","-73.936488866579","304","34","038900","3071871","3031500006","BK78",
"50117192",,"Manhattan","726","11 AVENUE","10019","9179122215",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.766752971821","-73.993978373823","104","03","013500","1082277","1010800102","MN15",
"41300703","NEW YORK PAO DE QUEIJO","Queens","3190","30 STREET","11106","9173258744","Brazilian","2023-03-20T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","13","A","2023-03-20T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.762516107761","-73.92605928813","401","22","007500","4445865","4005880001","QN70",
"40387399","ARTURO'S PIZZA","Bronx","5189A","BROADWAY","10463","7185623820","Pizza","2019-08-28T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","13","A","2019-08-28T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.874377748672","-73.910121843831","208","10","030900","1064668","2022150528","MN01",
"50122996","MARTINY'S","Manhattan","121","EAST   17 STREET","10003","1646644923",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.735975461877","-73.987619532634","105","02","005000","1082518","1008730015","MN21",
"50104083","1 UNION SUSHI","Queens","3630","UNION ST","11354","3472135787","Japanese","2021-08-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","40",,,"2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.763286554716","-73.827959321025","407","20","086900","4112384","4049770161","QN22",
"50137084","HANNIP/KKODLE","Queens","4005","SKILLMAN AVE","11104","3472774829",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.747195864681","-73.923416505935","402","26","017100","4002375","4001830292","QN31",
"50125994",,"Queens","13351","ROOSEVELT AVE","11354","9178220310",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.758761627036","-73.832472299011","407","20","087100","4311707","4049730044","QN22",
"50140923",,"Brooklyn","276","CHESTNUT STREET","11208","3475439988",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.681122326377","-73.874963501665","305","37","117800","3000000","3041420034","BK83",
"41252528","Y J FRIED FISH","Queens","8901","165 STREET","11432","7185261202","Seafood","2023-05-25T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","12","A","2023-05-25T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.707381003129","-73.796093206635","412","27","046000","4209605","4097950065","QN61",
"50139497",,"Manhattan","150","WEST   48 STREET","10105","4015622207",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.75923943664","-73.982785441519","105","04","012500","1091592","1010000055","MN17",
"50139012",,"Manhattan","289","MERCER STREET","10003","9175657183",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.730176279961","-73.993902313632","102","01","005900","1008838","1005480040","MN23",
"50131872","Saige at the Bay","Queens","2","BAY CLUB DRIVE","11360","5163194492",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.77963339076","-73.780698520606","407","19","099704","4610766","4058937501","QN47",
"50081660","FIVE BOROUGH FOOD EMPORIUM","Manhattan",,"CENTRAL TERMINAL BUILDING","11371","7037237264","American","2018-12-13T00:00:00.000","Violations were cited in the following area(s).","10J","Hand wash sign not posted","Not Critical","11","A","2018-12-13T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection",,,,,,,,,
"50122211","STATEN ISLAND FERRY HAWKS","Staten Island","75","RICHMOND TERRACE","10301","9172843261",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.644667330798","-74.077002275519","501","49","000700","5157467","5000020020","SI22",
"50045754","CHOCNYC BAKERY","Manhattan","4996","BROADWAY","10034","9178044848","Bakery Products/Desserts","2022-04-15T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","13","A","2022-04-15T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.868213661709","-73.918240040234","112","10","030300","1064870","1022290005","MN01",
"50104306","CHICK 'N CONE","Manhattan","1000","S 8TH AVE","10019","6467494418",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.766812226924","-73.982808747226","104","03","013900","1799161","1270000161","MN15",
"50137584","JAZBA","Manhattan","207","2 AVENUE","10003","9175171596",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.731542423074","-73.985534835594","103","02","004000","1006866","1004680034","MN22",
"50125075",,"Queens","3528","FARRINGTON ST","11354","9296661726",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.764035816802","-73.831621474015","407","20","086900","4450171","4049580040","QN22",
"50129094","LEMON CHICKEN","Manhattan","981","2 AVENUE","10022","9176757277",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.756035788421","-73.967684104936","106","04","009800","1038476","1013250031","MN19",
"41110973","EL GRAN MAR DE PLATA","Brooklyn","3175","FULTON STREET","11208","7188271717","Spanish","2023-01-05T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2023-01-05T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.682132417809","-73.877517894664","305","37","117601","3327211","3041260001","BK83",
"50107846","MANGOS 960","Brooklyn","960","3 AVENUE","11232","3476059623",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.655213753083","-74.006757553487","307","38","000200","3010309","3006950042","BK32",
"50105929","PARAISO COLOMBIANO","Queens","10620","CORONA AVE","11368","7186995054","Spanish","2023-06-05T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","35","N",,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.743719665047","-73.856278091935","404","21","043900","4447721","4019350029","QN25",
"50139296","G's Cheesesteaks","Brooklyn","102","COMMERCE STREET","11231","3474012111",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.681316436464","-74.008930686445","306","38","005900","3008225","3005070001","BK33",
"50102850","LA TAQUERIA","Brooklyn","572","GRAND STREET","11211","2123616164","Mexican","2022-01-12T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","9","A","2022-01-12T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.711119260893","-73.94922697962","301","34","051300","3069511","3027850029","BK73",
"41508168","WING WAH RESTAURANT","Queens","9812","METROPOLITAN AVENUE","11375","7182615154","Chinese","2019-05-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.71101064921","-73.854422718625","406","29","064500","4095123","4038930005","QN17",
"50051719","PUERTO RICO RESTAURANT & PIZZA","Brooklyn","5616","5 AVENUE","11220","9173865726","Spanish","2021-12-16T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2021-12-16T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.641596243797","-74.013977162664","307","38","007400","3015343","3008390043","BK32",
"50103449","SWEET HOSPITALITY GROUP","Brooklyn","262","ASHLAND PLACE","11217","3477733113",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.687347742231","-73.978286040576","302","35","003300","3000000","3021070033","BK68",
"41408361","BEKY BAKERY AND COFFEE SHOP","Queens","3778","103 STREET","11368","7183970329","Spanish","2022-02-24T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","34",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.752737618806","-73.864188258063","403","21","040500","4044240","4017680047","QN26",
"50057973","PAPAYE DINER","Bronx","2300","GRAND CONCOURSE","10458","7186760771","African","2022-07-05T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2023-08-27T06:00:09.000","Administrative Miscellaneous / Initial Inspection","40.857601690867","-73.899834507873","205","15","038301","2013733","2031590001","BX40",
"50087216","BUUNNI COFFEE","Manhattan","4961","BROADWAY","10034","9174727801","Coffee/Tea","2022-09-22T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","25","B","2022-09-22T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.867973535584","-73.920246997645","112","10","030300","1064994","1022420055","MN01",
"41395428","CITI FIELD BIG APPLE BREWS","Queens","000","126 TH  & ROOSEVELT AVENUE",,"7185958100","Bottled Beverages","2017-08-24T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2017-08-24T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","0","0",,,,,"4",,
"50110346","MOONLITE GRILL & CHICKEM","Queens","7315","BROADWAY","11372","3479324188",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.747055538041","-73.892238359956","403","25","028900","4029790","4012840004","QN28",
"50093772","BRASSERIE STAUB","Manhattan","411","PARK AVENUE SOUTH","10016","6462584563",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.743597201869","-73.983857711951","105","02","007200","1018237","1008840087","MN20",
"41010271","MINCA RAMEN FACTORY","Manhattan","536","EAST    5 STREET","10009","2125058001","Japanese","2020-01-15T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","18",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.72444966785","-73.983461903371","103","02","003200","1005024","1004000024","MN22",
"50033660","RUSTY'S FLAVOR","Manhattan","2261","ADAM CLAYTON POWELL JR BOULEVARD",,"2123683403","Caribbean","2022-06-27T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","0","A","2022-06-27T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50081683","MAKI KOSAKA","Manhattan","55","WEST   19 STREET","10011","9172612020","Korean","2023-05-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","22","N",,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.739813101631","-73.993093096878","105","03","005400","1015461","1008210010","MN13",
"50134081","UNREGULAR BAKERY","Manhattan","124","4 AVENUE","10003","5164396750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.732983900335","-73.989994319812","102","02","006100","1009212","1005640054","MN23",
"41533744","SUBWAY","Manhattan","455","WEST   34 STREET","10001","2129671738","Sandwiches","2022-04-21T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","12","A","2022-04-21T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.754313875308","-73.998516532122","104","03","011100","1012857","1007320007","MN13",
"50139152","EEL EAT JAPANESE CUISINE INC","Queens","2131","21ST AVE","11105","9296759172",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.78176480656","-73.913851022235","401","22","010500","4447573","4008820004","QN72",
"50128105","HOP WONG RESTAURANT","Bronx","1791","MONROE AVENUE","10457","9172922571",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.84639233934","-73.906520072771","205","14","022901","2092044","2027970031","BX41",
"50118783","MOZAIK CAFE","Brooklyn","522","METROPOLITAN AVENUE","11211","6462366807",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.714051548855","-73.951241174892","301","34","051300","3347673","3027610010","BK73",
