"id","reservation_date","franchisee","status","installation_date","pole_type","borough","x_coord","y_coord","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","zipcode","community_board","council_district"
"26322","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-07-01T00:00:00.000","UTILITY","Bronx","1026047.0000000","247822.0000000","40.8467903","-73.8489284","B","Williamsbridge Road","Pierce Avenue","Sackett Avenue",,,,,,"10461","211","13"
"26321","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1025688.0000000","254546.0000000","40.8652473","-73.8501844","B","Allerton Avenue","Bouck Ave","Stedman Place",,,,,,"10469","211","13"
"26320","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-10-06T00:00:00.000","UTILITY","Bronx","1025257.0000000","258729.0000000","40.8767303","-73.8517171","B","Wilson Avenue","East 215th Street","East 214th Street",,,,,,"10469","212","12"
"26319","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1024384.0000000","247703.0000000","40.8464714","-73.8549399","B","Colden Avenue","Van Nest Avenue","Pierce Avenue",,,,,,"10462","211","13"
"26318","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1025187.0000000","247876.0000000","40.8469425","-73.8520365","B","Lurting Avenue","Pierce Avenue","Van Nest Avenue",,,,,,"10461","211","13"
"26317","2022-09-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1024901.0000000","259347.0000000","40.8784282","-73.8530006","B","Oakley Street","Laconia Avenue","East 217th Street",,,,,,"10469","212","12"
"26315","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1024201.0000000","250550.0000000","40.8542863","-73.8555844","B","Tomlinson Avenue","Neill Avenue","Lydig Avenue",,,,,,"10461","211","13"
"26313","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1024641.0000000","250906.0000000","40.8552615","-73.8539917","B","Yates Avenue","Lydig Avenue","Neill Avenue",,,,,,"10461","211","13"
"26306","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Queens","1022624.6743422","215434.0240173","40.7579098","-73.8614832","B","Northern Boulevard","108th Street","107th Street",,,,,,"11368","403","21"
"26305","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Queens","1030544.1809460","214199.5244415","40.7544835","-73.8329056","B","College Point Boulevard","Sanford Avenue","Maple Avenue",,,,,,"11355","407","20"
"26304","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Queens","1032086.3489816","215184.3567951","40.7571784","-73.8273323","B","Kissena Boulevard","Sanford Avenue","Barclay Avenue",,,,,,"11355","407","20"
"26299","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Installed","2022-10-31T00:00:00.000","CITY","Bronx","1032842.7859879","253299.5174088","40.8617896","-73.8243260","B","Hunter Avenue","Earhart Lane","Boller Avenue",,,,,,"10475","210","12"
"26297","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Installed","2022-10-28T00:00:00.000","CITY","Bronx","1031165.2741591","246636.5343206","40.8435108","-73.8304372","B","Crosby Avenue","Middletown Road","Merry Avenue",,,,,,"10461","210","13"
"26294","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Installed","2022-12-09T00:00:00.000","CITY","Bronx","1029394.4289555","261190.2101722","40.8834654","-73.8367394","B","Boller Avenue","Needham Avenue","Marolla Place",,,,,,"10466","212","12"
"26293","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Bronx","1027990.1842925","248521.1114665","40.8486997","-73.8419004","B","Marconi Street","Waters Place","Dead End",,,,,,"10461","211","13"
"26291","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","998915.1195386","224099.7233835","40.7817660","-73.9470460","A","e 93RD ST","1ST AVE","2ND AVE",,,,,,"10128","108","5"
"26290","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","999059.9902506","224956.7251129","40.7841180","-73.9465210","A","E 96TH ST","2ND AVE","1 ST AVE",,,,,"SCHOOL OF COOPERATIV","10029","111","8"
"26289","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","997708.2354184","219563.0699719","40.7693160","-73.9514130","A","W 76TH ST","YORK AVE","FDR DR",,,,,,"10021","108","5"
"26288","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","990305.3056114","225220.7456010","40.7848530","-73.9781340","A","W 81ST ST","BROADWAY","AMSTERDAM AVE",,,,,,"10024","107","6"
"26287","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","986008.2882750","208919.8002442","40.7401130","-73.9936550","A","19TH ST","6TH AVE","5th Ave",,"Ladies' Mile Historic District",,,,"10011","105","3"
"26286","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","991822.7662912","211353.5618298","40.7467900","-73.9726700","A","38TH ST","TUNNEL APPROACH ST","1ST AVE",,,,,,"10016","106","4"
"26285","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","998629.5804242","222720.1843444","40.7779800","-73.9480800","A","88TH ST","1ST AVE","YORK AVE",,,,,,"10128","108","5"
"26284","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","997748.0088394","223251.9695500","40.7794410","-73.9512620","A","E 88TH ST","2ND AVE","3RD AVE",,,,,,"10128","108","5"
"26283","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","989725.1910442","200437.6324194","40.7168300","-73.9802490","A","COLUMBIA ST","DELANCEY ST","RIVINGTON ST",,,,,,"10002","103","2"
"26282","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","990847.8531717","223015.9380451","40.7788010","-73.9761770","A","W 75TH ST","COLUMBUS AVE","CENTRAL PARK WEST",,"Upper West Side/Central Park West Historic District",,,,"10023","107","6"
"26281","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","990232.4118080","222102.0295366","40.7762930","-73.9784000","A","W 71ST ST","COLUMBUS AVE","CENTRAL PARK WEST",,"Upper West Side/Central Park West Historic District",,,,"10023","107","6"
"26280","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","989078.6583227","202219.0722158","40.7217200","-73.9825800","A","E 2ND ST","AVENUE B","AVENUE C",,,,,,"10009","103","2"
"26279","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","986023.6616530","207111.6237431","40.7351500","-73.9936000","A","E 13TH ST","5TH AVE","UNIVERSITY PL",,,,"14th Street BID",,"10003","102","2"
"26278","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Installed","2022-12-01T00:00:00.000","CITY","Bronx","1022837.8352247","256722.2314369","40.8712333","-73.8604764","B","Burke Avenue","Radcliff Avenue","Bronxwood Avenue",,,,,,"10469","212","12"
"26277","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Installed","2022-11-14T00:00:00.000","CITY","Bronx","1021678.0851447","251090.5318317","40.8557810","-73.8647012","B","Wallace Avenue","Pelham Parkway South","Lydig Avenue",,,,,,"10462","211","13"
"26276","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Bronx","1021930.3954073","250774.7496622","40.8549132","-73.8637909","B","Barnes Avenue","Lydig Avenue","Pelham Parkway South",,,,,,"10462","211","13"
"26275","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-09-28T00:00:00.000","CITY","Bronx","1020471.4674044","248739.2609432","40.8493325","-73.8690757","B","Unionport Road","Sagamore Street","White Plains Road",,,,,,"10462","211","15"
"26272","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-12-05T00:00:00.000","CITY","Bronx","1028017.7058157","245506.4078912","40.8404251","-73.8418206","B","East Tremont Avenue","Westchester Avenue","Blondell Avenue",,,,"Westchester Square",,"10461","210","13"
"26269","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Bronx","1020187.0889552","239052.1957712","40.8227455","-73.8701555","B","Story Avenue","Fteley Avenue","Metcalf Avenue",,,,,,"10473","209","18"
"26268","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1023813.0000000","258797.0000000","40.8769236","-73.8569382","B","East 213th Street","Paulding Avenue","Bronxwood Avenue",,,,,,"10469","212","12"
"26267","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1023392.0000000","257744.0000000","40.8740353","-73.8584667","B","Paulding Avenue","East Gun Hill Road","Duncan Street",,,,,,"10469","212","12"
"26263","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-21T00:00:00.000","CITY","Bronx","1020948.9691437","242388.6966223","40.8319001","-73.8673845","B","Saint Lawrence Avenue","Westchester Avenue","East 172nd Street",,,,,,"10472","209","18"
"26262","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Bronx","1023643.8018297","243557.0571964","40.8350953","-73.8576396","B","McGraw Avenue","Pugsley Avenue","Unionport Road",,,,,,"10462","209","18"
"26257","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1025744.0000000","241066.0000000","40.8282485","-73.8500654","B","Castle Hill Avenue","Chatterton Avenue","Bruckner Boulevard",,,,,,"10472","209","18"
"26256","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","984912.8315787","199686.5033931","40.7147700","-73.9976090","A","Pell St","Bowery","Doyers St",,,,"Chinatown",,"10013","103","1"
"26255","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","991364.0276891","211902.4715181","40.7482970","-73.9743250","A","E 39th St","Tunnel Exit Street","2nd Ave",,,,,,"10016","106","4"
"26254","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1021010.0000000","256199.0000000","40.8698050","-73.8670882","B","White Plains Road","Adee Avenue","Burke Avenue",,,,,,"10467","212","15"
"26252","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1026722.0000000","265454.0000000","40.8951814","-73.8463769","B","Grace Avenue","Bussing Avenue","Pitman Avenue",,,,,"PS 87 BRONX","10466","212","12"
"26250","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-14T00:00:00.000","CITY","Bronx","1032193.3706602","257405.7545434","40.8730635","-73.8266444","B","Bellamy Loop","Broun Place","Bellamy Loop",,,,,,"10475","210","12"
"26249","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-12-05T00:00:00.000","CITY","Bronx","1032028.1701454","256583.5861621","40.8708078","-73.8272476","B","Asch Loop","Adler Place","Co-Op City Boulevard",,,,,,"10475","210","12"
"26248","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1027406.0000000","258624.0000000","40.8764319","-73.8439469","B","Kingsland Avenue","Tillotson Avenue","Givan Avenue",,,,,,"10469","212","12"
"26247","2022-04-14T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"CITY","Bronx","1031119.9580353","256916.7863209","40.8717272","-73.8305291","B","Alcott Place","Asch Loop","Dead End",,,,,,"10475","210","12"
"26246","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-12-09T00:00:00.000","CITY","Bronx","1026639.2327672","245946.7014236","40.8416403","-73.8467997","B","Overing Street","St Raymond Avenue","Glebe Avenue",,,,,,"10461","210","13"
"26245","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","990433.7419249","225449.2155028","40.7854800","-73.9776700","A","W 82nd St","Broadway","Amsterdam Ave",,,,,,"10024","107","6"
"26243","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","990870.1209026","225651.9004656","40.7860360","-73.9760940","A","Amsterdam Ave","W 84th St","W 83rd St",,"Upper West Side/Central Park West Historic District",,,,"10024","107","6"
"26242","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-09-19T00:00:00.000","UTILITY","Bronx","1027511.0000000","259566.0000000","40.8790169","-73.8435611","B","Boston Road","Gunther Avenue","East 222nd Street",,,,,,"10469","212","12"
"26239","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028593.0000000","255143.0000000","40.8668718","-73.8396777","B","Westervelt Avenue","E Gun Hill Road","Allerton Avenue",,,,,,"10469","211","13"
"26237","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-21T00:00:00.000","CITY","Bronx","1018826.5491678","242363.8982875","40.8318406","-73.8750542","B","East 172nd Street","Morrison Avenue","Harrod Avenue",,,,,,"10472","209","18"
"26236","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028152.0000000","265795.0000000","40.8961103","-73.8412023","B","Bussing Avenue","Hill Avenue","Murdock Avenue",,,,,,"10466","212","12"
"26235","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028720.0000000","254476.0000000","40.8650404","-73.8392230","B","Allerton Avenue","Kingsland Avenue","Westervelt Avenue",,,,,,"10469","211","13"
"26230","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1028984.0000000","258053.0000000","40.8748568","-73.8382446","B","Ely Avenue","Burke Avenue","Hammersley Avenue",,,,,,"10469","212","12"
"26226","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-12-05T00:00:00.000","CITY","Bronx","1020669.0177511","253827.7306718","40.8632980","-73.8683340","B","Mace Avenue","Olinville Avenue","White Plains Road",,,,,,"10467","211","15"
"26225","2021-07-03T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-12-05T00:00:00.000","CITY","Bronx","1020231.3645846","240642.4095955","40.8271100","-73.8699870","B","Watson Avenue","Croes Avenue","Noble Avenue",,,,,,"10472","209","18"
"26219","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1030622.0000000","245685.0000000","40.8409020","-73.8324073","B","Edison Avenue","Dudley Avenue","Harrington Avenue",,,,,,"10461","210","13"
"26216","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-08-26T00:00:00.000","UTILITY","Bronx","1029400.0000000","255533.0000000","40.8679381","-73.8367574","B","Wickham Avenue","Bartow Avenue","Arnow Avenue",,,,,,"10469","212","12"
"26215","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1029916.0000000","262530.0000000","40.8871400","-73.8348441","B","Amundson Avenue","Pratt Avenue","E 233rd St",,,,,,"10466","212","12"
"26213","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1033232.0000000","242444.0000000","40.8319923","-73.8229982","B","Hollywood Avenue","Barkley Avenue","Lafayette Avenue",,,,,,"10465","210","13"
"26212","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1032136.0000000","245736.0000000","40.8410339","-73.8269352","B","Hollywood Avenue","Coddington Avenue","La Salle Avenue",,,,,,"10461","210","13"
"26211","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-07-07T00:00:00.000","UTILITY","Bronx","1032759.0000000","240825.0000000","40.8275512","-73.8247191","B","Revere Avenue","Philip Avenue","Lafayette Avenue",,,,,,"10465","210","13"
"26210","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1033226.0000000","241392.0000000","40.8291049","-73.8230276","B","Edison Avenue","Scott Place","Sullivan Place",,,,,,"10465","210","13"
"26209","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1031838.0000000","239245.0000000","40.8232196","-73.8280583","B","Randall Av","Balcom Avenue","Buttrick Avenue",,,,,,"10465","210","13"
"26208","2021-06-29T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1036055.0000000","237099.0000000","40.8173057","-73.8128383","B","Milton Place","Throgs Neck Boulevard","Hollywood Avenue",,,,,,"10465","210","13"
"26175","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-21T00:00:00.000","CITY","Bronx","1017409.9255576","259729.8360108","40.8795103","-73.8800874","C","Rochambeau Avenue","East 210 Street","E 208 Street",,,,,,"10467","207","11"
"26170","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","982724.3336237","197648.4785326","40.7091760","-74.0055030","A","Gold St","Fulton St","Ann St",,,,"Downtown Alliance BID",,"10038","101","1"
"26169","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","980969.0528705","199275.3869487","40.7136410","-74.0118350","A","Barclay St","Greenwich St","Washington St",,,,"Downtown Alliance BID",,"10007","101","1"
"26168","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","982872.1141952","197828.8131400","40.7096710","-74.0049700","A","Gold St","Beekman  St","Ann St",,,,"Downtown Alliance BID",,"10038","101","1"
"26167","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","982721.7631303","196451.6543313","40.7058910","-74.0055120","A","Front St","Maiden Lane","Fletcher St",,,,"Downtown Alliance BID",,"10038","101","1"
"26166","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","984550.5162548","198843.8000241","40.7124570","-73.9989160","A","St James Pl","James St","Madison St",,,,,,"10038","103","1"
"26165","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Approved",,"CITY","Manhattan","991594.0858628","204945.3721158","40.7292013","-73.9735023","A","East 16th Street","Avenue C","FDR Drive",,,,,,"10009","106","4"
"26163","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Approved",,"CITY","Manhattan","991424.1224820","203944.8681006","40.7264553","-73.9741166","A","Avenue D","East 12th Street","East 13th Street",,,,,,"10009","103","2"
"26161","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","985353.8978987","205557.7108693","40.7308850","-73.9960170","A","Washington Sq N","University Pl","5TH Ave","Washington Square Park","Greenwich Village Historic District",,,,"10011","102","1"
