"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2009-07-30T12:36:23.000","2009-07-30T12:56:13.000","1","1.7","-73.992290999999994","40.759160999999999",,"0","-73.993426999999997","40.739336999999999","Credit","11.300000000000001","0",,"2.2599999999999998","0","13.56","POINT (-73.992291 40.759161)","POINT (-73.993427 40.739337)"
"CMT","2009-05-07T11:20:17.000","2009-05-07T11:53:50.000","1","2.3999999999999999","-73.960887999999997","40.760942",,"0","-73.990418000000005","40.756051999999997","Cash","16.899999999999999","0",,"0","0","16.899999999999999","POINT (-73.960888 40.760942)","POINT (-73.990418 40.756052)"
"CMT","2009-07-23T14:25:47.000","2009-07-23T14:26:11.000","1","0.20000000000000001","-73.976758000000004","40.76202",,"0","-73.976491999999993","40.761907999999998","Cash","2.5","0",,"0","0","2.5","POINT (-73.976758 40.76202)","POINT (-73.976492 40.761908)"
"VTS","2009-08-08T03:16:00.000","2009-08-08T03:30:00.000","1","4.1399999999999997","-74.017122000000001","40.705308000000002",,,"-73.994707000000005","40.750903000000001","CASH","12.9","0.5",,"0","0","13.4","POINT (-74.017122 40.705308)","POINT (-73.994707 40.750903)"
"CMT","2009-03-05T18:56:19.000","2009-03-05T19:05:24.000","1","2","-73.960526000000002","40.781359999999999",,,"-73.965216999999996","40.801271","Credit","8.6999999999999993","0",,"2.1699999999999999","0","10.869999999999999","POINT (-73.960526 40.78136)","POINT (-73.965217 40.801271)"
"VTS","2009-10-16T23:05:00.000","2009-10-16T23:12:00.000","2","1.1899999999999999","-73.984772000000007","40.748032000000002",,,"-73.974528000000007","40.756478000000001","CASH","6.0999999999999996","0.5",,"0","0","6.5999999999999996","POINT (-73.984772 40.748032)","POINT (-73.974528 40.756478)"
"VTS","2009-03-24T10:59:00.000","2009-03-24T11:05:00.000","2","0.69999999999999996","-74.003416999999999","40.727137999999997",,,"-74.005071999999998","40.733938000000002","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-74.003417 40.727138)","POINT (-74.005072 40.733938)"
"CMT","2009-12-04T00:55:03.000","2009-12-04T01:07:56.000","1","3.1000000000000001","-74.000893000000005","40.742026000000003",,"0","-73.998469999999998","40.729849999999999","Credit","10.1","0.5","0.5","1","0","12.1","POINT (-74.000893 40.742026)","POINT (-73.99847 40.72985)"
"VTS","2009-08-27T19:39:00.000","2009-08-27T19:54:00.000","1","3.25","-73.992755000000002","40.723857000000002",,,"-73.969057000000006","40.689587000000003","Credit","11.300000000000001","1",,"2","0","14.300000000000001","POINT (-73.992755 40.723857)","POINT (-73.969057 40.689587)"
"VTS","2009-02-02T18:31:00.000","2009-02-02T18:34:00.000","1","0.27000000000000002","-73.961167000000003","40.769117999999999",,,"-73.964408000000006","40.771436999999999","CASH","3.7000000000000002","1",,"0","0","4.7000000000000002","POINT (-73.961167 40.769118)","POINT (-73.964408 40.771437)"
"CMT","2009-09-29T10:04:17.000","2009-09-29T10:37:39.000","1","9","-73.944688999999997","40.779299999999999",,"0","-73.995076999999995","40.684024000000001","Credit","24.899999999999999","0",,"3.73","0","28.629999999999999","POINT (-73.944689 40.7793)","POINT (-73.995077 40.684024)"
"VTS","2009-02-22T02:47:00.000","2009-02-22T03:02:00.000","3","2.7599999999999998","-73.992526999999995","40.730488000000001",,,"-74.007157000000007","40.708438000000001","CASH","10.1","0.5",,"0","0","10.6","POINT (-73.992527 40.730488)","POINT (-74.007157 40.708438)"
"DDS","2009-07-31T05:08:07.000","2009-07-31T05:14:36.000","2","0.59999999999999998","-74.001081999999997","40.757159000000001",,,"-73.998879000000002","40.761105999999998","CASH","5.2999999999999998","0.5",,"0","0","5.7999999999999998","POINT (-74.001082 40.757159)","POINT (-73.998879 40.761106)"
"VTS","2009-10-13T07:59:00.000","2009-10-13T08:13:00.000","3","3.2799999999999998","-73.978572999999997","40.729793000000001",,,"-73.996099999999998","40.760663000000001","Credit","10.9","0",,"2","0","12.9","POINT (-73.978573 40.729793)","POINT (-73.9961 40.760663)"
"CMT","2009-07-27T14:38:32.000","2009-07-27T14:48:15.000","1","1.5","-73.999638000000004","40.722298000000002",,"0","-74.006429999999995","40.738621999999999","Credit","6.9000000000000004","0",,"1.03","0","7.9299999999999997","POINT (-73.999638 40.722298)","POINT (-74.00643 40.738622)"
"VTS","2009-09-05T03:01:00.000","2009-09-05T03:12:00.000","5","1.8600000000000001","-73.987908000000004","40.732199999999999",,,"-73.995447999999996","40.749628000000001","CASH","7.2999999999999998","0.5",,"0","0","7.7999999999999998","POINT (-73.987908 40.7322)","POINT (-73.995448 40.749628)"
"CMT","2009-06-24T18:51:53.000","2009-06-24T19:01:16.000","1","1.8","0","0",,"0","0","0","Cash","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (0 0)","POINT (0 0)"
"CMT","2009-11-12T08:08:40.000","2009-11-12T08:20:43.000","1","2.2000000000000002","-73.975206999999997","40.733021000000001",,"0","-74.002099999999999","40.726436","Credit","8.9000000000000004","0","0.5","1.4099999999999999","0","10.81","POINT (-73.975207 40.733021)","POINT (-74.0021 40.726436)"
"VTS","2009-12-04T09:37:00.000","2009-12-04T09:50:00.000","1","1.6100000000000001","-73.985735000000005","40.768908000000003",,,"-73.981103000000004","40.751370000000001","Credit","8.0999999999999996","0","0.5","1.3999999999999999","0","10","POINT (-73.985735 40.768908)","POINT (-73.981103 40.75137)"
"VTS","2009-03-14T14:06:00.000","2009-03-14T14:19:00.000","1","3.2999999999999998","-73.929000000000002","40.762797999999997",,,"-73.959625000000003","40.770811999999999","CASH","10.9","0",,"0","0","10.9","POINT (-73.929 40.762798)","POINT (-73.959625 40.770812)"
"CMT","2009-05-27T18:15:36.000","2009-05-27T18:17:31.000","1","0.40000000000000002","-73.989096000000004","40.768388000000002",,"0","-73.983895000000004","40.771286000000003","Cash","3.2999999999999998","0",,"0","0","3.2999999999999998","POINT (-73.989096 40.768388)","POINT (-73.983895 40.771286)"
"VTS","2009-08-21T00:19:00.000","2009-08-21T00:26:00.000","5","2.2799999999999998","-73.988162000000003","40.743152000000002",,,"-73.977440000000001","40.766542000000001","CASH","7.2999999999999998","0.5",,"0","0","7.7999999999999998","POINT (-73.988162 40.743152)","POINT (-73.97744 40.766542)"
"VTS","2009-12-09T23:27:00.000","2009-12-09T23:42:00.000","1","3.5299999999999998","-73.946879999999993","40.784187000000003",,,"-73.947838000000004","40.822482000000001","CASH","11.699999999999999","0.5","0.5","0","0","12.699999999999999","POINT (-73.94688 40.784187)","POINT (-73.947838 40.822482)"
"CMT","2009-09-02T19:36:57.000","2009-09-02T19:51:14.000","2","4.0999999999999996","-73.995369999999994","40.726385000000001",,"0","-73.955872999999997","40.775418999999999","Credit","12.1","0",,"2","0","14.1","POINT (-73.99537 40.726385)","POINT (-73.955873 40.775419)"
"VTS","2009-07-11T23:42:00.000","2009-07-11T23:46:00.000","2","0.79000000000000004","-73.955411999999995","40.766018000000003",,,"-73.965532999999994","40.764682000000001","CASH","4.0999999999999996","0.5",,"0","0","4.5999999999999996","POINT (-73.955412 40.766018)","POINT (-73.965533 40.764682)"
"VTS","2009-06-18T22:56:00.000","2009-06-18T23:13:00.000","1","3.3599999999999999","-73.989085000000003","40.721477",,,"-73.973804999999999","40.687322999999999","Credit","12.5","0.5",,"2","0","15","POINT (-73.989085 40.721477)","POINT (-73.973805 40.687323)"
"CMT","2009-01-26T22:18:45.000","2009-01-26T22:31:36.000","1","3.3999999999999999","-73.968270000000004","40.800136999999999",,,"-73.957072999999994","40.766798999999999","Cash","11.4","0",,"0","0","11.4","POINT (-73.96827 40.800137)","POINT (-73.957073 40.766799)"
"VTS","2009-09-30T20:14:00.000","2009-09-30T20:19:00.000","1","1.54","-73.967472000000001","40.756320000000002",,,"-73.955838","40.771922000000004","CASH","5.7000000000000002","0.5",,"0","0","6.2000000000000002","POINT (-73.967472 40.75632)","POINT (-73.955838 40.771922)"
"CMT","2009-06-27T04:40:35.000","2009-06-27T04:49:29.000","1","4","-73.948147000000006","40.789707",,"0","-73.990396000000004","40.750824999999999","Credit","10.9","0",,"2.8500000000000001","0","13.75","POINT (-73.948147 40.789707)","POINT (-73.990396 40.750825)"
"VTS","2009-04-18T21:15:00.000","2009-04-18T21:41:00.000","2","9.4399999999999995","-73.980530000000002","40.746572",,,"-73.940358000000003","40.851387000000003","CASH","24.100000000000001","0.5",,"0","0","24.600000000000001","POINT (-73.98053 40.746572)","POINT (-73.940358 40.851387)"
"CMT","2009-12-05T13:11:37.000","2009-12-05T13:21:28.000","4","1.5","-73.967778999999993","40.752575999999998",,"0","-73.988112999999998","40.758682999999998","Cash","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.967779 40.752576)","POINT (-73.988113 40.758683)"
"CMT","2009-11-05T12:53:22.000","2009-11-05T13:04:28.000","1","1.7","-73.995879000000002","40.723553000000003",,"0","-73.992101000000005","40.743915999999999","Credit","7.7000000000000002","0","0.5","1.6399999999999999","0","9.8399999999999999","POINT (-73.995879 40.723553)","POINT (-73.992101 40.743916)"
"CMT","2009-01-21T20:26:46.000","2009-01-21T20:34:09.000","1","1.3999999999999999","-73.975992000000005","40.762886999999999",,,"-73.979241999999999","40.746485","Cash","6.5999999999999996","0",,"0","0","6.5999999999999996","POINT (-73.975992 40.762887)","POINT (-73.979242 40.746485)"
"VTS","2009-05-21T04:31:00.000","2009-05-21T04:38:00.000","1","1.97","-73.982152999999997","40.775613",,,"-73.990174999999994","40.749009999999998","CASH","6.9000000000000004","0.5",,"0","0","7.4000000000000004","POINT (-73.982153 40.775613)","POINT (-73.990175 40.74901)"
"CMT","2009-08-25T11:11:50.000","2009-08-25T11:16:31.000","1","0.59999999999999998","-73.97654","40.780817999999996",,"0","-73.981797","40.772962","Cash","4.5","0",,"0","0","4.5","POINT (-73.97654 40.780818)","POINT (-73.981797 40.772962)"
"CMT","2009-12-07T20:12:47.000","2009-12-07T20:16:37.000","1","0.59999999999999998","-73.978378000000006","40.752158000000001",,"0","-73.983498999999995","40.744236999999998","Cash","4.0999999999999996","0.5","0.5","0","0","5.0999999999999996","POINT (-73.978378 40.752158)","POINT (-73.983499 40.744237)"
"VTS","2009-07-20T05:30:00.000","2009-07-20T05:49:00.000","1","9.1300000000000008","-73.977476999999993","40.754852",,,"-73.871740000000003","40.774236999999999","Credit","22.100000000000001","0.5",,"5.6500000000000004","0","28.25","POINT (-73.977477 40.754852)","POINT (-73.87174 40.774237)"
"VTS","2009-07-30T14:12:00.000","2009-07-30T14:21:00.000","5","0.95999999999999996","-73.987538000000001","40.765442999999998",,,"-73.996305000000007","40.753247000000002","CASH","6.5","0",,"0","0","6.5","POINT (-73.987538 40.765443)","POINT (-73.996305 40.753247)"
"VTS","2009-06-17T14:51:00.000","2009-06-17T14:57:00.000","5","0.66000000000000003","-73.981790000000004","40.768540000000002",,,"-73.990318000000002","40.769939999999998","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.98179 40.76854)","POINT (-73.990318 40.76994)"
"VTS","2009-12-15T02:39:00.000","2009-12-15T02:43:00.000","1","0.57999999999999996","-73.985228000000006","40.740485",,,"-73.978317000000004","40.743988000000002","CASH","4.0999999999999996","0.5","0.5","0","0","5.0999999999999996","POINT (-73.985228 40.740485)","POINT (-73.978317 40.743988)"
"VTS","2009-08-25T18:30:00.000","2009-08-25T18:35:00.000","5","1.1899999999999999","-73.975866999999994","40.759480000000003",,,"-73.962078000000005","40.767588000000003","CASH","5.2999999999999998","1",,"0","0","6.2999999999999998","POINT (-73.975867 40.75948)","POINT (-73.962078 40.767588)"
"CMT","2009-11-14T00:21:28.000","2009-11-14T00:35:02.000","2","2.1000000000000001","-73.994236000000001","40.761650000000003",,"0","-73.978335999999999","40.745292999999997","Cash","8.9000000000000004","0.5","0.5","0","0","9.9000000000000004","POINT (-73.994236 40.76165)","POINT (-73.978336 40.745293)"
"CMT","2009-02-03T21:41:55.000","2009-02-03T21:48:45.000","2","2.7999999999999998","-73.975106999999994","40.719118999999999",,,"-74.007197000000005","40.705227999999998","Cash","9","0",,"0","0","9","POINT (-73.975107 40.719119)","POINT (-74.007197 40.705228)"
"CMT","2009-07-15T20:25:24.000","2009-07-15T20:43:33.000","1","4.4000000000000004","0","0",,"0","0","0","Credit","13.300000000000001","0",,"2.5","0","15.800000000000001","POINT (0 0)","POINT (0 0)"
"VTS","2009-11-15T19:07:00.000","2009-11-15T19:16:00.000","1","0.45000000000000001","-74.008527000000001","40.732897999999999",,,"-74.004467000000005","40.729747000000003","CASH","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-74.008527 40.732898)","POINT (-74.004467 40.729747)"
"CMT","2009-11-28T06:49:14.000","2009-11-28T07:16:42.000","1","17.699999999999999","-73.997429999999994","40.736494",,"0","-73.786244999999994","40.638527000000003","Cash","45","0","0.5","0","4.5700000000000003","50.07","POINT (-73.99743 40.736494)","POINT (-73.786245 40.638527)"
"VTS","2009-12-07T22:30:00.000","2009-12-07T22:43:00.000","2","4.75","-73.961083000000002","40.801741999999997",,,"-74.004966999999994","40.741489999999999","CASH","12.5","0.5","0.5","0","0","13.5","POINT (-73.961083 40.801742)","POINT (-74.004967 40.74149)"
"VTS","2009-08-31T14:56:00.000","2009-08-31T15:00:00.000","1","0.79000000000000004","-73.993233000000004","40.748750000000001",,,"-73.991522000000003","40.740476999999998","CASH","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-73.993233 40.74875)","POINT (-73.991522 40.740477)"
"CMT","2009-10-30T03:58:06.000","2009-10-30T04:09:15.000","1","1.8999999999999999","-74.003169999999997","40.738778000000003",,"0","-73.983765000000005","40.721327000000002","Cash","7.7000000000000002","0.5","0","0","0","8.1999999999999993","POINT (-74.00317 40.738778)","POINT (-73.983765 40.721327)"
"VTS","2009-10-31T11:07:00.000","2009-10-31T11:25:00.000","2","3.75","-73.947950000000006","40.775357999999997",,,"-73.992942999999997","40.757950000000001","CASH","12.9","0",,"0","0","12.9","POINT (-73.94795 40.775358)","POINT (-73.992943 40.75795)"
"VTS","2009-09-08T19:47:00.000","2009-09-08T19:56:00.000","5","2.02","-73.975515000000001","40.761822000000002",,,"-73.957283000000004","40.782919999999997","Credit","7.2999999999999998","1",,"1.75","0","10.050000000000001","POINT (-73.975515 40.761822)","POINT (-73.957283 40.78292)"
"VTS","2009-06-11T21:00:00.000","2009-06-11T21:17:00.000","1","1.8500000000000001","-74.007440000000003","40.740907999999997",,,"-73.982529999999997","40.727454999999999","CASH","10.5","0.5",,"0","0","11","POINT (-74.00744 40.740908)","POINT (-73.98253 40.727455)"
"CMT","2009-08-10T23:05:19.000","2009-08-10T23:23:56.000","1","5","-73.985283999999993","40.723528000000002",,"0","-73.983238","40.777061000000003","Credit","14.5","0",,"1","0","15.5","POINT (-73.985284 40.723528)","POINT (-73.983238 40.777061)"
"VTS","2009-10-28T09:09:00.000","2009-10-28T09:25:00.000","1","2.5099999999999998","-73.958501999999996","40.76455",,,"-73.976037000000005","40.788319999999999","Credit","9.6999999999999993","0",,"2","0","11.699999999999999","POINT (-73.958502 40.76455)","POINT (-73.976037 40.78832)"
"CMT","2009-10-30T20:42:10.000","2009-10-30T20:45:15.000","1","0.59999999999999998","-74.007667999999995","40.732236",,"0","-74.005769999999998","40.740426999999997","Credit","3.7000000000000002","0.5","0","2","0","6.2000000000000002","POINT (-74.007668 40.732236)","POINT (-74.00577 40.740427)"
"VTS","2009-05-29T06:44:00.000","2009-05-29T06:55:00.000","1","3.5699999999999998","-73.924057000000005","40.744062",,,"-73.975601999999995","40.75732","CASH","10.5","0",,"0","0","10.5","POINT (-73.924057 40.744062)","POINT (-73.975602 40.75732)"
"VTS","2009-12-12T03:06:00.000","2009-12-12T03:10:00.000","1","0.79000000000000004","-73.955950000000001","40.779698000000003",,,"-73.956194999999994","40.772272000000001","CASH","4.0999999999999996","0.5","0.5","0","0","5.0999999999999996","POINT (-73.95595 40.779698)","POINT (-73.956195 40.772272)"
"CMT","2009-11-05T19:08:32.000","2009-11-05T19:13:09.000","1","0.69999999999999996","-73.963953000000004","40.808053000000001",,"0","-73.971187","40.801068999999998","Cash","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-73.963953 40.808053)","POINT (-73.971187 40.801069)"
"CMT","2009-04-09T08:29:00.000","2009-04-09T08:42:18.000","1","1.3","-73.964197999999996","40.756861000000001",,"0","-73.980093999999994","40.750912","Cash","8.5","0",,"0","0","8.5","POINT (-73.964198 40.756861)","POINT (-73.980094 40.750912)"
"VTS","2009-05-04T20:31:00.000","2009-05-04T20:39:00.000","1","1.5900000000000001","-73.958917999999997","40.770533",,,"-73.991123000000002","40.760545","CASH","6.9000000000000004","0.5",,"0","0","7.4000000000000004","POINT (-73.958918 40.770533)","POINT (-73.991123 40.760545)"
"VTS","2009-12-06T20:25:00.000","2009-12-06T20:31:00.000","1","1.3300000000000001","-73.959192999999999","40.767543000000003",,,"-73.967628000000005","40.753678000000001","CASH","5.2999999999999998","0.5","0.5","0","0","6.2999999999999998","POINT (-73.959193 40.767543)","POINT (-73.967628 40.753678)"
"CMT","2009-08-01T00:12:18.000","2009-08-01T00:13:33.000","1","0.20000000000000001","-73.976799","40.743637999999997",,"0","-73.979382999999999","40.740546000000002","Cash","2.8999999999999999","0",,"0","0","2.8999999999999999","POINT (-73.976799 40.743638)","POINT (-73.979383 40.740546)"
"VTS","2009-01-25T02:14:00.000","2009-01-25T02:27:00.000","2","4","-73.976433","40.788263000000001",,,"-73.940354999999997","40.837069999999997","CASH","11.699999999999999","0.5",,"0","0","12.199999999999999","POINT (-73.976433 40.788263)","POINT (-73.940355 40.83707)"
