"license_number","name","type","current_status","dmv_license_plate_number","vehicle_vin_number","vehicle_type","model_year","medallion_type","agent_number","agent_name","agent_telephone_number","agent_website_address","agent_address","last_updated_date","last_updated_time"
"5A43","DHANJU,BHUPINDER,SINGH","05/31/2025","CUR","5A43B","JTMRJREV2JD237614","HYB","2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1L25","DAO HACKING CORP","05/31/2025","CUR","Y202057C","4T3LWRFV4MU030445","HYB","2021","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8G40","TRANSECO INC.","05/31/2025","CUR","Y205931C","3N8CM0JT3KK693883","WAV","2019","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5E72","VDELES LLC","05/31/2025","CUR","Y204213C","1FMCU9BZ4NUA66645","HYB","2022","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7M59","COZY CAB CORP","05/31/2024","CUR","Y201506C","JTMMWRFV1KD032975","HYB","2019","NAMED DRIVER","281","AWESOME MANAGEMENT INC.","(212)967-7577",,"520 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"4H46","OZ TAXI GROUP, INC.","05/31/2024","CUR","Y202836C","JTMRWRFV1MD559536","HYB","2021","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"7J62","TAHMID & TAWHID TAXI LLC","05/31/2025","CUR","Y204307C","4T3LWRFV4NU070008","HYB","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3M56","KOLARA LLC","05/31/2024","CUR","Y203493C","3N8CM0JT2GK701995","WAV","2016","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1J60","RIO CAB CORP","05/31/2025","CUR","Y203518C","NM0GS9E20M1496521","WAV","2021","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4J71","JAN SHER KHAN LLC","05/31/2025","CUR","Y206666C","4T3LWRFV4PU089080","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"5P96","AGIOKLIMA LLC","05/31/2024","CUR","5P96H","3N8CM0JT0EK690539",,"2014","NAMED DRIVER","113","CHECKER MANAGEMENT CORP","(718)361-6300",,"11-05   38 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2V47","DANIYAL TAXI INC","05/31/2024","CUR","2V47C","JTDZN3EU4FJ016341","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5A72","ADAM28 TAXI LLC","05/31/2025","CUR","Y102480C","NM0GE9E20K1431043","WAV","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"6V31","ZILIARA LLC","05/31/2024","CUR","Y204211C","NM0GS9E24N1532535","WAV","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3G29","S N R TAXI INC","05/31/2025","CUR","Y202184C","1FMCU9BZXMUB11005","HYB","2021","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3T70","RAKOS TAXI INC.","05/31/2024","CUR","Y102327C","NM0GE9E26K1431046","WAV","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4M63","4M63 & 4M84 ACQUISITION, LLC","05/31/2024","CUR","Y204669C","4T1B31HK6KU510534","HYB","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"9J17","THUNDER CAB LLC","05/31/2025","CUR","Y204857C","5TDKRKEC7NS078440","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1W53","AAMAAR & MAANNIKARAN TRANSIT CORP","05/31/2025","CUR","Y206030C","2T3MWRFV8LW076699","HYB","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9M62","N&L TAXI CORP","05/31/2024","CUR","Y204241C","NM0GS9E29N1526794","WAV","2022","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3W23","BULLET OPERATING LLC","05/31/2024","CUR","Y202127C","3N8CM0JT6GK694405","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9N87","BETH CAB CORP","05/31/2025","CUR","Y205860C","5TDZZ3DC2LS046160","WAV","2020","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"9T96","MONESTIME,CAMILLE,J","05/31/2024","CUR","9T96J","4T1BD1FK0FU160579","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7V22","ELECTRON TRANSIT LLC","05/31/2024","CUR","Y205540C","4T3LWRFV6PU087783","HYB","2023","NAMED DRIVER","312","GOTHAM YELLOW LLC","(718)993-8100",,"136 CANAL STREET WEST BRONX NY 10451","2023-08-27T00:00:00.000","13:20"
"1W33","LOCAL MACAWS, LLC","05/31/2024","CUR","Y205558C","1FMCU9BZ2NUA66787","HYB","2022","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9V17","BANTA TAXI 19 LLC","05/31/2024","CUR","Y200651C","2T3LWRFV0LW046558","HYB","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2W10","YESMIN TRAVEL AND TOUR LLC","05/31/2025","CUR","Y204402C","4T3RWRFV1NU073152","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9N47","BELLA HACKING CORP","05/31/2025","CUR","Y206579C","JTMMWRFV5KD007898","HYB","2019","NAMED DRIVER","360","JS TAXI LEASING CORP.","(646)727-7001",,"657 TENTH AVENUE 1ST FLOOR NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"3A61","BIG APPLE CAB SERVICE LLC","05/31/2025","CUR","Y100261C","JTMRJREV3JD211894","HYB","2018","OWNER MUST DRIVE","202","ALL TAXI MANAGEMENT INC","(718)361-0055",,"41-25   36 STREET LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6V70","SHEKEL TAXI, LLC","05/31/2024","CUR","Y102798C","3N8CM0JT4GK700668","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5C25","STAVTONIKITA LLC","05/31/2025","CUR","Y204043C","2T3LWRFV2KW011258","HYB","2019","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3R29","GREEK COFFEE TAXI LLC","05/31/2024","CUR","Y202163C","3N8CM0JT3GK699366","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9F17","HUSSAIN,ZILLE,H","05/31/2024","CUR","Y206533C","1FMCU9BZ3NUA42594","HYB","2022","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6H24","SOPHIA TAXI CORP.","05/31/2024","CUR","Y205429C","NM0GS9E20N1544858","WAV","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6B27","BOTTEX, JOAN & ETIENNE","05/31/2024","CUR","Y201322C","4T1B31HK6KU511702","HYB","2019","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5L87","BABA OAK TREE LLC","05/31/2025","CUR","Y206113C","3N8CM0JT7GK701202","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7Y73","NDR TAXI INC.","05/31/2024","CUR","Y204871C","JTDZN3EU2GJ045225","HYB","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2R95","WAYLON TRANSIT LLC","05/31/2024","CUR","Y103765C","3N8CM0JT7GK701930","WAV","2016","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"6J39","EXCITED SPHYNX, LLC","05/31/2025","CUR","Y206115C","JTMRJREV8JD193487","HYB","2018","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4P39","ROOSKY TAXI INC","05/31/2024","CUR","Y101810C","JTMRJREV9JD155184","HYB","2018","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"9E38","BERRY, SYLVESTRE","05/31/2023","CUR","9E38H","5TDZZ3DC6HS834415","WAV","2017","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8J57","AC TAXI 3 LLC","05/31/2025","CUR","Y205516C","4T3LWRFV5PU087337","HYB","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4J68","NIGHT OWL NYC LLC","05/31/2025","CUR","Y203390C","5TDZK3DC7GS762675","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1E83","MOHAMED,SAID,A & ISMAIL,MOHAMED,A","05/31/2025","CUR","1E83A","5TDZK3DC0GS757298","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2T14","LERICHE,GOUSSE","05/31/2024","CUR","2T14C","2T3LWRFV2MW120113","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9V12","KAISU TAXI INC.","05/31/2024","CUR","Y201074C","JTDZN3EU3E3309862","HYB","2014","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1T61","HARMANJIT SINGH LLC","05/31/2024","CUR","Y100981C","JTMLWRFV9ND162518","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8G26","CONSTANTINOS & NIKOLAOS CAB INC","05/31/2025","CUR","Y202458C","3N8CM0JT8FK712109","WAV","2015","NAMED DRIVER","257","ARGON MANAGEMENT CORP.","(718)482-0715",,"13-20 JACKSON AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8G52","PARTOUZA LLC","05/31/2025","CUR","Y102026C","2T3LWRFV1KW001336","HYB","2019","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5K84","5K83 & 5K84 ACQUISITION, LLC","05/31/2024","CUR","Y204247C","4T3LWRFV3NU070808","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2V37","SUMARTH TRAVEL LLC","05/31/2024","CUR","Y205813C","JTMRJREV7JD255669","HYB","2018","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8A64","RAHMAN,MUHAMMAD,K","05/31/2025","CUR","Y204341C","NM0GS9E25N1532334","WAV","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6D50","ABMARI,LLC","05/31/2024","CUR","6D50H","5TDZZ3DC3LS068507","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6A30","6A30 ACQUISITION, LLC","05/31/2025","CUR","Y204270C","4T3LWRFV1NU068278","HYB","2022","OWNER MUST DRIVE","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5J64","SILVANIA TRANS CORP","05/31/2025","CUR","Y204605C","3N8CM0JT8FK712112",,"2015","NAMED DRIVER","113","CHECKER MANAGEMENT CORP","(718)361-6300",,"11-05   38 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4M18","RIA & RAFA LLC","05/31/2024","CUR","Y205233C","5TDKRKEC0NS132399","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2L71","ZAHARO CAB CORP.","05/31/2023","CUR","Y203274C","JTDZN3EU7GJ050193","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9D16","SHANRANDEEP & VIKRAMDEEP CAB LLC","05/31/2024","CUR","Y102389C","JTML6RFV4LD003094","HYB","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9J58","TITRE TAXI CORP.","05/31/2025","CUR","Y203997C","4T3MWRFV7NU066328","HYB","2022","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3B33","JAYED TAXI LLC","05/31/2024","CUR","Y205707C","JTMMWRFV5PD573194","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7Y49","7Y48 & 7Y49 ACQUISITION LLC","05/31/2024","CUR","Y205732C","4T3LWRFV0PU087889","HYB","2023","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"4L65","4L65 & 4L66 ACQUISITION, LLC","05/31/2025","CUR","Y206054C","5TDZZ3DC0KS988609","WAV","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5P58","MILSEL CAB CORP","05/31/2024","CUR","5P58H","4T1BD1FK8FU176786","HYB","2015","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8B99","SIMONOS PETRA LLC","05/31/2024","CUR","Y204020C","2T3LWRFV9KW001908","HYB","2019","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4H88","PICK SERVICE CORP","05/31/2024","CUR","Y201972C","3N8CM0JT6GK700820","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4J55","POOPIE CAB CORP","05/31/2025","CUR","Y205494C","JTMRJREV3JD256981","HYB","2018","NAMED DRIVER","290","UNITED TAXI MANAGEMENT GROUP, INC.","(718)392-4600",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"2H20","JAAD CAB CORP","05/31/2024","CUR","Y104295C","JTMRJREV2JD200448","HYB","2018","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2M22","KUMAR, SURENDER","05/31/2024","CUR","Y204446C","NM0GS9E21N1532167","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1J11","METSOVO LLC","05/31/2025","CUR","Y205388C","2T3LWRFV7KW019565","HYB","2019","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9L45","FRITE SERVICE CORP","05/31/2025","CUR","Y102197C","3N8CM0JT3KK700170","WAV","2019","NAMED DRIVER","249","ON OUR WAY MANAGEMENT CORP.","(718)833-8121",,"6814    5 AVENUE BROOKLYN NY 11220","2023-08-27T00:00:00.000","13:20"
"9M39","KING VINNY TAXI INC","05/31/2024","CUR","9M39C","2T3LWRFV1KW001997","HYB","2019","NAMED DRIVER","249","ON OUR WAY MANAGEMENT CORP.","(718)833-8121",,"6814    5 AVENUE BROOKLYN NY 11220","2023-08-27T00:00:00.000","13:20"
"2G87","MAR TRANSPORTATION LLC","05/31/2025","CUR","Y203156C","NM0GS9E20M1496258","WAV","2021","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"7D49","HARRIMAN CAB CORP","05/31/2024","CUR","7D49H","JTMRJREV2HD090172","HYB","2017","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8N22","MILL BASIN FAMILY PARTNERS VIII LLC","05/31/2025","CUR","Y204826C","3N8CM0JT1KK698497","WAV","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7V57","ARROW CAB LLC","05/31/2025","CUR","Y201515C","2T3LWRFV6MW121572","HYB","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"4D59","R & L TAXI LLC","05/31/2024","CUR","4D59C","4T3MWRFV3MU017156","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9F76","DHANJAL,RANJIT S.","05/31/2024","CUR","Y202620C","NM0GS9E28L1475723","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1L93","ERMIS TRANSPORT INC","05/31/2025","CUR","1L93C","3N8CM0JT6GK702079","WAV","2016","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1J65","GAILS TAXI INC","05/31/2025","CUR","Y206509C","3N8CM0JT3KK695987","WAV","2019","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3G87","GREGORY ONE CAB CORP","05/31/2025","CUR","Y100312C","3N8CM0JT8GK696558","WAV","2016","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5J63","SILVANIA TRANS CORP","05/31/2025","CUR","Y204618C","3N8CM0JT4FK715928","WAV","2015","NAMED DRIVER","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"9H85","JEAN PIERRE TRANS INC","05/31/2024","CUR","Y203188C","4T1B11HK6JU080623",,"2018","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"2Y16","ACTIVE TAXI CORP","05/31/2024","CUR","2Y16C","3N8CM0JT1HK707143","WAV","2017","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7G33","SPHINX CAB CORP","05/31/2025","CUR","Y201713C","JTDZN3EU0GJ050150","HYB","2016","NAMED DRIVER","290","UNITED TAXI MANAGEMENT GROUP, INC.","(718)392-4600",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"7J49","SAMPER TAXI INC","05/31/2025","CUR","Y104134C","4T1C31AK4LU012042","HYB","2020","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3L96","DINA TAXI INC","05/31/2025","CUR","Y204063C","1FMCU9BZ8NUA42526","HYB","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9N83","9N83 & 9N84 ACQUISITION, LLC","05/31/2025","CUR","Y204392C","2T3LWRFV7KW004497","HYB","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"4F19","HOQUE & SHAHIDA LLC","05/31/2024","CUR","Y205652C","5TDKRKEC9PS140004","WAV","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4J73","PB CAB LLC","05/31/2024","CUR","Y206566C","2T3LWRFVXLW049158","HYB","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2F17","TRAN,PHILIP,TIN","05/31/2024","CUR","2F17H","JTMRJREV3GD025572","HYB","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2H66","1Y33 & 2H66 ACQUISITION LLC","05/31/2024","CUR","Y205383C","2T3LWRFV3KW026125","HYB","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7A41","7A1436, LLC","05/31/2025","CUR","Y205563C","4T1BD1FK9FU176926","HYB","2015","OWNER MUST DRIVE","110","WINNERS GARAGE INC","(718)458-7000",,"34-14   64 STREET WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"9B55","SINGH, DALJIT","05/31/2025","CUR","Y100492C","3N8CM0JT7GK699337","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8T28","ALITHIA TRANSPORT LLC","05/31/2024","CUR","8T28H","5TDZK3DC4ES450505","WAV","2014","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5K71","AC TAXI 15 LLC","05/31/2024","CUR","Y206625C","5TDKRKEC1PS158254","WAV","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2Y66","PAR TAXI CORP","05/31/2024","CUR","Y202421C","3N8CM0JT4EK702725","WAV","2014","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3Y67","NOBILITY TAXI CORP","05/31/2024","CUR","3Y67H","4T1BD1FK9FU176795","HYB","2015","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2P99","PARTLY SUNNY HACKING CORP","05/31/2024","CUR","Y102890C","4T1BD1FK0HU203949","HYB","2017","NAMED DRIVER","332","MANHATTAN CHECKER MANAGEMENT CORP.","(212)868-0795",,"528 WEST   39 STREET NEW YORK NY 10018","2023-08-27T00:00:00.000","13:20"
"1R14","D & D TAXI LLC","05/31/2024","CUR","Y202962C","NM0GS9E22M1494995","WAV","2021","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2K87","TEMP TAXI INC","05/31/2024","CUR","Y205906C","5TDKRKEC1PS161140","HYB","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1K62","NEL CAB CORP","05/31/2024","CUR","Y202362C","WD4PG2EE8J3398056","WAV","2018","NAMED DRIVER","281","AWESOME MANAGEMENT INC.","(212)967-7577",,"520 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"4M82","SABOR TAXI INC.","05/31/2024","CUR","Y205673C","4T1C31AK6PU052676","HYB","2023","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5M64","BENGAL TRANSIT LLC","05/31/2024","CUR","Y205788C","JTMMWRFV1PD573175","HYB","2023","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9T20","WONG,STEVEN","05/31/2024","CUR","9T20A","4T1F31AK5PU049040","HYB","2023","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5H74","AHAA CAB LLC","05/31/2022","CUR","Y204518C","NM0GS9E26N1531936","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2K56","SPYRO & GEORGE LTD","05/31/2024","CUR","Y101620C","3N8CM0JT6GK702020","WAV","2016","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4W16","AMOLAK TAXI LLC","05/31/2025","CUR","Y101436C","5TDZZ3DC8KS989006","WAV","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"6D79","LEE,VANDAM","05/31/2024","CUR","6D79H","4T3LWRFV7MU026261","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7P54","MNT TAXI CORP","05/31/2024","CUR","Y204684C","1FMCU9BZ1NUA66862","HYB","2022","NAMED DRIVER","259","MC GUINNESS MANAGEMENT CORP","(718)389-4483",,"330 MC GUINNESS BOULEVARD BKLYN NY 11222","2023-08-27T00:00:00.000","13:20"
"4V31","ROBOLA INC.","05/31/2024","CUR","Y200955C","3FA6P0UU1FR172670","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6J38","EXCITED SPHYNX, LLC","05/31/2025","CUR","Y205600C","3N8CM0JT3GK702086","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1K74","UMME & TAWHID LLC","05/31/2024","CUR","Y201553C","5TDZZ3DC1LS087590","WAV","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2G57","SUMAIYA TAXI CORP.","05/31/2025","CUR","Y202854C","1FMCU9BZ6MUA89150","HYB","2021","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1R64","LATKA TAXI 2 LLC","05/31/2024","CUR","Y206365C","NM0GS9E20N1526800","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"7F31","DIDAR KHELA TRANSPORT INC.","05/31/2024","CUR","Y203625C","NM0GS9E25M1496529","WAV","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1V32","JOE'S TAXI SERVICE LLC","05/31/2024","CUR","Y205637C","NM0GS9E26N1545352","WAV","2022","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
