"evt_code","evt_desc","evt_type","evt_date","evt_mrc","evt_printed","evt_obtype","evt_object","evt_standwork","evt_ppm","evt_freq","evt_isstype","evt_class","evt_route","evt_target","evt_duration","evt_parent","evt_reqm","evt_jobtype","evt_priority","evt_reported","evt_start","evt_due","evt_completed","evt_warranty","evt_safety","evt_reopened","evt_schedend","evt_created","evt_updated","evt_updatecount","evt_perioduom","evt_sqlidentity","evt_multiequip","evt_completed_trunc","evt_udfchar01","evt_udfchar02","evt_udfchar03","evt_udfchar04","evt_udfchar05","evt_udfchar06","evt_udfchar08","evt_udfchar10","evt_udfchar11","evt_udfchar12","evt_udfchar13","evt_udfchar14","evt_udfchar15","evt_udfchar16","evt_udfnum01","evt_udfnum02","evt_udfchkbox01","evt_udfchkbox02","evt_udfchkbox03","evt_udfchkbox04","evt_udfchkbox05"
"1113804","Q024-02","JOB","20150504","Q-07","-","S","Q024-02",,,,"F",,,"May  4 2015 11:51AM","1",,,"IS",,,,,"May  4 2015 11:51AM","-","-","-","May  4 2015 11:51AM","May  4 2015 11:51AM",,"0",,"1099405","-","May  4 2015 12:00AM",,,,,,,"164 St & Lionia",,,,"Completed",,,,,,"-","-","-","-","-"
"1113893","Q437","JOB","20150504","Q-07","-","S","Q437",,,,"F",,,"May  4 2015 12:14PM","1",,,"IS",,,,,"May  4 2015 12:14PM","-","-","-","May  4 2015 12:14PM","May  4 2015 12:14PM",,"0",,"1099494","-","May  4 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1113920","B115","JOB","20150504","B-01","-","S","B115",,,,"F",,,"May  4 2015 12:20PM","1",,,"IS",,,,,"May  4 2015 12:20PM","-","-","-","May  4 2015 12:20PM","May  4 2015 12:20PM",,"0",,"1099521","-","May  4 2015 12:00AM",,,,,,,"Bedford Ave. at Division Ave.",,,,"Completed",,,,,,"-","-","-","-","-"
"1114757","B042-01","JOB","20150505","B-12","-","S","B042-01",,,,"F",,,"May  5 2015  2:24PM","1",,,"IS",,,,,"May  5 2015  2:24PM","-","-","-","May  5 2015  2:24PM","May  5 2015  2:24PM",,"0",,"1100358","-","May  5 2015 12:00AM",,,,,,,"18 Ave & 56 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1114852","B311","JOB","20150505","B-01","-","S","B311",,,,"F",,,"May  5 2015  3:20PM","1",,,"IS",,,,,"May  5 2015  3:20PM","-","-","-","May  5 2015  3:20PM","May  5 2015  3:20PM",,"0",,"1100453","-","May  5 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1115890","B331","JOB","20150507","B-13","-","S","B331",,,,"F",,,"May  7 2015  1:43PM","1",,,"IS",,,,,"May  7 2015  1:43PM","-","-","-","May  7 2015  1:43PM","May  7 2015  1:43PM",,"0",,"1101491","-","May  7 2015 12:00AM",,,,,,,"Neptune Av and W 12 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1115962","QT07","JOB","20150507","Q-06","-","S","QT07",,,,"F",,,"May  7 2015  2:27PM","1",,,"IS",,,,,"May  7 2015  2:27PM","-","-","-","May  7 2015  2:27PM","May  7 2015  2:27PM",,"0",,"1101563","-","May  7 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1116282","Q-15","JOB","20150508","Q-15","-","S","Q-15",,,,"F",,,"May  8 2015 11:06AM","1",,,"IS",,,,,"May  8 2015 11:06AM","-","-","-","May  8 2015 11:06AM","May  8 2015 11:06AM",,"0",,"1101883","-","May  8 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"11173","S Q357I --> S Q-11","AA","20090423","Q-11","-","S","Q357I",,,,"F",,,"Apr 23 2009 12:00AM","1",,,,,"Apr 23 2009  2:10PM",,,"Apr 23 2009  2:10PM","-","-","-","Apr 23 2009 12:00AM","Apr 23 2009  2:10PM",,"0",,"1174","-","Apr 23 2009 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1118732","Q099","JOB","20150512","Q-15","-","S","Q099",,,,"F",,,"May 12 2015  1:32PM","1",,,"IS",,,,,"May 12 2015  1:32PM","-","-","-","May 12 2015  1:32PM","May 12 2015  1:32PM",,"0",,"1104333","-","May 12 2015 12:00AM",,,,,,,"GCP, Van Wyck Exwy",,,,"Completed",,,,,,"-","-","-","-","-"
"1118734","Q381","JOB","20150512","Q-11","-","S","Q381",,,,"F",,,"May 12 2015  1:34PM","1",,,"IS",,,,,"May 12 2015  1:34PM","-","-","-","May 12 2015  1:34PM","May 12 2015  1:34PM",,"0",,"1104335","-","May 12 2015 12:00AM",,,,,,,"42 Av At Francis Lewis Bl",,,,"Completed",,,,,,"-","-","-","-","-"
"11188","S Q395 -V","IN","20090423","Q-01","-","S","Q395",,,,"F",,,"Apr 23 2009 12:00AM","1",,,,,"Apr 23 2009  2:10PM",,,"Apr 23 2009  2:10PM","-","-","-","Apr 23 2009 12:00AM","Apr 23 2009  2:10PM",,"0",,"1189","-","Apr 23 2009 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1120014","Q002","JOB","20150514","Q-05","-","S","Q002",,,,"F",,,"May 14 2015  1:19PM","1",,,"IS",,,,,"May 14 2015  1:19PM","-","-","-","May 14 2015  1:19PM","May 14 2015  1:19PM",,"0",,"1105615","-","May 14 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1120135","B018","JOB","20150514","B-18","-","S","B018",,,,"F",,,"May 14 2015  2:57PM","1",,,"IS",,,,,"May 14 2015  2:57PM","-","-","-","May 14 2015  2:57PM","May 14 2015  2:57PM",,"0",,"1105736","-","May 14 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1122021","QT09","JOB","20150518","Q-06","-","S","QT09",,,,"F",,,"May 18 2015 11:47AM","1",,,"IS",,,,,"May 18 2015 11:47AM","-","-","-","May 18 2015 11:47AM","May 18 2015 11:47AM",,"0",,"1107622","-","May 18 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1122610","M052-02","JOB","20150519","M-05","-","S","M052-02",,,,"F",,,"May 19 2015  6:57AM","1",,,"IS",,,,,"May 19 2015  6:57AM","-","-","-","May 19 2015  6:57AM","May 19 2015  6:57AM",,"0",,"1108211","-","May 19 2015 12:00AM",,,,,,,"E 25 St & Madison Ave",,,,"Completed",,,,,,"-","-","-","-","-"
"1123019","BT09","JOB","20150519","B-01","-","S","BT09",,,,"F",,,"May 19 2015 11:20AM","1",,,"IS",,,,,"May 19 2015 11:20AM","-","-","-","May 19 2015 11:20AM","May 19 2015 11:20AM",,"0",,"1108620","-","May 19 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1123108","Q002","JOB","20150519","Q-05","-","S","Q002",,,,"F",,,"May 19 2015 12:44PM","1",,,"IS",,,,,"May 19 2015 12:44PM","-","-","-","May 19 2015 12:44PM","May 19 2015 12:44PM",,"0",,"1108709","-","May 19 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1123186","QT05","JOB","20150519","Q-05","-","S","QT05",,,,"F",,,"May 19 2015  1:02PM","1",,,"IS",,,,,"May 19 2015  1:02PM","-","-","-","May 19 2015  1:02PM","May 19 2015  1:02PM",,"0",,"1108787","-","May 19 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1125897","B024","JOB","20150524","B-01","-","S","B024",,,,"F",,,"May 24 2015 12:45PM","1",,,"IS",,,,,"May 24 2015 12:45PM","-","-","-","May 24 2015 12:45PM","May 24 2015 12:45PM",,"0",,"1111498","-","May 24 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1126900","B073-BLG1225","JOB","20150526","B-19","-","S","B073-BLG1225",,,,"F",,,"May 26 2015  7:56AM","1",,,"IS",,,,,"May 26 2015  7:56AM","-","-","-","May 26 2015  7:56AM","May 26 2015  7:56AM",,"0",,"1112501","-","May 26 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1127186","Q211","JOB","20150526","Q-07","-","S","Q211",,,,"F",,,"May 26 2015 11:51AM","1",,,"IS",,,,,"May 26 2015 11:51AM","-","-","-","May 26 2015 11:51AM","May 26 2015 11:51AM",,"0",,"1112787","-","May 26 2015 12:00AM",,,,,,,"Kissena Bl & Maple Av",,,,"Completed",,,,,,"-","-","-","-","-"
"1129771","BZ10","JOB","20150530","B-13","-","S","BZ10",,,,"F",,,"May 30 2015  3:53PM","1",,,"IS",,,,,"May 30 2015  3:53PM","-","-","-","May 30 2015  3:53PM","May 30 2015  3:53PM",,"0",,"1115372","-","May 30 2015 12:00AM",,,,,,,"B. 14 St & Corbin Place",,,,"Completed",,,,,,"-","-","-","-","-"
"1131042","Q437","JOB","20150601","Q-07","-","S","Q437",,,,"F",,,"Jun  1 2015  2:00PM","1",,,"IS",,,,,"Jun  1 2015  2:00PM","-","-","-","Jun  1 2015  2:00PM","Jun  1 2015  2:00PM",,"0",,"1116643","-","Jun  1 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1132047","B286","JOB","20150603","B-01","-","S","B286",,,,"F",,,"Jun  3 2015  9:24AM","1",,,"IS",,,,,"Jun  3 2015  9:24AM","-","-","-","Jun  3 2015  9:24AM","Jun  3 2015  9:24AM",,"0",,"1117648","-","Jun  3 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1132464","Q-10","JOB","20150604","Q-10","-","S","Q-10",,,,"F",,,"Jun  4 2015  8:21AM","1",,,"IS",,,,,"Jun  4 2015  8:21AM","-","-","-","Jun  4 2015  8:21AM","Jun  4 2015  8:21AM",,"0",,"1118065","-","Jun  4 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1132690","B331","JOB","20150604","B-13","-","S","B331",,,,"F",,,"Jun  4 2015  1:24PM","1",,,"IS",,,,,"Jun  4 2015  1:24PM","-","-","-","Jun  4 2015  1:24PM","Jun  4 2015  1:24PM",,"0",,"1118291","-","Jun  4 2015 12:00AM",,,,,,,"Neptune Av and W 12 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1134335","Q398","JOB","20150608","Q-05","-","S","Q398",,,,"F",,,"Jun  8 2015  9:42AM","1",,,"IS",,,,,"Jun  8 2015  9:42AM","-","-","-","Jun  8 2015  9:42AM","Jun  8 2015  9:42AM",,"0",,"1119936","-","Jun  8 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1134852","Q002","JOB","20150608","Q-05","-","S","Q002",,,,"F",,,"Jun  8 2015  4:04PM","1",,,"IS",,,,,"Jun  8 2015  4:04PM","-","-","-","Jun  8 2015  4:04PM","Jun  8 2015  4:04PM",,"0",,"1120453","-","Jun  8 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1136456","QT09","JOB","20150611","Q-06","-","S","QT09",,,,"F",,,"Jun 11 2015  3:59PM","1",,,"IS",,,,,"Jun 11 2015  3:59PM","-","-","-","Jun 11 2015  3:59PM","Jun 11 2015  3:59PM",,"0",,"1122057","-","Jun 11 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1138376","M066","JOB","20150615","M-04","-","S","M066",,,,"F",,,"Jun 15 2015 10:51AM","1",,,"IS",,,,,"Jun 15 2015 10:51AM","-","-","-","Jun 15 2015 10:51AM","Jun 15 2015 10:51AM",,"0",,"1123977","-","Jun 15 2015 12:00AM",,,,,,,"W. 17 St., 8 Ave. To 9 Ave.",,,,"Completed",,,,,,"-","-","-","-","-"
"1138527","Q398","JOB","20150615","Q-05","-","S","Q398",,,,"F",,,"Jun 15 2015 12:32PM","1",,,"IS",,,,,"Jun 15 2015 12:32PM","-","-","-","Jun 15 2015 12:32PM","Jun 15 2015 12:32PM",,"0",,"1124128","-","Jun 15 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1138640","B073-BLG1225","JOB","20150615","B-19","-","S","B073-BLG1225",,,,"F",,,"Jun 15 2015  1:50PM","1",,,"IS",,,,,"Jun 15 2015  1:50PM","-","-","-","Jun 15 2015  1:50PM","Jun 15 2015  1:50PM",,"0",,"1124241","-","Jun 15 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1139180","BT09","JOB","20150616","B-01","-","S","BT09",,,,"F",,,"Jun 16 2015 10:43AM","1",,,"IS",,,,,"Jun 16 2015 10:43AM","-","-","-","Jun 16 2015 10:43AM","Jun 16 2015 10:43AM",,"0",,"1124781","-","Jun 16 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1139677","Q343","JOB","20150616","Q-07","-","S","Q343",,,,"F",,,"Jun 16 2015  3:33PM","1",,,"IS",,,,,"Jun 16 2015  3:33PM","-","-","-","Jun 16 2015  3:33PM","Jun 16 2015  3:33PM",,"0",,"1125278","-","Jun 16 2015 12:00AM",,,,,,,"152 St Bet 11 & 12 Avs",,,,"Completed",,,,,,"-","-","-","-","-"
"1141654","B147","JOB","20150619","B-18","-","S","B147",,,,"F",,,"Jun 19 2015  3:38PM","1",,,"IS",,,,,"Jun 19 2015  3:38PM","-","-","-","Jun 19 2015  3:38PM","Jun 19 2015  3:38PM",,"0",,"1127255","-","Jun 19 2015 12:00AM",,,,,,,"Av U, E 58 To E 60 Sts",,,,"Completed",,,,,,"-","-","-","-","-"
"1143562","B087-POOL","JOB","20150624","B-07","-","S","B087-POOL",,,,"F",,,"Jun 24 2015  8:56AM","1",,,"IS",,,,,"Jun 24 2015  8:56AM","-","-","-","Jun 24 2015  8:56AM","Jun 24 2015  8:56AM",,"0",,"1129163","-","Jun 24 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1146436","Q422","JOB","20150625","Q-14","-","S","Q422",,,,"F",,,"Jun 25 2015 10:11AM","1",,,"IS",,,,,"Jun 25 2015 10:11AM","-","-","-","Jun 25 2015 10:11AM","Jun 25 2015 10:11AM",,"0",,"1132037","-","Jun 25 2015 12:00AM",,,,,,,"St Marks Av & B 109 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1148735","X-15A","JOB","20150627","X-15A","-","S","X-15A",,,,"F",,,"Jun 27 2015 10:21AM","1",,,"IS",,,,,"Jun 27 2015 10:21AM","-","-","-","Jun 27 2015 10:21AM","Jun 27 2015 10:21AM",,"0",,"1134336","-","Jun 27 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1149551","Q-03","JOB","20150628","Q-03","-","S","Q-03",,,,"F",,,"Jun 28 2015  1:48PM","1",,,"IS",,,,,"Jun 28 2015  1:48PM","-","-","-","Jun 28 2015  1:48PM","Jun 28 2015  1:48PM",,"0",,"1135152","-","Jun 28 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"11504","S Q084A -V","IN","20090423","Q-03","-","S","Q084A",,,,"F",,,"Apr 23 2009 12:00AM","1",,,,,"Apr 23 2009  2:11PM",,,"Apr 23 2009  2:11PM","-","-","-","Apr 23 2009 12:00AM","Apr 23 2009  2:11PM",,"0",,"1505","-","Apr 23 2009 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1152653","B265","JOB","20150704","B-07","-","S","B265",,,,"F",,,"Jul  4 2015 12:24PM","1",,,"IS",,,,,"Jul  4 2015 12:24PM","-","-","-","Jul  4 2015 12:24PM","Jul  4 2015 12:24PM",,"0",,"1138254","-","Jul  4 2015 12:00AM",,,,,,,"6 Ave. bet. 55 St. and 56 St.",,,,"Completed",,,,,,"-","-","-","-","-"
"115416","Q-16","JOB","20100524","Q-16","-","S","Q-16",,,,"F",,,"May 24 2010 11:14AM","1",,,"IS",,,,,"May 24 2010 11:14AM","-","-","-","May 24 2010 11:14AM","May 24 2010 11:14AM",,"0",,"105413","-","May 24 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"1155254","Q-08","JOB","20150709","Q-08","-","S","Q-08",,,,"F",,,"Jul  9 2015 11:46AM","1",,,"IS",,,,,"Jul  9 2015 11:46AM","-","-","-","Jul  9 2015 11:46AM","Jul  9 2015 11:46AM",,"0",,"1140855","-","Jul  9 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"11553","S Q059 --> S Q-11","AA","20090423","Q-11","-","S","Q059",,,,"F",,,"Apr 23 2009 12:00AM","1",,,,,"Apr 23 2009  2:11PM",,,"Apr 23 2009  2:11PM","-","-","-","Apr 23 2009 12:00AM","Apr 23 2009  2:11PM",,"0",,"1554","-","Apr 23 2009 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1155641","BZ311","JOB","20150710","B-07","-","S","BZ311",,,,"F",,,"Jul 10 2015  9:45AM","1",,,"IS",,,,,"Jul 10 2015  9:45AM","-","-","-","Jul 10 2015  9:45AM","Jul 10 2015  9:45AM",,"0",,"1141242","-","Jul 10 2015 12:00AM",,,,,,,"8th Ave & 18th St",,,,"Completed",,,,,,"-","-","-","-","-"
"1155735","B311","JOB","20150710","B-01","-","S","B311",,,,"F",,,"Jul 10 2015 10:50AM","1",,,"IS",,,,,"Jul 10 2015 10:50AM","-","-","-","Jul 10 2015 10:50AM","Jul 10 2015 10:50AM",,"0",,"1141336","-","Jul 10 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"115654","Q085","JOB","20100524","Q-03","-","S","Q085",,,,"F",,,"May 24 2010  2:27PM","1",,,"IS",,,,,"May 24 2010  2:27PM","-","-","-","May 24 2010  2:27PM","May 24 2010  2:27PM",,"0",,"105651","-","May 24 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"11571","S Q393E --> S Q-03","AA","20090423","Q-03","-","S","Q393E",,,,"F",,,"Apr 23 2009 12:00AM","1",,,,,"Apr 23 2009  2:11PM",,,"Apr 23 2009  2:11PM","-","-","-","Apr 23 2009 12:00AM","Apr 23 2009  2:11PM",,"0",,"1572","-","Apr 23 2009 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1158032","B073-BLG1225","JOB","20150714","B-19","-","S","B073-BLG1225",,,,"F",,,"Jul 14 2015  7:18AM","1",,,"IS",,,,,"Jul 14 2015  7:18AM","-","-","-","Jul 14 2015  7:18AM","Jul 14 2015  7:18AM",,"0",,"1143633","-","Jul 14 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1158226","Q454","JOB","20150714","Q-13","-","S","Q454",,,,"F",,,"Jul 14 2015 10:30AM","1",,,"IS",,,,,"Jul 14 2015 10:30AM","-","-","-","Jul 14 2015 10:30AM","Jul 14 2015 10:30AM",,"0",,"1143827","-","Jul 14 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1158946","B024","JOB","20150715","B-01","-","S","B024",,,,"F",,,"Jul 15 2015 11:25AM","1",,,"IS",,,,,"Jul 15 2015 11:25AM","-","-","-","Jul 15 2015 11:25AM","Jul 15 2015 11:25AM",,"0",,"1144547","-","Jul 15 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1159826","Q300-03","JOB","20150716","Q-07","-","S","Q300-03",,,,"F",,,"Jul 16 2015  3:32PM","1",,,"IS",,,,,"Jul 16 2015  3:32PM","-","-","-","Jul 16 2015  3:32PM","Jul 16 2015  3:32PM",,"0",,"1145427","-","Jul 16 2015 12:00AM",,,,,,,"Colden St & Geranium Av",,,,"Completed",,,,,,"-","-","-","-","-"
"1159875","Q437","JOB","20150716","Q-07","-","S","Q437",,,,"F",,,"Jul 16 2015  3:48PM","1",,,"IS",,,,,"Jul 16 2015  3:48PM","-","-","-","Jul 16 2015  3:48PM","Jul 16 2015  3:48PM",,"0",,"1145476","-","Jul 16 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1160978","Q-10","JOB","20150719","Q-10","-","S","Q-10",,,,"F",,,"Jul 19 2015  8:26AM","1",,,"IS",,,,,"Jul 19 2015  8:26AM","-","-","-","Jul 19 2015  8:26AM","Jul 19 2015  8:26AM",,"0",,"1146579","-","Jul 19 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1161123","Q-10","JOB","20150719","Q-10","-","S","Q-10",,,,"F",,,"Jul 19 2015 11:22AM","1",,,"IS",,,,,"Jul 19 2015 11:22AM","-","-","-","Jul 19 2015 11:22AM","Jul 19 2015 11:22AM",,"0",,"1146724","-","Jul 19 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1161281","B331","JOB","20150719","B-13","-","S","B331",,,,"F",,,"Jul 19 2015  1:44PM","1",,,"IS",,,,,"Jul 19 2015  1:44PM","-","-","-","Jul 19 2015  1:44PM","Jul 19 2015  1:44PM",,"0",,"1146882","-","Jul 19 2015 12:00AM",,,,,,,"Neptune Av and W 12 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1161574","B125-01","JOB","20150720","B-13","-","S","B125-01",,,,"F",,,"Jul 20 2015  9:33AM","1",,,"IS",,,,,"Jul 20 2015  9:33AM","-","-","-","Jul 20 2015  9:33AM","Jul 20 2015  9:33AM",,"0",,"1147175","-","Jul 20 2015 12:00AM",,,,,,,"Bay 44 & Cropsey Ave",,,,"Completed",,,,,,"-","-","-","-","-"
"1162341","B331","JOB","20150721","B-13","-","S","B331",,,,"F",,,"Jul 21 2015  9:53AM","1",,,"IS",,,,,"Jul 21 2015  9:53AM","-","-","-","Jul 21 2015  9:53AM","Jul 21 2015  9:53AM",,"0",,"1147942","-","Jul 21 2015 12:00AM",,,,,,,"Neptune Av and W 12 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1162898","QT05","JOB","20150722","Q-05","-","S","QT05",,,,"F",,,"Jul 22 2015 11:27AM","1",,,"IS",,,,,"Jul 22 2015 11:27AM","-","-","-","Jul 22 2015 11:27AM","Jul 22 2015 11:27AM",,"0",,"1148499","-","Jul 22 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"116331","remove graffiti","JOB","20100525","M-14","-","S","M071-03",,,,"F","Routine Work",,,"1","116328",,"MEC","01-LOW","May 25 2010  1:51PM",,,"May 27 2010 10:12AM","-","-","-",,"May 25 2010  2:08PM",,"2",,"106328","-","May 27 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"1163508","Q437","JOB","20150723","Q-07","-","S","Q437",,,,"F",,,"Jul 23 2015 12:48PM","1",,,"IS",,,,,"Jul 23 2015 12:48PM","-","-","-","Jul 23 2015 12:48PM","Jul 23 2015 12:48PM",,"0",,"1149109","-","Jul 23 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"116360","remove graffiti","JOB","20100525","M-14","-","S","M071-ZN16",,,,"F","Routine Work",,,"1","116328",,"MEC","01-LOW","May 25 2010  1:51PM",,,"May 27 2010 10:12AM","-","-","-",,"May 25 2010  2:08PM",,"2",,"106357","-","May 27 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"116368","remove graffiti","JOB","20100525","M-14","-","S","M071-ZN24",,,,"F","Routine Work",,,"1","116328",,"MEC","01-LOW","May 25 2010  1:51PM",,,"May 27 2010 10:12AM","-","-","-",,"May 25 2010  2:08PM",,"2",,"106365","-","May 27 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"116401","remove graffiti","JOB","20100525","M-12","-","S","M028-ZN02",,,,"F","Routine Work",,,"1","116328",,"MEC","01-LOW","May 25 2010  1:51PM",,,"May 27 2010 10:12AM","-","-","-",,"May 25 2010  2:08PM",,"2",,"106398","-","May 27 2010 12:00AM",,,,,,,,,,,,,,,,,"-","-","-","-","-"
"1166289","BZ31","JOB","20150728","B-01","-","S","BZ31",,,,"F",,,"Jul 28 2015  8:34AM","1",,,"IS",,,,,"Jul 28 2015  8:34AM","-","-","-","Jul 28 2015  8:34AM","Jul 28 2015  8:34AM",,"0",,"1151890","-","Jul 28 2015 12:00AM",,,,,,,"Rodney St/division Ave",,,,"Completed",,,,,,"-","-","-","-","-"
"1170155","QT09","JOB","20150803","Q-06","-","S","QT09",,,,"F",,,"Aug  3 2015  3:39PM","1",,,"IS",,,,,"Aug  3 2015  3:39PM","-","-","-","Aug  3 2015  3:39PM","Aug  3 2015  3:39PM",,"0",,"1155756","-","Aug  3 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1171040","M060A","JOB","20150805","M-05","-","S","M060A",,,,"F",,,"Aug  5 2015 10:26AM","1",,,"IS",,,,,"Aug  5 2015 10:26AM","-","-","-","Aug  5 2015 10:26AM","Aug  5 2015 10:26AM",,"0",,"1156641","-","Aug  5 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1171103","Q343","JOB","20150805","Q-07","-","S","Q343",,,,"F",,,"Aug  5 2015 12:20PM","1",,,"IS",,,,,"Aug  5 2015 12:20PM","-","-","-","Aug  5 2015 12:20PM","Aug  5 2015 12:20PM",,"0",,"1156704","-","Aug  5 2015 12:00AM",,,,,,,"152 St Bet 11 & 12 Avs",,,,"Completed",,,,,,"-","-","-","-","-"
"1172087","B","JOB","20150807","NYC","-","S","B",,,,"F",,,"Aug  7 2015  9:18AM","1",,,"IS",,,,,"Aug  7 2015  9:18AM","-","-","-","Aug  7 2015  9:18AM","Aug  7 2015  9:18AM",,"0",,"1157688","-","Aug  7 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1172139","Q027-02","JOB","20150807","Q-13","-","S","Q027-02",,,,"F",,,"Aug  7 2015  9:48AM","1",,,"IS",,,,,"Aug  7 2015  9:48AM","-","-","-","Aug  7 2015  9:48AM","Aug  7 2015  9:48AM",,"0",,"1157740","-","Aug  7 2015 12:00AM",,,,,,,"120 Av & 238 St",,,,"Completed",,,,,,"-","-","-","-","-"
"1172952","Q-10","JOB","20150808","Q-10","-","S","Q-10",,,,"F",,,"Aug  8 2015  2:03PM","1",,,"IS",,,,,"Aug  8 2015  2:03PM","-","-","-","Aug  8 2015  2:03PM","Aug  8 2015  2:03PM",,"0",,"1158553","-","Aug  8 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1173107","B057-03","JOB","20150808","B-18","-","S","B057-03",,,,"F",,,"Aug  8 2015  3:45PM","1",,,"IS",,,,,"Aug  8 2015  3:45PM","-","-","-","Aug  8 2015  3:45PM","Aug  8 2015  3:45PM",,"0",,"1158708","-","Aug  8 2015 12:00AM",,,,,,,"Fillmore Ave, Madison Pl",,,,"Completed",,,,,,"-","-","-","-","-"
"1174683","X360","JOB","20150811","X-01","-","S","X360",,,,"F",,,"Aug 11 2015  8:23AM","1",,,"IS",,,,,"Aug 11 2015  8:23AM","-","-","-","Aug 11 2015  8:23AM","Aug 11 2015  8:23AM",,"0",,"1160284","-","Aug 11 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"1174844","QT05","JOB","20150811","Q-05","-","S","QT05",,,,"F",,,"Aug 11 2015 10:02AM","1",,,"IS",,,,,"Aug 11 2015 10:02AM","-","-","-","Aug 11 2015 10:02AM","Aug 11 2015 10:02AM",,"0",,"1160445","-","Aug 11 2015 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
