"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"714902","Staten Island","100","BELMONT PLACE","56","2016-02-01T00:00:00.000","1103","AEP Discharged","2020-10-20T00:00:00.000","Aep Round 9","10301","40.642636","-74.079663","1","49","9","5112989","5000200008","St. George-New Brighton"
"112511","Bronx","1626","TAYLOR AVENUE","4","2009-11-12T00:00:00.000","218","AEP Discharged","2015-09-17T00:00:00.000","Aep Round 3","10460","40.841248","-73.867818","11","15","240","2042803","2040240052","Pelham Parkway-Van Nest"
"38970","Manhattan","160","WEST 121 STREET","11","2013-01-31T00:00:00.000","278","AEP Discharged","2017-04-13T00:00:00.000","Aep Round 6","10027","40.805894","-73.948989","10","9","220","1057674","1019050158","Harlem (South)"
"896120","Bronx","450","EAST 144 STREET","18","2019-01-31T00:00:00.000","432","AEP Discharged","2019-04-24T00:00:00.000","Aep Round 12","10454","40.812112","-73.918223","1","8","41","2115275","2022880032","Mott Haven-Port Morris"
"302965","Brooklyn","24","GRANITE STREET","6","2008-11-13T00:00:00.000","440","AEP Discharged","2009-03-13T00:00:00.000","Aep Round 2","11207","40.682434","-73.907887","4","37","405","3080371","3034610017","Bushwick (East)"
"29054","Manhattan","82","WADSWORTH AVENUE","21","2021-02-01T00:00:00.000","1244","AEP Discharged","2021-06-16T00:00:00.000","Aep Round 14","10033","40.847122","-73.936961","12","10","263","1063573","1021450049","Washington Heights (South)"
"357354","Brooklyn","930","PROSPECT PLACE","16","2017-01-31T00:00:00.000","1360","AEP Discharged","2018-05-16T00:00:00.000","Aep Round 10","11213","40.674071","-73.945831","8","36","341","3031294","3012350027","Crown Heights (North)"
"70295","Bronx","769","EAST 224 STREET","7","2015-02-02T00:00:00.000","454","AEP Discharged","2019-01-07T00:00:00.000","Aep Round 8","10466","40.88653","-73.85903","12","12","406","2063391","2048380014","Williamsbridge-Olinville"
"89812","Bronx","2770","KINGSBRIDGE TERRACE","72","2011-01-31T00:00:00.000","2203","AEP Discharged","2011-06-30T00:00:00.000","Aep Round 4","10463","40.872342","-73.903288","8","14","273","2015522","2032530091","Kingsbridge Heights-Van Cortlandt Village"
"100943","Bronx","3207","OXFORD AVENUE","11","2017-01-31T00:00:00.000","176","AEP Discharged","2017-05-31T00:00:00.000","Aep Round 10","10463","40.884083","-73.909506","8","11","295","2084080","2057860139","Riverdale-Spuyten Duyvil"
"297443","Brooklyn","1449","FULTON STREET","16","2021-02-01T00:00:00.000","1060","AEP Discharged","2021-06-22T00:00:00.000","Aep Round 14","11216","40.680042","-73.942952","3","36","269","3053645","3018570033","Bedford-Stuyvesant (West)"
"135650","Brooklyn","6203","10 AVENUE","4","2007-11-13T00:00:00.000","130","AEP Discharged","2011-07-13T00:00:00.000","Aep Round 1","11219","40.631597","-74.006424","10","43","212","3141472","3057300009","Dyker Heights"
"355453","Brooklyn","1616","PRESIDENT STREET","25","2019-01-31T00:00:00.000","1318","AEP Discharged","2019-10-08T00:00:00.000","Aep Round 12","11213","40.667186","-73.934586","9","35","35302","3037905","3014070041","Crown Heights (South)"
"702507","Queens","34-61","VERNON BOULEVARD","6","2013-01-31T00:00:00.000","111","AEP Discharged","2016-06-14T00:00:00.000","Aep Round 6","11106","40.764332","-73.941006","1","26","39","4003821","4003230002","Queensbridge-Ravenswood-Dutch Kills"
"45454","Bronx","974","ANDERSON AVENUE","9","2023-01-31T00:00:00.000","2035","AEP Discharged","2023-05-08T00:00:00.000","Aep Round 16","10452","40.831691","-73.927605","4","16","189","2003048","2025040072","Highbridge"
"60040","Bronx","861","CROTONA PARK NORTH","16","2020-01-31T00:00:00.000","357","AEP Active",,"Aep Round 13","10460","40.839569","-73.889646","6","15","367","2010092","2029570009","Tremont"
"3390","Manhattan","1890","ADAM C POWELL BOULEVARD","28","2020-01-31T00:00:00.000","1296","AEP Discharged","2020-11-04T00:00:00.000","Aep Round 13","10026","40.802254","-73.953243","10","9","218","1055206","1018307503","Harlem (South)"
"323954","Brooklyn","352","LEGION STREET","6","2018-01-31T00:00:00.000","1224","AEP Discharged","2019-05-23T00:00:00.000","Aep Round 11","11212","40.660203","-73.916128","16","41","894","3081968","3035810001","Brownsville"
"279402","Brooklyn","105","EAST 86 STREET","18","2020-01-31T00:00:00.000","926","AEP Discharged","2020-11-02T00:00:00.000","Aep Round 13","11236","40.648348","-73.920049","17","42","934","3323115","3047460011","East Flatbush-Remsen Village"
"282077","Brooklyn","455","EAST 92 STREET","30","2021-02-01T00:00:00.000","717","AEP Active",,"Aep Round 14","11212","40.655185","-73.920063","17","42","888","3102520","3046890038","East Flatbush-Remsen Village"
"871254","Bronx","1703","VAN BUREN STREET","3","2012-01-31T00:00:00.000","143","AEP Discharged","2017-11-14T00:00:00.000","Aep Round 5","10460","40.84139","-73.870336","11","15","240","2113506","2040160130","Pelham Parkway-Van Nest"
"43391","Manhattan","720","WEST 180 STREET","21","2018-01-31T00:00:00.000","816","AEP Discharged","2018-05-24T00:00:00.000","Aep Round 11","10033","40.849675","-73.937099","12","10","265","1064264","1021760039","Washington Heights (North)"
"322409","Brooklyn","749","LAFAYETTE AVENUE","8","2018-01-31T00:00:00.000","480","AEP Active",,"Aep Round 11","11221","40.690804","-73.943361","3","36","261","3049835","3017860047","Bedford-Stuyvesant (West)"
"42028","Manhattan","269","WEST 146 STREET","20","2021-02-01T00:00:00.000","676","AEP Active",,"Aep Round 14","10039","40.823253","-73.940799","10","9","234","1060498","1020320007","Harlem (North)"
"89494","Bronx","758","KELLY STREET","38","2019-01-31T00:00:00.000","3223","AEP Discharged","2019-06-06T00:00:00.000","Aep Round 12","10455","40.817427","-73.898772","2","17","85","2005568","2027080040","Longwood"
"268454","Brooklyn","202","EAST 52 STREET","3","2020-01-31T00:00:00.000","58","AEP Active",,"Aep Round 13","11203","40.656157","-73.928913","17","41","868","3100861","3046380014","East Flatbush-Rugby"
"306147","Brooklyn","671","HALSEY STREET","6","2023-01-31T00:00:00.000","95","AEP Active",,"Aep Round 16","11233","40.684643","-73.925237","3","41","383","3046347","3016630088","Bedford-Stuyvesant (East)"
"218950","Brooklyn","278","CHAUNCEY STREET","8","2023-01-31T00:00:00.000","717","AEP Active",,"Aep Round 16","11233","40.681297","-73.921596","3","41","379","3041003","3015130014","Bedford-Stuyvesant (East)"
"266026","Brooklyn","472","EAST 48 STREET","30","2018-01-31T00:00:00.000","1189","AEP Discharged","2018-05-22T00:00:00.000","Aep Round 11","11203","40.650425","-73.932202","17","45","860","3102767","3046950031","East Flatbush-Rugby"
"575615","Queens","108-42","171 PLACE","3","2022-01-31T00:00:00.000","82","AEP Active",,"Aep Round 15","11433","40.69854","-73.784101","12","27","414","4218561","4102540026","South Jamaica"
"216442","Brooklyn","83","BUTLER STREET","8","2020-01-31T00:00:00.000","182","AEP Active",,"Aep Round 13","11231","40.683953","-73.991588","6","33","6902","3006447","3004030068","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"65838","Bronx","501","EAST 176 STREET","6","2017-01-31T00:00:00.000","479","AEP Discharged","2017-05-16T00:00:00.000","Aep Round 10","10457","40.845609","-73.897569","6","15","395","2009599","2029240001","Tremont"
"323809","Brooklyn","89","LEFFERTS PLACE","32","2021-02-01T00:00:00.000","476","AEP Active",,"Aep Round 14","11238","40.68113","-73.959936","2","36","227","3057680","3020150070","Bedford-Stuyvesant (West)"
"327587","Brooklyn","912","LINDEN BOULEVARD","16","2023-01-31T00:00:00.000","1116","AEP Active",,"Aep Round 16","11203","40.6542","-73.924053","17","41","864","3102362","3046820009","East Flatbush-Rugby"
"880957","Brooklyn","56","MOTHER GASTON BOULEVARD","3","2009-11-12T00:00:00.000","143","AEP Discharged","2014-07-28T00:00:00.000","Aep Round 3","11233","40.680044","-73.908481","16","37","369","3389092","3015340136","Ocean Hill"
"298404","Brooklyn","668A","FULTON STREET","7","2023-01-31T00:00:00.000","375","AEP Active",,"Aep Round 16","11217","40.686624","-73.975225","2","35","35","3059273","3021140017","Fort Greene"
"43156","Manhattan","705","WEST 170 STREET","21","2022-01-31T00:00:00.000","778","AEP Active",,"Aep Round 15","10032","40.843526","-73.941818","12","10","255","1063416","1021390183","Washington Heights (South)"
"213430","Brooklyn","130","BRISTOL STREET","4","2023-01-31T00:00:00.000","274","AEP Active",,"Aep Round 16","11212","40.668162","-73.912293","16","41","924","3081018","3035190056","Brownsville"
"6196","Manhattan","200","AUDUBON AVENUE","34","2011-01-31T00:00:00.000","1881","AEP Discharged","2011-08-04T00:00:00.000","Aep Round 4","10033","40.84495","-73.935116","12","10","261","1063222","1021330022","Washington Heights (South)"
"64771","Bronx","371","EAST 165 STREET","21","2018-01-31T00:00:00.000","780","AEP Discharged","2018-06-05T00:00:00.000","Aep Round 11","10456","40.82825","-73.91321","4","16","175","2002140","2024280037","Concourse-Concourse Village"
"327202","Brooklyn","247","LINDEN BOULEVARD","6","2008-11-13T00:00:00.000","813","AEP Discharged","2013-12-20T00:00:00.000","Aep Round 2","11226","40.652628","-73.950205","17","40","820","3116689","3050850068","East Flatbush-Erasmus"
"375073","Brooklyn","952","ST MARKS AVENUE","40","2015-02-02T00:00:00.000","681","AEP Discharged","2018-11-07T00:00:00.000","Aep Round 8","11213","40.674672","-73.940379","8","36","343","3031068","3012300025","Crown Heights (North)"
"317512","Brooklyn","764","JEFFERSON AVENUE","8","2007-11-13T00:00:00.000","881","AEP Discharged","2008-05-29T00:00:00.000","Aep Round 1","11221","40.686021","-73.926181","3","41","383","3045921","3016580009","Bedford-Stuyvesant (East)"
"570984","Queens","87-40","165 STREET","119","2018-01-31T00:00:00.000","2502","AEP Discharged","2021-09-01T00:00:00.000","Aep Round 11","11432","40.709484","-73.797988","8","24","44602","4210407","4098360001","Jamaica"
"42499","Manhattan","508","WEST 151 STREET","14","2016-02-01T00:00:00.000","771","AEP Discharged","2022-11-28T00:00:00.000","Aep Round 9","10031","40.829256","-73.945411","9","7","237","1062158","1020820040","Hamilton Heights-Sugar Hill"
"3431","Manhattan","2021","ADAM C POWELL BOULEVARD","9","2023-01-31T00:00:00.000","131","AEP Active",,"Aep Round 16","10027","40.806504","-73.950115","10","9","220","1057675","1019060001","Harlem (South)"
"273187","Brooklyn","107","EAST 59 STREET","6","2016-02-01T00:00:00.000","407","AEP Active",,"Aep Round 9","11203","40.651585","-73.921685","17","42","936","3103205","3047070020","East Flatbush-Rugby"
"317512","Brooklyn","764","JEFFERSON AVENUE","8","2020-01-31T00:00:00.000","881","AEP Discharged","2020-09-30T00:00:00.000","Aep Round 13","11221","40.686021","-73.926181","3","41","383","3045921","3016580009","Bedford-Stuyvesant (East)"
"42166","Manhattan","515","WEST 147 STREET","21","2019-01-31T00:00:00.000","1052","AEP Discharged","2019-06-20T00:00:00.000","Aep Round 12","10031","40.826827","-73.947339","9","7","233","1061978","1020790021","Hamilton Heights-Sugar Hill"
"120630","Bronx","2408","WEBSTER AVENUE","8","2017-01-31T00:00:00.000","557","AEP Discharged","2017-06-08T00:00:00.000","Aep Round 10","10458","40.859115","-73.893713","6","15","38304","2011216","2030320003","Belmont"
"398247","Brooklyn","203","WYCKOFF AVENUE","6","2022-01-31T00:00:00.000","268","AEP Discharged","2022-03-21T00:00:00.000","Aep Round 15","11237","40.702373","-73.916107","4","37","443","3075188","3032910007","Bushwick (West)"
"165846","Brooklyn","1964","66 STREET","32","2020-01-31T00:00:00.000","377","AEP Discharged","2022-05-05T00:00:00.000","Aep Round 13","11204","40.616434","-73.987357","11","43","256","3134416","3055620033","Bensonhurst"
"815233","Queens","22-37","DIX AVENUE","26","2022-01-31T00:00:00.000","791","AEP Discharged","2022-06-23T00:00:00.000","Aep Round 15","11691","40.606629","-73.756058","14","31","103201","4458768","4156610049","Far Rockaway-Bayswater"
"491277","Queens","88-42","85 STREET","4","2023-01-31T00:00:00.000","754","AEP Discharged","2023-03-02T00:00:00.000","Aep Round 16","11421","40.689512","-73.857982","9","32","10","4183453","4089150038","Woodhaven"
"702506","Queens","34-59","VERNON BOULEVARD","5","2013-01-31T00:00:00.000","84","AEP Discharged","2016-06-03T00:00:00.000","Aep Round 6","11106","40.764354","-73.940992","1","22","39","4003822","4003230003","Queensbridge-Ravenswood-Dutch Kills"
"109338","Bronx","1256","SHAKESPEARE AVENUE","3","2013-01-31T00:00:00.000","67","AEP Discharged","2013-02-08T00:00:00.000","Aep Round 6","10452","40.838564","-73.923023","4","16","211","2091247","2025060081","Highbridge"
"43445","Manhattan","620","WEST 182 STREET","16","2015-02-02T00:00:00.000","919","AEP Discharged","2019-01-23T00:00:00.000","Aep Round 8","10033","40.850131","-73.933893","12","10","271","1063940","1021650006","Washington Heights (North)"
"66012","Bronx","745","EAST 178 STREET","36","2007-11-13T00:00:00.000","2271","AEP Discharged","2009-09-15T00:00:00.000","Aep Round 1","10457","40.845453","-73.888852","6","17","371","2012644","2030930032","Tremont"
"46172","Bronx","2110","ARTHUR AVENUE","27","2018-01-31T00:00:00.000","2645","AEP Discharged","2022-02-04T00:00:00.000","Aep Round 11","10457","40.849868","-73.891292","6","15","373","2012027","2030700005","Tremont"
"64403","Bronx","422","EAST 161 STREET","10","2022-01-31T00:00:00.000","1361","AEP Active",,"Aep Round 15","10451","40.823933","-73.913002","3","17","141","2001493","2023820014","Morrisania"
"85566","Bronx","900","HOE AVENUE","46","2013-01-31T00:00:00.000","4947","AEP Discharged","2014-10-20T00:00:00.000","Aep Round 6","10459","40.821328","-73.890251","2","17","119","2006072","2027460001","Longwood"
"448800","Queens","39-30","59 STREET","78","2021-02-01T00:00:00.000","1058","AEP Discharged","2021-06-09T00:00:00.000","Aep Round 14","11377","40.746432","-73.905034","2","26","259","4028313","4012290055","Woodside"
"88586","Bronx","766","JACKSON AVENUE","3","2014-01-31T00:00:00.000","133","AEP Discharged","2016-10-04T00:00:00.000","Aep Round 7","10456","40.819048","-73.906693","1","17","77","2004575","2026460008","Melrose"
"217335","Brooklyn","1116","CARROLL STREET","43","2023-01-31T00:00:00.000","1611","AEP Discharged","2023-07-10T00:00:00.000","Aep Round 16","11225","40.667344","-73.953856","9","35","323","3033818","3012880038","Crown Heights (South)"
"220202","Brooklyn","2831","CHURCH AVENUE","4","2008-11-13T00:00:00.000","87","AEP Discharged","2009-03-19T00:00:00.000","Aep Round 2","11226","40.650761","-73.950642","17","40","820","3116989","3050910059","East Flatbush-Erasmus"
"373718","Brooklyn","1391","ST JOHNS PLACE","8","2016-02-01T00:00:00.000","640","AEP Discharged","2016-06-14T00:00:00.000","Aep Round 9","11213","40.670663","-73.932268","8","36","35101","3036833","3013780068","Crown Heights (North)"
"24835","Manhattan","2093","MADISON AVENUE","20","2021-02-01T00:00:00.000","576","AEP Discharged","2021-04-21T00:00:00.000","Aep Round 14","10037","40.809951","-73.937559","11","9","206","1054328","1017560050","East Harlem (North)"
"88691","Bronx","664","JEFFERSON PLACE","3","2011-01-31T00:00:00.000","127","AEP Discharged","2014-07-02T00:00:00.000","Aep Round 4","10456","40.83299","-73.898789","3","17","151","2009755","2029340035","Morrisania"
"341779","Brooklyn","3815","NAUTILUS AVENUE","10","2023-01-31T00:00:00.000","179","AEP Discharged","2023-06-27T00:00:00.000","Aep Round 16","11224","40.575902","-74.005832","13","47","336","3188640","3070020044","Coney Island-Sea Gate"
"82201","Bronx","3804","GREYSTONE AVENUE","40","2017-01-31T00:00:00.000","738","AEP Discharged","2017-06-12T00:00:00.000","Aep Round 10","10463","40.887609","-73.905219","8","11","335","2084037","2057790810","Riverdale-Spuyten Duyvil"
"220287","Brooklyn","3502","CHURCH AVENUE","7","2011-01-31T00:00:00.000","297","AEP Discharged","2012-10-10T00:00:00.000","Aep Round 4","11203","40.651063","-73.944613","17","40","856","3109464","3048890001","East Flatbush-Erasmus"
"696867","Queens","36-12","STARR AVENUE","6","2023-01-31T00:00:00.000","244","AEP Discharged","2023-07-07T00:00:00.000","Aep Round 16","11101","40.734837","-73.936194","2","26","19901","4003714","4003110024","Sunnyside"
"352146","Brooklyn","972","PARK PLACE","10","2018-01-31T00:00:00.000","564","AEP Discharged","2018-11-07T00:00:00.000","Aep Round 11","11213","40.673159","-73.945464","8","36","341","3031599","3012420035","Crown Heights (North)"
"43442","Manhattan","605","WEST 182 STREET","22","2019-01-31T00:00:00.000","1795","AEP Discharged","2019-06-06T00:00:00.000","Aep Round 12","10033","40.850013","-73.933571","12","10","271","1063951","1021650045","Washington Heights (North)"
"228833","Brooklyn","271","CUMBERLAND STREET","6","2019-01-31T00:00:00.000","365","AEP Discharged","2019-06-07T00:00:00.000","Aep Round 12","11205","40.687713","-73.972737","2","35","181","3059045","3021020069","Fort Greene"
"379916","Brooklyn","1149","SUTTER AVENUE","4","2011-01-31T00:00:00.000","174","AEP Active",,"Aep Round 4","11208","40.672251","-73.875705","5","42","1194","3095306","3042450040","East New York (North)"
"351727","Brooklyn","1939","PARK PLACE","37","2015-02-02T00:00:00.000","921","AEP Discharged","2018-04-18T00:00:00.000","Aep Round 8","11233","40.671372","-73.913147","16","41","363","3039376","3014650050","Ocean Hill"
