"report_date","borough","geographic_subset","geographic_identifier","client_died","does_not_reside_in_nyc","no_risk","referred_person_has_sufficient","referred_person_retains","someone_else_willing_and","unable_to_locate","under_18","total_ineligible_by_geographic","client_died_by_geographic","does_not_reside_in_nyc_by","no_risk_by_geographic_subset","referred_person_has_sufficient_1","referred_person_retains_1","someone_else_willing_and_1","unable_to_locate_by_geographic","under_18_by_geographic_subset","total_ineligible_referrals","client_died_citywide","does_not_reside_in_nyc_1","no_risk_citywide","referred_person_has_sufficient_2","referred_person_retains_2","someone_else_willing_and_2","unable_to_locate_citywide","under_18_citywide","total_ineligible_referrals_1"
"2022-06-30T00:00:00.000","BRONX","Community District","UNABLE TO MATCH","0","0","0","0","0","0","0","0","0","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Community District","1","0","2","12","40","0","21","12","0","87","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Community District","2","0","1","14","39","1","19","11","0","85","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","27","0","0","0","0","0","0","0","0","0","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","11","0","0","16","31","2","14","13","0","76","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","12","0","2","28","72","3","16","16","0","137","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Community District","3","3","1","13","67","2","20","23","0","129","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","26","0","0","0","0","0","0","0","0","0","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","7","1","0","27","71","2","17","14","0","132","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","8","7","1","14","31","3","16","10","0","82","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","9","1","3","31","64","2","13","21","0","135","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","6","2","0","20","37","2","12","11","0","84","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Community District","UNABLE TO MATCH","0","0","0","0","0","0","0","0","0","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","10","0","2","17","40","0","14","13","0","86","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","5","2","0","28","57","2","21","15","1","126","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Community District","4","1","0","19","30","0","20","10","1","81","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","STATEN ISLAND","City Council District","51","3","2","13","12","0","9","22","0","61","7","15","54","69","1","36","64","0","246","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","STATEN ISLAND","City Council District","UNABLE TO MATCH","0","0","0","0","0","0","0","0","0","7","15","54","69","1","36","64","0","246","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","1","0","1","25","49","1","20","17","0","113","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","STATEN ISLAND","City Council District","50","2","1","11","19","0","8","18","0","59","7","15","54","69","1","36","64","0","246","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","34","0","0","3","0","0","0","1","0","4","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","UNABLE TO MATCH","0","0","0","0","1","0","0","0","1","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","2","1","0","9","21","2","6","6","0","45","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","STATEN ISLAND","City Council District","49","2","12","30","38","1","19","24","0","126","7","15","54","69","1","36","64","0","246","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","29","2","3","25","49","0","26","19","0","124","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","30","0","8","12","20","1","11","10","0","62","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","31","2","1","37","29","0","27","20","0","116","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","28","0","3","26","36","2","35","24","0","126","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","26","4","1","17","22","0","18","11","0","73","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","32","1","2","25","28","0","19","12","0","87","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","27","2","4","52","46","1","34","15","0","154","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","3","1","2","22","55","3","22","12","0","117","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","21","2","4","17","34","1","16","14","0","88","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","22","1","0","13","27","0","21","7","0","69","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","23","1","1","22","35","1","20","8","0","88","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","STATEN ISLAND","Zip Code","10305","2","2","6","14","0","3","7","0","34","7","15","54","69","1","36","64","0","246","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","20","0","0","13","25","0","29","6","0","73","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","City Council District","10","1","1","26","44","2","19","20","0","113","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","City Council District","UNABLE TO MATCH","0","0","0","1","0","1","0","0","2","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","24","0","4","28","49","0","30","18","0","129","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","City Council District","34","1","2","14","40","0","21","9","0","87","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","19","0","0","6","24","0","13","8","0","51","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","City Council District","7","5","0","35","65","1","30","34","0","170","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","City Council District","8","0","3","32","46","0","14","20","0","115","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BROOKLYN","Zip Code","11206","1","1","11","43","0","19","9","0","84","17","29","247","712","11","356","300","3","1675","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","Community District","1","0","0","3","5","0","4","6","0","18","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","Zip Code","10036","0","0","7","11","1","6","7","0","32","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","QUEENS","City Council District","25","0","2","6","33","1","26","6","0","74","15","33","302","457","8","325","179","0","1319","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","MANHATTAN","City Council District","9","6","3","31","71","1","36","37","0","185","25","19","266","565","7","225","247","0","1354","80","110","1136","2399","53","1131","958","4","5871"
"2022-06-30T00:00:00.000","BRONX","Community District","4","1","3","30","68","4","18","20","0","144","16","14","267","596","26","189","168","1","1277","80","110","1136","2399","53","1131","958","4","5871"
"2021-12-31T00:00:00.000","STATEN ISLAND",,"UNABLE TO MATCH","0","0","0","0","0","0","0","0","0","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10310","2","5","7","5","0","0","6","0","25","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10312","1","2","8","6","0","3","3","0","23","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10314","1","2","13","7","0","7","7","0","37","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10306","0","0","9","9","0","3","2","0","23","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10307","0","0","2","2","0","0","0","0","4","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10308","0","0","5","4","0","4","3","0","16","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","MANHATTAN","City Council District","5","1","0","19","52","0","13","28","0","113","33","21","238","496","4","216","232","0","1240","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10309","0","0","1","2","0","2","4","0","9","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","47","0","3","23","60","1","21","21","0","129","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","48","2","0","18","44","3","22","15","0","104","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","UNABLE TO MATCH","0","0","1","1","0","0","0","0","2","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","46","0","0","14","37","1","28","13","0","93","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10301","0","0","11","7","0","2","10","0","30","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","43","4","0","11","25","0","8","18","0","66","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","44","1","0","8","17","0","8","8","0","42","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","MANHATTAN","City Council District","1","1","0","13","30","1","18","14","0","77","33","21","238","496","4","216","232","0","1240","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","45","1","6","28","41","0","20","15","0","111","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","STATEN ISLAND","Zip Code","10302","1","0","3","4","0","4","1","0","13","7","11","77","67","1","35","48","0","246","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","39","2","0","6","40","0","17","10","0","75","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","40","2","5","27","41","1","28","24","0","128","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","41","4","0","27","64","0","32","28","0","155","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","BROOKLYN","City Council District","38","1","0","4","21","0","14","5","0","45","23","23","261","646","8","330","257","0","1548","82","97","1197","2101","33","1186","953","0","5649"
"2021-12-31T00:00:00.000","QUEENS","Zip Code","11697","0","0","0","0","0","0","0","0","0","15","27","323","342","9","374","140","0","1230","82","97","1197","2101","33","1186","953","0","5649"
