"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","additional_details","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","status","due_date","resolution_description","resolution_action_updated","community_board","council_district","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","latitude","longitude","location"
"58345914","2023-07-29T00:54:45.000","2023-07-29T01:10:00.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Blocking Driveway","Street/Sidewalk","11374","88-12 ELIOT AVENUE","ELIOT AVENUE","BOOTH STREET","SAUNDERS STREET","BOOTH STREET","SAUNDERS STREET","ADDRESS","REGO PARK","ELIOT AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-29T01:10:04.000","06 QUEENS","30","4030760005","QUEENS","1020489","205736","PHONE","40.7313684","-73.8688726","POINT (-73.8688726 40.7313684)"
"58341851","2023-07-28T21:45:09.000","2023-07-28T21:47:46.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked On Sidewalk","Street/Sidewalk","10458","2660 BRIGGS AVENUE","BRIGGS AVENUE","EAST 194 STREET","EAST 196 STREET","EAST 194 STREET","EAST196 STREET","ADDRESS","BRONX","BRIGGS AVENUE","Closed",,"The Police Department reviewed your complaint and provided additional information below.","2023-07-28T21:47:50.000","07 BRONX","15","2032940013","BRONX","1014054","254668","MOBILE","40.8654067","-73.8921772","POINT (-73.8921772 40.8654067)"
"58343204","2023-07-28T20:39:06.000","2023-07-28T21:05:16.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Bike Lane","Street/Sidewalk","10467","3016 WEBSTER AVENUE","WEBSTER AVENUE","MOSHOLU PARKWAY","EAST MOSHOLU PARKWAY NORTH","MOSHOLU PARKWAY","EAST MOSHOLU PARKWAY NORTH","ADDRESS","BRONX","WEBSTER AVENUE","Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2023-07-28T21:05:20.000","07 BRONX","11","2033250005","BRONX","1017485","256073","ONLINE","40.8685845","-73.8804395","POINT (-73.8804395 40.8685845)"
"58344581","2023-07-28T19:21:40.000","2023-07-28T19:34:00.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Bike Lane","Street/Sidewalk","10016","699 2 AVENUE","2 AVENUE","EAST 37 STREET","EAST 38 STREET","EAST 37 STREET","EAST 38 STREET","ADDRESS","NEW YORK","2 AVENUE","Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2023-07-28T19:34:03.000","06 MANHATTAN","04","1009180035","MANHATTAN","991394","211459","ONLINE","40.7472555","-73.9744446","POINT (-73.9744446 40.7472555)"
"58341853","2023-07-28T19:14:36.000","2023-07-28T19:44:59.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","10034","565 WEST 207 STREET","WEST 207 STREET","SHERMAN AVENUE","VERMILYEA AVENUE","SHERMAN AVENUE","VERMILYEA AVENUE","ADDRESS","NEW YORK","WEST 207 STREET","Closed",,"The Police Department issued a summons in response to the complaint.","2023-07-28T19:45:03.000","12 MANHATTAN","10","1022270033","MANHATTAN","1006284","254922","MOBILE","40.8663845","-73.9200148","POINT (-73.9200148 40.8663845)"
"58336301","2023-07-28T18:19:29.000","2023-07-28T19:05:24.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Not Provided","Street/Sidewalk","10306","138 BOUNDARY AVENUE","BOUNDARY AVENUE","ADAMS AVENUE","HUNTER AVENUE","ADAMS AVENUE","HUNTER AVENUE","ADDRESS","STATEN ISLAND","BOUNDARY AVENUE","Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2023-07-28T19:05:29.000","02 STATEN ISLAND","50","5036730001","STATEN ISLAND","956677","150338","PHONE","40.5791665","-74.0991168","POINT (-74.0991168 40.5791665)"
"58339167","2023-07-28T18:17:46.000","2023-07-28T18:39:58.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked On Sidewalk","Street/Sidewalk","11365","71-01 PARSONS BOULEVARD","PARSONS BOULEVARD","71 AVENUE","72 AVENUE","71 AVENUE","72 AVENUE","ADDRESS","FRESH MEADOWS","PARSONS BOULEVARD","Closed",,"The Police Department reviewed your complaint and provided additional information below.","2023-07-28T18:40:01.000","08 QUEENS","24","4067970040","QUEENS","1036658","205328","ONLINE","40.7299311","-73.8104282","POINT (-73.8104282 40.7299311)"
"58343205","2023-07-28T16:55:23.000","2023-07-28T18:32:46.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","10473","629 BEACH AVENUE","BEACH AVENUE","RANDALL AVENUE","BEND","RANDALL AVENUE","BEND","ADDRESS","BRONX","BEACH AVENUE","Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2023-07-28T18:32:50.000","09 BRONX","18","2035570066","BRONX","1022143","237258","MOBILE","40.817901","-73.8634093","POINT (-73.8634093 40.817901)"
"58336563","2023-07-28T16:50:37.000","2023-07-28T17:57:00.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Double Parked","Street/Sidewalk","10462","782 LYDIG AVENUE","LYDIG AVENUE","WALLACE AVENUE","BARNES AVENUE","WALLACE AVENUE","BARNES AVENUE","ADDRESS","BRONX","LYDIG AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T17:57:05.000","11 BRONX","13","2042920024","BRONX","1021748","250598","ONLINE","40.8540335","-73.864358","POINT (-73.864358 40.8540335)"
"58340551","2023-07-28T16:44:38.000","2023-07-28T17:32:34.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","11217","448 STATE STREET","STATE STREET","BOND STREET","NEVINS STREET","BOND STREET","NEVINS STREET","ADDRESS","BROOKLYN","STATE STREET","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T17:32:38.000","02 BROOKLYN","33","3001780038","BROOKLYN","989073","189518","MOBILE","40.6866362","-73.9825519","POINT (-73.9825519 40.6866362)"
"58339168","2023-07-28T16:04:59.000","2023-07-28T16:46:09.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","11694","457 BEACH 129 STREET","BEACH 129 STREET","NEWPORT AVENUE","CRONSTON AVENUE","NEWPORT AVENUE","CRONSTON AVENUE","ADDRESS","FAR ROCKAWAY","BEACH 129 STREET","Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2023-07-28T16:46:12.000","14 QUEENS","32","4162110012","QUEENS","1026009","150203","ONLINE","40.5792214","-73.8501924","POINT (-73.8501924 40.5792214)"
"58339169","2023-07-28T15:20:21.000","2023-07-28T16:55:39.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","11368","97-13 40 ROAD","40 ROAD","97 STREET","98 STREET","97 STREET","98 STREET","ADDRESS","CORONA","40 ROAD","Closed",,"The Police Department issued a summons in response to the complaint.","2023-07-28T16:55:42.000","04 QUEENS","21","4016060062","QUEENS","1020852","212081","MOBILE","40.7490158","-73.8676613","POINT (-73.8676613 40.7490158)"
"58341852","2023-07-28T15:03:51.000","2023-07-28T17:37:36.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Double Parked","Street/Sidewalk","11378","59-15 MASPETH AVENUE","MASPETH AVENUE","59 STREET","59 PLACE","59 STREET","59 PLACE","ADDRESS","MASPETH","MASPETH AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T17:37:40.000","05 QUEENS","30","4026910124","QUEENS","1009801","202763","ONLINE","40.7234025","-73.9079202","POINT (-73.9079202 40.7234025)"
"58340550","2023-07-28T14:22:44.000","2023-07-28T14:59:26.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Blocking Driveway","Street/Sidewalk","11207","583 LIBERTY AVENUE","LIBERTY AVENUE","BARBEY STREET","JEROME STREET","BARBEY STREET","JEROME STREET","ADDRESS","BROOKLYN","LIBERTY AVENUE","Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2023-07-28T14:59:30.000","05 BROOKLYN","37","3039650001","BROOKLYN","1015282","185454","ONLINE","40.6759416","-73.8880672","POINT (-73.8880672 40.6759416)"
"58345638","2023-07-28T14:14:23.000","2023-07-28T14:21:40.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Not Provided","Street/Sidewalk","11222","BAYARD STREET","BAYARD STREET","BAYARD STREET","LORIMER STREET","BAYARD STREET","LORIMER STREET","INTERSECTION",,,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T14:21:44.000","01 BROOKLYN","33",,"BROOKLYN","998060","201235","PHONE","40.7190095","-73.9501807","POINT (-73.9501807 40.7190095)"
"58341578","2023-07-28T13:51:55.000","2023-07-28T14:15:50.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Not Provided","Street/Sidewalk","11230","1797 CONEY ISLAND AVENUE","CONEY ISLAND AVENUE","AVENUE N","AVENUE O","AVENUE N","AVENUE O","ADDRESS","BROOKLYN","CONEY ISLAND AVENUE","Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2023-07-28T14:15:54.000","14 BROOKLYN","48","3067490069","BROOKLYN","994507","162848","PHONE","40.6135846","-73.9626963","POINT (-73.9626963 40.6135846)"
"58344578","2023-07-28T13:12:24.000","2023-07-28T14:36:20.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Blocking Driveway","Street/Sidewalk","11412","118-16 197 STREET","197 STREET","118 AVENUE","119 AVENUE","118 AVENUE","119 AVENUE","ADDRESS","SAINT ALBANS","197 STREET","Closed",,"This complaint does not fall under the Police Department's jurisdiction.","2023-07-28T14:36:24.000","12 QUEENS","27","4126210015","QUEENS","1052358","191562","PHONE","40.6921181","-73.754689","POINT (-73.754689 40.6921181)"
"58341850","2023-07-28T12:28:58.000","2023-07-28T12:40:43.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Blocking Driveway","Street/Sidewalk","10013","333 CHURCH STREET","CHURCH STREET","LISPENARD STREET","CANAL STREET","LISPENARD STREET","CANAL STREET","ADDRESS","NEW YORK","CHURCH STREET","Closed",,"This complaint does not fall under the Police Department's jurisdiction.","2023-07-28T12:40:46.000","01 MANHATTAN","01","1002100004","MANHATTAN","983243","201732","MOBILE","40.7202609","-74.0034993","POINT (-74.0034993 40.7202609)"
"58343202","2023-07-28T10:31:14.000","2023-07-28T11:13:22.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In 'No Standing' Area","Street/Sidewalk","10458","2829 VALENTINE AVENUE","VALENTINE AVENUE","EAST 197 STREET","EAST 198 STREET","EAST 197 STREET","EAST198 STREET","ADDRESS","BRONX","VALENTINE AVENUE","Closed",,"The Police Department issued a summons in response to the complaint.","2023-07-28T11:13:28.000","07 BRONX","15","2033040136","BRONX","1014584","255919","MOBILE","40.8692807","-73.890562","POINT (-73.890562 40.8692807)"
"58344580","2023-07-28T09:51:10.000","2023-07-28T09:52:30.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked At Bus Stop","Street/Sidewalk","10035","1960 MADISON AVENUE","MADISON AVENUE","EAST 125 STREET","EAST 126 STREET","EAST 125 STREET","EAST126 STREET","ADDRESS","NEW YORK","MADISON AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T09:52:33.000","11 MANHATTAN","09","1017500156","MANHATTAN","1000754","232970","MOBILE","40.8062192","-73.9406117","POINT (-73.9406117 40.8062192)"
"58336561","2023-07-28T08:47:16.000","2023-07-28T08:48:55.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In 'No Standing' Area","Street/Sidewalk","11222","205 GREENPOINT AVENUE","GREENPOINT AVENUE","MCGUINNESS BOULEVARD","NEWEL STREET","MCGUINNESS BOULEVARD","NEWEL STREET","ADDRESS","BROOKLYN","GREENPOINT AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T08:48:59.000","01 BROOKLYN","33","3025600050","BROOKLYN","997815","205425","MOBILE","40.7307328","-73.95111","POINT (-73.95111 40.7307328)"
"58337808","2023-07-28T07:54:05.000","2023-07-28T09:13:01.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In 'No Stopping' Area","Street/Sidewalk","11418","120-09 ATLANTIC AVENUE","ATLANTIC AVENUE","120 STREET","121 STREET","120 STREET","121 STREET","ADDRESS","RICHMOND HILL","ATLANTIC AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T09:13:05.000","09 QUEENS","29","4093520028","QUEENS","1032290","192304","ONLINE","40.6948042","-73.8265178","POINT (-73.8265178 40.6948042)"
"58343203","2023-07-28T07:52:11.000","2023-07-28T07:56:20.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked On Sidewalk","Street/Sidewalk","11222","205 GREENPOINT AVENUE","GREENPOINT AVENUE","MCGUINNESS BOULEVARD","NEWEL STREET","MCGUINNESS BOULEVARD","NEWEL STREET","ADDRESS","BROOKLYN","GREENPOINT AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T07:56:25.000","01 BROOKLYN","33","3025600050","BROOKLYN","997815","205425","MOBILE","40.7307328","-73.95111","POINT (-73.95111 40.7307328)"
"58336300","2023-07-28T06:52:07.000","2023-07-28T07:32:21.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Not Provided","Street/Sidewalk","11694","171 BEACH 100 STREET","BEACH 100 STREET","SHORE FRONT PARKWAY","ROCKAWAY BEACH BOULEVARD","SHORE FRONT PARKWAY","ROCKAWAY BEACH BOULEVARD","ADDRESS","FAR ROCKAWAY","BEACH 100 STREET","Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2023-07-28T07:32:24.000","14 QUEENS","32","4161737501","QUEENS","1034020","151871","ONLINE","40.582635","-73.8207502","POINT (-73.8207502 40.582635)"
"58336562","2023-07-28T05:53:57.000","2023-07-28T06:24:36.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked On Sidewalk","Street/Sidewalk","11205","2 PARK AVENUE","PARK AVENUE","NAVY STREET","MONUMENT WALK","NAVY STREET","MONUMENT WALK","ADDRESS","BROOKLYN","PARK AVENUE","Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2023-07-28T06:24:41.000","02 BROOKLYN","35",,"BROOKLYN","989818","192917","MOBILE","40.6961876","-73.9799204","POINT (-73.9799204 40.6961876)"
"58344579","2023-07-28T05:53:34.000","2023-07-28T06:16:14.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked On Sidewalk","Street/Sidewalk","11222","100 MESEROLE AVENUE","MESEROLE AVENUE","LORIMER STREET","MANHATTAN AVENUE","LORIMER STREET","MANHATTAN AVENUE","ADDRESS","BROOKLYN","MESEROLE AVENUE","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T06:16:17.000","01 BROOKLYN","33","3026190001","BROOKLYN","997282","204143","MOBILE","40.7266988","-73.9531803","POINT (-73.9531803 40.7266988)"
"58337807","2023-07-28T05:21:59.000","2023-07-28T06:26:42.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In 'No Standing' Area","Street/Sidewalk","10467","3211 PARKSIDE PLACE","PARKSIDE PLACE","WEBSTER AVENUE","EAST 207 STREET","WEBSTER AVENUE","EAST207 STREET","ADDRESS","BRONX","PARKSIDE PLACE","Closed",,"The Police Department issued a summons in response to the complaint.","2023-07-28T06:26:47.000","07 BRONX","11","2033547501","BRONX","1019034","257802","MOBILE","40.8737386","-73.8748545","POINT (-73.8748545 40.8737386)"
"58345915","2023-07-28T02:12:15.000","2023-07-28T10:43:38.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","11417","107-42 88 STREET","88 STREET","107 AVENUE","SUTTER AVENUE","107 AVENUE","SUTTER AVENUE","ADDRESS","OZONE PARK","88 STREET","Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2023-07-28T10:43:42.000","10 QUEENS","32","4091480028","QUEENS","1025965","186224","MOBILE","40.6768198","-73.8494396","POINT (-73.8494396 40.6768198)"
"58331413","2023-07-27T23:49:06.000","2023-07-28T08:41:39.000","NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Parked In Front Of Fire Hydrant","Street/Sidewalk","10470","271 EAST 235 STREET","EAST 235 STREET","KEPLER AVENUE","KATONAH AVENUE","KEPLER AVENUE","KATONAH AVENUE","ADDRESS","BRONX","EAST 235 STREET","Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2023-07-28T08:41:44.000","12 BRONX","11","2033760067","BRONX","1020636","266279","MOBILE","40.8977086","-73.868038","POINT (-73.868038 40.8977086)"
