"dbn","school_name","year","total_enrollment","grade_3k_pk_half_day_full","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female","female_1","male","male_1","asian","asian_1","black","black_1","hispanic","hispanic_1","multi_racial","multi_racial_1","native_american","native_american_1","white","white_1","missing_race_ethnicity_data","missing_race_ethnicity_data_1","students_with_disabilities","students_with_disabilities_1","english_language_learners","english_language_learners_1","poverty","poverty_1","economic_need_index"
"03M479","Beacon High School","2016-17","1304","0","0","0","0","0","0","0","0","0","0","362","329","326","287","840","0.644","463","0.355","105","0.081","177","0.136","260","0.199","22","0.017","5","0.004","670","0.514","65","0.05","103","0.079","3","0.002","323","24.8%","25.8%"
"03M479","Beacon High School","2017-18","1380","0","0","0","0","0","0","0","0","0","0","390","359","312","319","868","0.629","510","0.37","121","0.088","186","0.135","262","0.19","29","0.021","11","0.008","695","0.504","76","0.055","125","0.091","4","0.003","354","25.7%","29.7%"
"03M479","Beacon High School","2018-19","1423","0","0","0","0","0","0","0","0","0","0","375","391","351","306","892","0.627","531","0.373","128","0.09","202","0.142","280","0.197","37","0.026","11","0.008","666","0.468","99","0.07","162","0.114","1","0.001","527","37.0%","30.4%"
"03M479","Beacon High School","2019-20","1469","0","0","0","0","0","0","0","0","0","0","366","369","389","345","920","0.626","549","0.374","144","0.098","222","0.151","300","0.204","45","0.031","11","0.007","641","0.436","106","0.072","191","0.13","1","0.001","419","28.5%","33.0%"
"03M479","Beacon High School","2020-21","1509","0","0","0","0","0","0","0","0","0","0","394","365","367","383","963","0.638","546","0.362","178","0.118","224","0.148","350","0.232","48","0.032","13","0.009","579","0.384","117","0.078","224","0.148","0","0.0","486","32.2%","34.1%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2016-17","2697","0","0","0","0","0","0","0","0","0","0","680","754","622","641","2017","0.748","680","0.252","525","0.195","297","0.11","468","0.174","139","0.052","6","0.002","1180","0.438","82","0.03","66","0.024","2","0.001","783","29.0%","24.5%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2017-18","2809","0","0","0","0","0","0","0","0","0","0","807","669","724","609","2126","0.757","679","0.242","559","0.199","281","0.1","485","0.173","151","0.054","7","0.002","1261","0.449","65","0.023","90","0.032","6","0.002","832","29.6%","31.0%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2018-19","2760","0","0","0","0","0","0","0","0","0","0","593","798","650","719","2104","0.762","656","0.238","543","0.197","274","0.099","470","0.17","165","0.06","7","0.003","1242","0.45","59","0.021","102","0.037","5","0.002","806","29.2%","30.4%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2019-20","2946","0","0","0","0","0","0","0","0","0","0","904","631","777","634","2233","0.758","713","0.242","593","0.201","272","0.092","512","0.174","181","0.061","11","0.004","1268","0.43","109","0.037","105","0.036","6","0.002","892","30.3%","33.0%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2020-21","2717","0","0","0","0","0","0","0","0","0","0","440","891","619","767","2019","0.743","698","0.257","563","0.207","243","0.089","463","0.17","153","0.056","11","0.004","1121","0.413","163","0.06","79","0.029","8","0.003","728","26.8%","31.0%"
"03M492","High School for Law, Advocacy and Community Justic","2016-17","498","0","0","0","0","0","0","0","0","0","0","185","126","105","82","288","0.578","210","0.422","12","0.024","185","0.371","289","0.58","1","0.002","2","0.004","9","0.018","0","0.0","88","0.177","33","0.066","452","90.8%","73.9%"
"03M492","High School for Law, Advocacy and Community Justic","2017-18","466","0","0","0","0","0","0","0","0","0","0","145","129","87","105","269","0.577","197","0.423","11","0.024","162","0.348","276","0.592","3","0.006","1","0.002","13","0.028","0","0.0","91","0.195","26","0.056","416","89.3%","83.1%"
"03M492","High School for Law, Advocacy and Community Justic","2018-19","429","0","0","0","0","0","0","0","0","0","0","141","98","102","88","251","0.585","178","0.415","20","0.047","142","0.331","247","0.576","2","0.005","4","0.009","11","0.026","3","0.007","73","0.17","28","0.065","385","89.7%","83.7%"
"03M492","High School for Law, Advocacy and Community Justic","2019-20","405","0","0","0","0","0","0","0","0","0","0","138","109","62","96","240","0.593","165","0.407","22","0.054","126","0.311","230","0.568","2","0.005","6","0.015","14","0.035","5","0.012","63","0.156","21","0.052","370","91.4%","86.0%"
"03M492","High School for Law, Advocacy and Community Justic","2020-21","401","0","0","0","0","0","0","0","0","0","0","149","96","91","65","258","0.643","143","0.357","21","0.052","110","0.274","239","0.596","2","0.005","7","0.017","14","0.035","8","0.02","71","0.177","25","0.062","349","87.0%","84.5%"
"03M494","High School of Arts and Technology","2016-17","542","0","0","0","0","0","0","0","0","0","0","148","178","125","91","183","0.338","359","0.662","19","0.035","199","0.367","304","0.561","0","0.0","5","0.009","13","0.024","2","0.004","134","0.247","56","0.103","506","93.4%","77.9%"
"03M494","High School of Arts and Technology","2017-18","504","0","0","0","0","0","0","0","0","0","0","167","132","114","91","174","0.345","329","0.653","25","0.05","173","0.343","282","0.56","0","0.0","5","0.01","14","0.028","5","0.01","120","0.238","54","0.107","434","86.1%","87.6%"
"03M494","High School of Arts and Technology","2018-19","492","0","0","0","0","0","0","0","0","0","0","165","120","111","96","172","0.35","320","0.65","31","0.063","156","0.317","273","0.555","0","0.0","5","0.01","18","0.037","9","0.018","124","0.252","43","0.087","422","85.8%","85.4%"
"03M494","High School of Arts and Technology","2019-20","459","0","0","0","0","0","0","0","0","0","0","133","138","90","98","153","0.333","306","0.667","29","0.063","131","0.285","272","0.593","0","0.0","2","0.004","16","0.035","9","0.02","110","0.24","34","0.074","379","82.6%","86.7%"
"03M494","High School of Arts and Technology","2020-21","457","0","0","0","0","0","0","0","0","0","0","133","135","106","83","169","0.37","288","0.63","24","0.053","116","0.254","286","0.626","0","0.0","4","0.009","18","0.039","9","0.02","103","0.225","42","0.092","393","86.0%","85.9%"
"03M505","Edward A. Reynolds West Side High School","2016-17","492","0","0","0","0","0","0","0","0","0","0","10","192","166","124","230","0.467","262","0.533","3","0.006","112","0.228","356","0.724","1","0.002","2","0.004","18","0.037","0","0.0","161","0.327","43","0.087","451","91.7%","69.9%"
"03M505","Edward A. Reynolds West Side High School","2017-18","500","0","0","0","0","0","0","0","0","0","0","11","229","179","81","239","0.478","261","0.522","2","0.004","136","0.272","338","0.676","0","0.0","4","0.008","20","0.04","0","0.0","159","0.318","59","0.118","Above 95%","Above 95%","87.1%"
"03M505","Edward A. Reynolds West Side High School","2018-19","454","0","0","0","0","0","0","0","0","0","0","10","190","160","94","210","0.463","244","0.537","2","0.004","141","0.311","297","0.654","2","0.004","1","0.002","11","0.024","0","0.0","178","0.392","45","0.099","410","90.3%","89.4%"
"03M505","Edward A. Reynolds West Side High School","2019-20","381","0","0","0","0","0","0","0","0","0","0","14","92","130","145","176","0.462","205","0.538","0","0.0","135","0.354","232","0.609","2","0.005","3","0.008","8","0.021","1","0.003","162","0.425","35","0.092","332","87.1%","90.6%"
"03M505","Edward A. Reynolds West Side High School","2020-21","294","0","0","0","0","0","0","0","0","0","0","26","96","102","70","126","0.429","168","0.571","0","0.0","108","0.367","180","0.612","1","0.003","4","0.014","1","0.003","0","0.0","129","0.439","33","0.112","261","88.8%","90.8%"
"03M541","Manhattan / Hunter Science High School","2016-17","451","0","0","0","0","0","0","0","0","0","0","113","104","113","121","251","0.557","200","0.443","113","0.251","74","0.164","164","0.364","4","0.009","4","0.009","77","0.171","15","0.033","60","0.133","2","0.004","280","62.1%","43.5%"
"03M541","Manhattan / Hunter Science High School","2017-18","442","0","0","0","0","0","0","0","0","0","0","110","115","104","113","250","0.566","192","0.434","124","0.281","70","0.158","146","0.33","6","0.014","3","0.007","83","0.188","10","0.023","62","0.14","2","0.005","272","61.5%","53.9%"
"03M541","Manhattan / Hunter Science High School","2018-19","441","0","0","0","0","0","0","0","0","0","0","111","112","115","103","257","0.583","184","0.417","120","0.272","72","0.163","135","0.306","8","0.018","2","0.005","92","0.209","12","0.027","61","0.138","0","0.0","263","59.6%","53.9%"
"03M541","Manhattan / Hunter Science High School","2019-20","455","0","0","0","0","0","0","0","0","0","0","120","112","111","112","274","0.602","181","0.398","123","0.27","80","0.176","131","0.288","10","0.022","2","0.004","96","0.211","13","0.029","65","0.143","2","0.004","278","61.1%","56.1%"
"03M541","Manhattan / Hunter Science High School","2020-21","452","0","0","0","0","0","0","0","0","0","0","116","116","110","110","272","0.602","180","0.398","128","0.283","71","0.157","133","0.294","9","0.02","4","0.009","89","0.197","18","0.04","74","0.164","5","0.011","298","65.9%","57.7%"
"03M859","Special Music School","2016-17","314","0","13","15","15","16","16","15","15","16","14","44","38","47","50","153","0.487","161","0.513","50","0.159","43","0.137","42","0.134","24","0.076","1","0.003","133","0.424","21","0.067","41","0.131","2","0.006","57","18.2%","27.0%"
"03M859","Special Music School","2017-18","314","0","13","15","14","15","16","16","16","14","16","40","53","41","45","160","0.51","154","0.49","45","0.143","38","0.121","47","0.15","26","0.083","2","0.006","137","0.436","19","0.061","34","0.108","3","0.01","68","21.7%","31.8%"
"03M859","Special Music School","2018-19","314","0","13","14","15","16","14","16","14","17","14","44","45","50","42","157","0.5","157","0.5","43","0.137","31","0.099","44","0.14","25","0.08","3","0.01","147","0.468","21","0.067","38","0.121","1","0.003","70","22.3%","30.4%"
"03M859","Special Music School","2019-20","306","0","13","14","15","15","15","15","14","12","18","38","41","48","48","153","0.5","153","0.5","43","0.141","22","0.072","46","0.15","32","0.105","3","0.01","141","0.461","19","0.062","36","0.118","2","0.007","59","19.3%","29.5%"
"03M859","Special Music School","2020-21","298","0","10","12","13","14","15","14","15","14","12","48","43","43","45","143","0.48","155","0.52","43","0.144","22","0.074","50","0.168","29","0.097","3","0.01","136","0.456","15","0.05","42","0.141","3","0.01","66","22.1%","27.7%"
"03M860","Frederick Douglass Academy II Secondary School","2016-17","386","0","0","0","0","0","0","0","11","8","30","111","95","75","56","153","0.396","233","0.604","11","0.028","247","0.64","114","0.295","1","0.003","1","0.003","6","0.016","6","0.016","95","0.246","36","0.093","277","71.8%","75.9%"
"03M860","Frederick Douglass Academy II Secondary School","2017-18","354","0","0","0","0","0","0","0","13","19","9","87","92","73","61","122","0.345","232","0.655","10","0.028","226","0.638","110","0.311","0","0.0","2","0.006","4","0.011","2","0.006","89","0.251","41","0.116","294","83.1%","86.9%"
"03M860","Frederick Douglass Academy II Secondary School","2018-19","362","0","0","0","0","0","0","0","25","23","24","83","76","79","52","139","0.384","223","0.616","8","0.022","223","0.616","116","0.32","1","0.003","4","0.011","7","0.019","3","0.008","96","0.265","37","0.102","304","84.0%","88.3%"
"03M860","Frederick Douglass Academy II Secondary School","2019-20","321","0","0","0","0","0","0","0","27","23","23","73","67","59","49","137","0.427","184","0.573","3","0.009","197","0.614","103","0.321","1","0.003","4","0.012","11","0.034","2","0.006","82","0.255","31","0.097","274","85.4%","89.4%"
"03M860","Frederick Douglass Academy II Secondary School","2020-21","336","0","0","0","0","0","0","0","34","29","27","88","69","47","42","155","0.461","181","0.539","3","0.009","211","0.628","104","0.31","1","0.003","8","0.024","9","0.027","0","0.0","94","0.28","23","0.068","289","86.0%","89.6%"
"03M862","Mott Hall II","2016-17","342","0","0","0","0","0","0","0","115","117","110","0","0","0","0","168","0.491","174","0.509","22","0.064","90","0.263","127","0.371","12","0.035","4","0.012","80","0.234","7","0.02","72","0.211","9","0.026","167","48.8%","45.1%"
"03M862","Mott Hall II","2017-18","342","0","0","0","0","0","0","0","105","116","121","0","0","0","0","160","0.468","182","0.532","15","0.044","91","0.266","148","0.433","15","0.044","3","0.009","66","0.193","4","0.012","81","0.237","7","0.02","213","62.3%","58.8%"
"03M862","Mott Hall II","2018-19","428","0","0","0","0","0","0","0","148","138","142","0","0","0","0","198","0.463","230","0.537","12","0.028","110","0.257","213","0.498","16","0.037","5","0.012","69","0.161","3","0.007","103","0.241","16","0.037","278","65.0%","62.2%"
"03M862","Mott Hall II","2019-20","415","0","0","0","0","0","0","0","133","148","134","0","0","0","0","183","0.441","232","0.559","20","0.048","98","0.236","187","0.451","13","0.031","3","0.007","92","0.222","2","0.005","102","0.246","17","0.041","239","57.6%","59.8%"
"03M862","Mott Hall II","2020-21","393","0","0","0","0","0","0","0","118","127","148","0","0","0","0","177","0.45","216","0.55","17","0.043","103","0.262","167","0.425","12","0.031","1","0.003","90","0.229","3","0.008","98","0.249","19","0.048","236","60.1%","56.5%"
"04M007","P.S. 007 Samuel Stern","2016-17","375","25","31","32","40","37","30","37","48","53","42","0","0","0","0","178","0.475","197","0.525","12","0.032","97","0.259","250","0.667","1","0.003","4","0.011","11","0.029","0","0.0","109","0.291","50","0.133","314","83.7%","88.2%"
"04M007","P.S. 007 Samuel Stern","2017-18","357","20","25","26","29","41","40","29","53","43","51","0","0","0","0","174","0.487","183","0.513","10","0.028","98","0.275","234","0.655","2","0.006","4","0.011","9","0.025","0","0.0","95","0.266","47","0.132","328","91.9%","94.2%"
"04M007","P.S. 007 Samuel Stern","2018-19","407","29","30","24","25","27","40","32","54","76","70","0","0","0","0","185","0.455","222","0.545","15","0.037","118","0.29","253","0.622","7","0.017","4","0.01","10","0.025","0","0.0","112","0.275","37","0.091","377","92.6%","93.7%"
"04M007","P.S. 007 Samuel Stern","2019-20","366","37","27","31","22","24","26","34","45","53","67","0","0","0","0","169","0.462","197","0.538","18","0.049","102","0.279","228","0.623","5","0.014","2","0.005","11","0.03","0","0.0","107","0.292","43","0.117","336","91.8%","92.9%"
"04M007","P.S. 007 Samuel Stern","2020-21","357","46","26","31","31","27","21","29","48","45","53","0","0","0","0","175","0.49","182","0.51","12","0.034","104","0.291","222","0.622","3","0.008","4","0.011","12","0.034","0","0.0","92","0.258","39","0.109","322","90.2%","91.6%"
"04M012","Tag Young Scholars","2016-17","569","0","51","62","61","63","60","64","95","55","58","0","0","0","0","278","0.489","291","0.511","203","0.357","118","0.207","106","0.186","27","0.047","23","0.04","92","0.162","0","0.0","31","0.054","0","0.0","240","42.2%","37.2%"
"04M012","Tag Young Scholars","2017-18","587","0","47","62","66","63","66","61","80","86","56","0","0","0","0","284","0.484","303","0.516","228","0.388","109","0.186","100","0.17","32","0.055","28","0.048","90","0.153","0","0.0","27","0.046","0","0.0","240","40.9%","42.0%"
"04M012","Tag Young Scholars","2018-19","601","0","51","62","64","64","65","66","68","77","84","0","0","0","0","296","0.493","305","0.507","248","0.413","99","0.165","90","0.15","36","0.06","25","0.042","103","0.171","0","0.0","31","0.052","5","0.008","213","35.4%","38.4%"
"04M012","Tag Young Scholars","2019-20","600","0","50","60","64","64","64","96","66","62","74","0","0","0","0","294","0.49","306","0.51","271","0.452","72","0.12","83","0.138","42","0.07","19","0.032","113","0.188","0","0.0","33","0.055","8","0.013","215","35.8%","38.9%"
"04M012","Tag Young Scholars","2020-21","578","0","46","61","85","59","66","61","86","54","60","0","0","0","0","294","0.509","284","0.491","285","0.493","64","0.111","67","0.116","47","0.081","8","0.014","107","0.185","0","0.0","33","0.057","10","0.017","157","27.2%","36.1%"
"04M037","River East Elementary","2016-17","182","13","26","27","35","25","23","33","0","0","0","0","0","0","0","90","0.495","92","0.505","0","0.0","79","0.434","96","0.527","4","0.022","0","0.0","3","0.016","0","0.0","42","0.231","8","0.044","151","83.0%","79.6%"
