"license_nbr","license_type","lic_expir_dd","license_status","license_creation_date","industry","business_name","business_name_2","address_building","address_street_name","address_street_name_2","address_city","address_state","address_zip","contact_phone","address_borough","detail","community_board","council_district","bin","bbl","nta","census_tract","detail_2","longitude","latitude","location"
"2072025-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-29T00:00:00.000","Electronic Cigarette Dealer","KARIM 1 STOP MINI-MART, INC.",,"7724","5TH AVE",,"BROOKLYN","NY","11209","718-680-7009","Brooklyn","3","310","43","3149853","3059610044","BK31","136",,"-74.02336612215028","40.62774044539696","
,  
(40.62774044539696, -74.02336612215028)"
"0858821-DCA","Business","2012-04-30T00:00:00.000","Inactive","2008-04-29T00:00:00.000","Tow Truck Company","FLATBUSH AUTO BODY, INC.",,"1360","RALPH AVE",,"BROOKLYN","NY","11236","7184513734","Brooklyn","3","317","45","3255583","3079320083","BK96","946","Active Plate Numbers:  7424, 5261","-73.91993845586028","40.64452677209174","
,  
(40.64452677209174, -73.91993845586028)"
"2068697-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-04-02T00:00:00.000","Electronic Cigarette Dealer","NY SMOKE N VAPE CORP",,"1238","LEXINGTON AVE",,"NEW YORK","NY","10028","347-369-2497","Manhattan","1","108","04","1047660","1015120056","MN40","140",,"-73.95676944054875","40.777889800071954","
,  
(40.777889800071954, -73.95676944054875)"
"2071461-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-18T00:00:00.000","Electronic Cigarette Dealer","BOLLA OPERATING CORP.","BOLLA 137-21 LIBERTY C-STORE","2960","86TH ST",,"BROOKLYN","NY","11223","516-512-6125","Brooklyn","3","313","47","3194296","3071670094","BK26","386",,"-73.97455507368646","40.59029551093588","
,  
(40.59029551093588, -73.97455507368646)"
"1434523-DCA","Business","2023-12-31T00:00:00.000","Active","2012-06-15T00:00:00.000","Tobacco Retail Dealer","BOLLA OPERATING CORP.","KINGS HYLAN C-STORE","2150","HYLAN BLVD",,"STATEN ISLAND","NY","10306","516-240865","Staten Island","5","502","50","5053545","5036900001","SI45","11202",,"-74.1020816469481","40.578175849348945","
,  
(40.578175849348945, -74.1020816469481)"
"2101156-DCA","Individual","2022-07-31T00:00:00.000","Inactive","2021-08-26T00:00:00.000","Ticket Seller","OMOTAYO, OLUSIJI",,,,,"NEWARK","NJ","07103",,,,,,,,,,,,,
"2001740-DCA","Individual","2014-09-30T00:00:00.000","Inactive","2013-12-18T00:00:00.000","General Vendor","CELIUS, JEPHTE",,,,,"FAR ROCKAWAY","NY","11691",,,,,,,,,,"General Vendor Type: General Vendor (White)",,,
"2055690-DCA","Business","2020-08-18T00:00:00.000","Inactive","2017-07-13T00:00:00.000","Sidewalk Cafe","SONNY LOU INC","PEPE GIALLO","195","10TH AVE",,"NEW YORK","NY","10011","212-242-6055","Manhattan","1","104","03","1012313","1006930036","MN13","99","Sidewalk Cafe Type: Unenclosed, Square Feet: 120, Tables: 6, Chairs: 12","-74.0048504742897","40.746769679818215","
,  
(40.746769679818215, -74.0048504742897)"
"2057866-DCA","Individual","2025-05-31T00:00:00.000","Active","2017-09-06T00:00:00.000","Locksmith","SALTOS, CHRISTOPHER",,,,,"BROOKLYN","NY","11208",,,,,,,,,,,,,
"2070335-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-01T00:00:00.000","Electronic Cigarette Dealer","YORK FRESH FOODS INC.","FRESH FOOD CORNER","1431","YORK AVE",,"NEW YORK","NY","10021","917-407-1084","Manhattan","1","108","05","1045936","1014700028","MN31","132",,"-73.95193730601734","40.76934900429892","
,  
(40.76934900429892, -73.95193730601734)"
"1324624-DCA","Individual","2024-03-31T00:00:00.000","Active","2009-07-02T00:00:00.000","Sightseeing Guide","BHARATH, PATRICIA",,,,,"NEW YORK","NY","10150",,,,,,,,,,,,,
"2074932-1-DCA","Business","2021-11-30T00:00:00.000","Inactive","2018-07-03T00:00:00.000","Electronic Cigarette Dealer","STOP & GO SMOKE DELI CORP",,"1398","JEROME AVE",,"BRONX","NY","10452","3473556486","Bronx","2","204","16","2008074","2028420006","BX63","22101",,"-73.91774424722352","40.84012712733618","
,  
(40.84012712733618, -73.91774424722352)"
"2074917-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-07-02T00:00:00.000","Electronic Cigarette Dealer","NEW GREEN APPLE GOURMET CORP",,"375","GRAHAM AVE",,"BROOKLYN","NY","11211","929-239-6755","Brooklyn","3","301","34","3068602","3027540022","BK90","497",,"-73.94460616506713","40.715831302183744","
,  
(40.715831302183744, -73.94460616506713)"
"2077092-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-08-15T00:00:00.000","Electronic Cigarette Dealer","CANAL EXPRESS INC",,"383","CANAL ST",,"NEW YORK","NY","10013","917-639-3622","Manhattan","1","102","01","1002936","1002270002","MN24","47",,"-74.00474040192914","40.72143286191299","
,  
(40.72143286191299, -74.00474040192914)"
"2079494-DCA","Business","2022-12-31T00:00:00.000","Inactive","2018-10-29T00:00:00.000","Electronics Store","STAR WIRELESS CORP",,"553","LENOX AVE",,"NEW YORK","NY","10037","6468923180","Manhattan","1","110","09","1060031","1020077501",,,,"-73.93939619989939","40.816124279842384","
,  
(40.816124279842384, -73.93939619989939)"
"2068104-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-03-21T00:00:00.000","Electronic Cigarette Dealer","SKYLINE GOURMET DELI INC.",,"700","10TH AVE",,"NEW YORK","NY","10019","2124592500","Manhattan","1","104","03","1026629","1010580061","MN15","127",,"-73.99239753368337","40.76382538009488","
,  
(40.76382538009488, -73.99239753368337)"
"2071140-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-15T00:00:00.000","Electronic Cigarette Dealer","SHRADDHA 44, INC",,"4402","28TH AVE",,"ASTORIA","NY","11103","646-331-8591","Queens","4","401","22","4012114","4007000017","QN70","147",,"-73.91038029172333","40.76391154246788","
,  
(40.76391154246788, -73.91038029172333)"
"2093837-DCA","Individual","2024-03-31T00:00:00.000","Active","2020-01-23T00:00:00.000","Sightseeing Guide","Epstein, Chaya",,,,,"BROOKLYN","NY","11203",,,,,,,,,,,,,
"2070133-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-04-27T00:00:00.000","Tobacco Retail Dealer","NEW GREEN APPLE GOURMET CORP",,"375","GRAHAM AVE",,"BROOKLYN","NY","11211","929-239-6755","Brooklyn","3","301","34","3068602","3027540022","BK90","497",,"-73.94460616506713","40.715831302183744","
,  
(40.715831302183744, -73.94460616506713)"
"2042351-1-DCA","Business","2023-12-31T00:00:00.000","Active","2016-08-12T00:00:00.000","Tobacco Retail Dealer","107 GROCERY DELI, CORP",,"10701","37TH AVE",,"CORONA","NY","11368","7184760699","Queens","4","403","21","4043546","4017490055","QN26","381",,"-73.86110046026995","40.75394315079688","
,  
(40.75394315079688, -73.86110046026995)"
"2074262-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-22T00:00:00.000","Electronic Cigarette Dealer","WILSON 26 DELI GROCERY CORP",,"26","WILSON AVENUE",,"BROOKLYN","NY","11237","347-249-5734","Brooklyn","3","304","34","3331952","3021807501","BK78","425",,"-73.96534739375795","40.703490724529146","
,  
(40.703490724529146, -73.96534739375795)"
"2075021-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-07-05T00:00:00.000","Electronic Cigarette Dealer","MCLEAN DELI & GROCERY, INC",,"522","E 240TH ST",,"BRONX","NY","10470",,"Bronx","2","212","11","2019827","2033980064","BX62","45102",,"-73.86186360498732","40.901132278098835","
,  
(40.901132278098835, -73.86186360498732)"
"2113334-DCA","Individual","2024-10-31T00:00:00.000","Active","2023-05-12T00:00:00.000","Tow Truck Driver","MASSILLON, JEAN",,,,,"HEMPSTEAD","NY","11550",,,,,,,,,,,,,
"2096476-DCA","Business","2023-03-31T00:00:00.000","Inactive","2020-09-23T00:00:00.000","Parking Lot","SBV TAXI CORP",,"341","BERGEN ST",,"BROOKLYN","NY","11217","7188583502","Brooklyn","3","302","33","3329452","3001980048",,,"Vehicle Spaces: 49, Bicycle Spaces: 0","-73.98027059709744","40.68275752169104","
,  
(40.68275752169104, -73.98027059709744)"
"2073908-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-20T00:00:00.000","Electronic Cigarette Dealer","MUKTI PETROLEUM INC","MUKTI 148 PETROLEUM INC","14812","ROCKAWAY BLVD",,"JAMAICA","NY","11436","718-749-5864","Queens","4","412","28","4262702","4121030025","QN76","788",,"-73.78968375426655","40.67325670814297","
,  
(40.67325670814297, -73.78968375426655)"
"2070360-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-02T00:00:00.000","Electronic Cigarette Dealer","COURT STREET CORNER SHOP INC.",,"304","COURT ST",,"BROOKLYN","NY","11231","917-771-8762","Brooklyn","3","306","39","3004045","3003260064","BK33","67",,"-73.99519376384491","40.68384878723601","
,  
(40.68384878723601, -73.99519376384491)"
"2068337-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-03-26T00:00:00.000","Electronic Cigarette Dealer","PACE CONVENIENCE INC.",,"12","JOHN ST",,"NEW YORK","NY","10038","646-299-9629","Manhattan","1","101","01","1001103","1000650020","MN25","1502",,"-74.00910044395351","40.71000341628404","
,  
(40.71000341628404, -74.00910044395351)"
"2039349-DCA","Business","2023-02-28T00:00:00.000","Inactive","2016-06-22T00:00:00.000","Home Improvement Contractor","AM BROTHERS CONSTRUCTION INC",,"8","WARD DR",,"YORKTOWN HEIGHTS","NY","10598","3478121054","Outside NYC",,,,,,,,,,,
"2072090-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-30T00:00:00.000","Electronic Cigarette Dealer","710 QUICK STOP INC.",,"710","2ND AVE",,"NEW YORK","NY","10016","212-661-7570","Manhattan","1","106","04","1021921","1009440001","MN20","78",,"-73.97386704724818","40.747535346992926","
,  
(40.747535346992926, -73.97386704724818)"
"1086325-DCA","Business","2003-12-31T00:00:00.000","Inactive","2002-04-05T00:00:00.000","Tobacco Retail Dealer","LEX'S FOOD MARKET DELI, CORP",,"100","LEXINGTON AVE",,"NEW YORK","NY","10016","2126832133","Manhattan","1","105","2","1018167","1008830020","MN21","68",,"-73.98308945842682","40.74221225573634","
,  
(40.74221225573634, -73.98308945842682)"
"2074152-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-21T00:00:00.000","Electronic Cigarette Dealer","OH, EUGENE J","99 and Madison Newsstand","N/W/C","MADISON AVENUE","EAST   99 STREET","NEW YORK","NY","10029","3473067955","Manhattan","1","111","08",,,,,,"-73.95274275903064","40.789169077470135","
,  
(40.789169077470135, -73.95274275903064)"
"1002796-DCA","Business","2005-06-30T00:00:00.000","Inactive","1999-02-02T00:00:00.000","Home Improvement Contractor","PRIME CONTRACTING CORP.",,"611","BROADWAY",,"NEW YORK","NY","10012","2129958332","Manhattan","1","102","1","1008240","1005230048","MN23","5501",,"-73.99655811804315","40.72569826167572","
,  
(40.72569826167572, -73.99655811804315)"
"2071191-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-15T00:00:00.000","Electronic Cigarette Dealer","L STOP GOURMET DELI CORP.",,"223","MONTROSE AVE",,"BROOKLYN","NY","11206","347-889-6608","Brooklyn","3","301","34","3071163","3030540026","BK78","493",,"-73.94021260626926","40.70762775314755","
,  
(40.70762775314755, -73.94021260626926)"
"2074122-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-21T00:00:00.000","Electronic Cigarette Dealer","SUPERIOR GOURMET MARKETPLACE, INC.",,"555","10TH AVE",,"NEW YORK","NY","10018","646-709-6297","Manhattan","1","104","03","1089722","1010697501","MN13","117",,"-73.99602217624606","40.7588877693251","
,  
(40.7588877693251, -73.99602217624606)"
"2102114-DCA","Business","2024-02-28T00:00:00.000","Active","2021-10-14T00:00:00.000","Process Serving Agency","FLASH PROCESS SERVER INC",,"124","FEATHERBED LN",,"BRONX","NY","10452","9176002713","Manhattan","1",,,,,,,,,,
"2065136-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-01-19T00:00:00.000","Tobacco Retail Dealer","SOUNDVIEW 99 PLUS INC",,"253","SOUNDVIEW AVE",,"BRONX","NY","10473","9175205584","Bronx","2","209","18","2020193","2034550143","BX09","2",,"-73.85571856214723","40.81074712504548","
,  
(40.81074712504548, -73.85571856214723)"
"2091254-DCA","Business","2022-05-15T00:00:00.000","Inactive","2019-10-08T00:00:00.000","Sidewalk Cafe","KATSMAN 1650, INC.",,"1650","CROSBY AVE",,"BRONX","NY","10461","7188227537","Bronx","2","210","13","2090121","2041680025","BX10","26602","Sidewalk Cafe Type: Enclosed, Square Feet: 544, Tables: 22, Chairs: 44","-73.83082509674418","40.844860340922054","
,  
(40.844860340922054, -73.83082509674418)"
"2071145-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-15T00:00:00.000","Electronic Cigarette Dealer","GROVE SMOKE SHOP CORP",,"2042","GROVE ST",,"RIDGEWOOD","NY","11385","347-863-5796","Queens","4","405","30","4080690","4033850045","QN20","589",,"-73.90618162866994","40.707766988489915","
,  
(40.707766988489915, -73.90618162866994)"
"2059589-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2017-10-19T00:00:00.000","Tobacco Retail Dealer","CONVENIENT STORE INC",,"165","SHERMAN AVE",,"NEW YORK","NY","10034","6466488066","Manhattan","1","112","10","1064768","1022210011","MN01","291",,"-73.92276447154296","40.86476431663921","
,  
(40.86476431663921, -73.92276447154296)"
"2068915-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-04-04T00:00:00.000","Electronic Cigarette Dealer","CIGAR WAREHOUSE INC.",,"2865","STEINWAY ST",,"ASTORIA","NY","11103","718-932-0236","Queens","4","401","22","4010805","4006630045","QN70","147",,"-73.9139380360175","40.76517409219164","
,  
(40.76517409219164, -73.9139380360175)"
"2068826-DCA","Business","2023-07-31T00:00:00.000","Active","2018-04-03T00:00:00.000","Secondhand Dealer - General","EL TIEMPO SHIPPING CORP","LEO SECONDHAND","1144","W FARMS RD",,"BRONX","NY","10459","7182000977","Bronx","2","203","17","2006186","2027540008",,,,"-73.88935881076273","40.827499665206865","
,  
(40.827499665206865, -73.88935881076273)"
"2079083-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-10-15T00:00:00.000","Tobacco Retail Dealer","116 GREENE BITES CORP",,"116","DEKALB AVE",,"BROOKLYN","NY","11201","718-522-4455","Brooklyn","3","302","35","3058663","3020960030","BK68","33",,"-73.97783453319394","40.6897919267245","
,  
(40.6897919267245, -73.97783453319394)"
"2093149-DCA","Business","2023-02-28T00:00:00.000","Inactive","2019-12-23T00:00:00.000","Home Improvement Contractor","SEAL ROCK DEVELOPMENT, LLC",,"530","W END AVE",,"NEW YORK","NY","10024","646-523-2399","Manhattan","1","107","06","1033149","1012337501",,,,"-73.97799300783726","40.78867986841022","
,  
(40.78867986841022, -73.97799300783726)"
"2113371-DCA","Individual","2024-10-31T00:00:00.000","Active","2023-05-15T00:00:00.000","Tow Truck Driver","JOHNSON, LAMONT",,,,,"SOUTH RICHMOND HILL","NY","11419",,,,,,,,,,,,,
"2083293-DCA","Business",,"Inactive","2019-03-18T00:00:00.000","Pool or Billiard Room","SJEN ENTERPRISE INC.",,"4518","BELL BLVD",,"BAYSIDE","NY","11361","7186312646","Queens","4","411","19","4156884","4073130031","QN46","1447",,"-73.76908063013303","40.75980644913683","
,  
(40.75980644913683, -73.76908063013303)"
"0920976-DCA","Individual","2005-05-31T00:00:00.000","Inactive","2003-04-15T00:00:00.000","Locksmith","ASLANIAN, DANIEL",,,,,"BRONX","NY","10468",,,,,,,,,,,,,
"1266888-DCA","Individual","2012-04-30T00:00:00.000","Inactive","2010-07-30T00:00:00.000","Pedicab Driver","ORSELLI, FRANCESCA L",,,,,"WOODSIDE","NY","11377",,,,,,,,,,,,,
"1261739-DCA","Individual","2010-09-30T00:00:00.000","Inactive","2007-07-26T00:00:00.000","General Vendor","FERELLEC, SHELLEY R.",,,,,"BROOKLYN","NY","11223",,,,,,,,,,"General Vendor Type: General Vendor (White)",,,
"2072425-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-01T00:00:00.000","Electronic Cigarette Dealer","MASSOLA MANAGEMENT -881 CORP.","7-ELEVEN STORE #36477A","881","8TH AVE",,"NEW YORK","NY","10019","9734958300","Manhattan","1","104","03","1025323","1010437502","MN15","133",,"-73.98495388978917","40.76388503275913","
,  
(40.76388503275913, -73.98495388978917)"
"2097485-1-DCA","Business","2023-11-30T00:00:00.000","Active","2021-01-12T00:00:00.000","Electronic Cigarette Dealer","LALO CONVENIENCE STORE INC",,"264","W 72ND ST",,"NEW YORK","NY","10023","9176825974","Manhattan","1","107","06","1030436","1011630061",,,,"-73.98352774736799","40.77940084725346","
,  
(40.77940084725346, -73.98352774736799)"
"1098341-DCA","Business","2023-12-31T00:00:00.000","Active","2001-12-17T00:00:00.000","Tobacco Retail Dealer","HONISH DELI GROCERY INC.",,"18246","HILLSIDE AVE",,"JAMAICA","NY","11432","718-523-0396","Queens","4","412","27","4212432","4099190034","QN61","470",,"-73.77942710897327","40.71370100775879","
,  
(40.71370100775879, -73.77942710897327)"
"1133309-DCA","Individual","2010-02-28T00:00:00.000","Inactive","2003-03-05T00:00:00.000","Process Server Individual","SARSOUR, LOAI F",,,,,"STATEN ISLAND","NY","10314",,,,,,,,,,,,,
"1406691-DCA","Business","2017-02-28T00:00:00.000","Inactive","2011-09-01T00:00:00.000","Home Improvement Contractor","KUHN CONSTRUCTION INC",,"417","MAIN ST",,"ISLIP","NY","11751","6312770698","Outside NYC",,,,,,,,,,,
"2052742-DCA","Business","2020-08-26T00:00:00.000","Inactive","2017-05-10T00:00:00.000","Sidewalk Cafe","R & R WESTSIDE, LLC","THE BRAZEN TAVERN","356","W 44TH ST",,"NEW YORK","NY","10036","6466785989","Manhattan","1","104","03","1024977","1010340060","MN15","121","Sidewalk Cafe Type: Unenclosed, Square Feet: 117, Tables: 5, Chairs: 10","-73.99040914272605","40.75918387112639","
,  
(40.75918387112639, -73.99040914272605)"
"2001001-DCA","Business","2023-02-28T00:00:00.000","Inactive","2013-11-22T00:00:00.000","Home Improvement Contractor","OSCAR'S GATES & IRON WORKS INC.",,"597","LIBERTY AVE",,"BROOKLYN","NY","11207","7182351110","Brooklyn","3","305","37","3088324","3039650033",,,,"-73.88773234990195","40.67571075645155","
,  
(40.67571075645155, -73.88773234990195)"
"2014424-DCA","Business","2025-02-28T00:00:00.000","Active","2014-10-09T00:00:00.000","Home Improvement Contractor","FRANCO HOME IMPROVEMENT CONTRACTOR CORP",,"5503","17TH AVE",,"BROOKLYN","NY","11204","3475280018","Brooklyn","3","312","44","3130717","3054900008",,,,"-73.98659884548829","40.626139081485775","
,  
(40.626139081485775, -73.98659884548829)"
"0024530-DCA","Business","2024-03-31T00:00:00.000","Active","2002-03-20T00:00:00.000","Newsstand","ALTHOLTZ, JILL",,"N/E/C","WEST   34 STREET","7 AVENUE","NEW YORK","NY","10001","9088720443","Manhattan","1","105","03",,,,,,"-73.99062326583427","40.75099082290243","
,  
(40.75099082290243, -73.99062326583427)"
"2055568-DCA","Individual","2024-07-31T00:00:00.000","Active","2017-07-11T00:00:00.000","Ticket Seller","AKADIRI, FUNKE",,,,,"NEW YORK","NY","10017",,,,,,,,,,,,,
"2019476-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2015-03-12T00:00:00.000","Tobacco Retail Dealer","STATEN ISLAND BAGEL CAFE INC",,"3579","VICTORY BLVD",,"STATEN ISLAND","NY","10314","718-494-3232","Staten Island","5","502","50","5036680","5021620187","SI05","29103",,"-74.17678516771359","40.60085883699283","
,  
(40.60085883699283, -74.17678516771359)"
"2069322-DCA","Business","2019-02-28T00:00:00.000","Inactive","2018-04-12T00:00:00.000","Home Improvement Contractor","JEXT EXPRESS, INC.",,"150","LEFFERTS AVE",,"BROOKLYN","NY","11225","9693313819","Brooklyn","3","309","40","3035257","3013280016","BK60","800",,"-73.95602633527322","40.662019517063634","
,  
(40.662019517063634, -73.95602633527322)"
