"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-05-121964","2018-11-20T04:15:21.000","mn-05-121964","Link Active!","121964","51 EAST 55 STREET","New York","NY","10022","Manhattan","40.76096333","-73.97310142","MADISON AVENUE","PARK AVENUE","NE","2017-03-18T00:00:00.000","2017-05-10T00:00:00.000","up","up","up","5","4","102","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122056","2018-11-20T04:15:21.000","mn-05-122056","Link Active!","122056_Unknown","1 Greeley Square","New York","NY","10001","Manhattan","40.74853941","-73.98821846","WEST 32 STREET","6 AVENUE","NW","2017-04-01T00:00:00.000","2017-06-19T00:00:00.000","up","up","up","5","3","76","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122148","2018-11-20T04:15:21.000","mn-05-122148","Link Active!","122148_122150","719 7 AVENUE","New York","NY","10036","Manhattan","40.759713","-73.984131","WEST 48 STREET","WEST 47 STREET","SE","2017-02-18T00:00:00.000","2017-06-30T00:00:00.000","up","up","up","5","4","125","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-123789","2018-11-20T04:15:21.000","mn-05-123789","Link Active!","123789","25 EAST 29 STREET","New York","NY","10016","Manhattan","40.744614","-73.985069","MADISON AVENUE","PARK AVENUE","NE","2017-01-29T00:00:00.000","2017-06-21T00:00:00.000","up","up","up","5","2","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-133536","2018-11-20T04:15:21.000","mn-05-133536","Link Active!","133536_133537","200 WEST 45 STREET","New York","NY","10036","Manhattan","40.758022","-73.985832","7 AVENUE","8 AVENUE","SWC","2017-11-14T00:00:00.000","2018-05-16T00:00:00.000","up","up","up","5","3","119","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-133689","2018-11-20T04:15:21.000","mn-05-133689","Link Active!","133689_135810","402 8 AVENUE","New York","NY","10001","Manhattan","40.749728","-73.99511","WEST 30 STREET","WEST 31 STREET","NE","2017-05-26T00:00:00.000","2017-06-30T00:00:00.000","up","up","up","5","3","101","MN17","Midtown-Midtown South"
"20181120_041521.mn-06-121360","2018-11-20T04:15:21.000","mn-06-121360","Link Active!","121360_121517","200 EAST 40 STREET","New York","NY","10016","Manhattan","40.74934112","-73.97518642","3 AVENUE","QUEENS MIDTOWN TUNNEL EXIT","SE","2016-09-17T00:00:00.000","2016-10-26T00:00:00.000","up","up","up","6","4","88","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121857","2018-11-20T04:15:21.000","mn-06-121857","Link Active!","121857_121858","953 3 AVENUE","New York","NY","10022","Manhattan","40.76034713","-73.96730567","EAST 57 STREET","EAST 58 STREET","NE","2016-06-04T00:00:00.000","2016-06-27T00:00:00.000","up","up","up","6","4","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121439","2018-11-20T04:15:21.000","mn-06-121439","Link Active!","121439_121441","519 2 AVENUE","New York","NY","10016","Manhattan","40.74159316","-73.97836301","EAST 28 STREET","EAST 29 STREET","SWC","2017-10-07T00:00:00.000","2017-12-05T00:00:00.000","up","up","up","6","2","66","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-121496","2018-11-20T04:15:21.000","mn-06-121496","Link Active!","121496_121497","395 3 AVENUE","New York","NY","10016","Manhattan","40.742007","-73.98068","EAST 28 STREET","EAST 29 STREET","NE","2016-04-23T00:00:00.000","2016-05-17T00:00:00.000","up","up","up","6","2","66","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-121850","2018-11-20T04:15:21.000","mn-06-121850","Link Active!","121850_121851","166 EAST 56 STREET","New York","NY","10022","Manhattan","40.75961","-73.968242","3 AVENUE","LEXINGTON AVENUE","SW","2016-07-02T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","6","4","100","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-133338","2018-11-20T04:15:21.000","mn-06-133338","Link Active!","133338_133530","147 3 AVENUE","New York","NY","10003","Manhattan","40.734031","-73.986488","EAST 15 STREET","EAST 16 STREET","NE","2017-04-29T00:00:00.000","2018-04-04T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.mn-06-133465","2018-11-20T04:15:21.000","mn-06-133465","Link Active!","133465_133466","451 3 AVENUE","New York","NY","10016","Manhattan","40.743876","-73.979316","EAST 31 STREET","EAST 32 STREET","SE","2016-01-15T00:00:00.000","2016-01-27T00:00:00.000","up","up","up","6","2","70","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-136968","2018-11-20T04:15:21.000","mn-06-136968","Link Active!","136968_136970","129 EAST 29 STREET","New York","NY","10016","Manhattan","40.743229","-73.981797","LEXINGTON AVENUE","3 AVENUE","NE","2017-01-28T00:00:00.000","2017-05-08T00:00:00.000","up","up","up","6","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-137822","2018-11-20T04:15:21.000","mn-06-137822","Link Active!","137822","850 2 AVENUE","New York","NY","10017","Manhattan","40.75183416","-73.97059306","EAST 45 STREET","EAST 46 STREET","NE","2018-02-17T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","6","4","90","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-07-121103","2018-11-20T04:15:21.000","mn-07-121103","Link Active!","121103","621 AMSTERDAM AVENUE","New York","NY","10024","Manhattan","40.79030079","-73.97298135","WEST 90 STREET","WEST 91 STREET","NE","2017-04-07T00:00:00.000","2017-05-31T00:00:00.000","up","up","up","7","6","177","MN12","Upper West Side"
"20181120_041521.mn-06-138509","2018-11-20T04:15:21.000","mn-06-138509","Link Installed; Connecting Power and Fiber","138509","397 EAST 54 STREET","New York","NY","10022","Manhattan","40.75629836","-73.96397801","1 AVENUE","2 AVENUE","NE","2018-04-18T00:00:00.000",,"Not Available","Not Available","Not Available","6","5","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-07-121100","2018-11-20T04:15:21.000","mn-07-121100","Link Active!","121100","674 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.7920348","-73.97197865","WEST 92 STREET","WEST 93 STREET","SW","2016-12-01T00:00:00.000","2017-02-07T00:00:00.000","up","up","up","7","6","179","MN12","Upper West Side"
"20181120_041521.bx-01-118956","2018-11-20T04:15:21.000","bx-01-118956","Link Active!","118956","2882 3 AVENUE","New York","NY","10455","Bronx","40.81667907","-73.91648285","WESTCHESTER AVENUE","EAST 151 STREET","NE","2016-10-22T00:00:00.000","2016-12-22T00:00:00.000","up","up","up","1","17","71","BX34","Melrose South-Mott Haven North"
"20181120_041521.bk-08-145919","2018-11-20T04:15:21.000","bk-08-145919","Link Active!","145919","488 BERGEN STREET","New York","NY","11217","Brooklyn","40.68064989","-73.97437496","6 AVENUE","CARLTON AVENUE","SE","2017-08-31T00:00:00.000","2018-01-08T00:00:00.000","up","up","up","8","35","161","BK64","Prospect Heights"
"20181120_041521.bk-08-145831","2018-11-20T04:15:21.000","bk-08-145831","Link Active!","145831","575 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.677504","-73.94969703","PACIFIC STREET","DEAN STREET","SE","2017-03-24T00:00:00.000","2017-05-08T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.bk-08-127037","2018-11-20T04:15:21.000","bk-08-127037","Link Active!","127037_127038","794 PROSPECT PLACE","New York","NY","11216","Brooklyn","40.674266","-73.950234","NOSTRAND AVENUE","RODGERS AVENUE","SW","2017-02-17T00:00:00.000","2017-03-03T00:00:00.000","up","up","up","8","36","31701","BK61","Crown Heights North"
"20181120_041521.bk-06-145891","2018-11-20T04:15:21.000","bk-06-145891","Link Active!","145891","50 5 AVENUE","New York","NY","11217","Brooklyn","40.681596","-73.977038","BERGEN STREET","DEAN STREET","SW","2017-07-20T00:00:00.000","2017-08-15T00:00:00.000","up","up","up","6","39","12901","BK37","Park Slope-Gowanus"
"20181120_041521.bk-06-125931","2018-11-20T04:15:21.000","bk-06-125931","Link Active!","125931_125932","270 5 AVENUE","New York","NY","11215","Brooklyn","40.67455551","-73.98193577","GARFIELD PLACE","1 STREET","SW","2017-02-24T00:00:00.000","2017-04-03T00:00:00.000","up","up","up","6","39","133","BK37","Park Slope-Gowanus"
"20181120_041521.bk-06-125626","2018-11-20T04:15:21.000","bk-06-125626","Link Active!","125626","445 5 AVENUE","New York","NY","11215","Brooklyn","40.669018","-73.986317","9 STREET","10 STREET","SE","2017-02-24T00:00:00.000","2017-06-05T00:00:00.000","up","up","up","6","39","139","BK37","Park Slope-Gowanus"
"20181120_041521.bk-02-126807","2018-11-20T04:15:21.000","bk-02-126807","Link Active!","126807","56 LAFAYETTE AVENUE","New York","NY","11217","Brooklyn","40.68696058778193","-73.97637079104908","FORT GREENE PLACE","ST. FELIX STREET","SE","2016-11-11T00:00:00.000","2017-01-09T00:00:00.000","up","up","up","2","35","35","BK68","Fort Greene"
"20181120_041521.bk-02-126505","2018-11-20T04:15:21.000","bk-02-126505","Link Active!","126505","171 FLATBUSH AVENUE","New York","NY","11217","Brooklyn","40.683625","-73.977006","ATLANTIC AVENUE","PACIFIC STREET","SE","2017-06-30T00:00:00.000","2017-07-25T00:00:00.000","up","up","up","2","35","12901","BK37","Park Slope-Gowanus"
"20181120_041521.mn-06-123634","2018-11-20T04:15:21.000","mn-06-123634","Link Active!","123634_123824","203 3 AVENUE","New York","NY","10003","Manhattan","40.735626","-73.985322","EAST 17 STREET","EAST 18 STREET","SE","2016-01-08T00:00:00.000","2016-01-19T00:00:00.000","up","down","up","6","2","48","MN21","Gramercy"
"20181120_041521.bk-02-108350","2018-11-20T04:15:21.000","bk-02-108350","Link Active!","108350","36 NEVINS STREET","New York","NY","11217","Brooklyn","40.68745727","-73.98192018","LIVINGSTON STREET","SCHERMERHORN STREET","NWC","2017-09-17T00:00:00.000","2018-03-29T00:00:00.000","up","up","up","2","33","37","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-01-146073","2018-11-20T04:15:21.000","bk-01-146073","Link Active!","146073","153 NORTH 8 STREET","New York","NY","11249","Brooklyn","40.71851349","-73.95723131","BEDFORD AVENUE","BERRY STREET","NE","2018-02-26T00:00:00.000","2018-08-02T00:00:00.000","up","up","up","1","33","517","BK73","North Side-South Side"
"20181120_041521.mn-06-133521","2018-11-20T04:15:21.000","mn-06-133521","Link Active!","133521_133524","188 3 AVENUE","New York","NY","10003","Manhattan","40.73534819","-73.98584567","EAST 17 STREET","EAST 18 STREET","NW","2015-12-28T00:00:00.000","2016-01-19T00:00:00.000","up","up","up","6","2","50","MN21","Gramercy"
"20181120_041521.mn-06-138318","2018-11-20T04:15:21.000","mn-06-138318","Link Active!","138318","643 2 AVENUE","New York","NY","10016","Manhattan","40.74559596","-73.97544551","EAST 35 STREET","EAST 36 STREET","NWC","2018-01-27T00:00:00.000","2018-04-10T00:00:00.000","up","up","up","6","4","78","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-07-120611","2018-11-20T04:15:21.000","mn-07-120611","Link Active!","120611","700 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79270287","-73.97148731","WEST 93 STREET","WEST 94 STREET","SW","2016-11-02T00:00:00.000","2016-12-20T00:00:00.000","up","up","up","7","6","179","MN12","Upper West Side"
"20181120_041521.bk-01-146050","2018-11-20T04:15:21.000","bk-01-146050","Link Active!","146050","2 POWERS STREET","New York","NY","11211","Brooklyn","40.711666359463834","-73.95102614769678","UNION AVENUE","LORIMER STREET","SE","2017-12-19T00:00:00.000","2018-03-30T00:00:00.000","up","up","up","1","34","513","BK73","North Side-South Side"
"20181120_041521.qu-12-138095","2018-11-20T04:15:21.000","qu-12-138095","Link Active!","138095","163-08 JAMAICA AVENUE","New York","NY","11433","Queens","40.70468655","-73.79662039","163 STREET","164 STREET","SE","2016-08-27T00:00:00.000","2016-10-07T00:00:00.000","up","down","up","12","27","44601","QN61","Jamaica"
"20181120_041521.qu-09-145889","2018-11-20T04:15:21.000","qu-09-145889","Link Active!","145889","112-25 JAMAICA AVENUE","New York","NY","11418","Queens","40.69790215","-73.83565709","113 STREET","112 STREET","MIDBLK","2017-07-22T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","9","32","130","QN54","Richmond Hill"
"20181120_041521.qu-09-145880","2018-11-20T04:15:21.000","qu-09-145880","Link Active!","145880","106-15 JAMAICA AVENUE","New York","NY","11418","Queens","40.69541981","-73.84055056","107 STREET","106 STREET","NW","2017-07-15T00:00:00.000","2017-08-09T00:00:00.000","up","down","up","9","32","26","QN54","Richmond Hill"
"20181120_041521.qu-04-145774","2018-11-20T04:15:21.000","qu-04-145774","Link Active!","145774","90-02 QUEENS BOULEVARD","New York","NY","11373","Queens","40.73388902","-73.87270949","57 AVENUE","WOODHAVEN BOULEVARD","SE","2017-03-04T00:00:00.000","2017-03-20T00:00:00.000","up","up","up","4","25","475","QN29","Elmhurst"
"20181120_041521.qu-04-137796","2018-11-20T04:15:21.000","qu-04-137796","Link Active!","137796","76-22 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74705911","-73.8888199","77 STREET","76 STREET","SW","2017-07-08T00:00:00.000","2017-08-30T00:00:00.000","up","up","up","4","25","267","QN29","Elmhurst"
"20181120_041521.mn-07-121203","2018-11-20T04:15:21.000","mn-07-121203","Link Active!","121203","222 AMSTERDAM AVENUE","New York","NY","10023","Manhattan","40.777227","-73.982777","WEST 70 STREET","WEST 69 STREET","SW","2016-07-19T00:00:00.000","2016-08-03T00:00:00.000","up","up","up","7","6","155","MN14","Lincoln Square"
"20181120_041521.mn-07-121221","2018-11-20T04:15:21.000","mn-07-121221","Link Active!","121221","2182 BROADWAY","New York","NY","10024","Manhattan","40.78252808","-73.98058629","WEST 77 STREET","WEST 78 STREET","NE","2016-05-25T00:00:00.000","2016-06-27T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-07-121229","2018-11-20T04:15:21.000","mn-07-121229","Link Active!","121229_121230","2220 BROADWAY","New York","NY","10024","Manhattan","40.78392","-73.979708","WEST 79 STREET","WEST 80 STREET","NE","2016-09-08T00:00:00.000","2016-09-30T00:00:00.000","up","up","up","7","6","167","MN12","Upper West Side"
"20181120_041521.mn-07-121238","2018-11-20T04:15:21.000","mn-07-121238","Link Active!","121238_121303","2275 BROADWAY","New York","NY","10024","Manhattan","40.78575329","-73.97878535","WEST 82 STREET","WEST 81 STREET","NW","2016-09-08T00:00:00.000","2017-02-27T00:00:00.000","up","up","up","7","6","167","MN12","Upper West Side"
"20181120_041521.mn-07-133639","2018-11-20T04:15:21.000","mn-07-133639","Link Active!","133639_135667","2600 BROADWAY","New York","NY","10025","Manhattan","40.79599586","-73.97059943","WEST 98 STREET","WEST 99 STREET","NE","2018-03-14T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.mn-07-133671","2018-11-20T04:15:21.000","mn-07-133671","Link Active!","133671","842 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.797391","-73.96807","WEST 99 STREET","WEST 100 STREET","NW","2017-06-30T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.mn-07-134069","2018-11-20T04:15:21.000","mn-07-134069","Link Active!","134069_134070","2794 BROADWAY","New York","NY","10025","Manhattan","40.802736","-73.967461","WEST 108 STREET","WEST 107 STREET","SE","2017-07-28T00:00:00.000","2017-10-12T00:00:00.000","up","up","up","7","7","195","MN09","Morningside Heights"
"20181120_041521.mn-07-134112","2018-11-20T04:15:21.000","mn-07-134112","Link Active!","134112","2736 BROADWAY","New York","NY","10025","Manhattan","40.80030025","-73.96783287","WEST 105 STREET","WEST 104 STREET","SEC","2017-08-25T00:00:00.000","2017-10-03T00:00:00.000","up","up","up","7","7","191","MN12","Upper West Side"
"20181120_041521.mn-07-134318","2018-11-20T04:15:21.000","mn-07-134318","Link Active!","134318","2373 BROADWAY","New York","NY","10024","Manhattan","40.7887051","-73.97641054","WEST 86 STREET","WEST 87 STREET","NWC","2017-09-10T00:00:00.000","2017-11-15T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-07-134388","2018-11-20T04:15:21.000","mn-07-134388","Link Active!","134388_134391","2780 BROADWAY","New York","NY","10025","Manhattan","40.802298","-73.967585","WEST 107 STREET","WEST 108 STREET","NE","2017-05-09T00:00:00.000","2017-10-16T00:00:00.000","up","up","up","7","7","195","MN09","Morningside Heights"
"20181120_041521.mn-07-134449","2018-11-20T04:15:21.000","mn-07-134449","Link Active!","134449_136004","2008 BROADWAY","New York","NY","10023","Manhattan","40.775532","-73.981973","WEST 68 STREET","WEST 69 STREET","NE","2018-02-27T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","7","6","153","MN14","Lincoln Square"
"20181120_041521.mn-08-120956","2018-11-20T04:15:21.000","mn-08-120956","Link Active!","120956_120957","401 EAST 66 STREET","New York","NY","10065","Manhattan","40.76394756242804","-73.95853038146112","1 AVENUE","YORK AVENUE","NE","2017-11-29T00:00:00.000","2018-05-10T00:00:00.000","up","up","up","8","5","116","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-120982","2018-11-20T04:15:21.000","mn-08-120982","Link Active!","120982","201 EAST 70 STREET","New York","NY","10021","Manhattan","40.76842289","-73.96138086","3 AVENUE","2 AVENUE","NE","2017-11-04T00:00:00.000","2018-03-06T00:00:00.000","up","up","up","8","4","126","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-120986","2018-11-20T04:15:21.000","mn-08-120986","Link Active!","120986_120987","1172 3 AVENUE","New York","NY","10065","Manhattan","40.76733134560097","-73.96252262392522","EAST 68 STREET","EAST 69 STREET","NW","2016-03-19T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","8","4","120","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-120994","2018-11-20T04:15:21.000","mn-08-120994","Link Active!","120994","176 EAST 71 STREET","New York","NY","10021","Manhattan","40.76910162","-73.96132436","3 AVENUE","LEXINGTON AVENUE","SW","2016-10-15T00:00:00.000","2016-11-08T00:00:00.000","up","up","up","8","4","128","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-120997","2018-11-20T04:15:21.000","mn-08-120997","Link Active!","120997","176 EAST 77 STREET","New York","NY","10021","Manhattan","40.773003","-73.958474","3 AVENUE","LEXINGTON AVENUE","SW","2016-02-15T00:00:00.000","2016-03-24T00:00:00.000","up","up","up","8","4","128","MN40","Upper East Side-Carnegie Hill"
