"event_id","event_name","start_date_time","end_date_time","event_agency","event_type","event_borough","event_location","event_street_side","street_closure_type","community_board","police_precinct"
"363387","Crab Apple Grove LAWN CLOSURE","2017-11-25T00:00:00.000","2017-11-25T23:59:00.000","Parks Department","Construction","Manhattan","Riverside Park: Crab Apple Grove-RSP ",,"N/A","7, ","24, "
"328765","flea market","2017-12-02T08:00:00.000","2017-12-02T19:00:00.000","Street Activity Permit Office","Sidewalk Sale","Manhattan"," BLEECKER STREET between CARMINE STREET and LEROY STREET","South","Partial Sidewalk Closure ","2, ","6, "
"358887","Athletic Event Non Sports ","2017-11-10T09:30:00.000","2017-11-10T13:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Lawn North of Levin Playground ",,"N/A","64, ","22, "
"376143","Walker Park Afterschool","2017-11-20T11:00:00.000","2017-11-20T19:00:00.000","Parks Department","Special Event","Staten Island","Walker Park: Walker Park - Whole Park ",,"N/A","1, ","120, "
"324814","Model Helicopter Flying","2017-11-09T08:00:00.000","2017-11-09T19:00:00.000","Parks Department","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field ",,"N/A","13, ","60, "
"378688","Procession Lord Of the Mericals","2017-11-12T15:00:00.000","2017-11-12T19:00:00.000","Police Department","Parade","Bronx","3025 GRAND CONCOURSE, GRAND CONCOURSE between EAST  202 STREET and EAST  198 STREET,  GRAND CONCOURSE between EAST  198 STREET and EAST  202 STREET, 3025 GRAND CONCOURSE",,"Full Street Closure ","7, ","52, "
"369850","Lawn Maintenance","2017-11-27T00:00:00.000","2017-11-27T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Center Lawn ",,"N/A","5, ","13, "
"369850","Lawn Maintenance","2017-11-16T00:00:00.000","2017-11-16T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Center Lawn ",,"N/A","5, ","13, "
"376356","Billy Johnson Playground Lawn reconstruction","2017-12-04T00:00:00.000","2017-12-04T23:00:00.000","Parks Department","Construction","Manhattan","Central Park: Johnson Playground Lawns ",,"N/A","64, ","22, "
"376356","Billy Johnson Playground Lawn reconstruction","2017-12-05T00:00:00.000","2017-12-05T23:00:00.000","Parks Department","Construction","Manhattan","Central Park: Johnson Playground Lawns ",,"N/A","64, ","22, "
"334661","GallopNYC Therapeutic Horsemanship at Bowling Green","2017-11-16T09:00:00.000","2017-11-16T16:00:00.000","Parks Department","Special Event","Brooklyn","Parade Ground: Bowling Green Lawn ",,"N/A","14, ","70, "
"327836","Celebration","2017-11-18T15:00:00.000","2017-11-18T17:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Ladies' Pavilion ",,"N/A","64, ","22, "
"377729","Athletic Event Non Sports ","2017-11-11T09:00:00.000","2017-11-11T12:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Mineral Springs ",,"N/A","64, ","22, "
"368421","Big Apple Circus","2017-11-24T19:00:00.000","2017-11-24T20:00:00.000","Parks Department","Special Event","Manhattan","Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",,"N/A","7, ","20, "
"369858","Lawn Maintenance","2017-11-21T00:00:00.000","2017-11-21T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"376700","OCTOBER SYNTHETIC TURF CARE","2017-12-04T06:00:00.000","2017-12-04T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"317955","57 Street Greenmarket Wednesday  Saturday","2017-11-11T08:00:00.000","2017-11-11T18:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," 10 AVENUE between WEST   57 STREET and WEST   58 STREET","East","Sidewalk and Curb Lane Closure ","4, ","18, "
"375840","Winter Village at Bryant Park","2017-11-20T00:00:00.000","2017-11-20T23:59:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"369429","Ai WeiWei Installation","2017-11-16T01:00:00.000","2017-11-16T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"381184","E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018","2017-11-30T00:00:00.000","2017-11-30T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 72nd Street Playground Lawns ",,"N/A","8, ","19, "
"320630","Super Soccer Stars North PPP Fall2017","2017-11-22T09:00:00.000","2017-11-22T17:45:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Nellie's Lawn ",,"N/A","55, ","78, "
"335206","Juggling","2017-11-20T12:00:00.000","2017-11-20T13:00:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"369890","Broadway Bites by Urbanspace","2017-11-10T00:00:00.000","2017-11-10T23:59:00.000","Parks Department","Special Event","Manhattan","Greeley Square Park: Greeley Square Park ",,"N/A","5, ","14, "
"358771","Staten Island Athletic Club Fun Run","2017-11-18T09:00:00.000","2017-11-18T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"363387","Crab Apple Grove LAWN CLOSURE","2017-11-22T00:00:00.000","2017-11-22T23:59:00.000","Parks Department","Construction","Manhattan","Riverside Park: Crab Apple Grove-RSP ",,"N/A","7, ","24, "
"320462","Athletic Event Non Sports ","2017-11-17T13:30:00.000","2017-11-17T17:30:00.000","Parks Department","Special Event","Manhattan","Central Park: North Reservoir Landscape A ",,"N/A","64, ","22, "
"374769","Miscellaneous","2017-11-24T07:00:00.000","2017-11-24T23:59:00.000","Parks Department","Construction","Manhattan","East River Park: Soccer-01 ,East River Park: Track-01 ",,"N/A","03, ","9, "
"392550","Celebration","2018-02-15T13:00:00.000","2018-02-15T14:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Wagner Cove ,Central Park: Cherry Hill ",,"N/A","64, ","22, "
"369858","Lawn Maintenance","2018-02-17T00:00:00.000","2018-02-17T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"369858","Lawn Maintenance","2018-02-21T00:00:00.000","2018-02-21T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"376700","OCTOBER SYNTHETIC TURF CARE","2017-11-25T06:00:00.000","2017-11-25T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"324814","Model Helicopter Flying","2017-11-17T08:00:00.000","2017-11-17T19:00:00.000","Parks Department","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field ",,"N/A","13, ","60, "
"381180","Cedar Hill Winter Closure until April 7, 2018","2017-12-03T00:00:00.000","2017-12-03T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Cedar Hill ",,"N/A","64, ","22, "
"360411","Celebration","2017-11-12T10:00:00.000","2017-11-12T12:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Cop Cot ",,"N/A","64, ","22, "
"317527","Miscellaneous","2017-11-09T08:00:00.000","2017-11-09T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"379046","Union Square Holiday market","2017-11-22T00:00:00.000","2017-11-22T23:59:00.000","Parks Department","Special Event","Manhattan","Union Square Park: South Plaza ",,"N/A","5, ","13, "
"328756","Celebration","2017-12-05T13:00:00.000","2017-12-05T15:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Bow Bridge ",,"N/A","64, ","22, "
"375193","Build a Wigwam","2017-11-15T09:00:00.000","2017-11-15T14:00:00.000","Parks Department","Special Event","Brooklyn","Dimattina Playground: Dimattina Ballfield ",,"N/A","6, ","76, "
"369846","Lawn Maintenance","2017-11-14T00:00:00.000","2017-11-14T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Farragut Lawn ",,"N/A","5, ","13, "
"368421","Big Apple Circus","2017-12-04T19:00:00.000","2017-12-04T20:00:00.000","Parks Department","Special Event","Manhattan","Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",,"N/A","7, ","20, "
"378221","Genital cutting awareness month","2017-11-11T12:00:00.000","2017-11-11T19:45:00.000","Street Activity Permit Office","Plaza Event","Manhattan","Union Square Plaza: Union Square Plaza Broadway between E 17 Street and E 18 Street","Full","Pedestrian Plaza ","5, ","13, "
"335783","October, November December model aircraft flying","2017-11-26T09:00:00.000","2017-11-26T20:00:00.000","Parks Department","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field ",,"N/A","2, ","122, "
"330659","West Dalehead Arch Landscape Restoration","2017-11-12T00:00:00.000","2017-11-12T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"380189","Twitter","2017-11-09T07:00:00.000","2017-11-09T18:00:00.000","Street Activity Permit Office","Street Event","Manhattan"," HUDSON STREET between KING STREET and WEST HOUSTON STREET","West","Sidewalk and Curb Lane Closure ","2, ","1, "
"376356","Billy Johnson Playground Lawn reconstruction","2017-11-17T00:00:00.000","2017-11-17T23:00:00.000","Parks Department","Construction","Manhattan","Central Park: Johnson Playground Lawns ",,"N/A","64, ","22, "
"332096","Mobile Medical Unit","2017-03-23T13:00:00.000","2017-11-16T17:00:00.000","Street Activity Permit Office","Street Event","Bronx","1749 GRAND CONCOURSE between EAST MT EDEN AVENUE and EAST  175 STREET","West","Curb Lane Only","4, 5, ","44, 46, "
"374769","Miscellaneous","2017-11-20T07:00:00.000","2017-11-20T23:59:00.000","Parks Department","Construction","Manhattan","East River Park: Soccer-01 ,East River Park: Track-01 ",,"N/A","03, ","9, "
"324814","Model Helicopter Flying","2017-11-08T08:00:00.000","2017-11-08T19:00:00.000","Parks Department","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field ",,"N/A","13, ","60, "
"380151","Willie McCabe Memorial Run","2017-11-18T13:00:00.000","2017-11-18T16:00:00.000","Parks Department","Special Event","Brooklyn","Owl's Head Park: Lawn Area Lookout Hill ",,"N/A","10, ","68, "
"317757","Miscellaneous","2017-11-25T00:00:00.000","2017-11-25T23:59:00.000","Parks Department","Special Event","Manhattan","St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,"N/A","9, ","26, "
"317950","Ft Washington Greenmarket Tuesday","2017-11-14T08:00:00.000","2017-11-14T18:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET","West","Sidewalk and Curb Lane Closure ","12, ","33, "
"380143","Historic New York: Native Americans","2017-11-18T13:00:00.000","2017-11-18T15:00:00.000","Parks Department","Special Event","Bronx","Van Cortlandt Park: Nature Center Garden   ",,"N/A","26, ","50, "
"379289","Fossil Private Event at Mailroom: 110 Wall St NYC 10005","2017-11-09T18:00:00.000","2017-11-09T22:00:00.000","Street Activity Permit Office","Production Event","Manhattan"," FRONT STREET between WALL STREET and PINE STREET","East","Curb Lane Only","1, ","1, "
"381181","Dairy Lawn Winter Closure until April 7, 2018","2017-11-25T00:00:00.000","2017-11-25T23:59:00.000","Parks Department","Special Event","Manhattan","Central Park: Dairy Lawn ",,"N/A","64, ","22, "
"320618","Athletic Event Non Sports ","2017-11-25T07:30:00.000","2017-11-25T08:30:00.000","Parks Department","Special Event","Manhattan","Fort Tryon Park: Margaret Corbin Circle ,Fort Tryon Park: Heather Garden ,Fort Tryon Park: Fort Tryon Park ",,"N/A","12, ","34, "
"321757","Lower East Side Youthmarket","2017-12-07T08:00:00.000","2017-12-07T16:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," GRAND STREET between PITT STREET and WILLETT STREET","North","Partial Sidewalk Closure ","3, ","7, "
"374191","NYRR Open Run - Flushing Meadows Corona Park","2017-11-16T19:00:00.000","2017-11-16T20:00:00.000","Parks Department","Special Event","Queens","Flushing Meadows Corona Park: Zoo Large Event Area ",,"N/A","81, ","110, "
"375826","Latinas In Motion Turkey Trot","2017-11-18T08:00:00.000","2017-11-18T11:00:00.000","Parks Department","Special Event","Bronx","Soundview Park: Soundview Park ",,"N/A","9, ","43, "
"347757","restoration project","2017-11-20T00:00:00.000","2017-11-20T23:30:00.000","Parks Department","Special Event","Manhattan","Morningside Park: West 114th St Picnic Area ",,"N/A","9, ","26, "
"317955","57 Street Greenmarket Wednesday  Saturday","2017-11-08T08:00:00.000","2017-11-08T18:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," 10 AVENUE between WEST   57 STREET and WEST   58 STREET","East","Sidewalk and Curb Lane Closure ","4, ","18, "
"334270","Celebration","2017-11-17T13:30:00.000","2017-11-17T15:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Cop Cot ",,"N/A","64, ","22, "
"419133","Party ","2018-06-10T11:00:00.000","2018-06-10T17:00:00.000","Parks Department","Special Event","Queens","Juniper Valley Park: Picnic Area 04 ",,"N/A","5, ","104, "
"379046","Union Square Holiday market","2017-11-27T00:00:00.000","2017-11-27T23:59:00.000","Parks Department","Special Event","Manhattan","Union Square Park: South Plaza ",,"N/A","5, ","13, "
"318106","Old Cathedral Outdoor Market","2017-12-08T10:00:00.000","2017-12-08T19:00:00.000","Street Activity Permit Office","Sidewalk Sale","Manhattan"," PRINCE STREET between MOTT STREET and MULBERRY STREET","North","Sidewalk and Street Closure ","2, ","5, "
"318106","Old Cathedral Outdoor Market","2017-11-11T10:00:00.000","2017-11-11T19:00:00.000","Street Activity Permit Office","Sidewalk Sale","Manhattan"," PRINCE STREET between MOTT STREET and MULBERRY STREET","North","Sidewalk and Street Closure ","2, ","5, "
"369429","Ai WeiWei Installation","2017-11-10T01:00:00.000","2017-11-10T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"375524","Great Hill Winter Closure","2017-11-29T00:00:00.000","2017-11-29T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"363387","Crab Apple Grove LAWN CLOSURE","2017-11-14T00:00:00.000","2017-11-14T23:59:00.000","Parks Department","Construction","Manhattan","Riverside Park: Crab Apple Grove-RSP ",,"N/A","7, ","24, "
"374836","Celebration","2017-11-27T14:00:00.000","2017-11-27T16:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Wagner Cove ,Central Park: Cherry Hill ",,"N/A","64, ","22, "
"381152","Dana Ctr Lawn Winter Closure until May 1, 2018","2017-12-05T00:00:00.000","2017-12-05T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Dana Discovery Center Lawn ",,"N/A","64, ","22, "
"314103","97 Street Greenmarket Friday","2017-11-22T08:00:00.000","2017-11-22T16:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE","North","Sidewalk and Curb Lane Closure ","7, ","24, "
"381179","Pilgrim Hill Winter Closure until April 7, 2018","2017-11-27T00:00:00.000","2017-11-27T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Pilgrim Hill ",,"N/A","64, ","22, "
"364146","Miscellaneous","2017-11-15T08:00:00.000","2017-11-15T18:00:00.000","Parks Department","Construction","Manhattan","Central Park: North Meadow-Soccer-01 ,Central Park: North Meadow-Soccer-02 ,Central Park: North Meadow-Soccer-03 ,Central Park: North Meadow-Soccer-04 ,Central Park: North Meadow-Soccer-05 ,Central Park: North Meadow-Soccer-06 ,Morningside Park: Softball-01 ,Morningside Park: Softball-02 ",,"N/A","09, 64, ","22, 26, "
"324826","Thursday Corps","2017-11-16T10:00:00.000","2017-11-16T14:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Lincoln Road Lawns ",,"N/A","55, ","78, "
"358956","CHSAA Cross Country Meets 2017","2017-11-18T13:00:00.000","2017-11-18T15:00:00.000","Parks Department","Special Event","Bronx","Van Cortlandt Park: Parade Ground East ",,"N/A","26, ","50, "
"369856","Lawn Maintenance","2017-12-01T00:00:00.000","2017-12-01T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"334772","Hamilton Heights Green Youth Market","2017-11-17T10:00:00.000","2017-11-17T19:00:00.000","Parks Department","Special Event","Manhattan","Johnny Hartman Square: Johnny Hartman Square ",,"N/A","9, ","30, "
