"mailed_date","boro","block","lot","ease","address_1","address_2","address_3","city_state_zip","country","tax_class","bld_class","original_market_value","original_assessed_value","original_exemption","original_transitional_assessed_value","original_transitional_exemption","original_taxable_value","revised_market_value","revised_assessed_value","revised_exemption","revised_transitional_assessed_value","revised_transitional_exemption","revised_taxable_value","rc_1","rc2","rc3","rc4","rc5","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"2016-03-18T00:00:00.000","1","142","1120",,,"200       CHAMBERS ST","APT 18A","NEW YORK             NY 10007-1347",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1121",,,"200       CHAMBERS ST",,"NEW YORK             NY 10007-1131",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1122",,,"200       CHAMBERS ST","APT 20A","NEW YORK             NY 10007-1348",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1123",,,"200       CHAMBERS ST","APT 21A","NEW YORK             NY 10007-1348",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1124",,,"200       CHAMBERS ST","APT 22A","NEW YORK             NY 10007-1349",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1125",,,"200       CHAMBERS ST","APT 23A","NEW YORK             NY 10007-1349",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1126",,,"200       CHAMBERS ST","APT 24A","NEW YORK             NY 10007-1349",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1127",,,"200       CHAMBERS ST","APT 25A","NEW YORK             NY 10007-1349",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1128",,,"200       CHAMBERS ST","APT 26A","NEW YORK             NY 10007-1350",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1129",,,"200       CHAMBERS ST","APT 27A","NEW YORK             NY 10007-1350",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","1006","1009",,,"361928",,"SAN JUAN             PR 00936-1928",,"2","R4","183150","82418","0","63162","0","63162","183150","82418","0","62285","0","62285","E1",,,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","142","1131",,,"200       CHAMBERS ST","APT 29A","NEW YORK             NY 10007-1350",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1132",,,"200       CHAMBERS ST","UNIT PHA","NEW YORK             NY 10007-1131",,"2","R4","644209","289894","52511","254010","45334","208676","644209","289894","52511","250631","44658","205973","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1133",,,"200       CHAMBERS STREET UNIT",,"NEW YORK             NY 10007",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1134",,,"200       CHAMBERS ST",,"NEW YORK             NY 10007-1131",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1135",,,"200       CHAMBERS STREET","4B/C","NEW YORK             NY 10007",,"2","R4","817699","367965","66652","322415","57542","264873","817699","367965","66652","318126","56684","261442","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1136",,,"200       CHAMBERS ST","APT 5B","NEW YORK             NY 10007-1341",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1137",,,"200       CHAMBERS STREET6B","UNIT 6B","NEW YORK             NY 10007",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1138",,,"200       CHAMBERS ST","APT 7B","NEW YORK             NY 10007-1343",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1139",,,"179       GRAND ST","APT 4A","NEW YORK             NY 10013-3778",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10013","40.719468","-73.997749","2","1","41","1003071","1002367501","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1140",,,"200       CHAMBERS ST","APT 9B","NEW YORK             NY 10007-1344",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1141",,,"200       CHAMBERS ST","APT 10B","NEW YORK             NY 10007-1345",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1142",,,"200       CHAMBERS ST","APT 11B","NEW YORK             NY 10007-1345",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1143",,,"200       CHAMBERS ST","APT 12B","NEW YORK             NY 10007-1345",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1144",,,"200       CHAMBERS ST","APT 14B","NEW YORK             NY 10007-1346",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1145",,,"200       CHAMBERS ST","APT 15B","NEW YORK             NY 10007-1346",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1146",,,"200       CHAMBERS ST","APT 16B","NEW YORK             NY 10007-1346",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1147",,,"200       CHAMBERS ST","APT 17A","NEW YORK             NY 10007-1347",,"2","R4","368692","165911","30052","145373","25945","119428","292651","131693","23209","113858","19642","94216","P","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1148",,,"200       CHAMBERS ST","APT 18B","NEW YORK             NY 10007-1347",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1149",,"YUNQ FAN","51        NICOLE LOOP",,"STATEN ISLAND        NY 10301-4634",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","142","1150",,,"395       S END AVE","APT 16H","NEW YORK             NY 10280-1030",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10280","40.711414","-74.01586","1","1","31704","1083377","1000160100","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","142","1151",,,"200       CHAMBERS ST","APT 21B","NEW YORK             NY 10007-1348",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1152",,,"200       CHAMBERS ST","APT 22B","NEW YORK             NY 10007-1349",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1153",,,"200       CHAMBERS ST","APT 23B","NEW YORK             NY 10007-1349",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1154",,,"13801     VENTURA BLVD",,"SHERMAN OAKS         CA 91423-3603",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","142","1155",,,"4031      TIMBER OAK TRL",,"FAIRFAX              VA 22033-6225",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","142","1156",,,"200       CHAMBERS ST","APT 26B","NEW YORK             NY 10007-1350",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1157",,,"200       CHAMBERS ST","APT 27A","NEW YORK             NY 10007-1350",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1159",,,"2         RIVER TER","APT 14J","NEW YORK             NY 10282-1252",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10282","40.715539","-74.016644","1","1","31703","1087518","1000167516","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","1231","1264",,,"2524      MERCEDES DR",,"FORT LAUDERDALE      FL 33316-2326",,"2","R4","368080","165636","0","137551","0","137551","368080","165636","0","133924","0","133924","E1",,,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","142","1160",,,"200       CHAMBERS STREET","PHB","NEW YORK             NY 10007",,"2","R4","368692","165911","30052","145373","25945","119428","368692","165911","30052","143439","25558","117881","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1161",,,"200       CHAMBERS ST","APT 2C","NEW YORK             NY 10007-1186",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1162",,,"200       CHAMBERS ST","APT 3C","NEW YORK             NY 10007-1196",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1163",,,"200       CHAMBERS ST","APT 5C","NEW YORK             NY 10007-1341",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1164",,,"200       CHAMBERS ST","APT 6C","NEW YORK             NY 10007-1342",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1165",,,"200       CHAMBERS ST","APT 7C","NEW YORK             NY 10007-1343",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1166",,,"200       CHAMBERS ST","APT 8C","NEW YORK             NY 10007-1344",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10007","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy"
"2016-03-18T00:00:00.000","1","142","1167",,,"825       3RD AVE","RM 3315","NEW YORK             NY 10022-7576",,"2","R4","448981","202041","36597","177031","31595","145436","448981","202041","36597","174676","31124","143552","E1","X",,,,"MANHATTAN","10022","40.755733","-73.970171","6","4","98","1081185","1013240001","Turtle Bay-East Midtown"
