"borough","block","lot","address","zip_code","final_18_19_actual_av","tax_class","bldg_class","rpie_year","status","x_coordinate","ycoordinate","latitude","longitude","community_district","city_council_district","census_tract","bin","bbl","nta"
"Manhattan","769","8","257 WEST 19 STREET","10011","871200","4","L9","2017","Nonfiler","984529","209720","40.74231","-73.998993","104","1","87","1080513","1007690008","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","770","54","224 WEST 21 STREET","10011","1984950","2","C1","2017","Nonfiler","984928","210049","40.743213","-73.997553","104","1","87","1014045","1007700054","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","771","6","228 8 AVENUE","10011","2446200","2","C7","2017","Nonfiler","984490","210476","40.744385","-73.999134","104","1","87","1014062","1007710006","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","772","80","266 WEST 23 STREET","10011","890672","2A","S9","2017","Nonfiler","984966","210640","40.744835","-73.997416","104","1","91","1014138","1007720080","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","772","83","250 8 AVENUE","10011","1516050","4","K4","2017","Nonfiler","984624","210719","40.745052","-73.99865","104","1","91","1014140","1007720083","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","774","83","294 8 AVENUE","10001","1005750","4","O5","2017","Nonfiler","984901","211221","40.74643","-73.997651","104","1","91","1014188","1007740083","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","776","1101","237 WEST 26 STREET  #1","10001","217206","2C","R8","2017","Nonfiler","985521","211247","40.746501","-73.995413","105","1","95","1087622","1007767502","Midtown-Midtown South"
"Manhattan","779","5","390 8 AVENUE","10001","864450","4","K5","2017","Nonfiler","985493","212288","40.749358","-73.995514","105","1","95","1014278","1007790005","Midtown-Midtown South"
"Manhattan","779","1101","215 WEST 29 STREET  #1 FL","10001","278287","2C","R8","2017","Nonfiler","986020","211852","40.748161","-73.993612","105","1","95","1068158","1007797502","Midtown-Midtown South"
"Manhattan","785","23","233 WEST 35 STREET","10001","9090900","4","H2","2017","Nonfiler","986687","213294","40.752119","-73.991204","105","1","109","1014426","1007850023","Midtown-Midtown South"
"Manhattan","786","29","225 WEST 36 STREET","10018","1188000","4","L8","2017","Nonfiler","986855","213495","40.752671","-73.990598","105","1","109","1014442","1007860029","Midtown-Midtown South"
"Manhattan","786","31","223 WEST 36 STREET","10018","410850","4","K4","2017","Nonfiler","986866","213489","40.752654","-73.990558","105","1","109","1014443","1007860031","Midtown-Midtown South"
"Manhattan","788","8","584 8 AVENUE","10018","3387150","4","L1","2017","Nonfiler","986634","214349","40.755015","-73.991395","105","1","113","1014472","1007880008","Midtown-Midtown South"
"Manhattan","789","1","600 8 AVENUE","10018","4640850","4","L1","2017","Nonfiler","986715","214496","40.755418","-73.991103","105","1","113","1014493","1007890001","Midtown-Midtown South"
"Manhattan","790","15","137 WEST 14 STREET","10011","1058400","4","K4","2017","Nonfiler","984806","208096","40.737852","-73.997994","104","1","81","1014521","1007900015","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","791","1102","126 WEST 16 STREET  #    2","10011","1117984","2","RR","2017","Nonfiler",,,,,,,,,,
"Manhattan","792","20","125 WEST 16 STREET","10011","3122100","2","D6","2017","Nonfiler","985142","208543","40.739079","-73.996781","104","1","81","1014575","1007920020","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","793","31","107 WEST 17 STREET","10011","395550","4","L9","2017","Nonfiler","985362","208699","40.739507","-73.995987","104","1","81","1014656","1007930031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","794","1355","155 WEST 18 STREET  #CU A","10011","1192120","4","R5","2017","Nonfiler",,,,,,,,,,
"Manhattan","794","1356","155 WEST 18 STREET  #CU B","10011","745580","4","R5","2017","Nonfiler",,,,,,,,,,
"Manhattan","795","67","148 WEST 20 STREET","10011","2359800","4","G1","2017","Nonfiler","985478","209466","40.741613","-73.995569","104","1","87","1014739","1007950067","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","796","1351","655 AVENUE OF THE AMERICAS  #CA","10010","130106","4","RK","2017","Nonfiler","985885","209292","40.741135","-73.9941","104","1","87","1087522","1007967504","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","797","1","169 WEST 21 STREET","10011","1043100","4","K4","2017","Nonfiler","985486","209748","40.742387","-73.99554","104","1","87","1080584","1007970001","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","799","11","159 WEST 23 STREET","10011","743400","4","L8","2017","Nonfiler","985801","210186","40.743589","-73.994403","104","1","91","1014947","1007990011","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","799","24","131 WEST 23 STREET","10011","7076250","4","H3","2017","Nonfiler","985959","210099","40.74335","-73.993833","104","1","91","1014950","1007990024","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","799","70","7 AVENUE","10011","566100","4","G6","2017","Nonfiler",,,,,,,,,,
"Manhattan","800","79","257 7 AVENUE","10001","929700","4","K4","2017","Nonfiler","985686","210779","40.745216","-73.994818","104","1","91","1014999","1008000079","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","800","1202","141 WEST 24 STREET  #COM-2","10011","230935","2C","R8","2017","Nonfiler","986037","210371","40.744097","-73.993551","104","1","91","1014976","1008007503","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","800","1204","141 WEST 24 STREET  #COM-4","10011","258921","2C","R8","2017","Nonfiler","986037","210371","40.744097","-73.993551","104","1","91","1014976","1008007503","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","800","1301","101 WEST 24 STREET  #CU","10011","5335650","4","RK","2017","Nonfiler","986262","210247","40.743756","-73.992739","104","1","91","1087767","1008007504","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","801","11","151 WEST 25 STREET","10001","7920000","4","L1","2017","Nonfiler","986106","210628","40.744802","-73.993302","104","1","91","1015002","1008010011","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","801","41","765 AVENUE OF THE AMERICAS","10010","1394100","4","K1","2017","Nonfiler","986568","210526","40.744522","-73.991635","104","1","91","1015016","1008010041","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","801","1127","146 WEST 26 STREET  #STOR1","10001","689602","4","RK","2017","Nonfiler","986250","210835","40.74537","-73.992782","104","1","91","1015027","1008017502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","802","4","289 7 AVENUE","10001","1315800","4","K4","2017","Nonfiler","985894","211157","40.746254","-73.994067","105","1","95","1015031","1008020004","Midtown-Midtown South"
"Manhattan","803","1002","315 7 AVENUE  #COM2","10001","912159","4","RK","2017","Nonfiler","986063","211460","40.747086","-73.993457","105","1","95","1015096","1008037501","Midtown-Midtown South"
"Manhattan","809","3","425 7 AVENUE","10001","1757700","4","K4","2017","Nonfiler","986770","212736","40.750588","-73.990905","105","1","101","1015193","1008090003","Midtown-Midtown South"
"Manhattan","809","4","427 7 AVENUE","10001","1516500","4","K4","2017","Nonfiler","986779","212751","40.750629","-73.990872","105","1","101","1087308","1008090004","Midtown-Midtown South"
"Manhattan","809","1040","131 WEST 33 STREET  #6A","10001","1212801","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1045","131 WEST 33 STREET  #7A","10001","1212801","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1046","131 WEST 33 STREET  #8A","10001","494267","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1057","131 WEST 33 STREET  #10A","10001","134864","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1058","131 WEST 33 STREET  #10B","10001","69050","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1060","131 WEST 33 STREET  #10D","10001","241042","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1061","131 WEST 33 STREET  #10E","10001","344382","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","809","1071","131 WEST 33 STREET  #12E","10001","118433","4","RB","2017","Nonfiler","987221","212365","40.749569","-73.989277","105","1","101","1015198","1008097501","Midtown-Midtown South"
"Manhattan","811","16","131 WEST 35 STREET","10001","8456850","4","L1","2017","Nonfiler","987420","212886","40.750999","-73.988559","105","1","109","1015225","1008110016","Midtown-Midtown South"
"Manhattan","813","39","1017 AVENUE OF THE AMERICAS","10018","2283750","4","K2","2017","Nonfiler","988114","213318","40.752185","-73.986054","105","1","109","1015259","1008130039","Midtown-Midtown South"
"Manhattan","814","1003","100 WEST 39 STREET  #RETL","10018","4212450","4","RK","2017","Nonfiler","988203","213626","40.75303","-73.985732","105","1","113","1015272","1008147501","Midtown-Midtown South"
"Manhattan","819","30","13 WEST 17 STREET","10011","895064","2A","S9","2017","Nonfiler","986196","208239","40.738245","-73.992978","105","1","54","1015417","1008190030","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","819","31","11 WEST 17 STREET","10011","1602450","2","D7","2017","Nonfiler","986209","208232","40.738225","-73.992931","105","1","54","1015418","1008190031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","819","1003","12 WEST 18 STREET  #2E","10011","233768","4","RB","2017","Nonfiler","986323","208442","40.738802","-73.992519","105","1","54","1015429","1008197501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","819","1202","63 WEST 17 STREET  #FALTY","10011","1232978","4","RA","2017","Nonfiler","985877","208414","40.738725","-73.994129","105","1","54","1015407","1008197502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","821","13","49 WEST 19 STREET","10011","705150","4","L9","2017","Nonfiler","986202","208792","40.739763","-73.992956","105","1","54","1015464","1008210013","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","821","33","9 WEST 19 STREET","10011","1038600","4","O5","2017","Nonfiler","986457","208651","40.739375","-73.992036","105","1","54","1015473","1008210033","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","822","23","17 WEST 20 STREET","10011","1577250","4","L8","2017","Nonfiler","986525","208893","40.74004","-73.99179","105","1","54","1015493","1008220023","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","892","1004","150 EAST 37 STREET  #OF. D","10016","165578","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","823","1201","31 WEST 21 STREET  #COM","10010","1957950","4","RK","2017","Nonfiler","986555","209157","40.740764","-73.991682","105","1","58","1015528","1008237503","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","824","48","16 WEST 23 STREET","10010","1871100","4","O5","2017","Nonfiler","986912","209565","40.741884","-73.990394","105","1","58","1015569","1008240048","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","824","52","24 WEST 23 STREET","10010","2239650","4","O5","2017","Nonfiler","986860","209594","40.741964","-73.990581","105","1","58","1015573","1008240052","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","824","1002","186 5 AVENUE  #CU-2","10010","572850","4","RB","2017","Nonfiler","987029","209439","40.741538","-73.989971","105","1","58","1015566","1008247501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","826","28","17 WEST 24 STREET","10010","674100","4","L9","2017","Nonfiler","987008","209831","40.742614","-73.990047","105","1","58","1015599","1008260028","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","827","1049","212 5 AVENUE  #COMM2","10010","283706","4","RK","2017","Nonfiler","987475","210056","40.743232","-73.988362","105","1","58","1015624","1008277501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","828","19","23 WEST 26 STREET","10010","738000","4","O2","2017","Nonfiler","987122","210360","40.744066","-73.989635","105","1","58","1015640","1008280019","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","829","45","6 WEST 28 STREET","10001","1130400","4","O5","2017","Nonfiler","987640","210653","40.74487","-73.987766","105","1","58","1015693","1008290045","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","829","46","8 WEST 28 STREET","10001","609750","4","L8","2017","Nonfiler","987605","210672","40.744922","-73.987892","105","1","58","1015694","1008290046","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","829","55","1177 BROADWAY","10001","1597500","4","K4","2017","Nonfiler","987357","210711","40.745029","-73.988787","105","1","58","1015696","1008290055","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","829","63","34 WEST 28 STREET","10001","1465200","4","O2","2017","Nonfiler","987235","210878","40.745488","-73.989227","105","1","58","1015702","1008290063","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","830","80","828 AVENUE OF THE AMERICAS","10001","717300","4","K4","2017","Nonfiler","986960","211222","40.746432","-73.99022","105","1","76","1015748","1008300080","Midtown-Midtown South"
"Manhattan","831","6","49 WEST 29 STREET","10001","588600","4","K1","2017","Nonfiler","987269","211160","40.746262","-73.989105","105","1","76","1015753","1008310006","Midtown-Midtown South"
"Manhattan","831","26","13 WEST 29 STREET","10001","1255950","2","C7","2017","Nonfiler","987668","210939","40.745655","-73.987665","105","1","76","1015760","1008310026","Midtown-Midtown South"
"Manhattan","832","43","290 5 AVENUE","10001","1784700","4","O5","2017","Nonfiler","988079","211150","40.746234","-73.986181","105","1","76","1015787","1008320043","Midtown-Midtown South"
"Manhattan","832","77","56 WEST 31 STREET","10001","936900","4","K4","2017","Nonfiler","987426","211656","40.747623","-73.988538","105","1","76","1015798","1008320077","Midtown-Midtown South"
"Manhattan","833","10","1263 BROADWAY","10001","2919150","4","K4","2017","Nonfiler","987506","211770","40.747936","-73.988249","105","1","76","1015804","1008330010","Midtown-Midtown South"
"Manhattan","833","40","304 5 AVENUE","10001","3124800","4","O6","2017","Nonfiler","988179","211330","40.746728","-73.98582","105","1","76","1088687","1008330040","Midtown-Midtown South"
"Manhattan","834","11","1260 BROADWAY","10001","39918150","4","H2","2017","Nonfiler","987535","211939","40.7484","-73.988144","105","1","76","1083630","1008340011","Midtown-Midtown South"
"Manhattan","834","1017","18 WEST 33 STREET  #1802","10001","217492","4","RB","2017","Nonfiler","988157","211837","40.74812","-73.985899","105","1","76","1083632","1008340057","Midtown-Midtown South"
"Manhattan","836","1002","15 WEST 34 STREET  #1","10001","908936","4","RB","2017","Nonfiler","988237","212117","40.748888","-73.985611","105","1","76","1015874","1008367501","Midtown-Midtown South"
"Manhattan","836","1003","15 WEST 34 STREET  #2","10001","908936","4","RB","2017","Nonfiler","988237","212117","40.748888","-73.985611","105","1","76","1015874","1008367501","Midtown-Midtown South"
"Manhattan","836","1004","15 WEST 34 STREET  #3","10001","908936","4","RB","2017","Nonfiler","988237","212117","40.748888","-73.985611","105","1","76","1015874","1008367501","Midtown-Midtown South"
"Manhattan","836","1006","15 WEST 34 STREET  #5","10001","908936","4","RB","2017","Nonfiler","988237","212117","40.748888","-73.985611","105","1","76","1015874","1008367501","Midtown-Midtown South"
