"fiscal_year","ats_system_code","location_code","location_name","beds_number","managed_by_name","location_type_description","location_category_description","grades_text","grades_final_text","open_date","status_descriptions","primary_building_code","primary_address_line_1","state_code","x_coordinate","y_coordinate","community_district","council_district","census_tract","borough_block_lot","nta","nta_name","principal_name","principal_title","principal_phone_number","fax_number","geographical_district_code","admin_district_location_code","administrative_district_name","community_school_sup_name","field_support_center_name","field_support_center_leader_name","school_support_team_name","school_support_team_leader_name","highschool_network_location_code","highschool_network_name","highschool_network_superintendent","location_1"
"2018","20K069      ","K069","P.S. 69 Vincent D. Grippo School","332000010069","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","2002-07-01T00:00:00.000","Open","K069","6302 9TH AVENUE","NY","981543","169674","310","38","12000","3057350032","BK34","Sunset Park East                                                           ","JAYNEMARIE CAPETANAKIS","PRINCIPAL","718-630-3899","718-630-3894","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","6302 9TH AVENUE
BROOKLYN, NY 11220
(40.632392, -74.009752)"
"2018","20K102      ","K102","P.S. 102 The Bayview","332000010102","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1900-07-01T00:00:00.000","Open","K102","211 72 STREET","NY","976268","170377","310","43","6800","3058900001","BK31","Bay Ridge                                                                  ","Cornelia Sichenze","PRINCIPAL","718-748-7404","718-836-9265","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","211 72 STREET
BROOKLYN, NY 11209
(40.634318, -74.028758)"
"2018","20K104      ","K104","P.S./I.S. 104 The Fort Hamilton School","332000010104","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08","1907-07-01T00:00:00.000","Open","K104","9115 5 AVENUE","NY","976340","164460","310","43","16000","3060880001","BK31","Bay Ridge                                                                  ","MARIE DIBELLA","PRINCIPAL","718-836-4630","718-836-9412","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","9115 5 AVENUE
BROOKLYN, NY 11209
(40.618077, -74.028492)"
"2018","20K105      ","K105","P.S. 105 The Blythebourne","332000010105","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1926-07-01T00:00:00.000","Open","K105","1031 59 STREET","NY","983241","170012","312","38","21400","3057020001","BK88","Borough Park                                                               ","JOHANNA CASTRONOVO","PRINCIPAL","718-438-3230","718-853-9633","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","1031 59 STREET
BROOKLYN, NY 11219
(40.63332, -74.003635)"
"2018","20K112      ","K112","P.S. 112 Lefferts Park","332000010112","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1905-07-01T00:00:00.000","Open","K112","7115 15 AVENUE","NY","984093","164947","311","43","19000","3061800001","BK28","Bensonhurst West                                                           ","LOUISE ALFANO","PRINCIPAL","718-232-0685","718-232-3609","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","7115 15 AVENUE
BROOKLYN, NY 11228
(40.619417, -74.000565)"
"2018","20K127      ","K127","P.S. 127 Mckinley Park","332000010127","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1900-07-01T00:00:00.000","Open","K127","7805 7 AVENUE","NY","979134","166503","310","43","20600","3059730001","BK30","Dyker Heights                                                              ","Agatha Alicandro","PRINCIPAL","718-833-2323","718-836-9427","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","7805 7 AVENUE
BROOKLYN, NY 11228
(40.623687, -74.018429)"
"2018","20K160      ","K160","P.S. 160 William T. Sampson","332000010160","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1909-07-01T00:00:00.000","Open","K160","5105 Fort Hamilton Parkway","NY","984515","171328","312","44","22000","3056530021","BK88","Borough Park                                                               ","MARGARET RUSSO","PRINCIPAL","718-438-0337","718-871-7920","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","5105 Fort Hamilton Parkway
BROOKLYN, NY 11219
(40.636932, -73.999045)"
"2018","20K164      ","K164","P.S. 164 Caesar Rodney","332000010164","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1910-07-01T00:00:00.000","Open","K164","4211 14 AVENUE","NY","988208","171390","312","44","23200","3056000001","BK88","Borough Park                                                               ","Erica Steinberg","PRINCIPAL","718-854-4100","718-853-9306","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","4211 14 AVENUE
BROOKLYN, NY 11219
(40.637101, -73.985739)"
"2018","20K170      ","K170","Ralph A. Fabrizio School","332000010170","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1915-07-01T00:00:00.000","Open","K170","619 72ND STREET","NY","979054","168939","310","43","13400","3058990001","BK31","Bay Ridge                                                                  ","ZHEN WU","PRINCIPAL","718-491-8400","718-491-8405","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","619 72ND STREET
BROOKLYN, NY 11209
(40.630373, -74.018719)"
"2018","20K176      ","K176","P.S. 176 Ovington","332000010176","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1914-07-01T00:00:00.000","Open","K176","1225 69 STREET","NY","982805","166921","310","43","19600","3057740001","BK30","Dyker Heights                                                              ","ELIZABETH CULKIN","PRINCIPAL","718-236-7755","718-331-9188","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","1225 69 STREET
BROOKLYN, NY 11219
(40.624835, -74.005205)"
"2018","20K179      ","K179","P.S. 179 Kensington","332000010179","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1915-07-01T00:00:00.000","Open","K179","202 AVENUE C","NY","990561","172493","312","39","48800","3053710001","BK41","Kensington-Ocean Parkway                                                   ","BERNEL CONNELLY THOMAS","Acting Principal","718-438-4010","718-871-7484","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","202 AVENUE C
BROOKLYN, NY 11218
(40.640127, -73.97726)"
"2018","20K180      ","K180","The SEEALL Academy","332000010180","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1925-07-01T00:00:00.000","Open","K180","5601 16 AVENUE","NY","987234","167511","312","44","47000","3054920001","BK88","Borough Park                                                               ","GARY WILLIAMS","PRINCIPAL","718-851-8070","718-853-9308","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","5601 16 AVENUE
BROOKLYN, NY 11204
(40.626454, -73.98925)"
"2018","20K185      ","K185","P.S. 185 Walter Kassenbrock","332000010185","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1921-07-01T00:00:00.000","Open","K185","8601 RIDGE BOULEVARD","NY","974970","166472","310","43","6000","3060430001","BK31","Bay Ridge                                                                  ","Rena Goudelias","PRINCIPAL","718-745-6610","718-836-9631","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","8601 RIDGE BOULEVARD
BROOKLYN, NY 11209
(40.623598, -74.033429)"
"2018","20K186      ","K186","P.S. 186 Dr. Irving A Gladstone","332000010186","DOE","General Academic","Elementary","0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1923-07-01T00:00:00.000","Open","K186","7601 19 AVENUE","NY","985844","161850","311","47","27400","3062390001","BK28","Bensonhurst West                                                           ","BAYAN CADOTTE","PRINCIPAL","718-236-7071","718-331-9181","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","7601 19 AVENUE
BROOKLYN, NY 11214
(40.610917, -73.994258)"
"2018","20K187      ","K187","The Christa McAuliffe School\I.S. 187","332000010187","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1994-04-12T00:00:00.000","Open","K486","1171 65 STREET","NY","983172","168048","310","38","21200","3057450029","BK30","Dyker Heights                                                              ","JUSTIN BERMAN","PRINCIPAL","718-236-3394","718-236-3638","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","1171 65 STREET
BROOKLYN, NY 11219
(40.627929, -74.003883)"
"2018","20K192      ","K192","P.S. 192 - The Magnet School for Math and Science","332000010192","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1924-07-01T00:00:00.000","Open","K192","4715 18 AVENUE","NY","989929","168366","312","44","47600","3054450001","BK88","Borough Park                                                               ","LISET ISAAC","PRINCIPAL","718-633-3061","718-871-8721","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","4715 18 AVENUE
BROOKLYN, NY 11204
(40.6288, -73.97954)"
"2018","20K200      ","K200","P.S. 200 Benson School","332000010200","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1929-07-01T00:00:00.000","Open","K200","1940 BENSON AVENUE","NY","983718","158896","311","43","28200","3064070008","BK27","Bath Beach                                                                 ","JAVIER MUNIZ","PRINCIPAL","718-236-5466","718-232-3428","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","1940 BENSON AVENUE
BROOKLYN, NY 11214
(40.602809, -74.001915)"
"2018","20K201      ","K201","J.H.S. 201 The Dyker Heights","332000010201","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1925-07-01T00:00:00.000","Open","K201","8010 12 AVENUE","NY","980433","164811","310","43","16600","3062780022","BK30","Dyker Heights                                                              ","Robert Ciulla","PRINCIPAL","718-833-9363","718-836-1786","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","8010 12 AVENUE
BROOKLYN, NY 11228
(40.619043, -74.013749)"
"2018","20K204      ","K204","P.S. 204 Vince Lombardi","332000010204","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1929-07-01T00:00:00.000","Open","K204","8101 15 AVENUE","NY","982546","162804","311","43","18400","3062940001","BK28","Bensonhurst West                                                           ","Nancy Tomasuolo","PRINCIPAL","718-236-2906","718-232-9265","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","8101 15 AVENUE
BROOKLYN, NY 11228
(40.613535, -74.006137)"
"2018","20K205      ","K205","P.S. 205 Clarion","332000010205","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1925-07-01T00:00:00.000","Open","K205","6701 20 AVENUE","NY","987917","163242","311","47","25600","3055710001","BK28","Bensonhurst West                                                           ","BETH GRATER","PRINCIPAL","718-236-2380","718-331-7299","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","6701 20 AVENUE
BROOKLYN, NY 11204
(40.614737, -73.986792)"
"2018","84K486      ","K486","New Dawn Charter High School","331500861016","Charter","Transfer School","High school","09,10,11,12","09,10,11,12","2012-07-01T00:00:00.000","Open","KBBA","242 HOYT STREET","NY","986943","188076","306","33","6900","0","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ","Sara M. Asmussen, Ph.D., Executive Director","PRINCIPAL","347-505-9101","NULL","15","NULL","OFFICE OF CHARTER SCHOOLS","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","242 HOYT STREET
BROOKLYN, NY 11217
(40.68291, -73.990292)"
"2018","20K220      ","K220","J.H.S. 220 John J. Pershing","332000010220","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1925-07-01T00:00:00.000","Open","K220","4812 9TH AVENUE","NY","983903","172809","312","38","10800","3007780023","BK34","Sunset Park East                                                           ","SHELDON DEMPSTER","Acting Principal","718-633-8200","718-871-7466","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","4812 9TH AVENUE
BROOKLYN, NY 11220
(40.640997, -74.00125)"
"2018","20K223      ","K223","J.H.S. 223 The Montauk","332000010223","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1930-07-01T00:00:00.000","Open","K223","4200 16 AVENUE","NY","989128","170661","312","44","23000","3053620021","BK88","Borough Park                                                               ","ANDREW FRANK","PRINCIPAL","718-438-0155","718-871-7477","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","4200 16 AVENUE
BROOKLYN, NY 11204
(40.6351, -73.982424)"
"2018","20K227      ","K227","J.H.S. 227 Edward B. Shallow","332000010227","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1930-07-01T00:00:00.000","Open","K227","6500 16 AVENUE","NY","985371","165925","311","38","25000","3055510018","BK28","Bensonhurst West                                                           ","Dr. Edwin Hernandez","PRINCIPAL","718-256-8218","718-234-6204","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","6500 16 AVENUE
BROOKLYN, NY 11204
(40.622102, -73.995961)"
"2018","20K229      ","K229","P.S. 229 Dyker","332000010229","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08","1932-07-01T00:00:00.000","Open","K229","1400 BENSON AVENUE","NY","980478","161637","311","43","17000","3063910024","BK27","Bath Beach                                                                 ","ROBERT ZAPPULLA","PRINCIPAL","718-236-5447","718-331-8173","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","1400 BENSON AVENUE
BROOKLYN, NY 11228
(40.610331, -74.013585)"
