"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon","geocoded_column"
"264853542","90","BROOKLYN","2018-08-11T00:00:00.000","22:00:00","2022-03-08T00:00:00.000","21:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN NORTH","639","AGGRAVATED HARASSMENT 2","STREET","2023-03-09T00:00:00.000","(null)","UNKNOWN","WHITE","M",,"25-44","WHITE","M","1000709","200018","40.715666","-73.940625","(40.715666, -73.940625)","POINT (-73.940625 40.715666)"
"264557228","24","MANHATTAN","2022-09-11T00:00:00.000","01:00:00","2022-09-11T00:00:00.000","03:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO MAN NORTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2023-03-04T00:00:00.000","(null)","18-24","BLACK HISPANIC","M",,"<18","WHITE","F","993369","229307","40.7960743128304","-73.9670667458109","(40.7960743128304, -73.9670667458109)","POINT (-73.9670667458109 40.7960743128304)"
"261200924","78","BROOKLYN","2023-01-01T00:00:00.000","12:50:00","2023-01-01T00:00:00.000","12:55:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BKLYN SOUTH","198","CRIMINAL CONTEMPT 1","STREET","2023-01-01T00:00:00.000","(null)","25-44","BLACK","F",,"45-64","BLACK","M","990849","187152","40.680365","-73.976206","(40.680365, -73.976206)","POINT (-73.976206 40.680365)"
"262787795","77","BROOKLYN","2023-01-01T00:00:00.000","04:00:00","2023-01-01T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN NORTH","177","SEXUAL ABUSE","RESIDENCE - APT. HOUSE","2023-01-31T00:00:00.000","(null)","25-44","WHITE HISPANIC","M",,"25-44","BLACK","F","1003509","185018","40.6744956865259","-73.9305713255961","(40.6744956865259, -73.9305713255961)","POINT (-73.9305713255961 40.6744956865259)"
"268114661","115","QUEENS","2022-11-05T00:00:00.000","09:00:00","2023-02-15T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO QUEENS NORTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","2023-05-11T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","WHITE","F","1014011","212888","40.750956","-73.892584","(40.750956, -73.892584)","POINT (-73.892584 40.750956)"
"264533110","115","QUEENS","2022-08-22T00:00:00.000","12:00:00","2022-08-22T00:00:00.000","13:00:00","COMPLETED","(null)",,"3","PORT AUTHORITY","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","321","LARCENY,PETIT FROM AUTO","AIRPORT TERMINAL","2023-03-04T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1018623","214936","40.7565675846374","-73.8759315341335","(40.7565675846374, -73.8759315341335)","POINT (-73.8759315341335 40.7565675846374)"
"262476688","122","STATEN ISLAND","2022-12-22T00:00:00.000","00:01:00","2023-01-03T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO STATEN ISLAND","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","2023-01-25T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","F","962400","155558","40.593621","-74.078674","(40.593621, -74.078674)","POINT (-74.078674 40.593621)"
"266502431","88","BROOKLYN","2008-06-01T00:00:00.000","02:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN NORTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2023-04-11T00:00:00.000","(null)","45-64","BLACK","M",,"25-44","BLACK","F","995266","190743","40.6902236041959","-73.9602785860011","(40.6902236041959, -73.9602785860011)","POINT (-73.9602785860011 40.6902236041959)"
"268412894","109","QUEENS","2022-11-04T00:00:00.000","12:00:00","2022-11-04T00:00:00.000","20:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO QUEENS NORTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-05-17T00:00:00.000","(null)","45-64","ASIAN / PACIFIC ISLANDER","F",,"25-44","WHITE","M","1032121","220990","40.773115","-73.827163","(40.773115, -73.827163)","POINT (-73.827163 40.773115)"
"261751132","78","BROOKLYN","2022-12-31T00:00:00.000","01:20:00","2022-12-31T00:00:00.000","11:27:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2023-01-11T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"UNKNOWN","UNKNOWN","D","990420","188642","40.684454","-73.97775","(40.684454, -73.97775)","POINT (-73.97775 40.684454)"
"266535316","69","BROOKLYN","2022-06-20T00:00:00.000","21:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","FRONT OF","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN SOUTH","639","AGGRAVATED HARASSMENT 2","STREET","2023-04-11T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","UNKNOWN","F","1015452","171230","40.636611","-73.887577","(40.636611, -73.887577)","POINT (-73.887577 40.636611)"
"262089514","110","QUEENS","2023-01-01T00:00:00.000","01:00:00","2023-01-01T00:00:00.000","07:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","357","LARCENY,PETIT OF VEHICLE ACCES","STREET","2023-01-18T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1020938","208433","40.738702","-73.867609","(40.738702, -73.867609)","POINT (-73.867609 40.738702)"
"261402603","104","QUEENS","2023-01-02T00:00:00.000","17:37:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE-HOUSE","2023-01-04T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","F","1009175","196390","40.705689","-73.9101","(40.705689, -73.9101)","POINT (-73.9101 40.705689)"
"263129252","40","BRONX","2022-12-12T00:00:00.000","12:25:00","2022-12-12T00:00:00.000","12:32:00","COMPLETED","(null)","833","2","N.Y. HOUSING POLICE","106","FELONY","FRONT OF","FELONY ASSAULT","(null)","PATROL BORO BRONX","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - PUBLIC HOUSING","2023-02-06T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","M","1005674","234940","40.811507","-73.922606","(40.811507, -73.922606)","POINT (-73.922606 40.811507)"
"264049148","47","BRONX","2022-12-07T00:00:00.000","08:30:00","2023-02-22T00:00:00.000","14:28:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BRONX","461","UNAUTHORIZED USE VEHICLE 2","STREET","2023-02-22T00:00:00.000","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","D","1031209","260649","40.881973","-73.830181","(40.881973, -73.830181)","POINT (-73.830181 40.881973)"
"262661050","112","QUEENS","2022-07-09T00:00:00.000","09:00:00","2022-07-15T00:00:00.000","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","(null)","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","2023-01-28T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","WHITE","M","1027558","200447","40.716752","-73.843771","(40.716752, -73.843771)","POINT (-73.843771 40.716752)"
"261196006","43","BRONX","2023-01-01T00:00:00.000","05:38:00","2023-01-01T00:00:00.000","05:43:00","COMPLETED","(null)","891","2","N.Y. HOUSING POLICE","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BRONX","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - PUBLIC HOUSING","2023-01-01T00:00:00.000","(null)","45-64","BLACK","M",,"45-64","BLACK","M","1020022","238584","40.821464","-73.870751","(40.821464, -73.870751)","POINT (-73.870751 40.821464)"
"261278642","42","BRONX","2022-12-29T00:00:00.000","00:00:00","2022-12-29T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO BRONX","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2023-01-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","UNKNOWN","F","1010348","245011","40.839137","-73.905681","(40.839137, -73.905681)","POINT (-73.905681 40.839137)"
"264451410","26","MANHATTAN","2022-10-02T00:00:00.000","19:00:00","2022-10-02T00:00:00.000","19:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","HOSPITAL","2023-03-02T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE HISPANIC","M","994831","232862","40.805823","-73.961778","(40.805823, -73.961778)","POINT (-73.961778 40.805823)"
"261273725","13","MANHATTAN","2022-07-24T00:00:00.000","12:00:00","2022-08-23T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","DEPARTMENT STORE","2023-01-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","985571","208719","40.739564","-73.995233","(40.739564, -73.995233)","POINT (-73.995233 40.739564)"
"261684586","100","QUEENS","2022-11-16T00:00:00.000","12:00:00","2022-11-16T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","305","LARCENY,PETIT BY CREDIT CARD U","RESIDENCE-HOUSE","2023-01-10T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","F","1039188","156468","40.595975","-73.802176","(40.595975, -73.802176)","POINT (-73.802176 40.595975)"
"261962255","90","BROOKLYN","2022-01-15T00:00:00.000","22:00:00","2022-01-15T00:00:00.000","22:08:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BKLYN NORTH","101","ASSAULT 3","SYNAGOGUE","2023-01-13T00:00:00.000","(null)","45-64","WHITE","M",,"25-44","WHITE","M","995211","195600","40.703547","-73.960466","(40.703547, -73.960466)","POINT (-73.960466 40.703547)"
"261291299","50","BRONX","2022-12-30T00:00:00.000","00:40:00","2022-12-30T00:00:00.000","00:45:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO BRONX","223","BURGLARY,RESIDENCE,NIGHT","RESIDENCE - APT. HOUSE","2023-01-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","M",,"25-44","BLACK HISPANIC","M","1011499","261857","40.88537","-73.901453","(40.88537, -73.901453)","POINT (-73.901453 40.88537)"
"261274826","72","BROOKLYN","2023-01-02T00:00:00.000","10:27:00","2023-01-02T00:00:00.000","10:29:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","DRUG STORE","2023-01-03T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","D","978727","172236","40.639424","-74.0199","(40.639424, -74.0199)","POINT (-74.0199 40.639424)"
"261747292","76","BROOKLYN","2022-12-31T00:00:00.000","06:00:00","2022-12-31T00:00:00.000","07:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN SOUTH","662","MATERIAL              OFFENSIV","RESIDENCE - APT. HOUSE","2023-01-11T00:00:00.000","(null)","18-24","UNKNOWN","F",,"18-24","WHITE HISPANIC","F","980667","186391","40.678279","-74.012916","(40.678279, -74.012916)","POINT (-74.012916 40.678279)"
"264779038","109","QUEENS","2022-12-24T00:00:00.000","16:00:00","2022-12-24T00:00:00.000","16:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-03-09T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","M","1033261","214075","40.754128","-73.8231","(40.754128, -73.8231)","POINT (-73.8231 40.754128)"
"262612517","101","QUEENS","2022-12-21T00:00:00.000","14:00:00","2023-01-27T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO QUEENS SOUTH","638","HARASSMENT,SUBD 3,4,5","PUBLIC SCHOOL","2023-01-27T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"<18","BLACK","F","1053916","159316","40.603689","-73.749112","(40.603689, -73.749112)","POINT (-73.749112 40.603689)"
"261725178","122","STATEN ISLAND","2023-01-02T00:00:00.000","11:30:00","2023-01-02T00:00:00.000","11:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO STATEN ISLAND","333","LARCENY,PETIT FROM STORE-SHOPL","GROCERY/BODEGA","2023-01-11T00:00:00.000","(null)","UNKNOWN","WHITE","M",,"UNKNOWN","WHITE","D","952887","146000","40.567358","-74.112884","(40.567358, -74.112884)","POINT (-74.112884 40.567358)"
"261534527","18","MANHATTAN","2022-12-24T00:00:00.000","21:19:00","2022-12-24T00:00:00.000","21:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO MAN SOUTH","101","ASSAULT 3","RESTAURANT/DINER","2023-01-06T00:00:00.000","(null)","45-64","WHITE HISPANIC","F",,"45-64","WHITE HISPANIC","M","986335","217529","40.763744","-73.992473","(40.763744, -73.992473)","POINT (-73.992473 40.763744)"
"261476723","108","QUEENS","2022-12-30T00:00:00.000","06:00:00","2022-12-30T00:00:00.000","06:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","357","LARCENY,PETIT OF VEHICLE ACCES","STREET","2023-01-05T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","ASIAN / PACIFIC ISLANDER","L","1012477","211819","40.748027","-73.898126","(40.748027, -73.898126)","POINT (-73.898126 40.748027)"
"262772196","52","BRONX","2022-12-04T00:00:00.000","07:15:00","2023-01-02T00:00:00.000","17:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","2023-01-31T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","F","1012027","254321","40.864686","-73.899574","(40.864686, -73.899574)","POINT (-73.899574 40.864686)"
"261691959","110","QUEENS","2022-12-17T00:00:00.000","20:15:00","2022-12-18T00:00:00.000","00:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS NORTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2023-01-05T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","F","1017187","204929","40.729098","-73.881162","(40.729098, -73.881162)","POINT (-73.881162 40.729098)"
"261276111","23","MANHATTAN","2022-12-30T00:00:00.000","13:30:00","2023-01-03T00:00:00.000","06:30:00","COMPLETED","(null)","632","2","N.Y. HOUSING POLICE","107","FELONY","REAR OF","BURGLARY","(null)","PATROL BORO MAN NORTH","244","BURGLARY,UNCLASSIFIED,UNKNOWN","RESIDENCE - PUBLIC HOUSING","2023-01-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1001212","229173","40.795687","-73.938737","(40.795687, -73.938737)","POINT (-73.938737 40.795687)"
"264773510","102","QUEENS","2022-10-06T00:00:00.000","00:01:00","2022-10-06T00:00:00.000","23:59:00","COMPLETED","(null)",,"73","DISTRICT ATTORNEY OFFICE","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO QUEENS SOUTH","772","COMPUTER TAMPER/TRESSPASS","RESIDENCE - APT. HOUSE","2023-03-09T00:00:00.000","(null)","45-64","WHITE HISPANIC","F",,"UNKNOWN","UNKNOWN","D","1032769","191300","40.691619","-73.82504","(40.691619, -73.82504)","POINT (-73.82504 40.691619)"
"265221516","73","BROOKLYN","2022-02-01T00:00:00.000","12:00:00","2022-05-31T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN NORTH","175","SEXUAL ABUSE 3,2","PUBLIC SCHOOL","2023-03-16T00:00:00.000","(null)","<18","BLACK","M",,"<18","BLACK","F","1008245","183796","40.6711300016904","-73.9135020552048","(40.6711300016904, -73.9135020552048)","POINT (-73.9135020552048 40.6711300016904)"
"267920819","49","BRONX","2018-01-01T00:00:00.000","12:00:00","2019-12-31T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2023-05-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","M",,"<18","BLACK","F","1027434","251387","40.8565767275976","-73.8438936779283","(40.8565767275976, -73.8438936779283)","POINT (-73.8438936779283 40.8565767275976)"
"264544949","67","BROOKLYN","2022-10-12T00:00:00.000","17:50:00","2023-01-07T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","2023-03-04T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","BLACK","M","997741","177573","40.654064","-73.951379","(40.654064, -73.951379)","POINT (-73.951379 40.654064)"
"267861147","90","BROOKLYN","2022-10-27T00:00:00.000","10:00:00","2023-03-31T00:00:00.000","00:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESTAURANT/DINER","2023-05-07T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","ASIAN / PACIFIC ISLANDER","M","1000250","194656","40.700949","-73.942295","(40.700949, -73.942295)","POINT (-73.942295 40.700949)"
"266860844","103","QUEENS","2022-04-01T00:00:00.000","16:00:00","2022-04-01T00:00:00.000","16:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS SOUTH","681","CHILD, ENDANGERING WELFARE","RESIDENCE-HOUSE","2023-04-18T00:00:00.000","(null)","45-64","ASIAN / PACIFIC ISLANDER","M",,"<18","AMERICAN INDIAN/ALASKAN NATIVE","M","1041717","197008","40.7072398161698","-73.7927267255908","(40.7072398161698, -73.7927267255908)","POINT (-73.7927267255908 40.7072398161698)"
"263680650","42","BRONX","2022-08-02T00:00:00.000","17:00:00","2022-08-02T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BRONX","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2023-02-15T00:00:00.000","(null)","18-24","WHITE HISPANIC","F",,"25-44","UNKNOWN","F","1007768","239436","40.823841","-73.915022","(40.823841, -73.915022)","POINT (-73.915022 40.823841)"
"265574325","112","QUEENS","2022-12-26T00:00:00.000","09:00:00","2023-02-15T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-03-23T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","M","1023311","201328","40.71919","-73.859086","(40.71919, -73.859086)","POINT (-73.859086 40.71919)"
"261293608","70","BROOKLYN","2023-01-02T00:00:00.000","15:00:00","2023-01-02T00:00:00.000","15:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN SOUTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-01-04T00:00:00.000","(null)","25-44","BLACK","F",,"65+","BLACK","F","995904","177892","40.654944","-73.957999","(40.654944, -73.957999)","POINT (-73.957999 40.654944)"
"264497793","18","MANHATTAN","2022-12-30T00:00:00.000","09:40:00","2023-02-28T00:00:00.000","13:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO MAN SOUTH","224","BURGLARY,RESIDENCE,UNKNOWN TIM","RESIDENCE - APT. HOUSE","2023-03-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE","M","988162","217113","40.762602","-73.985875","(40.762602, -73.985875)","POINT (-73.985875 40.762602)"
"264448494","1","MANHATTAN","2021-04-29T00:00:00.000","07:00:00","2023-03-01T00:00:00.000","17:48:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO MAN SOUTH","639","AGGRAVATED HARASSMENT 2","COMMERCIAL BUILDING","2023-03-02T00:00:00.000","(null)","UNKNOWN","WHITE","F",,"45-64","WHITE","M","982697","204067","40.726796","-74.005601","(40.726796, -74.005601)","POINT (-74.005601 40.726796)"
"262909121","47","BRONX","2022-12-31T00:00:00.000","18:37:00","2023-01-03T00:00:00.000","09:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BRONX","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2023-01-03T00:00:00.000","(null)","<18","BLACK","F",,"<18","BLACK","F","1023399","265246","40.894627","-73.858395","(40.894627, -73.858395)","POINT (-73.858395 40.894627)"
"265205908","5","MANHATTAN","2022-02-25T00:00:00.000","17:05:00","2022-04-27T00:00:00.000","18:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","117","FELONY","INSIDE","DANGEROUS DRUGS","(null)","PATROL BORO MAN SOUTH","512","CONTROLLED SUBSTANCE,SALE 1","STREET","2023-03-16T00:00:00.000","(null)","25-44","WHITE HISPANIC","U",,"UNKNOWN","UNKNOWN","E","983723","199934","40.715452","-74.001899","(40.715452, -74.001899)","POINT (-74.001899 40.715452)"
