"objectid","dbh","tpstructure","tpcondition","stumpdiameter","plantingspaceglobalid","geometry","globalid","genusspecies","createddate","updateddate","planteddate","riskrating","riskratingdate","location"
"114845","0","Retired","Dead","31","B73A803E-4170-4137-8A10-57371C5AE470","POINT (-74.1116707252474214 40.5594825319146537)","D6CF20CC-B819-4A27-BBCA-A0D92A65CB95","Acer saccharinum - silver maple","2015-03-24 04:00:00.0000000","2023-01-31 19:13:00.0000000",,"3","2021-08-12 13:30:00.0000000","POINT (-74.11167072524742 40.559482531914654)"
"114846","22","Full","Good",,"39C0A121-FB00-4AF1-9080-97908FAB6A50","POINT (-73.8993845991364680 40.6303226900230001)","72A733E6-C293-4A96-B0E2-3E5F01F4104C","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-11-11 15:14:16.0000000",,"6","2021-11-11 15:14:16.0000000","POINT (-73.89938459913647 40.630322690023)"
"114847","13","Full","Good",,"F02700BC-A4E6-4128-AD13-2B8BD58075F5","POINT (-74.1119771827620610 40.5596593927147779)","485F6C06-38BC-4C11-94B2-F4A6E3BAA10F","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-12 13:33:07.0000000",,"6","2021-08-12 13:33:07.0000000","POINT (-74.11197718276206 40.55965939271478)"
"114848","16","Retired","Fair",,"F12DB550-A01E-40EE-AD04-9CC4AF741D5E","POINT (-74.1120690777654545 40.5597120600440775)","8FF1AA7F-D947-454B-A7C8-A1EA384FE0DC","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2017-06-01 11:28:26.0000000",,,,"POINT (-74.11206907776545 40.55971206004408)"
"114849","4","Retired","Fair",,"C4067908-0D25-4CF3-89CC-2ACE8A903540","POINT (-73.9457554763591673 40.7828543892671362)","B824ADCC-D2A7-4FB2-A215-B06C0252DD9E","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2022-05-23 17:08:37.0000000",,,,"POINT (-73.94575547635917 40.782854389267136)"
"114850","22","Retired","Poor",,"D7DBF962-064B-4928-B52A-B78DD1B58CDC","POINT (-73.8905575247545414 40.6598180693686686)","5052AE48-01DF-4BC5-8F71-5909391361FD","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2018-10-01 15:26:19.0000000",,,,"POINT (-73.89055752475454 40.65981806936867)"
"114851","31","Full","Fair",,"563D1B50-43A3-44E3-B581-0964B6646DFC","POINT (-73.9240662644576219 40.6556416068345641)","2C355D26-2DB9-4043-BF31-2E1AFE2CCA49","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2017-11-21 04:11:11.0000000",,"5","2017-09-19 12:30:54.0000000","POINT (-73.92406626445762 40.655641606834564)"
"114852","28","Full","Fair",,"88AD4821-72CF-4624-AA67-426E3E291665","POINT (-74.1145243020664566 40.5609521980316572)","08A78E3C-91D7-4521-B792-3F4467E2B3B4","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:55:05.0000000",,"7","2021-08-09 11:55:05.0000000","POINT (-74.11452430206646 40.56095219803166)"
"114853","20","Retired","Unknown",,"61A94C1D-E21C-49E1-8AA4-94976E9AFA82","POINT (-73.9891701299748235 40.7269303579230240)","61558FF3-E456-4DE8-AEB0-7B45B2205830","Styphnolobium japonicum - Japanese pagoda tree","2015-05-05 13:48:00.0000000","2019-08-13 16:20:57.0000000",,,,"POINT (-73.98917012997482 40.726930357923024)"
"114854","25","Full","Fair",,"D43C6366-B060-4F6D-9531-345906421EE1","POINT (-74.1146079527648141 40.5609997679174015)","1CA6747A-1CE0-4B31-909E-6F3870099FF4","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:57:13.0000000",,"7","2021-08-09 11:57:13.0000000","POINT (-74.11460795276481 40.5609997679174)"
"114855","4","Retired","Good",,"57332F4F-65C5-45A2-8F2B-D53895C601E4","POINT (-73.9643023612084534 40.7990188860298204)","58E8B65A-C134-49E9-B275-21E1CD05CED7","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2017-08-10 14:17:13.0000000",,,,"POINT (-73.96430236120845 40.79901888602982)"
"114856","8","Full","Good",,"40247CC4-9B91-47B0-BB50-6CB428EF2DBB","POINT (-73.9644073756267062 40.7990510832800055)","12E73D3C-84D7-4C52-A0CE-131E783EE4C6","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2021-09-14 17:45:59.0000000",,"5","2021-09-14 17:45:59.0000000","POINT (-73.9644073756267 40.799051083280006)"
"114857","7","Retired","Good",,"43789CB9-1A12-4FBA-AFC6-1B9406CCE39B","POINT (-73.9642224369138006 40.7989741879496961)","6A25CE4C-C6F2-4534-9D22-9B034CD9261F","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2017-08-10 14:17:33.0000000",,,,"POINT (-73.9642224369138 40.798974187949696)"
"114858","30","Retired","Dead","36","23B2A4C8-0622-4373-91C6-BE4B22B6053A","POINT (-73.8168021627448496 40.8291151631149773)","EA284896-2BC0-45A1-AC5B-87AAF6E41FC0","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2017-03-01 19:30:00.0000000",,,,"POINT (-73.81680216274485 40.82911516311498)"
"114859","18","Full","Good",,"81613F5F-64C4-4ED0-BCA8-260377348CE8","POINT (-73.9536782080783297 40.5763558932841377)","BFAFDD65-BB4B-4F61-A46B-0BB551A12641","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000",,,,,"POINT (-73.95367820807833 40.57635589328414)"
"114860","30","Retired","Dead","28","6EDE3277-ADDA-4F36-8CF8-371AE7FB4134","POINT (-74.1014483389409548 40.5627523877767757)","B173192A-0D28-4A20-BA58-93D278583ECB","Liquidambar styraciflua - sweetgum","2015-03-24 04:00:00.0000000","2016-12-06 09:53:47.0000000",,,,"POINT (-74.10144833894095 40.562752387776776)"
"114861","3","Retired","Excellent",,"B58A680E-2C2C-439C-A6A5-0ECD05C04E4F","POINT (-73.8912710526004020 40.6958727042012356)","5B250270-E761-497E-8FFE-28FC31828683","Acer saccharinum - silver maple","2015-05-20 13:59:00.0000000","2019-12-18 14:23:00.0000000",,,,"POINT (-73.8912710526004 40.695872704201236)"
"114862","20","Retired","Poor",,"D4C8323D-2C5A-43B7-BD0A-6FBB208ABF23","POINT (-74.1295463214557060 40.6217879975087115)","D4A42B62-90F8-4AD2-B5CA-A2D79C3C1AC0","Acer - maple","2015-03-24 04:00:00.0000000","2020-04-14 21:05:10.0000000",,,,"POINT (-74.1295463214557 40.62178799750871)"
"114864","12","Full","Fair",,"6245D240-0D82-4C3F-8D5B-6F716919EBC3","POINT (-74.1138763176759170 40.5604355549246520)","DAAFCE13-26BA-4EA9-BD20-333E17D232C5","Acer platanoides 'Crimson King' - 'Crimson King' Norway maple","2015-03-24 04:00:00.0000000","2021-08-09 11:38:32.0000000",,"6","2021-08-09 11:38:32.0000000","POINT (-74.11387631767592 40.56043555492465)"
"114865","27","Full","Good",,"CFE48652-39C0-48A5-8F79-C29B396CE6E6","POINT (-74.1147862097438832 40.5609841532123880)","80377360-F245-4354-9CFA-0ABACBF4C6FA","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:24:42.0000000",,"6","2021-08-09 11:24:42.0000000","POINT (-74.11478620974388 40.56098415321239)"
"114866","29","Full","Good",,"7B3575A7-AC2C-42F2-BF04-339F45990288","POINT (-74.1150109787543840 40.5611193418252185)","8AA96919-5358-4E0E-82F0-D8933CE09B32","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:21:58.0000000",,"6","2021-08-09 11:21:58.0000000","POINT (-74.11501097875438 40.56111934182522)"
"114868","32","Full","Good",,"C02E47E2-F048-4DA4-8AD2-89ABE0C94BCE","POINT (-73.7839024693090835 40.7648222503426538)","08FF9A30-88C0-4A8E-935D-9ADD5850E755","Acer saccharinum - silver maple","2015-03-24 04:00:00.0000000","2015-03-24 04:00:00.0000000",,,,"POINT (-73.78390246930908 40.764822250342654)"
"114869","6","Retired","Dead",,"74D0B306-7BAD-4AB8-AA0A-705D464284EF","POINT (-73.8212730403058828 40.8174261016529343)","3DB50413-5B7D-4904-9FA0-E3018545ABA7","Acer - maple","2015-03-24 04:00:00.0000000","2022-01-05 11:30:21.0000000",,,,"POINT (-73.82127304030588 40.817426101652934)"
"115223","20","Retired","Poor","30","7F549925-2D28-4D82-96ED-796AAD07B05F","POINT (-74.0953589742009484 40.5957782610564522)","D50E2EFC-4E9B-459D-91F7-34EA5D7CBF00","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2016-12-06 07:54:13.0000000",,,,"POINT (-74.09535897420095 40.59577826105645)"
"115224","28","Retired","Dead","28","DF44105B-C2B3-4A09-A847-597DA7BE5682","POINT (-74.1995936123810509 40.5277301744513565)","E916B824-1581-4C0B-BCBA-E42FE8C373B8","Acer - maple","2015-04-10 10:19:00.0000000","2016-06-16 13:59:37.0000000",,,,"POINT (-74.19959361238105 40.52773017445136)"
"115225","23","Full","Fair",,"266D9204-5BDA-4F50-9B4F-DBB5B3108D9C","POINT (-74.1137889879992429 40.5614214169564775)","04E1F545-89B7-43F3-8364-8BF303329062","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 12:54:55.0000000",,"7","2021-08-09 12:54:55.0000000","POINT (-74.11378898799924 40.56142141695648)"
"115226","16","Retired","Critical",,"109602E8-F70D-4381-9C1C-4B355DC285AD","POINT (-74.1605605491760826 40.5921533116290760)","4C77C635-2786-4146-9A3F-9B7BD3D7FB1C","Acer - maple","2015-03-24 04:00:00.0000000","2016-12-06 08:18:30.0000000",,,,"POINT (-74.16056054917608 40.592153311629076)"
"115227","8","Retired","Unknown",,"BA5FB996-340F-4D38-ABFE-5236FF48FDC8","POINT (-74.0021583477739000 40.7459186543896408)","9946031D-47BA-4138-A3B1-E016998EAF51","Tilia cordata - littleleaf linden","2015-04-29 11:36:00.0000000","2016-10-24 16:17:30.0000000",,,,"POINT (-74.0021583477739 40.74591865438964)"
"115228","19","Full","Fair",,"9EFBA137-1C8C-4400-9AA1-C3B5CF625BF2","POINT (-74.1122728752018674 40.5606419963770364)","F9F54E31-CFE8-4612-86C3-4FCAD2361D2C","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-13 12:42:33.0000000",,"6","2021-08-13 12:42:33.0000000","POINT (-74.11227287520187 40.560641996377036)"
"115229",,"Stump","Dead","9","F2DDE200-77AD-4F33-8CBE-D68967BB3C5D","POINT (-74.1119836258513374 40.5604790672346311)","5D834BB4-0B54-4CA9-8714-E2E74F83E487","Acer platanoides - Norway maple","2015-03-24 04:00:00.0000000","2021-08-13 12:46:41.0000000",,"3","2021-08-13 12:46:41.0000000","POINT (-74.11198362585134 40.56047906723463)"
"115230","6","Retired","Unknown",,"812C1A9A-FE00-4CE7-BC0E-23880364FE2B","POINT (-73.9396481956875391 40.7919209124304132)","1457F09B-DA1A-4C4B-BD0C-1D0F91651DB8","Tilia cordata - littleleaf linden","2015-03-24 04:00:00.0000000","2017-07-25 13:45:41.0000000",,,,"POINT (-73.93964819568754 40.79192091243041)"
"115231","22","Full","Good",,"8A3688B7-D7CE-49CB-B260-7237B0E97A81","POINT (-74.1116730578152101 40.5601773690810674)","3895C007-B206-4FA4-A09A-849C05537A3D","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2023-04-03 18:06:15.0000000",,"4","2023-04-03 18:06:15.0000000","POINT (-74.11167305781521 40.56017736908107)"
"115232","23","Full","Fair",,"E877C501-DA90-4DC9-B270-6AB49F06C2AE","POINT (-74.1116147689020863 40.5602845596634651)","7145A0E2-2FF3-4283-8ABC-862ED7CBD49C","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-13 12:53:12.0000000",,"6","2021-08-13 12:53:12.0000000","POINT (-74.11161476890209 40.560284559663465)"
"115233","6","Full","Fair",,"AEE60B96-3954-40DC-9692-96F772CC3FF0","POINT (-73.9125144053971894 40.6370366314776419)","A9E12648-F01E-4373-8C5B-A4D098F830E1","Maackia amurensis - Amur maackia","2015-03-24 04:00:00.0000000","2021-11-17 14:37:53.0000000",,"5","2021-11-17 14:37:53.0000000","POINT (-73.91251440539719 40.63703663147764)"
"115234","12","Full","Good",,"F851FC19-5BDC-4885-AF85-130340986AEF","POINT (-74.1111271713983939 40.5590285695027575)","18C26865-02AA-4653-B19B-051F75233758","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-12 14:14:29.0000000",,"6","2021-08-12 14:14:29.0000000","POINT (-74.1111271713984 40.55902856950276)"
"115235","8","Full","Fair",,"4E31F687-4042-44E0-94E4-25FCA27FF0DC","POINT (-74.1110984839695135 40.5591542815287625)","61BBCD22-4F32-4D5A-935D-FF74C97C862F","Prunus serrulata 'Not Green leaf' - 'Not Green leaf' Japanese flowering cherry","2015-03-24 04:00:00.0000000","2021-08-12 13:22:30.0000000",,"5","2021-08-12 13:22:30.0000000","POINT (-74.11109848396951 40.55915428152876)"
"115237","28","Full","Fair",,"AFEFBAAA-1E27-4FDC-813F-D26079834765","POINT (-73.9906111733626517 40.5916580197970944)","EA1008F6-A708-4DCF-962F-CB140EB1C57F","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2020-08-12 18:41:14.0000000",,"7","2020-08-12 18:41:14.0000000","POINT (-73.99061117336265 40.591658019797094)"
"115238","17","Retired","Fair",,"BFBDE8BA-781F-4FB6-B3F3-8145AC2D0A15","POINT (-74.1123771287814463 40.5597563170329565)","BB5921E3-4F06-4C29-9B0A-F45F340722A6","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-12 14:05:03.0000000",,,,"POINT (-74.11237712878145 40.55975631703296)"
"115239","25","Full","Good",,"D997A16F-7B0D-4689-A475-4B692F2A1621","POINT (-73.9785476060404221 40.6148390092471558)","314DCD66-69EC-4F5A-A3A9-060212B04461","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-23 16:34:53.0000000",,"5","2021-08-23 16:34:53.0000000","POINT (-73.97854760604042 40.614839009247156)"
"115240","21","Full","Good",,"0650540B-0FAB-4377-8011-A55802C4D6C4","POINT (-74.1127488381898729 40.5599527664631765)","CA52BC23-5CC3-44BE-83CF-FE75AFEC5263","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-12 13:59:13.0000000",,"6","2021-08-12 13:59:13.0000000","POINT (-74.11274883818987 40.55995276646318)"
"115241","34","Full","Good",,"C79CB13C-227F-4E23-89D3-BDCB8885E47E","POINT (-73.9874264286013670 40.6231377665309736)","E6372D6C-DA62-49BC-9209-1D505D34ED10","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2019-09-24 16:35:22.0000000",,"4","2019-09-24 12:35:22.0000000","POINT (-73.98742642860137 40.623137766530974)"
"115242",,"Stump","Dead","25","92786116-966F-4ECC-93BE-1F941A964D6A","POINT (-74.1126221018117661 40.5600129335193529)","B5570BE2-D8FF-4CF4-81EB-F14E0CA7E79B","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2022-10-24 13:21:15.0000000",,"9","2022-07-13 16:13:00.0000000","POINT (-74.11262210181177 40.56001293351935)"
"115243","13","Full","Good",,"49CB85B1-B5F1-4F70-B059-5950D9835200","POINT (-73.9528699686051141 40.6875031829126641)","91F51BD2-1000-4A88-9919-1D7422791CCA","Quercus palustris - pin oak","2015-03-24 04:00:00.0000000","2023-03-08 15:13:37.0000000",,"7","2023-03-08 15:13:37.0000000","POINT (-73.95286996860511 40.687503182912664)"
"115244","26","Stump","Dead","31","3316F7CC-CAB0-4489-AA83-1586A881E731","POINT (-74.1128718811634855 40.5601452248913930)","D13FAA90-607B-4DAA-B72A-67C6FBFE9036","Acer saccharinum - silver maple","2015-03-24 04:00:00.0000000","2023-02-22 11:25:30.0000000",,"9","2022-09-09 13:49:00.0000000","POINT (-74.11287188116349 40.56014522489139)"
"115245","23","Full","Good",,"87B0B8DB-D1B2-42C5-ADE7-43E85808F7BE","POINT (-74.1136439607268187 40.5604169768300480)","7AA7D834-EB07-4991-92C7-F83279F25797","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:46:31.0000000",,"6","2021-08-09 11:46:31.0000000","POINT (-74.11364396072682 40.56041697683005)"
"115246","32","Full","Fair",,"1CC3AB7E-EB51-42C7-B157-FD320529FA30","POINT (-74.1148331254034218 40.5611383320188992)","3C5A2437-80AF-4DA9-B849-878896909D8B","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 12:03:34.0000000",,"8","2021-08-09 12:03:34.0000000","POINT (-74.11483312540342 40.5611383320189)"
"115247","16","Retired","Good",,"9C8DF2A2-96FA-4B30-91AB-3FBBBBD80D4E","POINT (-74.1127156562048413 40.5609210174772343)","EEB4589E-43A1-470E-9BEB-0AA580F82BDE","Tilia cordata - littleleaf linden","2015-03-24 04:00:00.0000000","2021-08-10 13:11:56.0000000",,,,"POINT (-74.11271565620484 40.560921017477234)"
"115248","6","Full","Good",,"BC333028-1F71-4268-A895-614048F24075","POINT (-73.9642220741798013 40.7989700764638599)","28A6BA57-8C02-4FB2-88BD-0E5B261DAC64","Quercus rubra - northern red oak","2015-03-24 04:00:00.0000000","2021-09-14 16:47:42.0000000",,"4","2021-09-14 16:47:42.0000000","POINT (-73.9642220741798 40.79897007646386)"
"115249","24","Full","Good",,"1A902816-A632-4CCB-A8DD-3D4210F1C3B7","POINT (-73.9436124084961364 40.8301874270931719)","F77D6FDA-EAC5-4E5F-A32F-12D33997A4B5","Gleditsia triacanthos var. inermis - Thornless honeylocust","2015-04-14 15:10:00.0000000","2022-04-28 19:06:18.0000000",,"7","2022-04-28 19:06:18.0000000","POINT (-73.94361240849614 40.83018742709317)"
"115250","26","Full","Good",,"B099B4D0-4A3E-49B5-8684-0BE7BAD84C49","POINT (-73.7473962133127117 40.6685877940566698)","1B2E03C6-62E3-4B3E-836F-8EE338E7220B","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000",,,,,"POINT (-73.74739621331271 40.66858779405667)"
"115251","18","Full","Good",,"AB1F1434-3CB4-4689-B237-A4393483C72B","POINT (-73.9536653235872734 40.5762763145079504)","33A997F9-1249-42D2-9C91-2749354E004A","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2016-10-17 16:01:02.0000000",,,,"POINT (-73.95366532358727 40.57627631450795)"
"115252","18","Retired","Unknown","16","78C9E92F-35E8-4A4C-994D-5B8452194542","POINT (-74.1978825273486251 40.5491002205592395)","EA8EA3E7-12AC-439D-B398-72B3922B9E79","Acer - maple","2015-03-24 04:00:00.0000000","2016-10-26 21:48:46.0000000",,,,"POINT (-74.19788252734863 40.54910022055924)"
"115253","26","Retired","Poor","26","748405C2-D6D4-4928-B4B0-E1358F50C224","POINT (-74.1378366429586180 40.6208414384810865)","848D73D6-2D4F-408F-B890-01762EBD95B5","Acer - maple","2015-03-24 04:00:00.0000000","2016-06-30 12:41:00.0000000",,,,"POINT (-74.13783664295862 40.62084143848109)"
"115254","12","Full","Good",,"66762C59-32C3-4404-81D5-09B09515F329","POINT (-74.1690154845279750 40.5478370392085594)","3DB0D127-F71E-4B34-B06E-5E5E080B8BED","Acer - maple","2015-03-24 04:00:00.0000000",,,,,"POINT (-74.16901548452797 40.54783703920856)"
"115255","25","Full","Good",,"F9693B4E-A9B6-4010-8605-702645C25F6E","POINT (-74.1135353844484968 40.5602299922632170)","A33D1625-313F-4D76-A7E1-5E710621EFE5","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 11:45:00.0000000",,"6","2021-08-09 11:45:00.0000000","POINT (-74.1135353844485 40.56022999226322)"
"115257","26","Full","Fair",,"F4397DB2-8560-4E36-8425-CC5D4CBB8249","POINT (-74.1149543097442915 40.5612114771957906)","28C74E22-9813-42DF-A13E-56C252D5F81F","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2021-08-09 12:05:23.0000000",,"8","2021-08-09 12:05:23.0000000","POINT (-74.11495430974429 40.56121147719579)"
"115258","32","Full","Fair",,"CC4099AB-F6E1-4747-AB1F-CA9866D50D34","POINT (-74.1130094436462343 40.5604512577010041)","1B77ADB0-54AD-4351-8C8F-0126990183EF","Acer platanoides - Norway maple","2015-03-24 04:00:00.0000000","2021-08-10 13:19:14.0000000",,"6","2021-08-10 13:19:14.0000000","POINT (-74.11300944364623 40.560451257701004)"
"115259","28","Retired","Poor",,"422D21E5-CE2A-4394-AB0B-4C3263177D66","POINT (-74.1147464794296837 40.5576126856279444)","22FC07E1-9DB7-475D-BF76-5A73BA4C4075","Acer - maple","2015-03-24 04:00:00.0000000","2018-06-01 12:11:00.0000000",,"6","2017-04-05 08:06:00.0000000","POINT (-74.11474647942968 40.557612685627944)"
"115260","19","Retired","Unknown","19","8BA1D97E-D5F4-49AC-AE2A-2CEACEDF988A","POINT (-73.9756468273590002 40.6332953341385092)","C0EA45F0-3188-4F07-9351-37A8C7E46EEA","Quercus alba - white oak","2015-04-07 20:19:00.0000000","2020-05-26 15:00:00.0000000",,"3","2020-01-14 15:43:43.0000000","POINT (-73.975646827359 40.63329533413851)"
"115261","30","Full","Fair",,"504D0B75-F216-42EA-9C64-74B2FC481CF4","POINT (-73.9408448316880254 40.6714872537279462)","0852B3AA-DBEC-411F-84B2-1801893E62D3","Platanus x acerifolia - London planetree","2015-03-24 04:00:00.0000000","2023-07-16 11:37:51.0000000",,"9","2023-07-16 11:37:51.0000000","POINT (-73.94084483168803 40.671487253727946)"
"115623","6","Stump","Dead","6","DE616A7B-E3A4-4719-8962-1E01799CFDB0","POINT (-74.1746409563242679 40.5463689514393053)","5FEDFB57-8AAB-427F-A3A7-1DF2A7F23C27","Liquidambar styraciflua - sweetgum","2015-03-24 04:00:00.0000000","2020-11-17 14:39:38.0000000",,"6","2020-11-04 16:06:00.0000000","POINT (-74.17464095632427 40.546368951439305)"
"115624","26","Retired","Dead","24","74BA4F4C-9283-47FE-A143-2257900DDB3A","POINT (-74.1995758834924857 40.5277032837193190)","E55EC61E-0B93-45E6-BA1A-FBEFF65AE024","Acer - maple","2015-04-10 10:22:00.0000000","2016-06-16 14:00:06.0000000",,,,"POINT (-74.19957588349249 40.52770328371932)"
"115625","8","Retired","Unknown",,"63BC8198-E298-4769-BEB1-3390827CF908","POINT (-74.0104334028967514 40.7189945779702001)","6D71B246-B693-4D16-A824-863EC5DD67DD","Unknown - Unknown","2015-07-23 16:13:31.0000000","2018-06-14 13:39:14.0000000",,,,"POINT (-74.01043340289675 40.7189945779702)"
