"order_number","record_type","order_type","borough","on_street","on_street_suffix","from_street","from_street_suffix","to_street","to_street_suffix","side_of_street","order_completed_on_date","sign_code","sign_description","sign_size","sign_design_voided_on_date","sign_location","distance_from_intersection","arrow_direction","facing_direction","sheeting_type","support","sign_notes","sign_x_coord","sign_y_coord"
"S-271227","Current","S-","Queens","92 STREET",,"55 AVENUE",,"56 AVENUE",,"W","2010-10-25T00:00:00.000","SP-394C","NO PARKING (SANITATION BROOM SYMBOL) 9:30-11AM THURS <----> (SUPERSEDED BY PS-35B)","018 X 012","2019-05-22T00:00:00.000",,"61",,,"PNTD","PNTD",,"1020171","207853"
"S-380040","Current","S-","Brooklyn","BRIGHTWATER COURT",,"BRIGHTON    6 STREET",,"CONEY ISLAND AVENUE",,"S","2016-01-05T00:00:00.000","PS-10B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8AM-9:30AM <-> (SUPERSEDES SP-844C)","018 X 012",,,"216",,,"PNTD","PNTD",,"995285","149059"
"S-518369","Current","S-","Brooklyn","DEVOE STREET",,"LEONARD STREET",,"LORIMER STREET",,"N","2017-03-23T00:00:00.000","PS-29B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 8:30AM-10AM <-> (SUPERSEDES SP-387C)","018 X 012",,,"162",,,"PNTD","PNTD",,"998599","199212"
"S-337420","Current","S-","Manhattan","4 AVENUE",,"EAST    9 STREET",,"EAST   10 STREET",,"W","2014-04-23T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"25","South",,"PNTD","PNTD",,"986834","205493"
"S-387156","Current","S-","Brooklyn","MC KEEVER PLACE",,"SULLIVAN PLACE",,"EMPIRE BOULEVARD",,"W","2016-04-06T00:00:00.000","PS-12B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-846C)","018 X 012",,,"230",,,"PNTD","PNTD",,"995424","181024"
"S-366654","Current","S-","Bronx","WEBB AVENUE",,"WEST KINGSBRIDGE ROAD",,"WEBB AVENUE",,"W","2015-05-22T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"115",,,"PNTD","PNTD",,"1011256","255782"
"S-460096","Current","S-","Manhattan","HANCOCK PLACE",,"MORNINGSIDE AVENUE",,"ST NICHOLAS AVENUE",,"N","2016-12-27T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"384",,,"PNTD","PNTD","CLEARANCE FOR EASTBOUND VEHICLE MERGE","996904","234747"
"S-272449","Current","S-","Queens","JUNCTION BOULEVARD",,"42 AVENUE",,"41 AVENUE",,"E","2010-11-13T00:00:00.000","SP-574C","NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM FRI <---->","018 X 012",,,"76",,,"PNTD","PNTD",,"1020758","211301"
"S-369122","Current","S-","Brooklyn","AVENUE H",,"OCEAN PARKWAY",,"EAST    7 STREET",,"S","2015-11-06T00:00:00.000","PS-38B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 11:30AM-1PM <-> (SUPERSEDES SP-385C)","018 X 012",,,"141",,,"PNTD","PNTD",,"992427","168438"
"S-458973","Current","S-","Queens","GRANGER STREET",,"WESTSIDE AVENUE",,"OTIS AVENUE",,"E","2016-12-20T00:00:00.000","PS-38B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 11:30AM-1PM <-> (SUPERSEDES SP-385C)","018 X 012",,,"184",,,"PNTD","PNTD",,"1024608","208303"
"S-253787","Current","S-","Queens","WHITNEY AVENUE",,"JUDGE STREET",,"ITHACA STREET",,"E","2010-10-14T00:00:00.000","R7-40RA","NO PARKING ANYTIME (SINGLE ARROW)(SUPERSEDES R7-40 DON'TUSE R7-40)(SUPERSEDED BY SP-854CA)","018 X 012","2019-05-22T00:00:00.000",,"93","North",,"PNTD","PNTD",,"1018217","210098"
"S-320210","Current","S-","Bronx","BRONXWOOD AVENUE",,"CHESTNUT STREET",,"SOUTH OAK DRIVE",,"W","2013-06-25T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"40",,,"PNTD","PNTD",,"1022565","257137"
"S-279517","Current","S-","Queens","64 STREET",,"59 AVENUE",,"58 ROAD",,"E","2012-04-30T00:00:00.000","SP-10B","NO STANDING ANYTIME <--->(SUPERSEDED BY PS-1G) (REPLACES R7-20R)","018 X 012","2019-05-22T00:00:00.000",,"266",,,"PNTD","PNTD",,"1011740","201826"
"S-393291","Current","S-","Queens","230 STREET",,"137 AVENUE",,"138 AVENUE",,"W","2016-07-14T00:00:00.000","PS-31G","NO STANDING SCHOOL DAYS 7AM-4PM <-> (SUPERSEDES SP-279C)","018 X 012",,,"131",,,"PNTD","PNTD",,"1055613","184377"
"S-337024","Current","S-","Brooklyn","COLUMBIA HEIGHTS",,"CRANBERRY STREET",,"VINE STREET",,"E","2014-05-29T00:00:00.000","PS-28BA","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM--> (SUPERSEDES SP-381CA)","018 X 012",,,"210","South",,"PNTD","PNTD",,"985632","194615"
"S-398748","Current","S-","Bronx","BLACKROCK AVENUE",,"CASTLE HILL AVENUE",,"OLMSTEAD AVENUE",,"N","2016-09-29T00:00:00.000","PS-57B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9:30AM-11AM <-> (SUPERSEDES SP-370C)","018 X 012",,,"275",,,"PNTD","PNTD",,"1025364","241321"
"S-285019","Current","S-","Queens","DESARC ROAD",,"LINDEN BOULEVARD",,"REDDING STREET",,"S","1975-12-09T00:00:00.000","R7-44A","NO PARKING 8AM-6PM EXCEPT SUNDAY (ARROW)","012 X 018",,,"248","East",,,,,"1027523","184549"
"S-350125","Current","S-","Brooklyn","PARK AVENUE",,"NORTH OXFORD STREET",,"NORTH PORTLAND AVENUE",,"N","2014-12-15T00:00:00.000","PS-2D","STAR (SYMBOL) AVO DEPT OF EDUCATION SCHOOL DAYS 7AM-4PM <-> (SUPERSEDES PS-16E) (PUBLIC SCHOOL SIGN)","018 X 024",,,"224",,,"PNTD","PNTD",,"990818","192985"
"S-178366","Current","S-","Queens","34 AVENUE",,"101 STREET",,"100 STREET",,"N","2007-11-29T00:00:00.000","R7-40RA","NO PARKING ANYTIME (SINGLE ARROW)(SUPERSEDES R7-40 DON'TUSE R7-40)(SUPERSEDED BY SP-854CA)","018 X 012","2019-05-22T00:00:00.000",,"158","West",,"PNTD","PNTD",,"1020885","214598"
"S-355440","Current","S-","Bronx","HARRISON AVENUE",,"MORTON PLACE",,"WEST BURNSIDE AVENUE",,"W","2015-01-16T00:00:00.000","PS-16BA","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM --> (SUPERSEDES SP-850CA)","018 X 012",,,"9","North",,"PNTD","PNTD",,"1008083","249211"
"S-362875","Current","S-","Manhattan","VESEY STREET",,"WEST STREET",,"CHURCH STREET",,"S","2015-03-11T00:00:00.000","R7-20R","NO STANDING ANYTIME (REPLACED BY SP-10B)","018 X 012","2017-06-02T00:00:00.000",,"244",,,"PNTD","PNTD",,"980727","199109"
"S-340367","Current","S-","Brooklyn","LINDEN BOULEVARD",,"ALBANY AVENUE",,"EAST   40 STREET",,"N","2014-06-11T00:00:00.000","PS-68B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> (SUPERSEDES SP-415C)","018 X 012",,,"38",,,"PNTD","PNTD",,"1001045","177306"
"S-378103","Current","S-","Manhattan","WEST  170 STREET",,"AUDUBON AVENUE",,"AMSTERDAM AVENUE",,"S","2015-11-12T00:00:00.000","PS-4DA","STAR (SYMBOL) AVO FIRE DEPARTMENT --> (SUPERSEDES PS-22EA)","018 X 018",,,"96","West",,"PNTD","PNTD",,"1001640","245853"
"S-387599","Current","S-","Brooklyn","DIAMOND STREET",,"NASSAU AVENUE",,"DRIGGS AVENUE",,"W","2016-08-15T00:00:00.000","PS-57B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9:30AM-11AM <-> (SUPERSEDES SP-370C)","018 X 012",,,"63",,,"PNTD","PNTD",,"999075","203397"
"S-435653","Current","S-","Queens","B   69 STREET",,"HILLMEYER AVENUE",,"ALMEDA AVENUE",,"W","2017-01-30T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"205",,,"PNTD","PNTD",,"1040160","156824"
"P-370781","Current","P-","Brooklyn","FRANKLIN AVENUE",,"PRESIDENT STREET",,"CARROLL STREET",,"E","2015-12-23T00:00:00.000","PS-67CB","1 HOUR PARKING 8AM-7PM EXCEPT SUNDAY <-> (SUPERSEDES R7-125R)","018 X 018",,,"150",,,"PNTD","PNTD",,"995705","182812"
"S-506219","Current","S-","Brooklyn","ST NICHOLAS AVENUE",,"STANHOPE STREET",,"HIMROD STREET",,"W","2017-05-03T00:00:00.000","PS-2GA","NO PARKING ANYTIME --> (SUPERSEDES SP-854CA)","018 X 012",,,"125","South",,"PNTD","PNTD","FOR INGLESIA DE LA SANTA CRUZ CHURCH","1007471","195876"
"S-433876","Current","S-","Queens","NEWTOWN ROAD",,"50 STREET",,"NORTHERN BOULEVARD",,"W","2017-01-11T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"40",,,"PNTD","PNTD",,"1008776","214099"
"S-976503","Current","S-","Queens","159 STREET",,"85 AVENUE",,"PARSONS BOULEVARD",,"E","1998-11-13T00:00:00.000","SP-381CA","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM TUES W/SINGLE ARROW (DON'T LITTER)(SUPERSEDED BY PS-28BA)","018 X 012","2019-05-22T00:00:00.000",,"553","North",,"PNTD","PNTD",,"1038259","198255"
"S-344044","Current","S-","Brooklyn","13 AVENUE",,"62 STREET",,"TABOR COURT",,"W","2014-10-31T00:00:00.000","PS-29B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 8:30AM-10AM <-> (SUPERSEDES SP-387C)","018 X 012",,,"58",,,"PNTD","PNTD",,"984263","167923"
"S-01625355","Current","S-","Queens","BORDEN AVENUE",,"QNS MIDTOWN TUNNEL",,"VERNON BOULEVARD",,"N","2023-06-21T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"429",,,"PNTD","PNTD",,,
"S-371890","Current","S-","Brooklyn","NOBLE STREET",,"FRANKLIN STREET",,"WEST STREET",,"S","2015-10-13T00:00:00.000","PS-37EA","TRUCK (SYMBOL) TRUCK LOADING ONLY --> (SUPERSEDES SP-3BA & SP-83BA)","018 X 012",,,"185","West",,"PNTD","PNTD",,"995866","204638"
"S-168958","Current","S-","Staten Island","DENNIS TORRICELLI SR STREET",,"LYMAN AVENUE",,"SCHOOL ROAD",,"E","2007-01-29T00:00:00.000","SP-174D","PARALLEL PARKING ONLY <----> (SUPERSEDES R7-100 DATED 7-11-86)(SUPERSEDED BY PS-4A)","018 X 012","2019-05-22T00:00:00.000",,"50",,,"PNTD","PNTD",,"966552","160308"
"S-978763","Current","S-","Queens","78 AVENUE",,"147 STREET",,"MAIN STREET",,"S","1998-12-23T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"446",,,"PNTD","PNTD",,"1034725","201682"
"S-369140","Current","S-","Brooklyn","EAST   12 STREET",,"AVENUE M",,"ELM AVENUE",,"E","2015-11-02T00:00:00.000","PS-38B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 11:30AM-1PM <-> (SUPERSEDES SP-385C)","018 X 012",,,"50",,,"PNTD","PNTD",,"994601","164240"
"S-234668","Current","S-","Queens","46 AVENUE",,"215 PLACE",,"215 STREET",,"N","2010-05-07T00:00:00.000","SP-10BA","NO STANDING ANYTIME (SINGLE ARROW) (SUPERSEDED BY PS-1GA)(REPLACES R7-20RA)","018 X 012","2017-06-02T00:00:00.000",,"191","West",,"PNTD","PNTD",,"1048858","215754"
"S-399955","Current","S-","Bronx","RANDALL AVENUE","CTR MALL","CASTLE HILL AVENUE",,"HAVEMEYER AVENUE",,"N","2016-10-14T00:00:00.000","PS-12B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-846C)","018 X 012",,,"316",,,"PNTD","PNTD",,"1026650","237809"
"S-337741","Current","S-","Brooklyn","MELROSE STREET",,"EVERGREEN AVENUE",,"STANWIX STREET",,"N","2014-07-09T00:00:00.000","PS-15GA","NO PARKING MONDAY-FRIDAY 8AM-6PM --> (SUPERSEDES R7-45RA)","018 X 012",,,"179","East",,"PNTD","PNTD",,"1002819","194151"
"S-140328","Current","S-","Queens","AUSTIN STREET",,"ELIOT AVENUE",,"62 AVENUE",,"N","2004-12-28T00:00:00.000","SP-393C","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM THURS <---> (SUPERSEDED BY SP-461C DATED 8-2-99)","018 X 012","2019-05-22T00:00:00.000",,"46",,,"PNTD","PNTD",,"1020127","205183"
"S-814203","Current","S-","Staten Island","RICHMOND TERRACE",,"NORTHFIELD AVENUE",,"FEDERAL PLACE",,"N","1987-08-26T00:00:00.000","R7-40","NO PARKING ANYTIME(SUPERSEDED BY R7-40R) DON'T USE R7-40","012 X 018","2019-05-22T00:00:00.000",,"473",,"East","PNTD","PNTD",,"937121","172802"
"S-392994","Current","S-","Brooklyn","58 STREET",,"13 AVENUE",,"NEW UTRECHT AVENUE",,"N","2016-10-18T00:00:00.000","PS-27B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 8:30AM-10AM <-> (SUPERSEDES SP-375C)","018 X 012",,,"141",,,"PNTD","PNTD",,"985125","168704"
"S-097900","Current","S-","Queens","150 PLACE",,"34 AVENUE",,"35 AVENUE",,"W","2002-07-02T00:00:00.000","SP-441C","NO PARKING (SANITATION BROOM SYMBOL) 9-10:30AM FRI <---> (SUPERSEDED BY PS-128B)","018 X 012","2019-05-22T00:00:00.000",,"139",,,"PNTD","PNTD",,"1035672","218762"
"P-506921","Current","P-","Manhattan","LIBERTY STREET",,"BROADWAY",,"LIBERTY PLACE",,"N","2017-05-03T00:00:00.000","PS-289C","3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-7PM <-> (SUPERSEDES PS-21C)","018 X 024",,,"69",,,"PNTD","PNTD",,"981404","197616"
"S-361433","Current","S-","Queens","42 STREET",,"QUEENS BOULEVARD",,"47 AVENUE",,"E","2015-02-18T00:00:00.000","PS-36B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-400C & SP-465C)","018 X 012",,,"404",,,"PNTD","PNTD",,"1005692","209715"
"S-342424","Current","S-","Queens","PARSONS BOULEVARD",,"38 AVENUE",,"ROOSEVELT AVENUE",,"W","2014-09-09T00:00:00.000","PS-112BA","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 9AM-10:30AM --> (SUPERSEDES SP-433CA)","018 X 012",,,"134","North",,"PNTD","PNTD",,"1033424","217072"
"S-216696","Current","S-","Bronx","WEST  228 STREET",,"BROADWAY",,"MARBLE HILL AVENUE",,"N","2009-12-18T00:00:00.000","SP-437C","NO PARKING (SANITATION BROOM SYMBOL) 9-10:30AM WED <---> (SUPERSEDED BY PS-110B)","018 X 012","2019-05-22T00:00:00.000",,"371",,,"PNTD","PNTD",,,
"S-291617","Current","S-","Queens","BURLING STREET",,"NEGUNDO AVENUE",,"LABURNUM AVENUE",,"W","2012-03-09T00:00:00.000","SP-396C","NO PARKING (SANITATION BROOM SYMBOL) 11AM TO 12:30PM THURS <---> (SUPERSEDED BY PS-164B)","018 X 012","2019-05-22T00:00:00.000",,"296",,,"PNTD","PNTD",,"1035945","213103"
"S-385693","Current","S-","Queens","HUMPHREYS STREET",,"27 AVENUE",,"29 AVENUE",,"E","2016-04-06T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"636","South",,"PNTD","PNTD",,"1021277","217010"
"S-214255","Current","S-","Manhattan","BROOKLYN BRIDGE",,"BROOKLYN BRIDGE",,"CHAMBERS STREET",,"E","1965-04-12T00:00:00.000","SPECIAL","DESCRIPTION NOT AVAILABLE","N/A",,,"0",,"South",,,,,
"S-214255","Current","S-","Manhattan","BROOKLYN BRIDGE",,"BROOKLYN BRIDGE",,"CHAMBERS STREET",,"E","1965-04-12T00:00:00.000","SPECIAL","DESCRIPTION NOT AVAILABLE","N/A",,,"0",,"South",,,,,
"S-978763","Current","S-","Queens","78 AVENUE",,"147 STREET",,"MAIN STREET",,"S","1998-12-23T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"135",,,"PNTD","PNTD",,"1035014","201796"
"S-385365","Current","S-","Brooklyn","EAST  105 STREET",,"FLATLANDS AVENUE",,"GLENWOOD ROAD",,"E","2016-04-20T00:00:00.000","PS-84B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11AM-12:30PM <-> (SUPERSEDES SP-390C)","018 X 012",,,"523",,,"PNTD","PNTD",,"1013132","175655"
"S-353725","Current","S-","Queens","50 AVENUE",,"25 STREET",,"27 STREET",,"S","2015-01-05T00:00:00.000","PS-2G","NO PARKING ANYTIME <-> (SUPERSEDES SP-854C)","018 X 012",,,"257",,,"PNTD","PNTD",,"999793","209141"
"S-395357","Current","S-","Brooklyn","14 STREET",,"7 AVENUE",,"8 AVENUE",,"S","2016-08-24T00:00:00.000","PS-38B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 11:30AM-1PM <-> (SUPERSEDES SP-385C)","018 X 012",,,"240",,,"PNTD","PNTD",,"988878","180995"
"S-465081","Current","S-","Brooklyn","WEST    5 STREET",,"AVENUE S",,"HIGHLAWN AVENUE",,"E","2017-03-09T00:00:00.000","PS-34B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 9:30AM-11AM <-> (SUPERSEDES SP-388C)","018 X 012",,,"70",,,"PNTD","PNTD",,"990531","158426"
"S-01638567","Current","S-","Queens","138 STREET",,"31 ROAD",,"32 AVENUE",,"W","2023-04-10T00:00:00.000","PS-112B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 9AM-10:30AM <-> (SUPERSEDES SP-433C)","018 X 012",,,"114",,,"PNTD","PNTD",,"1031220","219826"
"S-279858","Current","S-","Queens","23 AVENUE",,"120 STREET",,"121 STREET",,"S","1975-01-09T00:00:00.000","R7-45","NO PARKING 8AM-6PM MON THRU FRI (SUPERSEDED BY R7-45R)","012 X 018","2019-05-22T00:00:00.000",,"180",,,,,,"1026566","222965"
"S-515478","Current","S-","Brooklyn","WILLIAMS AVENUE",,"LINDEN BOULEVARD",,"NEW LOTS AVENUE",,"W","2017-03-15T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"64",,,"PNTD","PNTD",,"1013030","179079"
"S-405238","Current","S-","Brooklyn","IRVING AVENUE",,"TROUTMAN STREET",,"STARR STREET",,"E","2017-02-01T00:00:00.000","PS-55B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11AM-12:30PM <-> (SUPERSEDES SP-360C)","018 X 012",,,"116",,,"PNTD","PNTD",,"1005275","196007"
"S-366964","Current","S-","Brooklyn","OCEAN PARKWAY","W S/R","CATON AVENUE",,"FORT HAMILTON PARKWAY",,"E","2015-08-12T00:00:00.000","PS-34BA","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 9:30AM-11AM --> (SUPERSEDES SP-388CA)","018 X 012",,,"468","South",,"PNTD","PNTD",,"991016","175772"
"S-394116","Current","S-","Brooklyn","41 STREET",,"13 AVENUE",,"12 AVENUE",,"S","2016-11-15T00:00:00.000","PS-28B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM <-> (SUPERSEDES SP-381C)","018 X 012",,,"295",,,"PNTD","PNTD",,"987475","172450"
"S-978405","Current","S-","Queens","69 ROAD",,"147 STREET",,"150 STREET",,"S","1998-12-10T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"407",,,"PNTD","PNTD",,"1034027","205889"
"S-370173","Current","S-","Brooklyn","SOUTH    1 STREET",,"WYTHE AVENUE",,"BERRY STREET",,"S","2015-11-24T00:00:00.000","PS-12B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-846C)","018 X 012",,,"50",,,"PNTD","PNTD",,"994063","199749"
"S-367099","Current","S-","Brooklyn","BOGART STREET",,"THAMES STREET",,"ROCK STREET",,"E","2015-07-18T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"31","South",,"PNTD","PNTD",,"1002815","195983"
"S-01617285","Current","S-","Queens","DICKENS STREET",,"MOTT AVENUE",,"HEALY AVENUE",,"W","2023-06-21T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"60",,,"PNTD","PNTD",,,
"S-385725","Current","S-","Bronx","EAST  143 STREET",,"BROOK AVENUE",,"WILLIS AVENUE",,"N","2016-05-17T00:00:00.000","PS-49B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 8:30AM-10AM <-> (SUPERSEDES SP-369C)","018 X 012",,,"669",,,"PNTD","PNTD",,"1006545","235069"
"S-388204","Current","S-","Queens","43 STREET",,"31 AVENUE",,"30 AVENUE",,"E","2016-06-21T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"618",,,"PNTD","PNTD",,"1008229","216779"
"S-335077","Current","S-","Queens","50 AVENUE",,"98 STREET",,"99 STREET",,"S","2014-05-01T00:00:00.000","PS-33B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 9:30AM-11AM<-> (SUPERSEDES SP-382C)","018 X 012",,,"121",,,"PNTD","PNTD",,"1022009","209826"
"S-354342","Current","S-","Manhattan","EDGAR STREET","S RDWY","GREENWICH STREET",,"TRINITY PLACE",,"S","2014-11-21T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"76","West",,"PNTD","PNTD",,"980456","196832"
"S-393764","Current","S-","Queens","GREENE AVENUE",,"ONDERDONK AVENUE",,"WOODWARD AVENUE",,"S","2016-07-09T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"77",,,"PNTD","PNTD",,"1008935","196694"
"S-395541","Current","S-","Brooklyn","JAY STREET",,"WILLOUGHBY STREET",,"METROTECH",,"E","2016-08-03T00:00:00.000","PS-8GA","NO STANDING MONDAY-FRIDAY 7AM-7PM --> (SUPERSEDES SP-1122BA)","018 X 012",,,"256","South",,"PNTD","PNTD","USE VAB","987772","191476"
"P-01589601","Current","P-","Brooklyn","MANHATTAN AVENUE",,"NORMAN AVENUE",,"BEDFORD AVENUE",,"W","2023-06-21T00:00:00.000","SP-477BA","BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW","20"" DIA.",,,"102","North",,"PNTD","PNTD","305173","997667","203482"
"S-01616896","Current","S-","Brooklyn","EASTERN PARKWAY","N S/R","RALPH AVENUE",,"BUFFALO AVENUE",,"S","2023-02-21T00:00:00.000","PS-12BA","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM --> (SUPERSEDES SP-846CA)","018 X 012",,,"675","East",,"PNTD","PNTD",,"1005039","182831"
"S-978315","Current","S-","Queens","68 ROAD",,"147 STREET",,"MAIN STREET",,"S","1998-12-10T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"157",,,"PNTD","PNTD",,"1033267","206378"
"S-388925","Current","S-","Queens","AUSTIN STREET",,"UNION TURNPIKE",,"78 AVENUE",,"N","2016-05-02T00:00:00.000","PS-27B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 8:30AM-10AM <-> (SUPERSEDES SP-375C)","018 X 012",,,"147",,,"PNTD","PNTD",,"1030225","199251"
"S-340202","Current","S-","Queens","OTTO ROAD",,"CYPRESS HILLS STREET",,"64 PLACE",,"S","2014-07-22T00:00:00.000","PS-2GA","NO PARKING ANYTIME --> (SUPERSEDES SP-854CA)","018 X 012",,,"102","West",,"PNTD","PNTD",,"1014047","195122"
"S-106842","Current","S-","Queens","BEACH   30 STREET",,"DEAD END",,"LEWMAY ROAD",,"E","1962-06-04T00:00:00.000","R7-20","NO STANDING ANYTIME <-----> (SUPERSEDED BY R7-20R)","012 X 018","2019-05-22T00:00:00.000",,"10",,"North",,,,"1050239","155337"
"S-389324","Current","S-","Queens","ELIZABETH AVENUE",,"BEACH   69 STREET",,"BEACH   72 STREET",,"N","2016-05-09T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"196",,,"PNTD","PNTD",,"1040015","156300"
"S-360719","Current","S-","Queens","21 AVENUE",,"36 STREET",,"37 STREET",,"S","2015-02-10T00:00:00.000","PS-29B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 8:30AM-10AM <-> (SUPERSEDES SP-387C)","018 X 012",,,"160",,,"PNTD","PNTD",,"1010412","221943"
"S-382022","Current","S-","Brooklyn","WEIRFIELD STREET",,"CENTRAL AVENUE",,"WILSON AVENUE",,"S","2016-03-08T00:00:00.000","PS-56B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY NOON-1:30PM <-> (SUPERSEDES SP-362C)","018 X 012",,,"569",,,"PNTD","PNTD",,"1009086","191299"
"S-01519083","Current","S-","Queens","PARSONS BOULEVARD","W RDWY","JEWEL AVENUE",,"71 AVENUE",,"W","2021-03-31T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"259",,,"PNTD","PNTD",,"1036646","205845"
