"job_filing_name","job_type","bin","borough","house_no","street_name","block","lot","zip_code","submitted_date","c_of_o_status","c_of_o_sequence","c_of_o_filing_type","community_board","c_of_o_issuance_date","application_number","latitude","longitude","communitydistrict","citycouncildistrict","censustract2010","buildingidentificationnumber","bbl","ntaname","location_point"
"121981748","NEW BUILDING","1090665","MANHATTAN","150","EAST 23RD STREET","878","7502","10010","2022-12-07T00:00:00.000","CO Issued","30080","Renewal Without Change","106","12/07/2022 14:39:31","CO-000030080","40.739284","-73.984231","106","2","68","1090665","1008787502","Gramercy","POINT (-73.984231 40.739284)"
"320516287","ALTERATION TYPE 1","3002010","BROOKLYN","138","PIERREPONT STREET","244","7502","11201","2023-07-07T00:00:00.000","CO Issued","40956","Renewal With Change","302","07/19/2023 10:48:47","CO-000040956","40.694844","-73.99176","302","33","9","3002010","3002447502","Brooklyn Heights-Cobble Hill","POINT (-73.99176 40.694844)"
"321595092","NEW BUILDING","3428807","BROOKLYN","461","CHESTER STREET","3602","12","11212","2023-07-06T00:00:00.000","CO Issued","40877","Renewal Without Change","316","07/19/2023 10:52:31","CO-000040877","40.6602","-73.909276","316","42","916","3000000","3036020012","Brownsville","POINT (-73.909276 40.6602)"
"320970909","NEW BUILDING","3424506","BROOKLYN","61","NORTH 6 STREET","2325","28","11249","2022-07-12T00:00:00.000","CO Issued","22544","Final","301","07/19/2023 08:53:48","CO-000022544","40.719305","-73.961551","301","33","555","3424506","3023250028","North Side-South Side","POINT (-73.961551 40.719305)"
"122771795","ALTERATION TYPE 1","1090829","MANHATTAN","11","JANE STREET","616","7502","10014","2022-12-07T00:00:00.000","CO Issued","30085","Renewal Without Change","102","12/07/2022 17:24:48","CO-000030085","40.738141","-74.002735","102","3","77","1090829","1006160032","West Village","POINT (-74.002735 40.738141)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2022-07-14T00:00:00.000","CO Issued","22668","Renewal Without Change","105","08/11/2022 09:32:25","CO-000022668","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"121207817","ALTERATION TYPE 1","1012841","MANHATTAN","424","WEST 33RD STREET","729","163","10001","2023-07-19T00:00:00.000","CO Issued","39198","Renewal Without Change","104","07/19/2023 13:17:05","CO-000039198","40.753099","-73.997704","104","3","103","1012841","1007290163","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.997704 40.753099)"
"421079745","ALTERATION TYPE 1","4103943","QUEENS","14-41","159TH STREET","4571","11","11357","2023-06-14T00:00:00.000","CO Issued","39867","Final","407","07/11/2023 14:07:42","CO-000039867","40.788034","-73.803174","407","19","991","4103943","4045710011","Whitestone","POINT (-73.803174 40.788034)"
"220143146","ALTERATION TYPE 1","2007858","BRONX","1775","GRAND CONCOURSE","2822","7501","10453","2023-03-15T00:00:00.000","CO Issued","35113","Renewal Without Change","205","03/28/2023 13:26:05","CO-000035113","40.846089","-73.909879","205","14","22701","2007858","2028227501","Mount Hope","POINT (-73.909879 40.846089)"
"123898069","ALTERATION TYPE 1","1023455","MANHATTAN","119","WEST 56 STREET","1009","19","10019","2023-03-28T00:00:00.000","CO Issued","35811","Renewal Without Change","105","03/28/2023 18:10:43","CO-000035811","40.764019","-73.978535","105","4","137","1023455","1010090019","Midtown-Midtown South","POINT (-73.978535 40.764019)"
"122622983","NEW BUILDING","1089828","MANHATTAN","115","LEROY STREET","602","83","10014","2023-03-28T00:00:00.000","CO Issued","35785","Renewal Without Change","102","03/28/2023 10:21:49","CO-000035785","40.730307","-74.007635","102","3","69","1089828","1006020083","West Village","POINT (-74.007635 40.730307)"
"120395205","ALTERATION TYPE 1","1009222","MANHATTAN","11","5TH AVENUE","566","1","10003","2023-03-28T00:00:00.000","CO Issued","35598","Renewal Without Change","102","03/28/2023 15:12:48","CO-000035598","40.732407","-73.996226","102","2","59","1009222","1005660001","West Village","POINT (-73.996226 40.732407)"
"321807611","NEW BUILDING","3206044","BROOKLYN","3408","GLENWOOD ROAD","7562","41","11210","2023-05-19T00:00:00.000","CO Issued","38493","Initial","317","07/19/2023 09:57:50","CO-000038493","40.63424","-73.943719","317","45","784","3206044","3075620041","East Flatbush-Farragut","POINT (-73.943719 40.63424)"
"101340443","ALTERATION TYPE 1","1020333","MANHATTAN","201","EAST   37 STREET","918","1","10016","2022-10-04T00:00:00.000","CO Issued","26034","Final","106","01/31/2023 09:10:51","CO-000026034","40.747594","-73.976632","106","4","78","1020333","1009180001","Murray Hill-Kips Bay","POINT (-73.976632 40.747594)"
"102884470","ALTERATION TYPE 1","1001910","MANHATTAN","349","BROADWAY","174","37","10013","2022-10-24T00:00:00.000","CO Issued","27796","Renewal With Change","101","01/31/2023 13:07:45","CO-000027796","40.716962","-74.003961","101","1","33","1001910","1001740037","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.003961 40.716962)"
"123052490","ALTERATION TYPE 1","1061375","MANHATTAN","462","WEST 146 ST","2060","154","10031","2022-12-07T00:00:00.000","CO Issued","22311","Initial","109","07/19/2023 07:18:07","CO-000022311","40.825556","-73.946311","109","7","231","1061375","1020600154","Hamilton Heights","POINT (-73.946311 40.825556)"
"121325547","NEW BUILDING","1085119","MANHATTAN","301","EAST 50TH STREET","1343","7503","10022","2023-01-31T00:00:00.000","CO Issued","32766","Renewal Without Change","106","01/31/2023 11:47:07","CO-000032766","40.754734","-73.968161","106","4","98","1085119","1013437503","Turtle Bay-East Midtown","POINT (-73.968161 40.754734)"
"121190610","NEW BUILDING","1090475","MANHATTAN","25","PARK ROW","90","7504","10038","2023-01-06T00:00:00.000","CO Issued","31565","Renewal With Change","101","01/31/2023 15:30:31","CO-000031565","40.711601","-74.00742","101","1","1501","1090475","1000907504","Battery Park City-Lower Manhattan","POINT (-74.00742 40.711601)"
"123906639","ALTERATION TYPE 1","1041125","MANHATTAN","19","EAST 65TH STREET","1380","14","10065","2023-01-31T00:00:00.000","CO Issued","32759","Renewal Without Change","108","01/31/2023 09:17:59","CO-000032759","40.767571","-73.969188","108","4","122","1041125","1013800014","Upper East Side-Carnegie Hill","POINT (-73.969188 40.767571)"
"110485216","ALTERATION TYPE 1","1036509","MANHATTAN","123","EAST   55 STREET","1310","10","10022","2023-07-13T00:00:00.000","CO Issued","41282","Renewal Without Change","105","07/19/2023 11:03:16","CO-000041282","40.75987","-73.970632","105","4","100","1036509","1013100010","Turtle Bay-East Midtown","POINT (-73.970632 40.75987)"
"321911678","NEW BUILDING","3426621","BROOKLYN","608","EAST 54 STREET","4774","124","11203","2023-06-23T00:00:00.000","CO Issued","40346","Final","317","07/19/2023 08:48:18","CO-000040346","40.643384","-73.925604","317","45","846",,,"Rugby-Remsen Village","POINT (-73.925604 40.643384)"
"123453592","ALTERATION TYPE 1","1086107","MANHATTAN","620","AMSTERDAM AVE","1238","7503","10024","2023-06-30T00:00:00.000","CO Issued","40069","Renewal Without Change","107","07/19/2023 13:13:10","CO-000040069","40.790342","-73.973088","107","6","179","1086107","1012387503","Upper West Side","POINT (-73.973088 40.790342)"
"121582689","ALTERATION TYPE 1","1001249","MANHATTAN","15","PARK ROW","90","7501","10038","2022-08-15T00:00:00.000","CO Issued","24220","Renewal Without Change","101","01/31/2023 15:25:06","CO-000024220","40.711508","-74.007679","101","1","1501","1001249","1000907501","Battery Park City-Lower Manhattan","POINT (-74.007679 40.711508)"
"320912857","NEW BUILDING","3426626","BROOKLYN","185","NORTH 8 STREET","2312","7501","11211","2023-07-05T00:00:00.000","CO Issued","40809","Renewal Without Change","301","07/19/2023 11:09:45","CO-000040809","40.717879","-73.956296","301","33","517","3000000","3023120023","North Side-South Side","POINT (-73.956296 40.717879)"
"122654582","ALTERATION TYPE 1","1036085","MANHATTAN","625","MADISON AVENUE","1294","46","10022","2023-07-18T00:00:00.000","CO Issued","41446","Renewal Without Change","105","07/19/2023 14:56:42","CO-000041446","40.763381","-73.971551","105","4","11202","1036085","1012940046","Midtown-Midtown South","POINT (-73.971551 40.763381)"
"321189110","NEW BUILDING","3424092","BROOKLYN","106","NORTH 3RD STREET","2358","16","11249","2023-06-27T00:00:00.000","CO Issued","40465","Final","301","07/19/2023 15:26:21","CO-000040465","40.71661","-73.961802","301","34","555","3000000","3023580016","North Side-South Side","POINT (-73.961802 40.71661)"
"123500372","NEW BUILDING","1090958","MANHATTAN","622","WEST 51 STREET","1098","48","10019","2023-01-20T00:00:00.000","CO Issued","32261","Renewal Without Change","104","01/31/2023 09:52:37","CO-000032261","40.766757","-73.994809","104","3","135","1000000","1010980048","Clinton","POINT (-73.994809 40.766757)"
"103171951","NEW BUILDING","1064698","MANHATTAN","90","WEST  225 STREET","2215","7502","10034","2022-09-13T00:00:00.000","CO Issued","25751","Renewal Without Change","207","01/31/2023 09:07:26","CO-000025751","40.874295","-73.909281","207","10","309","1064698","1022157502","Marble Hill-Inwood","POINT (-73.909281 40.874295)"
"121190834","ALTERATION TYPE 1","1061336","MANHATTAN","460","W145TH STREET","2059","154","10031","2023-01-10T00:00:00.000","CO Issued","31676","Final","109","01/31/2023 12:49:59","CO-000031676","40.824881","-73.946788","109","7","227","1061336","1020590154","Hamilton Heights","POINT (-73.946788 40.824881)"
"121187704","NEW BUILDING","1801693","MANHATTAN","469","CONVENT AVENUE","2065","19","10031","2023-06-02T00:00:00.000","CO Issued","39264","Initial","109","07/19/2023 07:11:55","CO-000039264","40.828014","-73.943581","109","9","23501","1000000","1020650019","Hamilton Heights","POINT (-73.943581 40.828014)"
"321384364","NEW BUILDING","3426503","BROOKLYN","60","FRONT STREET","45","7502","11201","2023-07-10T00:00:00.000","CO Issued","41011","Renewal Without Change","302","07/19/2023 14:35:29","CO-000041011","40.70253","-73.990536","302","33","21",,,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.990536 40.70253)"
"321590346","NEW BUILDING","3428907","BROOKLYN","130","HOPE STREET","2386","7","11211","2023-06-29T00:00:00.000","CO Issued","40666","Final","301","07/19/2023 16:51:26","CO-000040666","40.712207","-73.953118","301","34","513","3000000","3023860007","North Side-South Side","POINT (-73.953118 40.712207)"
"220606119","ALTERATION TYPE 1","2090436","BRONX","875","GARRISON AVENUE","2731","55","10474","2023-01-11T00:00:00.000","CO Issued","31732","Renewal Without Change","202","01/31/2023 10:45:52","CO-000031732","40.816774","-73.892379","202","17","93","2090436","2027310055","Hunts Point","POINT (-73.892379 40.816774)"
"123055576","ALTERATION TYPE 1","1045288","MANHATTAN","400","EAST 62 STREET","1456","46","10065","2023-06-08T00:00:00.000","CO Issued","39558","Renewal Without Change","108","07/19/2023 07:19:39","CO-000039558","40.761401","-73.960422","108","5","10602","1045288","1014560046","Lenox Hill-Roosevelt Island","POINT (-73.960422 40.761401)"
"420658577","ALTERATION TYPE 1","4000740","QUEENS","47-11","AUSTELL PLACE","97","4","11101","2023-07-19T00:00:00.000","CO Issued","41535","Renewal Without Change","402","07/19/2023 10:57:31","CO-000041535","40.743412","-73.941891","402","26","1","4000740","4000970004","Hunters Point-Sunnyside-West Maspeth","POINT (-73.941891 40.743412)"
"220697823","ALTERATION TYPE 1","2000182","BRONX","111","BRUCKNER BOULEVARD","2278","56","10454","2023-07-19T00:00:00.000","CO Issued","39662","Renewal Without Change","201","07/19/2023 15:10:20","CO-000039662","40.804826","-73.922675","201","8","19","2000182","2022780056","Mott Haven-Port Morris","POINT (-73.922675 40.804826)"
"123025118","ALTERATION TYPE 1","1033982","MANHATTAN","318","WEST 88 STREET","1249","43","10024","2023-03-28T00:00:00.000","CO Issued","35786","Renewal Without Change","107","03/28/2023 10:18:35","CO-000035786","40.790445","-73.977537","107","6","175","1033982","1012490043","Upper West Side","POINT (-73.977537 40.790445)"
"121329268","ALTERATION TYPE 1","1079072","MANHATTAN","5","BEEKMAN STREET","90","7503","10038","2023-01-31T00:00:00.000","CO Issued","27280","Renewal Without Change","101","01/31/2023 11:25:01","CO-000027280","40.711393","-74.006666","101","1","1501","1079072","1000907503","Battery Park City-Lower Manhattan","POINT (-74.006666 40.711393)"
"321590293","NEW BUILDING","3327017","BROOKLYN","282","HINSDALE STREET","3766","1","11207","2023-06-27T00:00:00.000","CO Issued","40507","Initial","305","07/19/2023 09:10:51","CO-000040507","40.668155","-73.899742","305","42","1134","3327017","3037660001","East New York (Pennsylvania Ave)","POINT (-73.899742 40.668155)"
"122216191","ALTERATION TYPE 1","1022577","MANHATTAN","130","WEST 42ND STREET","994","45","10036","2023-07-19T00:00:00.000","CO Issued","41441","Renewal Without Change","105","07/19/2023 10:56:55","CO-000041441","40.755278","-73.985172","105","4","113","1022577","1009940045","Midtown-Midtown South","POINT (-73.985172 40.755278)"
"123062078","NEW BUILDING","1051260","MANHATTAN","511","EAST 86TH STREET","1583","6","10028","2023-07-19T00:00:00.000","CO Issued","40547","Renewal Without Change","108","07/19/2023 10:55:08","CO-000040547","40.77569","-73.946535","108","5","14402","1051260","1015830006","Yorkville","POINT (-73.946535 40.77569)"
"101152459","ALTERATION TYPE 1","1001874","MANHATTAN","79","WORTH STREET","173","7503","10013","2023-07-05T00:00:00.000","CO Issued","40839","Renewal With Change","101","07/19/2023 09:58:29","CO-000040839","40.716668","-74.005346","101","1","33","1001874","1001737503","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.005346 40.716668)"
"321518666","ALTERATION TYPE 1","3325964","BROOKLYN","271","MOORE STREET","3101","22","11206","2023-07-06T00:00:00.000","CO Issued","40767","Renewal Without Change","301","07/19/2023 10:06:09","CO-000040767","40.704891","-73.93368","301","34","485","3325964","3031010022","Bushwick South","POINT (-73.93368 40.704891)"
"322041205","ALTERATION TYPE 1","3180226","BROOKLYN","1202","AVE K","6723","1","11230","2023-07-10T00:00:00.000","CO Issued","39665","Renewal Without Change","314","07/19/2023 13:52:09","CO-000039665","40.622492","-73.963567","314","44","534","3180226","3067230001","Midwood","POINT (-73.963567 40.622492)"
"120059943","ALTERATION TYPE 1","1030544","MANHATTAN","2109","BROADWAY","1165","7503","10023","2023-07-19T00:00:00.000","CO Issued","41551","Renewal Without Change","107","07/19/2023 13:22:06","CO-000041551","40.780408","-73.982076","107","6","159","1030544","1011657503","Lincoln Square","POINT (-73.982076 40.780408)"
"123817129","ALTERATION TYPE 1","1058579","MANHATTAN","232","WEST 123 STREET","1928","48","10027","2023-01-16T00:00:00.000","CO Issued","32001","Final","110","01/31/2023 16:51:07","CO-000032001","40.808132","-73.950407","110","9","222","1058579","1019280048","Central Harlem South","POINT (-73.950407 40.808132)"
"101227628","NEW BUILDING","1085722","MANHATTAN","200","RIVERSIDE BOULEVARD","1171","7501","10069","2023-07-18T00:00:00.000","CO Issued","41490","Renewal Without Change","107","07/19/2023 08:24:45","CO-000041490","40.779105","-73.988193","107","6","155","1085722","1011717501","Lincoln Square","POINT (-73.988193 40.779105)"
"220163935","ALTERATION TYPE 1","2022552","BRONX","845","WHITE PLAINS ROAD","3645","1","10473","2023-06-29T00:00:00.000","CO Issued","40671","Renewal Without Change","209","07/19/2023 09:22:52","CO-000040671","40.823992","-73.85875","209","18","42","2022552","2036450001","Soundview-Castle Hill-Clason Point-Harding Park","POINT (-73.85875 40.823992)"
"321593192","ALTERATION TYPE 1","3330999","BROOKLYN","93","NORTH 6 STREET","2326","36","11249","2023-07-06T00:00:00.000","CO Issued","40923","Renewal Without Change","301","07/19/2023 10:43:45","CO-000040923","40.718517","-73.960289","301","33","555","3330999","3023260036","North Side-South Side","POINT (-73.960289 40.718517)"
"122760654","NEW BUILDING","1046294","MANHATTAN","1402","YORK AVENUE","1486","7501","10021","2022-12-02T00:00:00.000","CO Issued","29373","Final","108","01/31/2023 11:30:44","CO-000029373","40.768529","-73.952512","108","5","132","1046294","1014860004","Lenox Hill-Roosevelt Island","POINT (-73.952512 40.768529)"
"140972044","ALTERATION TYPE 1","1058693","MANHATTAN","255","WEST 131 STREET","1937","10","10027","2023-01-10T00:00:00.000","CO Issued","31738","Initial","110","01/31/2023 06:53:44","CO-000031738","40.813683","-73.947783","110","9","226","1058693","1019370010","Central Harlem North-Polo Grounds","POINT (-73.947783 40.813683)"
"121326065","ALTERATION TYPE 1","1036205","MANHATTAN","245","PARK AVENUE","1301","1","10167","2023-01-31T00:00:00.000","CO Issued","32734","Renewal Without Change","105","01/31/2023 11:35:54","CO-000032734","40.754826","-73.975683","105","4","92","1036205","1013010001","Turtle Bay-East Midtown","POINT (-73.975683 40.754826)"
"321518675","ALTERATION TYPE 1","3071483","BROOKLYN","261","MOORE STREET","3101","10","11206","2023-07-06T00:00:00.000","CO Issued","40768","Renewal Without Change","301","07/19/2023 10:18:25","CO-000040768","40.704825","-73.934015","301","34","485","3071483","3031010010","Bushwick South","POINT (-73.934015 40.704825)"
