"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","bbl","census_tract","nta_neighborhood_tabulation"
"363244","3099542","56 ROCKAWAY PARKWAY","3","4599","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.664935","-73.924387","317","41","3045990033","892","BK1704"
"363506","3031192","101 ROGERS AVENUE","3","1233","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.674142","-73.952871","308","36","3012330009","31701","BK0802"
"363522","3119171","1049 ROGERS AVENUE","3","5171","81","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.644495","-73.951797","317","40","3051710081","826","BK1701"
"363599","3119944","1157 ROGERS AVENUE","3","5193","58","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.641764","-73.9515","317","45","3051930058","828","BK1701"
"363797","3034429","219 SULLIVAN PLACE","3","1305","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.664547","-73.953372","309","35","3013050001","321","BK0901"
"363853","3114992","483 ROGERS AVENUE","3","5033","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.660408","-73.953504","309","40","3050330007","800","BK0902"
"366318","3042427","257 SARATOGA AVENUE","3","1562","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.677248","-73.916399","316","41","3015620007","301","BK1601"
"366397","3080957","509 SARATOGA AVENUE","3","3515","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.668125","-73.917145","316","41","3035150025","902","BK1602"
"366783","3079538","226 SCHAEFER STREET","3","3430","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.690846","-73.90666","304","37","3034300016","409","BK0402"
"366883","3079219","73 SCHAEFER STREET","3","3421","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.68654","-73.910921","304","37","3034210052","401","BK0402"
"367889","3036759","232 SCHENECTADY AVENUE","3","1377","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.671306","-73.933677","308","35","3013770031","35301","BK0802"
"368936","3144706","446 SENATOR STREET","3","5855","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11220","40.635553","-74.021711","310","47","3058550025","126","BK1001"
"369764","3093989","120 SHERIDAN AVENUE","3","4181","43","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.679667","-73.867381","305","37","3041810043","1188","BK0505"
"371881","3062876","377 SOUTH 1 STREET","3","2399","22","No","No","No","No","No","Yes","2022-09-26T00:00:00.000","BROOKLYN","11211","40.710535","-73.952485","301","34","3023990022","513","BK0102"
"372444","3063604","374 SOUTH 5 STREET","3","2463","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11211","40.70795","-73.954229","301","34","3024630015","527","BK0102"
"373639","3036709","1239 ST JOHNS PLACE","3","1376","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.670945","-73.937426","308","35","3013760061","339","BK0802"
"373697","3037058","1366 ST JOHNS PLACE","3","1384","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.670679","-73.932885","308","35","3013840015","35101","BK0802"
"373706","3036839","1379 ST JOHNS PLACE","3","1378","74","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11213","40.670679","-73.932549","308","35","3013780074","35101","BK0802"
"374199","3031959","881 ST JOHNS PLACE","3","1248","54","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.671574","-73.949019","308","35","3012480054","31702","BK0802"
"375051","3030855","921 ST MARKS AVENUE","3","1223","78","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.674727","-73.941122","308","36","3012230078","311","BK0802"
"375070","3030846","947 ST MARKS AVENUE","3","1223","66","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.674672","-73.940102","308","36","3012230066","311","BK0802"
"375194","3073701","109 ST NICHOLAS AVENUE","3","3239","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.705671","-73.918484","304","37","3032390006","445","BK0401"
"375334","3076398","304 ST NICHOLAS AVENUE","3","3338","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701239","-73.91102","304","37","3033380035","439","BK0402"
"375361","3072799","58 ST NICHOLAS AVENUE","3","3200","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.706837","-73.920491","304","34","3032000032","447","BK0401"
"375384","3116537","21 ST PAULS COURT","3","5080","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.650848","-73.961919","314","40","3050800036","50801","BK1401"
"375429","3070890","272 STAGG STREET","3","3037","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.709988","-73.938284","301","34","3030370028","485","BK0104"
"375567","3074213","237 STANHOPE STREET","3","3258","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700891","-73.92026","304","37","3032580049","431","BK0401"
"375899","3072815","336 STARR STREET","3","3201","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.707967","-73.920245","304","34","3032010020","447","BK0401"
"375926","3072532","87 STARR STREET","3","3186","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.702023","-73.926174","304","34","3031860046","427","BK0401"
"376352","3036741","1298 STERLING PLACE","3","1377","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.671716","-73.935472","308","35","3013770013","35301","BK0802"
"376366","3036746","1314 STERLING PLACE","3","1377","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.671696","-73.935093","308","35","3013770018","35301","BK0802"
"376404","3036804","1392 STERLING PLACE","3","1378","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.671555","-73.932462","308","35","3013780023","35101","BK0802"
"376447","3036857","1460 STERLING PLACE","3","1379","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.671427","-73.930133","308","36","3013790013","34901","BK0802"
"376496","3036618","1593 STERLING PLACE","3","1374","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.67121","-73.925923","308","36","3013740052","347","BK0802"
"376963","3031562","915 STERLING PLACE","3","1241","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.672441","-73.948449","308","36","3012410052","31701","BK0802"
"377072","3034764","215 STERLING STREET","3","1314","50","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11225","40.662919","-73.954332","309","40","3013140050","327","BK0902"
"377613","3074135","180 STOCKHOLM STREET","3","3257","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.699844","-73.922436","304","37","3032570015","431","BK0401"
"377648","3073896","241 STOCKHOLM STREET","3","3247","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701367","-73.920963","304","37","3032470050","429","BK0401"
"377662","3074194","254 STOCKHOLM STREET","3","3258","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701564","-73.920743","304","37","3032580027","431","BK0401"
"377792","3042869","362 STOCKTON STREET","3","1584","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.697479","-73.937441","303","36","3015840007","287","BK0302"
"377800","3034361","2 STODDARD PLACE","3","1304","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.665478","-73.955938","309","35","3013040024","323","BK0901"
"379430","3041292","205 SUMPTER STREET","3","1519","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.680284","-73.917512","303","41","3015190048","379","BK0302"
"379431","3041489","206 SUMPTER STREET","3","1526","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.680423","-73.916153","316","41","3015260003","371","BK1601"
"380353","3338457","159 SUYDAM STREET","3","3208","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.699446","-73.926371","304","34","3032080052","423","BK0401"
"380391","3073162","220 SUYDAM STREET","3","3219","12","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700974","-73.924833","304","34","3032190012","429","BK0401"
"380417","3073175","248 SUYDAM STREET","3","3219","25","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701531","-73.924288","304","34","3032190025","429","BK0401"
"380688","3081194","124 TAPSCOTT STREET","3","3532","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.664718","-73.920221","316","41","3035320038","900","BK1602"
"381702","3053076","453 TOMPKINS AVENUE","3","1846","2","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.681988","-73.943632","303","36","3018460002","269","BK0301"
"381716","3053462","482 TOMPKINS AVENUE","3","1854","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.680607","-73.943377","303","36","3018540037","269","BK0301"
"381896","3072379","299 TROUTMAN STREET","3","3175","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704057","-73.925353","304","34","3031750045","427","BK0401"
"383101","3033239","1236 UNION STREET","3","1276","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.668907","-73.949829","309","35","3012760013","319","BK0901"
"385467","3090677","583 VAN SICLEN AVENUE","3","4088","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.665139","-73.888374","305","42","3040880015","1124","BK0503"
"386849","3085101","632 VERMONT STREET","3","3824","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.663921","-73.891858","305","42","3038240048","1126","BK0503"
"386866","3085616","659 VERMONT STREET","3","3842","7","Yes","No","No","Yes","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.663075","-73.891596","305","42","3038420007","1128","BK0503"
"387001","3048831","156 VERNON AVENUE","3","1760","12","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.69504","-73.945489","303","36","3017600012","25901","BK0301"
"387004","3048832","160 VERNON AVENUE","3","1760","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.695054","-73.945363","303","36","3017600014","25901","BK0301"
"387131","3042888","327 VERNON AVENUE","3","1585","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.695858","-73.938521","303","36","3015850047","283","BK0302"
"387475","3204985","1721 VOORHIES AVENUE","3","7462","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11235","40.585971","-73.951652","315","48","3074620040","600","BK1503"
"387630","3321826","3080 VOORHIES AVENUE","3","8806","150","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11235","40.587971","-73.93327","315","46","3088060150","598","BK1503"
"388441","3090478","655 WARWICK STREET","3","4079","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.666891","-73.884171","305","42","3040790011","1124","BK0503"
"388518","3029731","1035 WASHINGTON AVENUE","3","1192","85","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.664237","-73.961132","309","35","3011920085","213","BK0901"
"388648","3055074","266 WASHINGTON AVENUE","3","1917","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11205","40.690712","-73.96636","302","35","3019170045","195","BK0204"
"388951","3029726","941 WASHINGTON AVENUE","3","1192","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.666433","-73.961557","309","35","3011920018","213","BK0901"
"389150",,"NA NA","NA",,,"Yes","No","No","No","No","No","2022-06-24T00:00:00.000",,,,,,,,,
"390511","3173420","1402 WEST 4 STREET","3","6580","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11204","40.611846","-73.978444","311","44","3065800008","434","BK1101"
"396204","3072999","1356 WILLOUGHBY AVENUE","3","3211","21","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11237","40.706422","-73.920629","304","34","3032110021","445","BK0401"
"396458","3049212","698 WILLOUGHBY AVENUE","3","1769","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.694753","-73.941461","303","36","3017690030","283","BK0302"
"396840","3074119","200 WILSON AVENUE","3","3256","25","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.699051","-73.922834","304","37","3032560025","421","BK0401"
"396936","3077059","443 WILSON AVENUE","3","3370","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.693772","-73.913533","304","37","3033700001","435","BK0402"
"396947","3077973","473 WILSON AVENUE","3","3391","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.692728","-73.911688","304","37","3033910005","437","BK0402"
"396959","3078335","515 WILSON AVENUE","3","3398","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.6922","-73.910758","304","37","3033980006","437","BK0402"
"397038","3080019","636 WILSON AVENUE","3","3441","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.689127","-73.905397","304","37","3034410032","411","BK0402"
"397061","3072504","95 WILSON AVENUE","3","3186","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701607","-73.927292","304","34","3031860007","427","BK0401"
"397897","3076880","386 WOODBINE STREET","3","3363","5","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11237","40.697959","-73.911396","304","37","3033630005","439","BK0402"
"398196","3073932","137 WYCKOFF AVENUE","3","3249","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704069","-73.918825","304","37","3032490001","445","BK0401"
"398197","3074545","138 WYCKOFF AVENUE","3","3270","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.703151","-73.917383","304","37","3032700035","443","BK0401"
"398220","3074566","175 WYCKOFF AVENUE","3","3271","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.703165","-73.917372","304","37","3032710004","443","BK0401"
"398388","3006112","100 WYCKOFF STREET","3","391","21","No","No","No","Yes","No","No","2022-06-24T00:00:00.000","BROOKLYN","11201","40.685677","-73.989893","302","39","3003910021","6901","BK0202"
"403081","4098140","116-10 14 ROAD","4","4067","27","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","QUEENS","11356","40.784694","-73.851041","407","19","4040670027","929","QN0701"
"404428","4098355","123-15 18 AVENUE","4","4086","1","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11356","40.783231","-73.844711","407","19","4040860001","925","QN0701"
"409457","4017441","29-06 24 AVENUE","4","840","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11102","40.772875","-73.916246","401","22","4008400046","125","QN0101"
"411704","4004009","35-31 CRESCENT STREET","4","339","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11106","40.7592","-73.932449","401","22","4003390010","47","QN0105"
"413259","4018294","21-39 27 STREET","4","857","18","No","No","No","No","No","Yes","2023-02-24T00:00:00.000","QUEENS","11105","40.778743","-73.911909","401","22","4008570018","103","QN0101"
"421477","4035515","83-16 34 AVENUE","4","1444","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11372","40.753848","-73.883854","403","25","4014440006","281","QN0301"
"421609","4035807","94-16 34 ROAD","4","1455","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11372","40.753749","-73.87325","403","21","4014550060","27302","QN0301"
"422507","4035935","89-10 35 AVENUE","4","1463","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11372","40.752486","-73.87797","403","25","4014630001","27701","QN0301"
"422520","4036162","94-02 35 AVENUE","4","1468","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","QUEENS","11372","40.752983","-73.873378","403","21","4014680001","27302","QN0301"
