"maprojid","magency","projectid","descriptio","ccnonexemp","ccexempt","totalcityp","nccstate","nccfederal","nccother","totalnonci","totalplann","totalspend","maxdate","mindate","magencyacr","magencynam","typecatego","ccpversion","the_geom"
"81912201501","819","12201501","GOUVERNEUR: ROBERTO CLEMENTE CENTER RENOVATION","284000","0.0","284000","0.0","0.0","0.0","0.0","284000","708350.75","2032-06-01T00:00:00.000","2017-03-13T00:00:00.000","HHC","Health and Hospitals Corporation","Fixed Asset","fisa_2023","MULTIPOINT ((-73.97928459015114 40.728803696611976))"
"81927201610","819","27201610","RENOVATE BEDFORD HEALTH CLINIC","132000","0.0","132000","0.0","0.0","0.0","0.0","132000","2663342.0","2033-06-01T00:00:00.000","2017-01-09T00:00:00.000","HHC","Health and Hospitals Corporation","ITT, Vehicles, and Equipment","fisa_2023","MULTIPOINT ((-73.9409986058154 40.685444703966105))"
"850CO296ELEC","850","CO296ELEC","125-01 QUEENS BLVD - ELECTRICAL, FA, SPRINKLER UPGRADES","67168000","0.0","67168000","0.0","0.0","0.0","0.0","67168000","1643133.88","2028-06-01T00:00:00.000","2018-09-17T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.82577864030944 40.713489694621366))"
"850LNC2STAPL","850","LNC2STAPL","STAPLETON - Renovation and Expansion","22000","0.0","22000","0.0","0.0","0.0","0.0","22000","9678088.87","2023-06-01T00:00:00.000","2010-03-15T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.0778805656106 40.62623472018757))"
"850LNC4HBREN","850","LNC4HBREN","HIGH BRIDGE- Full Renovation","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","865905.57","2023-06-01T00:00:00.000","2010-01-15T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.92354960217652 40.83795167381821))"
"850LNC4WLEX","850","LNC4WLEX","WOODLAWN - Branch Expansion","10615000","0.0","10615000","0.0","0.0","0.0","0.0","10615000","259584.73","2028-06-01T00:00:00.000","2014-03-18T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.86795161631093 40.9004316597121))"
"850LNCA0996S","850","LNCA0996S","96TH STREET - Exterior Rehabilitation","270000","0.0","270000","0.0","0.0","0.0","0.0","270000","439253.43","2023-06-01T00:00:00.000","2012-09-18T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.95182659572248 40.78592168464775))"
"850LNCA10JMB","850","LNCA10JMB","JEFFERSON MARKET - ADA Accessibility","1986000","0.0","1986000","0.0","0.0","0.0","0.0","1986000","5763146.03","2023-06-01T00:00:00.000","2010-12-23T00:00:00.000","DDC","Department of Design and Construction","ITT, Vehicles, and Equipment","fisa_2023","MULTIPOINT ((-73.99939558415986 40.734492696916426))"
"850LNCA10OTT","850","LNCA10OTT","OTTENDORFER - New Exit and ADA Access","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26415.0","2023-06-01T00:00:00.000","2013-07-30T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.98786158746326 40.72894269712623))"
"039LQFHREAD","039","LQFHREAD","FOREST HILLS OUTDOOR READING SPACE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84301363430843 40.7221389835883))"
"039LQFHWIND","039","LQFHWIND","FOREST HILLS - Windows and Doors Replacement","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84301363430843 40.7221389835883))"
"039LQHBW/D","039","LQHBW/D","HOWARD BEACH WINDOWS/DOORS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2026-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84179549904393 40.6637964945519))"
"039LQMAROOF","039","LQMAROOF","MASPETH ROOF","7756000","0.0","7756000","0.0","0.0","0.0","0.0","7756000","0.0","2028-06-01T00:00:00.000","2027-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.89295914862385 40.72708545436714))"
"039LQMTGRMS","039","LQMTGRMS","BRIARWOOD, KGH, POMONOK, AND HILLCREST","60000","0.0","60000","0.0","0.0","0.0","0.0","60000","0.0","2028-06-01T00:00:00.000","2024-06-01T00:00:00.000","QBPL","Queens Public Library",,"fisa_2023","MULTIPOINT ((-73.80987852434963 40.7330262599755))"
"039LQPOMHVAC","039","LQPOMHVAC","POMONOK - HVAC System Replacement","500000","0.0","500000","0.0","0.0","0.0","0.0","500000","0.0","2026-06-01T00:00:00.000","2026-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.80987852434963 40.7330262599755))"
"039LQQ122-2E","039","LQQ122-2E","ELMHURST - Initial Outfitting","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2253390.83","2024-06-01T00:00:00.000","2016-02-09T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.8767573923958 40.738573481055404))"
"039LQQ122-MT","039","LQQ122-MT","MITCHELL-LINDEN - Site Acquisition & Renovation","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4300000","2028-06-01T00:00:00.000","2019-08-08T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.82691444689537 40.77111754331194))"
"039LQQ122EE3","039","LQQ122EE3","EAST ELMHURST EXPANSION - Outfitting","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","43445.97","2023-06-01T00:00:00.000","2019-01-16T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.8767573923958 40.738573481055404))"
"039LQQ122FAO","039","LQQ122FAO","FAR ROCKAWAY OUTFITTING","51000","0.0","51000","0.0","0.0","0.0","0.0","51000","0.0","2028-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.75209056112047 40.60476416387276))"
"039LQQ122KE1","039","LQQ122KE1","KEW GARDENS HILLS - Initial Outfitting","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","183878.74","2023-06-01T00:00:00.000","2017-08-23T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.82071771203611 40.725910512185635))"
"850LNCA10RIS","850","LNCA10RIS","ROOSEVELT ISLAND - NEW BRANCH LIBRARY","15000","0.0","15000","0.0","0.0","0.0","0.0","15000","7165430.91","2026-06-01T00:00:00.000","2015-04-24T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.95029259753626 40.760897690014666))"
"850LNCA10TH1","850","LNCA10TH1","TODT HILL/WESTERLEIGH - HVAC Replacement","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","486285.72","2023-08-01T00:00:00.000","2014-03-17T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.14822154399239 40.60958672584441))"
"850LNCA1167S","850","LNCA1167S","67TH STREET - Partial Interior Renovation","-14000","0.0","-14000","0.0","0.0","0.0","0.0","-14000","2285371.82","2023-06-01T00:00:00.000","2014-01-14T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.95956659514373 40.7648866894424))"
"850LNCA11BEL","850","LNCA11BEL","BELMONT - Upper and Lower Roof","2000","0.0","2000","0.0","0.0","0.0","0.0","2000","1102409.22","2023-06-01T00:00:00.000","2014-01-27T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.88788161282838 40.854336669156496))"
"850LNCA11BLD","850","LNCA11BLD","BLOOMINGDALE - Interior Renovation","25000","0.0","25000","0.0","0.0","0.0","0.0","25000","3028174.21","2023-06-01T00:00:00.000","2013-07-08T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.9678405906617 40.795912683740156))"
"850LNCA11CCL","850","LNCA11CCL","COUNTEE CULLEN - Elevator Replacement","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","491100.04","2023-06-01T00:00:00.000","2017-08-02T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.9412135977817 40.814741678752995))"
"850LNCA12EPH","850","LNCA12EPH","EPIPHANY - FACADE RESTORATION","2190000","0.0","2190000","0.0","0.0","0.0","0.0","2190000","133205.0","2029-06-01T00:00:00.000","2016-02-02T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.98205358923073 40.738053695184675))"
"850LNCA12SWP","850","LNCA12SWP","SEWARD PARK - Replace sidealk over vault and waterproof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76101.97","2023-06-01T00:00:00.000","2014-05-12T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.9885455887833 40.71444469989786))"
"850LNCA13CCL","850","LNCA13CCL","COUNTEE CULLEN: Boiler","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","146257.38","2025-06-01T00:00:00.000","2015-11-04T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.9412135977817 40.814741678752995))"
"850LNCA13ECH","850","LNCA13ECH","EASTCHESTER: HVAC Replacement","119000","0.0","119000","0.0","0.0","0.0","0.0","119000","1142385.08","2023-06-01T00:00:00.000","2015-09-28T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84500862453525 40.87009866495221))"
"850LNCA13GBR","850","LNCA13GBR","GEORGE BRUCE: Partial Interior/Exterior,/ Roof  / Boiler","8600000","0.0","8600000","0.0","0.0","0.0","0.0","8600000","113412.3","2027-06-01T00:00:00.000","2014-11-03T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.95705159285973 40.81376067939647))"
"850LNCA13HAM","850","LNCA13HAM","HAMILTON FISH: REHABILITATION","18427000","0.0","18427000","0.0","0.0","0.0","0.0","18427000","576034.66","2025-06-01T00:00:00.000","2014-03-05T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.97958359092101 40.7194056987446))"
"850LNCA13HUD","850","LNCA13HUD","HUDSON PARK: Renovation","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","176120.0","2027-06-01T00:00:00.000","2015-01-22T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.00533158205782 40.729886697927704))"
"850LNCA13MLB","850","LNCA13MLB","MUHLENBERG: Elevator","381000","0.0","381000","0.0","0.0","0.0","0.0","381000","53815.6","2024-06-01T00:00:00.000","2015-06-23T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.99594258406793 40.74451969485269))"
"039LQRSACQ","039","LQRSACQ","ROSEDALE ACQUISITION","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.73990968194138 40.659955662216504))"
"039LQSHRENOV","039","LQSHRENOV","SOUTH HOLLIS - INTERIOR RENOVATION","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","QBPL","Queens Public Library","Fixed Asset","fisa_2023","MULTIPOINT ((-73.75379533389331 40.70700258318612))"
"850LNCA13MOR","850","LNCA13MOR","MORRISANIA: HVAC and Roof","326000","0.0","326000","0.0","0.0","0.0","0.0","326000","1590063.62","2024-06-01T00:00:00.000","2015-04-06T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.90179260939527 40.83125467394014))"
"850LNCA13MOT","850","LNCA13MOT","MOTT HAVEN: HVAC","275000","0.0","275000","0.0","0.0","0.0","0.0","275000","1800854.09","2023-06-01T00:00:00.000","2014-05-21T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.92440660374307 40.81160567917757))"
"850LNCA13NAM","850","LNCA13NAM","NEW AMSTERDAM - HVAC and Cooling Tower","151000","0.0","151000","0.0","0.0","0.0","0.0","151000","3574983.46","2023-06-01T00:00:00.000","2016-03-14T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.00784758177633 40.71359370111806))"
"850LNCA13TRE","850","LNCA13TRE","TREMONT: Boiler","2000","0.0","2000","0.0","0.0","0.0","0.0","2000","432891.08","2023-06-01T00:00:00.000","2015-09-28T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.89834761003326 40.84603767136589))"
"850LNCA14MBG","850","LNCA14MBG","HVAC and Related Work","861000","0.0","861000","0.0","0.0","0.0","0.0","861000","85053.44","2023-07-01T00:00:00.000","2016-08-17T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.99594258406793 40.74451969485269))"
"850LNCA14SPD","850","LNCA14SPD","New Roof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","934571.57","2022-10-01T00:00:00.000","2016-10-24T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.91451760125555 40.88623066436868))"
"850LNCA15RSD","850","LNCA15RSD","RIVERDALE BRANCH   Exterior / Facades/ Retaining Wall / HVAC","50000","0.0","50000","0.0","0.0","0.0","0.0","50000","104452.26","2030-06-01T00:00:00.000","2017-03-06T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.90268360503946 40.90367765996679))"
"850LNCAL15CC","850","LNCAL15CC","Countee Cullen:Exterior Renovation","1649000","0.0","1649000","0.0","0.0","0.0","0.0","1649000","459273.78","2024-06-01T00:00:00.000","2017-10-02T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.9412135977817 40.814741678752995))"
"850LNCAL15TV","850","LNCAL15TV","Tottenville: New Roof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","412057.83","2024-06-01T00:00:00.000","2015-12-14T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.24414751853072 40.50958874948409))"
"850LNCL15CAS","850","LNCL15CAS","CASTLE HILL: Partial Interior Renovation","9601000","0.0","9601000","0.0","0.0","0.0","0.0","9601000","382297.26","2025-06-01T00:00:00.000","2015-07-01T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.85016862561031 40.82662167340427))"
"850LNCM10WCH","850","LNCM10WCH","WESTCHESTER SQUARE - Replacement Branch Construction","39610000","0.0","39610000","0.0","0.0","0.0","0.0","39610000","1679715.66","2031-06-01T00:00:00.000","2013-08-26T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84665262678529 40.84109767007989))"
"850LNCM12CPT","850","LNCM12CPT","CLASON'S POINT - NEW ROOF AND DRAINS","1000","0.0","1000","0.0","0.0","0.0","0.0","1000","829904.31","2024-06-01T00:00:00.000","2016-04-25T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.87501861784547 40.829974673212554))"
"850LNCM12NDP","850","LNCM12NDP","New Dorp:Fire Safety","1000","0.0","1000","0.0","0.0","0.0","0.0","1000","140123.15","2026-06-01T00:00:00.000","2016-03-02T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.1119625569128 40.5719197320011))"
"850LNEA13HGR","850","LNEA13HGR","HAMILTON GRANGE:Exterior Rehabiliation/ Window","5307000","0.0","5307000","0.0","0.0","0.0","0.0","5307000","304797.96","2024-06-01T00:00:00.000","2014-08-18T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.94800359464743 40.82569967733934))"
"850LNEA13MHU","850","LNEA13MHU","Mosholu: New Roof and Exterior Work","1083000","0.0","1083000","0.0","0.0","0.0","0.0","1083000","125437.18","2024-06-01T00:00:00.000","2015-12-02T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.87834161425017 40.874409665167285))"
"850LNEA13STG","850","LNEA13STG","ST GEORGE: Exterior and Interior renovation","70000","0.0","70000","0.0","0.0","0.0","0.0","70000","2840014.75","2027-06-01T00:00:00.000","2016-12-27T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.0765395650527 40.64172171701096))"
"850LNEA14ECH","850","LNEA14ECH","Roof and Facade","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","305135.0","2025-06-01T00:00:00.000","2016-10-24T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.84500862453525 40.87009866495221))"
"850LNEA14VNT","850","LNEA14VNT","HVAC Replacement","4362000","0.0","4362000","0.0","0.0","0.0","0.0","4362000","84681.5","2024-06-01T00:00:00.000","2017-05-03T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.86414561933314 40.854867668360306))"
"850LNEAL15RT","850","LNEAL15RT","Richmond town: New Roof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1131393.8","2026-06-01T00:00:00.000","2015-12-14T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.13850554900623 40.566661734640114))"
"850LNEM08AGL","850","LNEM08AGL","AGUILAR: HVAC and Fire Alarm","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","792945.28","2023-06-01T00:00:00.000","2013-05-06T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.94347759790232 40.794160682793866))"
"850LNEM08CLB","850","LNEM08CLB","COLUMBUS:  HVAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","594264.91","2024-06-01T00:00:00.000","2013-05-06T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.99121158513931 40.764920690495686))"
"850LNEM13EDW","850","LNEM13EDW","EDENWALD: Fire Safety","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108312.78","2023-05-01T00:00:00.000","2015-07-27T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.8408346251966 40.888872661175526))"
"850LNEM13JMK","850","LNEM13JMK","JEFFERSON MARKET: Fire Safety","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","264782.26","2022-12-01T00:00:00.000","2015-07-20T00:00:00.000","DDC","Department of Design and Construction","ITT, Vehicles, and Equipment","fisa_2023","MULTIPOINT ((-73.99939558415986 40.734492696916426))"
"850LNEM13SPV","850","LNEM13SPV","Spuyten Duyvil Branch: Fire Safety","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","112483.64","2023-06-01T00:00:00.000","2015-07-27T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.91451760125555 40.88623066436868))"
"850LNEM13VNE","850","LNEM13VNE","VAN NEST: Fire Safety","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","110938.32","2023-06-01T00:00:00.000","2015-07-22T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.86414561933314 40.854867668360306))"
"850LNEM14NDP","850","LNEM14NDP","New Roof","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1485392.02","2023-05-01T00:00:00.000","2016-05-03T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-74.1119625569128 40.5719197320011))"
"850LNEM14WKF","850","LNEM14WKF","Bolier Replacement","2000","0.0","2000","0.0","0.0","0.0","0.0","2000","684062.16","2026-06-01T00:00:00.000","2016-02-09T00:00:00.000","DDC","Department of Design and Construction","Fixed Asset","fisa_2023","MULTIPOINT ((-73.8594926196418 40.891083660863615))"
