"license_nbr","lic_status","business_name","business_name2","building","street","city","state","zip","swc_type","swc_sq_ft","swc_tables","swc_chairs","dohmh","final_x","final_y","community_district","city_council_district","cd_url","app_id","app_swc_type","app_sq_ft","app_tables","app_chairs","app_status","app_status_date","expiration_date","app_too_date","submit_date","intake","intake_dd","dpqa","send_package_dd","cp","cp_dd","cb","cb_dd","hearing","hearing_dd","hearing_public","hearing_public_dd","cc","cc_dd","moo","moo_dd","issuance","issuance_dd"
"2076570-DCA","Inactive","BL 417 AMSTERDAM NY LLC","BLUESTONE LANE","417","AMSTERDAM AVE","NEW YORK","NY","10024","Unenclosed","280","10","19","50080230","990401","224734","107","6","http://www.nyc.gov/mcb7","34386-2019-RSWC","Unenclosed","280","10","19","Pending Review","2020-06-04T00:00:00.000","2020-07-01T00:00:00.000","2020-07-01T00:00:00.000","2019-12-04T00:00:00.000","Ready For Review","2019-12-04T00:00:00.000","Issued Temp Op Letter","2019-12-05T00:00:00.000","Pending Review","2019-12-05T00:00:00.000","Review Period Expired","2020-01-24T00:00:00.000","Waived","2020-01-24T00:00:00.000","NULL",,"Review Period Expired","2020-03-26T00:00:00.000","Pending Review",,"Pending Review",
"2077166-DCA","Inactive","WEST VILLAGE FINEST DELI CORP.","WEST VILLAGE FINEST DELI","84","7TH AVE S","NEW YORK","NY","10014","Enclosed","290","6","21","50077644","983278","206185","102","3","http://www.nyc.gov/manhattancb2","9501-2018-ASWC","Enclosed","290","6","21","Pending Review","2021-10-07T00:00:00.000","2020-08-31T00:00:00.000","2020-08-31T00:00:00.000","2018-05-03T00:00:00.000","Ready For Review","2018-05-03T00:00:00.000","Under Review","2018-05-03T00:00:00.000","Pending Review","2018-05-03T00:00:00.000","Pending Review","2018-05-03T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2077939-DCA","Inactive","CHELLA LUNA, INC","SUGAR FREAK","3711/13","30TH AVE","ASTORIA","NY","11103","Unenclosed","390","10","30","50082869","1007407","217840","401","22","http://www.nyc.gov/html/qnscb1/html/home/home.shtml","26057-2019-RSWC","Unenclosed","336","10","30","Pending Review","2019-12-17T00:00:00.000","2020-03-25T00:00:00.000","2020-03-25T00:00:00.000","2019-08-28T00:00:00.000","Ready For Review","2019-08-28T00:00:00.000","Issued Temp Op Letter","2019-08-28T00:00:00.000","Pending Review","2019-08-28T00:00:00.000","Recommend Approval","2019-09-25T00:00:00.000","Waived","2019-09-25T00:00:00.000","NULL",,"Review Period Expired","2020-03-11T00:00:00.000","Pending Review",,"Pending Review",
"2078117-DCA","Inactive","ESQEV LLC","EMMY SQUARED","83","1ST AVE","NEW YORK","NY","10003","Unenclosed","231","8","18","50082359","987945","203790","103","2","http://www.nyc.gov/manhattancb3","746-2020-RSWC","Unenclosed","231","8","18","Pending Review","2020-05-21T00:00:00.000","2020-08-15T00:00:00.000","2020-08-15T00:00:00.000","2020-01-14T00:00:00.000","Ready For Review","2020-01-14T00:00:00.000","Issued Temp Op Letter","2020-01-14T00:00:00.000","Pending Review","2020-01-14T00:00:00.000","Review Period Expired","2020-03-12T00:00:00.000","Waived","2020-03-12T00:00:00.000","NULL",,"Review Period Expired","2020-04-02T00:00:00.000","Pending Review",,"Pending Review",
"2079555-DCA","Inactive","WHITMANS 261 HUDSON LLC","NULL","261","HUDSON ST","NEW YORK","NY","10013","Unenclosed","381","10","20","50078524","982107","203384","102","3","http://www.nyc.gov/manhattancb2","5424-2020-RSWC","Unenclosed","381","10","20","Pending Review","2020-06-17T00:00:00.000","2020-09-17T00:00:00.000","2020-09-17T00:00:00.000","2020-05-01T00:00:00.000","Ready For Review","2020-05-13T00:00:00.000","Issued Temp Op Letter",,"Pending Review","2020-06-17T00:00:00.000","Pending Review",,"Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2080055-DCA","Inactive","MBG TAVERNS ON 6TH CORP","NULL","757","6TH AVE","NEW YORK","NY","10010","Unenclosed","270","10","20","NULL","986515","210642","104","3","http://www.nyc.gov/mcb4","2797-2020-RSWC","Unenclosed","270","10","20","Pending Review","2020-05-29T00:00:00.000","2020-06-29T00:00:00.000","2020-06-29T00:00:00.000","2020-02-06T00:00:00.000","Ready For Review","2020-02-06T00:00:00.000","Issued Temp Op Letter","2020-02-07T00:00:00.000","Pending Review","2020-02-07T00:00:00.000","Review Period Expired","2020-04-07T00:00:00.000","Waived","2020-04-07T00:00:00.000","NULL",,"Review Period Expired","2020-04-28T00:00:00.000","Pending Review",,"Pending Review",
"2080703-DCA","Inactive","LLAMA SAN LLC","NULL","359","6TH AVE","NEW YORK","NY","10014","Unenclosed","124","5","10","NULL","984033","206063","102","3","http://www.nyc.gov/manhattancb2","1225-2020-RSWC","Unenclosed","124","5","10","Pending Review","2020-05-26T00:00:00.000","2020-08-26T00:00:00.000","2020-08-26T00:00:00.000","2020-01-17T00:00:00.000","Ready For Review","2020-01-17T00:00:00.000","Issued Temp Op Letter","2020-01-21T00:00:00.000","Pending Review","2020-01-21T00:00:00.000","Pending Review","2020-01-21T00:00:00.000","Pending Review",,"SWC Public Hearing","2020-03-11T00:00:00.000","Pending Review",,"Pending Review",,"Pending Review",
"2082510-DCA","Inactive","2791 BROADWAY RESTAURANT GROUP LLC","NULL","2791","BROADWAY","NEW YORK","NY","10025","Enclosed","548","15","52","50088153","993101","231801","107","6","http://www.nyc.gov/mcb7","923-2019-ASWC","Enclosed","548","15","52","Pending Review","2021-10-07T00:00:00.000","2020-11-24T00:00:00.000","2020-11-24T00:00:00.000","2019-01-29T00:00:00.000","Ready For Review","2019-01-29T00:00:00.000","Under Review","2019-01-30T00:00:00.000","Pending Review","2019-01-30T00:00:00.000","Pending Review","2019-01-30T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2083343-DCA","Active","UWS 994 CORP","NULL","994","COLUMBUS AVE","NEW YORK","NY","10025","Unenclosed","207","9","22","NULL","994835","231101","107","7","http://www.nyc.gov/mcb7","26590-2019-RSWC","Unenclosed","207","9","22","Application Review Completed","2020-06-22T00:00:00.000","2022-09-15T00:00:00.000",,"2019-09-13T00:00:00.000","Ready For Review","2019-09-13T00:00:00.000","Approved","2019-09-16T00:00:00.000","NULL",,"Recommend Approval","2019-11-08T00:00:00.000","Waived","2019-11-12T00:00:00.000","NULL",,"Review Period Expired","2019-12-03T00:00:00.000","Approved","2020-06-22T00:00:00.000","Issued","2020-06-22T00:00:00.000"
"2084368-DCA","Inactive","BRIDGE 72 LLC","HENRY'S END","72","HENRY ST","BROOKLYN","NY","11201","Unenclosed","212","10","20","50089785","986319","193836","302","33","http://www.nyc.gov/html/bkncb2/html/home/home.shtml","59-2020-RSWC","Unenclosed","212","10","20","Pending Review","2020-01-06T00:00:00.000","2020-03-01T00:00:00.000","2020-03-01T00:00:00.000","2020-01-03T00:00:00.000","Ready For Review","2020-01-03T00:00:00.000","Under Review","2020-01-06T00:00:00.000","Pending Review","2020-01-03T00:00:00.000","Review Period Expired","2020-03-05T00:00:00.000","Waived","2020-03-05T00:00:00.000","NULL",,"Review Period Expired","2020-03-26T00:00:00.000","Pending Review",,"Pending Review",
"2085595-DCA","Inactive","OYA CORP","NULL","200","ALLEN ST","NEW YORK","NY","10002","Enclosed","340","12","24","500879778","987394","202533","103","1","http://www.nyc.gov/manhattancb3","1117-2019-ASWC","Enclosed","340","12","24","Pending Review","2021-10-07T00:00:00.000","2020-04-22T00:00:00.000","2020-04-22T00:00:00.000","2019-02-04T00:00:00.000","Ready For Review","2019-02-05T00:00:00.000","Under Review","2019-02-05T00:00:00.000","Pending Review","2019-02-05T00:00:00.000","Pending Review","2019-02-05T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2087392-DCA","Inactive","HAENYEO CORP.","NULL","239","5TH AVE","BROOKLYN","NY","11215","Unenclosed","254","14","28","50085629","989482","185250","306","39","http://www.brooklyncb6.org/","2941-2020-RSWC","Unenclosed","254","14","28","Pending Review","2020-05-27T00:00:00.000","2020-07-15T00:00:00.000","2020-07-15T00:00:00.000","2020-02-10T00:00:00.000","Ready For Review","2020-02-10T00:00:00.000","Issued Temp Op Letter","2020-02-11T00:00:00.000","Pending Review","2020-02-10T00:00:00.000","Review Period Expired","2020-04-07T00:00:00.000","Waived","2020-04-07T00:00:00.000","NULL",,"Review Period Expired","2020-04-28T00:00:00.000","Pending Review",,"Pending Review",
"2088124-DCA","Inactive","THE BEE FACTORY LLC","BISKOTI","3720","30TH AVE","ASTORIA","NY","11103","Unenclosed","703","36","72","NULL","1007457","217692","401","22","http://www.nyc.gov/html/qnscb1/html/home/home.shtml","33412-2019-RSWC","Unenclosed","703","36","72","Pending Review","2020-03-09T00:00:00.000","2020-06-09T00:00:00.000","2020-06-09T00:00:00.000","2019-12-17T00:00:00.000","Ready For Review","2019-11-22T00:00:00.000","Issued Temp Op Letter","2019-11-26T00:00:00.000","Pending Review","2019-11-26T00:00:00.000","Review Period Expired","2020-01-24T00:00:00.000","Waived","2020-01-24T00:00:00.000","NULL",,"Review Period Expired","2020-02-14T00:00:00.000","Pending Review",,"Pending Review",
"2089139-DCA","Inactive","TRIPTI, INC.","MOTI MAHAL DELUXE","1149","1ST AVE","NEW YORK","NY","10065","Enclosed","269","10","24","NULL","995226","216944","108","5","http://www.cb8m.com/","9302-2019-ASWC","Enclosed","269","10","24","Pending Review","2021-10-07T00:00:00.000","2020-07-20T00:00:00.000","2020-07-20T00:00:00.000","2019-08-05T00:00:00.000","Ready For Review","2019-08-05T00:00:00.000","Under Review","2019-08-06T00:00:00.000","Pending Review","2019-08-06T00:00:00.000","Pending Review","2019-08-06T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2089345-DCA","Inactive","MCDONALD'S RESTAURANTS OF NEW YORK, INC.","NULL","102","1ST AVE","NEW YORK","NY","10009","Enclosed","281","10","21","NULL","988148","203934","103","2","http://www.nyc.gov/manhattancb3","6235-2019-ASWC","Enclosed","281","10","21","Pending Review","2021-10-07T00:00:00.000","2020-06-10T00:00:00.000","2020-06-10T00:00:00.000","2019-05-28T00:00:00.000","Ready For Review","2019-05-29T00:00:00.000","Under Review","2019-05-29T00:00:00.000","Pending Review","2019-05-29T00:00:00.000","Pending Review","2019-05-29T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2089503-DCA","Active","RALPH LAUREN RETAIL INC","NULL","160","5TH AVE","NEW YORK","NY","10010","Small Unenclosed","231","4","7","50092747","986797","208966","105","3","http://www.cb5.org","6755-2019-ASWC","Small Unenclosed","231","4","7","Application Review Completed","2020-03-12T00:00:00.000","2022-09-15T00:00:00.000",,"2019-06-07T00:00:00.000","Ready For Review","2019-06-07T00:00:00.000","Approved","2019-06-10T00:00:00.000","NULL",,"Recommend Approval","2019-08-07T00:00:00.000","Recommendation Issued","2019-08-07T00:00:00.000","SWC Public Hearing","2019-07-31T00:00:00.000","Review Period Expired","2019-09-05T00:00:00.000","Approved","2020-03-11T00:00:00.000","Issued","2020-03-12T00:00:00.000"
"2090482-DCA","Active","WHITE HORSE HOSPITALITY LLC","NULL","567","HUDSON ST","NEW YORK","NY","10014","Unenclosed","728","24","72","50095038","982563","207304","102","3","http://www.nyc.gov/manhattancb2","10785-2019-ASWC","Unenclosed","728","24","72","Application Review Completed","2019-12-17T00:00:00.000","2020-01-18T00:00:00.000","2020-01-18T00:00:00.000","2019-09-11T00:00:00.000","Ready For Review","2019-09-11T00:00:00.000","Process Completed","2019-09-12T00:00:00.000","NULL",,"NULL",,"NULL",,"NULL",,"NULL",,"NULL",,"NULL",
"2090719-DCA","Inactive","HEX EAST, LLC","NULL","1462","1ST AVE","NEW YORK","NY","10075","Enclosed","359","12","32","NULL","997017","219948","108","5","http://www.cb8m.com/","10618-2019-ASWC","Enclosed","359","12","32","Pending Review","2021-10-07T00:00:00.000","2020-08-15T00:00:00.000","2020-08-15T00:00:00.000","2019-09-09T00:00:00.000","Ready For Review","2019-09-09T00:00:00.000","Under Review","2019-09-09T00:00:00.000","Pending Review","2019-09-09T00:00:00.000","Pending Review","2019-09-09T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2091266-DCA","Inactive","LPB4 LLC","LA PECORA BIANCA","265","LAFAYETTE ST","NEW YORK","NY","10012","Regular Unenclosed/Small Unenclosed","380","20","40","NULL","985223","202804","102","1","http://www.nyc.gov/manhattancb2","10885-2019-ASWC","Regular Unenclosed/Small Unenclosed","380","20","40","Pending Review","2021-10-07T00:00:00.000","2020-03-18T00:00:00.000","2020-03-18T00:00:00.000","2019-09-13T00:00:00.000","Ready For Review","2019-09-13T00:00:00.000","Under Review","2019-09-16T00:00:00.000","Pending Review","2019-09-13T00:00:00.000","Pending Review","2019-09-13T00:00:00.000","Pending Review","2019-09-13T00:00:00.000","NULL",,"Pending Review","2019-09-13T00:00:00.000","Pending Review","2019-09-13T00:00:00.000","Pending Review",
"2091698-DCA","Inactive","LEO BRUNO RESTAURANT, INC.","NULL","3502","DITMARS BLVD","ASTORIA","NY","11105","Enclosed","577","21","44","50095550","1009511","221561","401","22","http://www.nyc.gov/html/qnscb1/html/home/home.shtml","12215-2019-ASWC","Enclosed","577","21","44","Pending Review","2021-10-07T00:00:00.000","2020-07-28T00:00:00.000","2020-07-28T00:00:00.000","2019-10-24T00:00:00.000","Ready For Review","2019-10-24T00:00:00.000","Under Review","2019-10-24T00:00:00.000","Pending Review","2019-10-24T00:00:00.000","Pending Review","2019-10-24T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2091930-DCA","Inactive","ABI GROUP LLC","LOBO LOCO","8530","3RD AVE","BROOKLYN","NY","11209","Enclosed","545","11","42","41688951","975687","166623","310","43","http://www.bkcb10.org/","12415-2019-ASWC","Enclosed","545","11","42","Pending Review","2021-10-07T00:00:00.000","2020-05-04T00:00:00.000","2020-05-04T00:00:00.000","2019-10-31T00:00:00.000","Ready For Review","2019-10-31T00:00:00.000","Under Review","2019-11-01T00:00:00.000","Pending Review","2019-11-01T00:00:00.000","Pending Review","2019-11-01T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2092160-DCA","Active","E & A BAGEL CORP.","BAGEL EXPRESS II","1228","2ND AVE","NEW YORK","NY","10065","Unenclosed","251","8","16","50097999","994814","217622","108","5","http://www.cb8m.com/","12693-2019-ASWC","Unenclosed","251","8","16","Application Withdrawn","2019-11-14T00:00:00.000","2019-12-12T00:00:00.000","2019-12-12T00:00:00.000","2019-11-12T00:00:00.000","Ready For Review","2019-11-12T00:00:00.000","Withdrawal - Refund Request",,"NULL",,"NULL",,"NULL",,"NULL",,"NULL",,"NULL",,"NULL",
"2092263-DCA","Inactive","CARA JECM LLC","NULL","47","7TH AVE S","NEW YORK","NY","10014","Enclosed","735","21","52","NULL","983108","205704","102","3","http://www.nyc.gov/manhattancb2","9990-2019-ASWC","Enclosed","735","21","52","Pending Review","2021-10-07T00:00:00.000","2020-08-29T00:00:00.000","2020-08-29T00:00:00.000","2019-08-21T00:00:00.000","Ready For Review","2019-08-21T00:00:00.000","Under Review","2019-08-22T00:00:00.000","Pending Review","2019-08-22T00:00:00.000","Pending Review","2019-08-22T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2092902-DCA","Inactive","C & V 77 ENTERPRISES, LLC","GREEN KITCHEN","1475","1ST AVE","NEW YORK","NY","10075","Enclosed","501","14","47","41317385","997056","220132","108","5","http://www.cb8m.com/","13465-2019-ASWC","Enclosed","501","14","47","Pending Review","2021-10-07T00:00:00.000","2020-03-20T00:00:00.000","2020-03-20T00:00:00.000","2019-12-06T00:00:00.000","Ready For Review","2019-12-06T00:00:00.000","Under Review","2019-12-06T00:00:00.000","Pending Review","2019-12-06T00:00:00.000","Pending Review","2019-12-06T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2092914-DCA","Active","BLEEKER STREET PIZZA CORP","NULL","69-71","7TH AVE S","NEW YORK","NY","10014","Unenclosed","207","6","12","50088759","983271","206052","102","3","http://www.nyc.gov/manhattancb2","12083-2019-ASWC","Unenclosed","207","6","12","Application Review Completed","2020-06-03T00:00:00.000","2022-12-15T00:00:00.000",,"2019-10-21T00:00:00.000","Ready For Review","2019-10-21T00:00:00.000","Approved","2019-10-22T00:00:00.000","NULL",,"Review Period Expired","2019-12-11T00:00:00.000","Recommendation Issued","2019-12-11T00:00:00.000","SWC Public Hearing","2019-12-11T00:00:00.000","Review Period Expired","2020-01-08T00:00:00.000","Approved","2020-06-03T00:00:00.000","Issued","2020-06-03T00:00:00.000"
"2093005-DCA","Inactive","LAGADA CORP.","NULL","1133","1ST AVE","NEW YORK","NY","10065","Enclosed","446","12","32","NULL","995182","216744","108","5","http://www.cb8m.com/","13731-2019-ASWC","Enclosed","446","12","32","Pending Review","2021-10-07T00:00:00.000","2020-09-10T00:00:00.000","2020-09-10T00:00:00.000","2019-12-16T00:00:00.000","Ready For Review","2019-12-16T00:00:00.000","Under Review","2019-12-17T00:00:00.000","Pending Review","2019-12-17T00:00:00.000","Pending Review","2019-12-17T00:00:00.000","Pending Review",,"NULL",,"Pending Review",,"Pending Review",,"Pending Review",
"2093340-DCA","Active","THE CONSULATE NYC LLC","NULL","519","COLUMBUS AVE","NEW YORK","NY","10024","Unenclosed","297","20","40","50099969","991841","225604","107","6","http://www.nyc.gov/mcb7","12306-2019-ASWC","Unenclosed","297","20","40","Application Review Completed","2020-06-01T00:00:00.000","2022-12-15T00:00:00.000",,"2019-10-29T00:00:00.000","Ready For Review","2019-10-29T00:00:00.000","Approved","2019-10-30T00:00:00.000","NULL",,"Review Period Expired","2020-01-06T00:00:00.000","Recommendation Issued","2020-01-08T00:00:00.000","SWC Public Hearing","2019-12-18T00:00:00.000","Review Period Expired","2020-01-29T00:00:00.000","Approved","2020-06-01T00:00:00.000","Issued","2020-06-01T00:00:00.000"
"2093354-DCA","Active","DIG INN 412 GREENWICH STREET, LLC","DIG INN","412","GREENWICH ST","NEW YORK","NY","10013","Unenclosed","178","4","8","50079734","981512","202210","101","1","http://www.nyc.gov/html/mancb1/html/home/home.shtml","6784-2019-ASWC","Unenclosed","178","4","8","Application Review Completed","2020-06-08T00:00:00.000","2022-12-15T00:00:00.000",,"2019-06-07T00:00:00.000","Ready For Review","2019-06-07T00:00:00.000","Approved","2019-06-07T00:00:00.000","Pending Review","2019-06-07T00:00:00.000","Recommend Denial","2019-08-02T00:00:00.000","Recommendation Issued","2020-01-06T00:00:00.000","SWC Public Hearing","2019-07-24T00:00:00.000","Review Period Expired","2020-01-27T00:00:00.000","Approved","2020-06-08T00:00:00.000","Issued","2020-06-08T00:00:00.000"
"2093559-DCA","Active","CASA AZUL. INC","NULL","369","7TH AVE","BROOKLYN","NY","11215","Unenclosed","296","9","18","50091946","989064","181772","306","39","http://www.brooklyncb6.org/","12420-2019-ASWC","Unenclosed","296","9","18","Application Review Completed","2020-06-09T00:00:00.000","2022-09-15T00:00:00.000",,"2019-10-31T00:00:00.000","Ready For Review","2019-10-31T00:00:00.000","Approved","2019-10-31T00:00:00.000","Pending Review","2019-10-31T00:00:00.000","Review Period Expired","2020-01-08T00:00:00.000","Recommendation Issued","2020-01-08T00:00:00.000","SWC Public Hearing","2019-12-18T00:00:00.000","Review Period Expired","2020-02-04T00:00:00.000","Approved","2020-06-09T00:00:00.000","Issued","2020-06-09T00:00:00.000"
