"entityid","schoolname","number","street","city","state","borough","zipcode","lastinspection","permittee","inspectiondate","ptet","site_type","level","code","violationdescription","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta","borocode"
"50045078","P053K @ K437, MS 839, PS 130 THE PARKSIDE ANNEX","713","CATON AVENUE","Brooklyn","NY","Brooklyn","11218","2023-02-06T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-07-29T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.647583111856","-73.973362079349","307","39","050400","3398290","3053210064","BK40","3"
"50085807","RED RABBIT LLC/GLOBAL COMMUNITY CHARTER SCHOOL","2350","5 AVENUE","New York","NY","Manhattan","10037","2022-11-18T00:00:00.000","RED RABBIT LLC","2021-06-01T00:00:00.000","2529","FSE (Private School Cafeteria - For Profit)","G","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","40.816741200328","-73.934749036789","110","09","021400","1053941","1017390033","MN03","1"
"40543712","P.S. 110 THEODORE SCHOENFELD, MOTT HALL III","580","CROTONA PARK SOUTH","Bronx","NY","Bronx","10456","2022-09-29T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-03-12T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.835279546279","-73.900750017228","203","16","014900","2009718","2029320001","BX35","2"
"40542769","SECONDARY SCHOOL FOR LAW, CYBERARTS STUDIO ACADEMY, PARK SLOPE COLLEGIATE, MILLENNIUM BROOKLYN HS, A","237","7 AVENUE","Brooklyn","NY","Brooklyn","11215","2023-02-09T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-02-23T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.669622166408","-73.979286761088","306","39","015500","3025510","3010820001","BK37","3"
"41310508","MOSDOS CHASIDEI SQUARE","1373","43 STREET","Brooklyn","NY","Brooklyn","11219","2022-09-23T00:00:00.000","MOSDOS CHASIDEI SQUARE","2021-08-16T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","C","06A","Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.","40.637501161911","-73.987155061813","312","39","023200","3135954","3055990042","BK88","3"
"50093381","THE EQUITY PROJECT CHARTER SCHOOL","153","SHERMAN AVENUE","New York","NY","Manhattan","10034","2023-02-06T00:00:00.000","THE EQUITY PROJECT CHARTER SCHOOL","2022-07-08T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)",,,,"40.864637884326","-73.923092736143","112","10","029100","1064765","1022210005","MN01","1"
"40541820","J.H.S. 234 ARTHUR W. CUNNINGHAM","1875","EAST   17 STREET","Brooklyn","NY","Brooklyn","11229","2023-03-17T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-01-13T00:00:00.000","2530","FSE (Public School Cafeteria)","G","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","40.604212718884","-73.955484763944","315","48","055800","3184057","3068210244","BK44","3"
"40751205","BNEI SHIMON YISROEL OF SOPRON","18","WARSOFF PLACE","Brooklyn","NY","Brooklyn","11205","2022-11-15T00:00:00.000","BNEI SHIMON YISROEL OF SOPRON","2022-06-21T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","C","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","40.698574990301","-73.954159281401","303","33","123700","3329613","3017177501","BK75","3"
"40542459","P.S. 290 JUAN MOREL CAMPOS","135","SCHENCK AVENUE","Brooklyn","NY","Brooklyn","11207","2022-11-01T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-10-25T00:00:00.000","2530","FSE (Public School Cafeteria)","C","04L","Evidence of mice or live mice in establishment's food or non-food areas.","40.677882204433","-73.889758382902","305","37","119800","3087821","3039490018","BK82","3"
"40540546","P.S. R373","91","HENDERSON AVENUE","NULL","NY","Staten Island","10301","2022-08-02T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-07-15T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","40.640679060042","-74.095377793967","501","49","008100","5001823","5000730064","SI22","5"
"40541352","QUEENS SATELLITE HS FOR OPPORTUNITY, GED-P2G-JAMAICA LEARNING CENTER - AHSEP PROGRAM","16202","HILLSIDE AVENUE","JAMAICA","NY","Queens","11432","2022-09-21T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-04-13T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.708472183615","-73.800064691407","412","24","044602","4209031","4097680022","QN61","4"
"50100054","MOSDOS SATMAR BP (BOYS","507","OCEAN PARKWAY","Brooklyn","NY","Brooklyn","11218","2023-02-13T00:00:00.000","MOSDOS SATMAR BP INC","2021-03-18T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","G","09A","Canned food product observed dented and not segregated from other consumable food items.","40.635667844549","-73.97263905422","312","39","048400","3127212","3054000001","BK41","3"
"40543617","P.S. 032 SAMUELS MILLS SPROLE","317","HOYT STREET","Brooklyn","NY","Brooklyn","11231","2023-01-20T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-01-12T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.68043817359","-73.991949148495","306","39","007500","3395587","3004370001","BK33","3"
"40541904","YOUNG WOMEN'S LEADERSHIP SCHOOL","105","EAST  106 STREET","New York","NY","Manhattan","10029","2022-11-02T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-11-02T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.792733909395","-73.947427363339","111","08","017200","1052015","1016340003","MN33","1"
"50085807","RED RABBIT LLC/GLOBAL COMMUNITY CHARTER SCHOOL","2350","5 AVENUE","New York","NY","Manhattan","10037","2022-11-18T00:00:00.000","RED RABBIT LLC","2022-11-18T00:00:00.000","2529","FSE (Private School Cafeteria - For Profit)","G","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.816741200328","-73.934749036789","110","09","021400","1053941","1017390033","MN03","1"
"40738821","MERKAZ HATORAH OF BELLE HARBOR","505","BEACH  129 STREET","Rockaway Park","NY","Queens","11694","2023-01-17T00:00:00.000","HATORAH OF BELL MERCAZ","2022-05-09T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","G","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","40.580035276786","-73.850349751152","414","32","093401","4304071","4161970041","QN10","4"
"50045056","BRONX ARTS AND SCIENCE CHARTER SCHOOL","925","HUTCHINSON RIVER PARKWAY","Bronx","NY","Bronx","10465","2022-12-14T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-12-14T00:00:00.000","2531","FSE (Private School Cafeteria)",,,,"40.825841331498","-73.836725457453","210","13","009000","2097746","2055420001","BX09","2"
"40540719","PS/MS 147 RONALD MCNAIR, P811Q @ PS/MS 147","21801","116 AVENUE","CAMBRIA HEIGHTS","NY","Queens","11411","2023-02-28T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-08-16T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.697300627424","-73.740947380971","413","27","059800","4243743","4113000001","QN33","4"
"40541684","P.S. 122 MAMIE FAY","2121","DITMARS BOULEVARD","ASTORIA","NY","Queens","11105","2022-11-02T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-11-02T00:00:00.000","2530","FSE (Public School Cafeteria)","G","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","40.780339604146","-73.916654876401","401","22","010300","4019633","4008800001","QN72","4"
"40541381","P.S. 082 HAMMOND","10843","SUTPHIN BOULEVARD","JAMAICA","NY","Queens","11435","2022-10-26T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-02-18T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.692173708732","-73.798509063648","412","28","025400","4216040","4101410043","QN01","4"
"40541538","P.S. 242 THE YOUNG DIPLOMATS MAGNET ACADEMY, FUTURE LEADERS INSTITUTE CHARTER SCHOOL","134","WEST  122 STREET","New York","NY","Manhattan","10027","2022-09-22T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-01-19T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.806293234541","-73.948012632019","110","09","022000","1057683","1019060011","MN11","1"
"40542955","P.S. 40 BROOKLYN","265","RALPH AVENUE","Brooklyn","NY","Brooklyn","11233","2023-02-10T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-03-17T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.680456012517","-73.922264004201","303","41","037900","3041214","3015180001","BK35","3"
"40542476","I.S. 303 HERBERT S. EISENBERG, P771K @ IS 303 HERBERT S. EISENBERG, RACHEL CARSON SCHOOL FOR COASTAL","501","WEST AVENUE","Brooklyn","NY","Brooklyn","11224","2023-03-16T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-07-18T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","40.582493224027","-73.973121734272","313","47","035400","3196292","3072500025","BK23","3"
"40543617","P.S. 032 SAMUELS MILLS SPROLE","317","HOYT STREET","Brooklyn","NY","Brooklyn","11231","2023-01-20T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-02-24T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.68043817359","-73.991949148495","306","39","007500","3395587","3004370001","BK33","3"
"40867717","EAST HARLEM SCHOOL AT EXODUS HOUSE","309","EAST  103 STREET","New York","NY","Manhattan","10029","2022-11-04T00:00:00.000","EXODUS SCHOOL","2022-03-09T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","G","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.788433641453","-73.943252534458","111","08","016400","1052678","1016750005","MN33","1"
"50017617","P.S. 059 BEEKMAN HILL INTERNATIONAL, P169M @ PS 59M, ART AND DESIGN HIGH SCHOOL","231-249","E 56TH ST","NEW YORK","NY","Manhattan","10022","2023-01-24T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2023-01-24T00:00:00.000","2530","FSE (Public School Cafeteria)","G","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","40.759233296313","-73.967202460358","106","04","010800","1088892","1013300013","MN19","1"
"40801876","OUR LADY QUEEN OF MARTYRS SCHOOL","71","ARDEN STREET","New York","NY","Manhattan","10040","2023-03-15T00:00:00.000","ARCHDIOCESE OF NEW YORK","2023-03-08T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","G","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","40.863189053709","-73.92792451784","112","10","028700","1064245","1021750136","MN35","1"
"40543568","WINGS ACADEMY","1122","EAST  180 STREET","Bronx","NY","Bronx","10460","2023-02-06T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-07-12T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.841787293082","-73.875365125571","206","15","022000","2042451","2040060003","BX17","2"
"40737425","TALMUD TORAH D'RABINU YOEL","5411","FORT HAMILTON PARKWAY","Brooklyn","NY","Brooklyn","11219","2023-01-25T00:00:00.000","UNITED TALMUDICAL ACADEMY OF BORO PARK","2023-01-12T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","G","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","40.635857749142","-74.001390749943","312","44","021800","3139246","3056740006","BK88","3"
"40541238","RIVER EAST ELEMENTARY, HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL, HARLEM VILLAGE ACAD. LEADER","2351","1 AVENUE","New York","NY","Manhattan","10035","2023-02-01T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2021-08-17T00:00:00.000","2530","FSE (Public School Cafeteria)",,,,"40.798877567038","-73.933318267703","111","08","019400","1054786","1017970100","MN34","1"
"50109327","BROOKLYN PROSPECT WINSOR TERRACE MIDDLE SCHOOL","25","CHAPEL STREET","Brooklyn","NY","Brooklyn","11201","2022-12-19T00:00:00.000","Brooklyn Prospect Charter School","2022-12-19T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)",,,,"40.697246597436","-73.986014731837","302","33","001300","3335884","3001180006","BK38","3"
"40541414","J.H.S. 104 SIMON BARUCH","330","EAST   21 STREET","New York","NY","Manhattan","10010","2022-11-07T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-03-18T00:00:00.000","2530","FSE (Public School Cafeteria)","G","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","40.736087035438","-73.980662478444","106","02","006400","1081671","1009260001","MN21","1"
"41532839","BRONX LEADERSHIP ACADEMY II HIGH SCHOOL","730","CONCOURSE VILLAGE WEST","Bronx","NY","Bronx","10451","2022-10-07T00:00:00.000","NEW YORK CITY DEPARTMENT OF EDUCATION","2022-10-07T00:00:00.000","2530","FSE (Public School Cafeteria)","CH","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","40.822303561855","-73.923828343779","204","17","006100","2103486","2024430078","BX14","2"
"50108002","THE SPENCE SCHOOL","412","EAST   90 STREET","New York","NY","Manhattan","10128","2022-12-13T00:00:00.000","THE SPENCE SCHOOL","2022-05-24T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","C","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","40.779199329383","-73.946979523185","108","05","015200","1050636","1015690035","MN32","1"
"50058568","AVENUE SCHOOL","259","10 AVENUE","New York","NY","Manhattan","10001","2022-12-07T00:00:00.000","COMPASS GROUP USA INC","2022-04-27T00:00:00.000","2529","FSE (Private School Cafeteria - For Profit)","G","10C","Lighting Inadequate","40.749057624404","-74.003183248261","104","03","009900","1012384","1006970031","MN13","1"
"41529400","ST. JOSEPH BY THE SEA HIGH SCHOOL","5150","HYLAN BOULEVARD","NULL","NY","Staten Island","10312","2022-11-21T00:00:00.000","SJBS, INC.","2022-06-07T00:00:00.000","2529","FSE (Private School Cafeteria - For Profit)","C","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","40.526734413317","-74.178159620934","503","51","017600","5107747","5064750001","SI01","5"
"40737425","TALMUD TORAH D'RABINU YOEL","5411","FORT HAMILTON PARKWAY","Brooklyn","NY","Brooklyn","11219","2023-01-25T00:00:00.000","UNITED TALMUDICAL ACADEMY OF BORO PARK","2023-01-12T00:00:00.000","2533","FSE (Private School Cafeteria - Not-For-Profit)","C","04L","Evidence of mice or live mice in establishment's food or non-food areas.","40.635857749142","-74.001390749943","312","44","021800","3139246","3056740006","BK88","3"
