"date","program_area","program_type","service_category","provider","program_site_name","borough","street_address","city","state","zipcode","latitude","longitude","x_coordinate","y_coordinate","communitydistrict","community_name","city_council_district","census_tract_2010","nda","nta","bin","bbl","geocoded_column","ntaname","totalslots","totalparticipants","contract","portfolioid","age_range"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Coalition for Hispanic Family Services","P.S. 123 Suydam","Brooklyn","100 IRVING AVENUE","Brooklyn","NY","11237","40.7037663802529","-73.9227021434838","1005682","195687","Brooklyn CD 004","Brooklyn CD 004","Council District 034 Brooklyn","445","NDA004K","BK77","3072966","3032100001","POINT (-73.9227021434838 40.7037663802529)","Bushwick North","157","158","126025A","126025","Grades K - 5"
"2021","Cornerstone","Cornerstone","Afterschool Programs; Community Services; Educational Services; Family Support","Child Development Ctr of the Mosholu Montefiore Comm Center","Pelham Parkway Community Center","Bronx","785 PELHAM PKWY NORTH","Bronx","NY","10467","40.8579443","-73.864288","1021701","251868","Bronx CD 011","Bronx CD 011","Council District 013 Bronx","328","NDA Not-defined","BX07","2093364","2043490001","POINT (-73.864288 40.8579443)","Bronxdale","109","188","99205A","99205-5","Ages 4+"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Morningside Center for Teaching Social Responsibility, Inc.","P.S. 214 The Lorraine Hansberry Academy","Bronx","1970 WEST FARMS ROAD","BRONX","NY","10460","40.8395646364465","-73.8803579033451","1017355","245176","Bronx CD 006","Bronx CD 006","Council District 017 Bronx","60","NDA003X","BX75","2094603","2030210038","POINT (-73.8803579033451 40.8395646364465)","Crotona Park East","120","15","134111C","134111","Grades 6 - 8"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Coalition for Hispanic Family Services","P.S. 127 Aerospace Science Magnet School","Queens","98-01 25 AVENUE","QUEENS","NY","11369","40.764646127129","-73.8716408724745","1019807","217884","Queens CD 003","Queens CD 003","Council District 021 Queens","357","NDA Not-defined","QN27","4024487","4011090016","POINT (-73.8716408724745 40.764646127129)","East Elmhurst","91","145","142218A","142218","Grades 6 - 8"
"2022","SYEP","SYEP School-Based","Educational Services; Jobs and Internships","Phipps Neighborhoods, Inc.","The Metropolitan High School (12X248)","Bronx","1180 Rev James A Polite Avenue","Bronx","NY","10459","40.827719","-73.897","1012586","240707","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","131","NDA002X","BX33","2005276","2026920014","POINT (-73.897 40.827719)","Longwood","NA","NA","91173","NA","Ages 14 - 24"
"2020","Discretionary","Over Threshold","Community Services","Asian Americans for Equality Inc","AAFE Chinatown Office - Community Service","Manhattan","111 DIVISION STREET","New York","NY","10002","40.7142448425293","-73.9923095703125","986385","199551","Manhattan CD 003","Manhattan CD 003","Council District 001 Manhattan","6","NDA003M","MN28","1003612","1002830094","POINT (-73.9923095703125 40.7142448425293)","Lower East Side","NA","NA","68439R","NA","NA"
"2022","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","Queens Community House, Inc.","PS 149 Christa Mcauliffe - 30Q149","Queens","93-11 34 Avenue","Jackson Heights","NY","11372","40.75487986","-73.87456678","1018991","214309","Queens CD 003","Queens CD 003","Council District 025 Queens","273","Out of NDA","QN28","4035441","4014410015","POINT (-73.87456678 40.75487986)","Jackson Heights","300","332","99329A","99329-1","Ages 4+"
"2022","Literacy and Immigrant Services","NDA Immigrant Services","Family Support; Immigrant Services","New York Legal Assistance Group Inc","Chinese American Planning Council","Manhattan","165 Eldridge Street","New York","NY","10002","40.72007686","-73.99103701","986746","201619","Manhattan CD 003","Manhattan CD 003","Council District 001 Manhattan","18","NDA003M","MN27","1075907","1004200068","POINT (-73.99103701 40.72007686)","Chinatown","86","52","830314B","NA","Ages 18+"
"2021","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","SCAN-HARBOR INC","Wadleigh Secondary School for the Performing & Visual Arts","Manhattan","215 WEST 114 STREET","New York","NY","10026","40.8022070658945","-73.9541421788544","996946","231546","Manhattan CD 010","Manhattan CD 010","Council District 009 Manhattan","218","NDA010M","MN11","1055204","1018300019","POINT (-73.9541421788544 40.8022070658945)","Central Harlem South","300","167","99352A","99352","Ages 4+"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Child Development Ctr of the Mosholu Montefiore Comm Center","The Equality Charter School","Bronx","4140 HUTCHINSON RIVER PARKWAY","Bronx","NY","10475","40.8688891996449","-73.8210632600631","1032847","254351","Bronx CD 010","Bronx CD 010","Council District 012 Bronx","302","NDA Not-defined","BX13","2072352","2051350200","POINT (-73.8210632600631 40.8688891996449)","Co-op City","130","132","142116A","142116-1","Grades 6 - 8"
"2021","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Jewish Community Council of Greater Coney Island, Inc.","P.S. 095 The Gravesend","Brooklyn","345 VAN SICKLEN STREET","Brooklyn","NY","11223","40.5962748080492","-73.975049033761","991143","156306","Brooklyn CD 015","Brooklyn CD 015","Council District 047 Brooklyn","398","NDA012K","BK26","3192661","3071230066","POINT (-73.975049033761 40.5962748080492)","Gravesend","238","243","766607A","NA","Ages 16+"
"2021","Compass","Learning Labs","Community Services; Educational Services; Family Support","NYC Parks & Recreation/The Arsenal","Brownsville","Brooklyn","1555 LINDEN BOULEVARD","Brooklyn","NY","11212","40.6554570118217","-73.9028385569403","1011209","178092","Brooklyn CD 016","Brooklyn CD 016","Council District 042 Brooklyn","922","Out of NDA","BK81","3085992","3038680002","POINT (-73.9028385569403 40.6554570118217)","Brownsville","60","20","500014","Parks-6","Grades Pre-K - 8"
"2022","Discretionary","Over Threshold","Community Services","Hudson River Community Sailing, Inc.","site 1","Manhattan","348 Dyckman Street","New York","NY","10034","40.8689647","-73.931878","1003024","255778","Manhattan CD 012","Manhattan CD 012","Council District 010 Manhattan","287","NDA012M","MN35","1085650","1021780530","POINT (-73.931878 40.8689647)","Washington Heights North","NA","NA","931473T","NA","NA"
"2021","Discretionary","Under Threshold","Community Services","Club A-Elita, Inc.","CLUB A Elita","Brooklyn","2740 CROPSEY AVE 13A","Brooklyn","NY","11214","40.5873386","-73.989651","987037","153145","Brooklyn CD 013","Brooklyn CD 013","Council District 021 Brooklyn","314","Brooklyn Neighborhood Development Area 015","BK26","3321111","3069370048","POINT (-73.989651 40.5873386)","Gravesend","NA","NA","23630S","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","East River Development Alliance Inc...DBA Urban UpBound","Digital Divide","Queens","425 ASTORIA BLVD","Astoria","NY","11102","40.7728886190885","-73.9332798140008","1002295","221109","Queens CD 001","Queens CD 001","Council District 030 Queens","87","Queens Neighborhood Development Area 001","QN71","4430788","4004900101","POINT (-73.9332798140008 40.7728886190885)","Old Astoria","NA","NA","62093R","NA","NA"
"2021","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","Jewish Community Council of Greater Coney Island, Inc.","Jewish Community Council of Greater Coney Island, Inc.","Brooklyn","3001 WEST 37 STREET","Brooklyn","NY","11224","40.573176184697","-74.0025089242938","983553","148100","Brooklyn CD 013","Brooklyn CD 013","Council District 047 Brooklyn","340","NDA013K","BK21","3189617","3070650001","POINT (-74.0025089242938 40.573176184697)","Seagate-Coney Island","NA","NA","821304B","NA","Ages 60+"
"2020","Discretionary","Under Threshold","Community Services","Kings Bay Youth Organization, Inc.","Kings Bay Youth Org","Brooklyn","2670 COYLE STREET","Brooklyn","NY","11235","40.5882717","-73.9352014","1002419","153253","Brooklyn CD 015","Brooklyn CD 015","Council District 048 Brooklyn","598","Out of NDA","BK17","3205691","3074790035","POINT (-73.9352014 40.5882717)","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","NA","NA","22446R","NA","NA"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Brooklyn Bureau of Community Service","East New York Family Academy (19K409)","Brooklyn","760 Van Siclen Avenue","Brooklyn","NY","11207","40.66124152","-73.88624287","1015811","180205","Brooklyn CD 005","Brooklyn CD 005","Council District 042 Brooklyn","1104","NDA005K","BK82","3426033","3043280015","POINT (-73.88624287 40.66124152)","East New York","90","94","142110B","142110","Grades 6 - 8"
"2020","Discretionary","Over Threshold","Community Services","The Child Center of NY Inc","The Child Center of NY","Queens","118-35 QUEENS BOULEVARD","Forest Hills","NY","11375","40.7152021","-73.830724","1031226","199863","Queens CD 006","Queens CD 006","Council District 029 Queens","75701","NDA014Q","QN17","4052811","4022700041","POINT (-73.830724 40.7152021)","Forest Hills","NA","NA","42231R","NA","NA"
"2020","CSBG","Opportunity Youth Support","Community Services; Educational Services; Family Support; Immigrant Services; Jobs and Internships","ST. NICKS ALLIANCE CORP.","St. Nicks Alliance","Brooklyn","790 BROADWAY","Brooklyn","NY","11206","40.69998376053","-73.9406378097719","1000710","194305","Brooklyn CD 003","Brooklyn CD 003","Council District 036 Brooklyn","28501","Brooklyn Neighborhood Development Area 004","BK78","3042818","3015780014","POINT (-73.9406378097719 40.69998376053)","Bushwick South","NA","NA","820415A","NA","Ages 16 - 24"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","J.H.S. 162 The Willoughby","Brooklyn","1390 WILLOUGHBY AVENUE","Brooklyn","NY","11237","40.7072282926223","-73.9198054398148","1006484","196949","Brooklyn CD 004","Brooklyn CD 004","Council District 034 Brooklyn","445","NDA004K","BK77","3073018","3032120001","POINT (-73.9198054398148 40.7072282926223)","Bushwick North","120","134","134219B","NA","Grades 6 - 8"
"2021","Compass","COMPASS Explore","Afterschool Programs; Community Services; Educational Services","Haitian Americans United For Progress, Inc.","P.S. 189 The Bilingual Center","Brooklyn","1100 EAST NEW YORK AVENUE","Brooklyn","NY","11212","40.6655642167459","-73.926246472355","1004711","181768","Brooklyn CD 017","Brooklyn CD 017","Council District 041 Brooklyn","892","NDA016K","BK81","3099537","3045990001","POINT (-73.926246472355 40.6655642167459)","Brownsville","37","37","210007A","210007","Grades K - 12"
"2021","Discretionary","Under Threshold","Community Services","Atlantic Avenue Association Local Development Corporation","Atlantic avenue art walk","Brooklyn","494 ATLANTIC AVENUE","New York","NY","11217","40.6855771","-73.981925","989249","189033","Brooklyn CD 002","Brooklyn CD 002","Council District 033 Brooklyn","39","Brooklyn Neighborhood Development Area 002","BK38","3000977","3001850014","POINT (-73.981925 40.6855771)","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","NA","NA","28545S","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","The New York Immigration Coalition Inc","P2G at Bronx Regional HS","Bronx","1010 REV JAMES A POLITE AVENUE","Bronx","NY","10459","40.82349","-73.89853","1012239","239328","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","12901","Out of NDA","BX33","2005366","2026980012","POINT (-73.89853 40.82349)","Longwood","NA","NA","38334R","NA","NA"
"2022","Literacy and Immigrant Services","Adult Literacy Pilot Project","NA","Fifth Avenue Committee, Inc.","345 43 Street","Brooklyn","345 43rd Street","Brooklyn","NY","11232","40.65101268","-74.00951404","981610","176458","Brooklyn CD 007","Brooklyn CD 007","Council District 038 Brooklyn","82","NDA007K","BK32","3337160","3007230025","POINT (-74.00951404 40.65101268)","Sunset Park West","NA","NA","931191T","NA","Ages 16+"
"2020","Literacy and Immigrant Services","Young Adult Literacy Program (YALP)","NA","Brooklyn Public Library - Bedford Learning Center","Bedford","Brooklyn","496 FRANKLIN AVENUE","Brooklyn","NY","11238","40.6816314160824","-73.9558095484972","996513","187625","Brooklyn CD 003","Brooklyn CD 003","Council District 035 Brooklyn","227","NDA002K","BK69","3057384","3019970032","POINT (-73.9558095484972 40.6816314160824)","Clinton Hill","NA","NA","766569A","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Hispanic Federation, Inc","PS 28 Wright Brothers","Manhattan","400 WEST 155 STREET","New York","NY","10032","40.8304961346086","-73.9404635536696","1000714","241862","Manhattan CD 009","Manhattan CD 009","Council District 009 Manhattan","23501","NDA Not-defined","MN04","1089726","1020697501","POINT (-73.9404635536696 40.8304961346086)","Hamilton Heights","NA","NA","34195R","NA","NA"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Jacob A. Riis Neighborhood Settlement","P.S. 166 Henry Gradstein","Queens","33-09 35 AVENUE","QUEENS","NY","11106","40.7573082281599","-73.9267332474271","1004548","215193","Queens CD 001","Queens CD 001","Council District 026 Queens","57","NDA Not-defined","QN70","4008220","4006100001","POINT (-73.9267332474271 40.7573082281599)","Astoria","165","121","126041A","126041","Grades K - 5"
"2022","WIOA","Learn and Earn","Afterschool Programs; Educational Services; Jobs and Internships","Mosholu Montefiore Community Center, Inc.","Bronx Lab High School","Bronx","800 East Gun Hill Road","Bronx","NY","10467","40.8751267","-73.8617246","1022422","258441","Bronx CD 012","Bronx CD 012","Council District 012 Bronx","372","NDA012X","BX44","2057045","2046330040","POINT (-73.8617246 40.8751267)","Williamsbridge-Olinville","NA","NA","90339A","NA","Grades 11 - 12"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Samuel Field YM & YWHA, Inc.","P.S./I.S. 266","Queens","74-10 COMMONWEALTH BOULEVARD","QUEENS","NY","11426","40.74623082","-73.72761371","1059725","211266","Queens CD 013","Queens CD 013","Council District 023 Queens","1567","Out of NDA","QN43","4529900","4078700074","POINT (-73.72761371 40.74623082)","Bellerose","50","64","135405C","135405","Grades 6 - 8"
"2020","Discretionary","Under Threshold","Community Services","Neighborhood Housing Services of Jamaica, Inc.","Construction Services","Queens","89-70 162 STREET","Jamaica","NY","11432","40.704792","-73.798217","1040196","196245","Queens CD 012","Queens CD 012","Council District 024 Queens","44601","NDA012Q","QN61","4208874","4097600081","POINT (-73.798217 40.704792)","Jamaica","NA","NA","48283R","NA","NA"
"2022","Discretionary","Over Threshold","Community Services","Literacy, Inc.","Literacy, Inc.","Manhattan","5030 Broadway","New York","NY","10034","40.8688715","-73.9166929","1007172","255928","Manhattan CD 012","Manhattan CD 012","Council District 010 Manhattan","303","NDA012M","MN01","1064883","1022310001","POINT (-73.9166929 40.8688715)","Marble Hill-Inwood","NA","NA","931137T","NA","NA"
