"borough","neighborhood","building_class_category","tax_class_as_of_final_roll","block","lot","ease_ment","building_class_as_of_final","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of","sale_price","sale_date","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","census_tract_2020","nta_code"
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","836","64",,"D4","36 WEST 35TH STREET, 4F",,"10001",,,,,,"1930","2","D4","590000.00","2019-12-17T00:00:00.000","40.749673","-73.985459","105","4","76","1015880","1008360064","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","836","64",,"D4","36 WEST 35TH STREET, 6A",,"10001",,,,,,"1930","2","D4","690000.00","2019-06-27T00:00:00.000","40.749673","-73.985459","105","4","76","1015880","1008360064","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","836","64",,"D4","36 W. 35TH ST., 6C",,"10001",,,,,,"1930","2","D4","430000.00","2019-10-25T00:00:00.000","40.749673","-73.985459","105","4","76","1015880","1008360064","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","836","64",,"D4","36 WEST 35TH STREET, 6D",,"10001",,,,,,"1930","2","D4","485000.00","2019-06-17T00:00:00.000","40.749673","-73.985459","105","4","76","1015880","1008360064","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","836","64",,"D4","36 WEST 35, 2D",,"10001",,,,,,"1930","2","D4","450000.00","2019-06-13T00:00:00.000",,,,,,,,,,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","837","40",,"D0","372 5TH AVENUE, 10H",,"10001",,,,,,"1928","2","D0","685000.00","2019-04-22T00:00:00.000","40.749341","-73.984369","105","4","84","1015898","1008370040","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","837","40",,"D0","372 5TH AVENUE, 8F",,"10001",,,,,,"1928","2","D0","0.00","2019-11-13T00:00:00.000","40.749341","-73.984369","105","4","84","1015898","1008370040","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","837","40",,"D0","372 FIFTH AVENUE, 3P",,"10001",,,,,,"1928","2","D0","672000.00","2019-04-10T00:00:00.000","40.749341","-73.984369","105","4","84","1015898","1008370040","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","837","40",,"D0","372 FIFTH AVENUE, 6L",,"10001",,,,,,"1928","2","D0","955000.00","2019-03-11T00:00:00.000","40.749341","-73.984369","105","4","84","1015898","1008370040","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","839","63",,"D0","28 WEST 38TH STREET, 9E",,"10018",,,,,,"1910","2","D0","1825000.00","2019-05-31T00:00:00.000","40.751413","-73.983823","105","4","84","1015975","1008390063","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","839","63",,"D0","28 WEST 38TH STREET, 6W",,"10018",,,,,,"1910","2","D0","1985000.00","2019-09-11T00:00:00.000","40.751413","-73.983823","105","4","84","1015975","1008390063","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","841","69",,"D4","32 WEST 40TH STREET, 4S",,"10018",,,,,,"1907","2","D4","848000.00","2019-07-16T00:00:00.000","40.752747","-73.983148","105","4","84","1016055","1008410069","Midtown-Midtown South",,
"1","FASHION","10 COOPS - ELEVATOR APARTMENTS","2","841","69",,"D4","32 W. 40TH STREET, 10B",,"10018",,,,,,"1907","2","D4","600000.00","2019-10-10T00:00:00.000","40.752747","-73.983148","105","4","84","1016055","1008410069","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","760","1004",,"R4","315 WEST 36TH STREET, 11D","11D","10018","1","0","1","0","0",,"2","R4","2500000.00","2019-02-12T00:00:00.000","40.753785","-73.993229","104","3","111","1013595","1007607501","Hudson Yards-Chelsea-Flatiron-Union Square",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","760","1009",,"R4","315 WEST 36TH STREET, 14A","14A","10018","1","0","1","0","0",,"2","R4","1870000.00","2019-03-07T00:00:00.000","40.753785","-73.993229","104","3","111","1013595","1007607501","Hudson Yards-Chelsea-Flatiron-Union Square",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","760","1010",,"R4","315 WEST 36TH STREET, 14B","14B","10018","1","0","1","0","0",,"2","R4","1775000.00","2019-07-19T00:00:00.000","40.753785","-73.993229","104","3","111","1013595","1007607501","Hudson Yards-Chelsea-Flatiron-Union Square",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","778","1040",,"R4","261 W 28 ST, 8E","8E","10001","1","0","1","0","0","2006","2","R4","1900000.00","2019-12-19T00:00:00.000","40.747939","-73.994994","105","3","95","1087714","1007787501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","779","1005",,"R4","252 W 30TH STREET, 3B","3B","10001","1","0","1","0","0","1927","2","R4","2200000.00","2019-09-05T00:00:00.000","40.749089","-73.993944","105","3","95","1014307","1007797501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","779","1010",,"R4","252 WEST 30TH STREET, 6A","6A","10001","1","0","1","0","0","1927","2","R4","1850000.00","2019-04-23T00:00:00.000","40.749089","-73.993944","105","3","95","1014307","1007797501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","779","1011",,"R4","252 WEST 30TH STREET, 6B","6B","10001","1","0","1","0","0","1927","2","R4","2050000.00","2019-07-29T00:00:00.000","40.749089","-73.993944","105","3","95","1014307","1007797501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","779","1018",,"R4","252 WEST 30TH STREET, 10A","10A","10001","1","0","1","0","0","1927","2","R4","1650000.00","2019-05-22T00:00:00.000","40.749089","-73.993944","105","3","95","1014307","1007797501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","779","1025",,"R4","252 WEST 30TH STREET, 15","15","10001","1","0","1","0","0","1927","2","R4","2065641.00","2019-11-20T00:00:00.000","40.749089","-73.993944","105","3","95","1014307","1007797501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","805","1036",,"R4","130 WEST 30TH STREET, 12B","12B","10001","1","0","1","0","0","1929","2","R4","2525000.00","2019-08-14T00:00:00.000","40.747706","-73.99066","105","3","95","1015150","1008057501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1018",,"R4","100 WEST 39TH STREET, 36H","36H","10018","1","0","1","0","0","2004","2","R4","999000.00","2019-12-13T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1029",,"R4","100 WEST 39TH STREET, 38A","38A","10018","1","0","1","0","0","2004","2","R4","0.00","2019-12-10T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1040",,"R4","100 WEST 39TH STREET, 39B","39B","10018","1","0","1","0","0","2004","2","R4","0.00","2019-04-05T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1043",,"R4","100 WEST 39TH STREET, 39E","39E","10018","1","0","1","0","0","2004","2","R4","0.00","2019-11-08T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1050",,"R4","100 WEST 39TH STREET, 40C","40C","10018","1","0","1","0","0","2004","2","R4","815000.00","2019-04-11T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","814","1090",,"R4","100 WEST 39TH STREET, PH-E","PH-E","10018","1","0","1","0","0","2004","2","R4","855000.00","2019-12-04T00:00:00.000","40.75303","-73.985732","105","4","113","1015272","1008147501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","830","1008",,"R4","1182 BROADWAY, 7D","7D","10001","1","0","1","0","0","1910","2","R4","1454061.00","2019-04-26T00:00:00.000","40.745504","-73.988679","105","4","76","1015725","1008307501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","830","1013",,"R4","1182 BROADWAY, 9A","9A","10001","1","0","1","0","0","1910","2","R4","1791792.00","2019-03-06T00:00:00.000","40.745504","-73.988679","105","4","76","1015725","1008307501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","830","1024",,"R4","1182 BROADWAY, 11D","11D","10001","1","0","1","0","0","1910","2","R4","1425548.00","2019-12-11T00:00:00.000","40.745504","-73.988679","105","4","76","1015725","1008307501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","830","1028",,"R4","1182 BROADWAY, 12D","12D","10001","1","0","1","0","0","1910","2","R4","1350000.00","2019-03-12T00:00:00.000","40.745504","-73.988679","105","4","76","1015725","1008307501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1010",,"R4","24 WEST 30TH STREET, RES 6","RES 6","10001","1","0","1","0","0","1910","2","R4","3175000.00","2019-10-23T00:00:00.000","40.746415","-73.987589","105","4","76","1015771","1008317501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1115",,"R4","50 WEST 30TH STREET, 6C","6C","10001","1","0","1","0","0","2016","2","R4","1500000.00","2019-03-29T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1128",,"R4","50 WEST 30TH STREET, 11A","11A","10001","1","0","1","0","0","2016","2","R4","2240000.00","2019-05-31T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1138",,"R4","50 WEST 30TH STREET, 14B","14B","10001","1","0","1","0","0","2016","2","R4","0.00","2019-11-19T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1140",,"R4","50 WEST 30TH STREET, 15B","15B","10001","1","0","1","0","0","2016","2","R4","2425000.00","2019-05-23T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1142",,"R4","50 WEST 30TH STREET, 16B","16B","10001","1","0","1","0","0","2016","2","R4","2425000.00","2019-11-18T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1150",,"R4","50 WEST 30TH STREET, 20B","20B","10001","1","0","1","0","0","2016","2","R4","2720000.00","2019-08-15T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1152",,"R4","50 WEST 30TH STREET, 21B","21B","10001","1","0","1","0","0","2016","2","R4","2845000.00","2019-04-12T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1155",,"R4","50 WEST 30TH STREET, PH1","PH1","10001","1","0","1","0","0","2016","2","R4","6405206.00","2019-09-04T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","831","1156",,"R4","50 WEST 30TH STREET, PH2","PH2","10001","1","0","1","0","0","2016","2","R4","5900000.00","2019-10-10T00:00:00.000","40.746912","-73.988772","105","3","76","1089969","1008317502","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","838","1071",,"R4","400 FIFTH AVENUE, 40C","40C","10018","1","0","1","0","0","2010","2","R4","0.00","2019-07-09T00:00:00.000","40.750038","-73.983409","105","4","84","1015937","1008387501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","838","1171",,"R4","400 5 AVENUE, 54F","54F","10018","1","0","1","0","0","2010","2","R4","1875000.00","2019-03-22T00:00:00.000","40.750038","-73.983409","105","4","84","1015937","1008387501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1044",,"R4","16 WEST 40TH STREET, 26A","26A","10018","1","0","1","0","0","2015","2","R4","5203258.00","2019-03-11T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1046",,"R4","16 WEST 40TH STREET, 26C","26C","10018","1","0","1","0","0","2015","2","R4","3765000.00","2019-02-22T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1049",,"R4","16 WEST 40TH STREET, 27C","27C","10018","1","0","1","0","0","2015","2","R4","0.00","2019-10-22T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1049",,"R4","16 WEST 40TH STREET, 27C","27C","10018","1","0","1","0","0","2015","2","R4","3955901.00","2019-04-17T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1050",,"R4","16 WEST 40TH STREET, 28A","28A","10018","1","0","1","0","0","2015","2","R4","4850000.00","2019-05-29T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1052",,"R4","16 WEST 40TH STREET, 28C","28C","10018","1","0","1","0","0","2015","2","R4","3895000.00","2019-05-08T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1053",,"R4","16 WEST 40TH STREET, 29A","29A","10018","1","0","1","0","0","2015","2","R4","5508733.00","2019-07-15T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1055",,"R4","16 WEST 40TH STREET, 29C","29C","10018","1","0","1","0","0","2015","2","R4","3972500.00","2019-07-02T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1056",,"R4","16 WEST 40TH STREET, 30A","30A","10018","1","0","1","0","0","2015","2","R4","8500000.00","2019-09-30T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","13 CONDOS - ELEVATOR APARTMENTS","2","841","1057",,"R4","16 WEST 40TH STREET, 30B","30B","10018","1","0","1","0","0","2015","2","R4","5995000.00","2019-11-05T00:00:00.000","40.752505","-73.982574","105","4","84","1090404","1008417501","Midtown-Midtown South",,
"1","FASHION","14 RENTALS - 4-10 UNIT","2B","841","12",,"S9","49 WEST 39TH STREET",,"10018","5","3","8","2,063","9,660","1910","2","S9","0.00","2019-07-09T00:00:00.000","40.752256","-73.983852","105","4","84","1016036","1008410012","Midtown-Midtown South",,
"1","FASHION","15 CONDOS - 2-10 UNIT RESIDENTIAL","2C","754","1003",,"R1","357 WEST 30TH STREET, 3","3","10001","1","0","1","0","0","1920","2","R1","929000.00","2019-08-15T00:00:00.000","40.750355","-73.996842","104","3","103","1013541","1007547501","Hudson Yards-Chelsea-Flatiron-Union Square",,
"1","FASHION","21 OFFICE BUILDINGS","4","763","8",,"O6","347 WEST 39TH STREET, 6E",,"10018","0","16","16","8,488","28,080","1928","4","O6","3100000.00","2019-06-03T00:00:00.000","40.75591","-73.992532","104","3","115","1013679","1007630008","Clinton",,
"1","FASHION","21 OFFICE BUILDINGS","4","763","8",,"O6","347 WEST 39TH STREET, 8E",,"10018","0","16","16","8,488","28,080","1928","4","O6","2130000.00","2019-06-03T00:00:00.000","40.75591","-73.992532","104","3","115","1013679","1007630008","Clinton",,
"1","FASHION","21 OFFICE BUILDINGS","4","778","48",,"O6","214 WEST 29TH STREET",,"10001","0","74","74","10,340","125,042","1925","4","O6","0.00","2019-06-27T00:00:00.000","40.748148","-73.993623","105","3","95","1014267","1007780048","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","778","52",,"O6","224 WEST 29TH STREET",,"10001","0","17","17","4,562","45,211","1926","4","O6","0.00","2019-06-27T00:00:00.000","40.748233","-73.993825","105","3","95","1014268","1007780052","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","779","23",,"O6","227 WEST 29TH STREET",,"10001","0","3","3","4,522","55,000","1927","4","O6","0.00","2019-05-03T00:00:00.000","40.748263","-73.993857","105","3","95","1014284","1007790023","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","786","1",,"O4","520 8TH AVENUE",,"10018","0","104","104","39,780","754,487","1926","4","O4","35500000.00","2019-10-24T00:00:00.000","40.753612","-73.992417","105","3","109","1083624","1007860001","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","787","70",,"O6","252-254 WEST 38TH STREET",,"10018","0","0","0","4,905","66,073","1924","4","O6","0.00","2019-06-03T00:00:00.000","40.754131","-73.990276","105","3","109","1014466","1007870070","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","804","13",,"O6","141 WEST 28TH STREET, 2FL",,"10001","0","12","12","4,579","55,392","1913","4","O6","3800000.00","2019-05-07T00:00:00.000","40.746567","-73.99175","105","3","95","1015101","1008040013","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","805","17",,"O6","143 WEST 29TH STREET, 5",,"10001","0","42","42","4,690","58,292","1912","4","O6","3952000.00","2019-04-30T00:00:00.000","40.747206","-73.991342","105","3","95","1015141","1008050017","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","811","10",,"O6","147 WEST 35TH STREET",,"10001","0","114","114","6,646","99,184","1927","4","O6","0.00","2019-06-03T00:00:00.000","40.751123","-73.988844","105","3","109","1015224","1008110010","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","811","56",,"O6","142 WEST 36TH STREET",,"10018","0","23","23","7,313","101,203","1922","4","O6","81500000.00","2019-05-30T00:00:00.000","40.751732","-73.988414","105","3","109","1015231","1008110056","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","830","42",,"O6","260 5TH AVENUE, 7",,"10001","0","29","29","5,077","59,870","1900","4","O6","6255000.00","2019-03-04T00:00:00.000","40.745037","-73.987048","105","4","76","1015732","1008300042","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","830","69",,"O5","40 WEST 29TH STREET",,"10001","0","16","16","6,419","23,531","1915","4","O5","0.00","2019-02-12T00:00:00.000","40.746199","-73.988996","105","3","76","1015741","1008300069","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","832","5",,"O5","1239 BROADWAY",,"10001","0","3","3","1,400","3,640","1918","4","O5","0.00","2019-06-11T00:00:00.000","40.747135","-73.988397","105","3","76","1082273","1008320001","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","834","49",,"O6","4-16 WEST 33RD STREET",,"10001","0","133","133","27,300","319,200","1914","4","O6","414000.00","2019-10-16T00:00:00.000","40.747908","-73.985387","105","4","76","1083631","1008340049","Midtown-Midtown South",,
"1","FASHION","21 OFFICE BUILDINGS","4","834","49",,"O6","4-16 WEST 33RD STREET",,"10001","0","133","133","27,300","319,200","1914","4","O6","828000.00","2019-08-09T00:00:00.000","40.747908","-73.985387","105","4","76","1083631","1008340049","Midtown-Midtown South",,
