"bldg_id","boro_id","block","lot","housenumber","streetname","borough","vacateagency","vacatenumber","vacatecode","vacatereason","monthlyrelocationtotal","month","year","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"79544","2","3748","102","1154","FTELEY AVENUE","Bronx","HPD","1383/21","CEV","ILLEGAL DWELLING UNITS","3000","10","2022","10472","40.828195","-73.871291","9","18","68","2024143","2037480102","Soundview-Bruckner-Bronx River"
"269459","3","4724","22","428","EAST 53 STREET","Brooklyn","HPD","0462/22","CEV","ILLEGAL DWELLING UNITS","2015","1","2023","11203","40.649305","-73.927201","17","45","862","3103867","3047240022","East Flatbush-Rugby"
"71530","2","4878","8","1065","EAST 231 STREET","Bronx","DOB","1577/21","BDV","ILLEGAL DWELLING UNITS","4036.6","10","2022","10466","40.888756","-73.847763","12","12","424","2065273","2048780008","Wakefield-Woodlawn"
"385347","3","4042","8","411","VAN SICLEN AVENUE","Brooklyn","HPD","1332/21","CEV","ILLEGAL DWELLING UNITS","1950","6","2022","11207","40.669595","-73.889513","5","42","1160","3323478","3040420008","East New York (North)"
"207196","3","1900","47","844","BEDFORD AVENUE","Brooklyn","DOB","0268/22","BDV","STRUCTURAL","2250","6","2023","11205","40.695772","-73.95639","3","33","1237","3000000","3019000047","Bedford-Stuyvesant (West)"
"107533","2","3914","10","1480","ROSEDALE AVENUE","Bronx","HPD","0835/22","CEV","ILLEGAL DWELLING UNITS","10781.24","5","2023","10460","40.837344","-73.870004","9","17","218","2028447","2039140010","Soundview-Bruckner-Bronx River"
"523695","4","9317","10","91-46","111 STREET","Queens","DOB","1233/22","BDV","ILLEGAL DWELLING UNITS","2015","12","2022","11418","40.693352","-73.835458","9","29","12601","4195530","4093170010","Richmond Hill"
"573960","4","12344","357","115-17","169 STREET","Queens","DOB","1339/21","BDV","ILLEGAL DWELLING UNITS","4425","3","2022","11434","40.688848","-73.779509","12","27","280","4267367","4123440357","Baisley Park"
"703406","4","13659","28","149-78","WELLER LANE","Queens","HPD","1076/23","CEV","ILLEGAL DWELLING UNITS","437.89","7","2023","11422","40.65089","-73.734014","13","31","66403","4290225","4136590028","Rosedale"
"59246","2","3177","38","2641","CRESTON AVENUE","Bronx","DOB","0852/23","BDV","ILLEGAL DWELLING UNITS","585","7","2023","10468","40.866119","-73.895806","7","14","401","2013944","2031770038","University Heights (North)-Fordham"
"689012","4","10243","86","174-23","POLHEMAS AVENUE","Queens","HPD","0486/22","CEV","ILLEGAL DWELLING UNITS","1950","8","2022","11433","40.70152","-73.782324","12","27","440","4218292","4102430086","South Jamaica"
"525689","4","9551","75","107-11","113 STREET","Queens","HPD","0194/22","CEV","ILLEGAL DWELLING UNITS","1653.2","11","2022","11419","40.682637","-73.82806","10","28","104","4203490","4095510075","South Ozone Park"
"342119","3","7005","8","3508","NEPTUNE AVENUE","Brooklyn","DOB","1578/21","BDV","ILLEGAL DWELLING UNITS","2325","2","2022","11224","40.577088","-74.001321","13","47","328","3188714","3070050008","Coney Island-Sea Gate"
"481184","4","1524","40","42-68","79 STREET","Queens","DOB","0518/23","BDV","ILLEGAL DWELLING UNITS","3900","6","2023","11373","40.743346","-73.886135","4","25","481","4037944","4015240040","Elmhurst"
"53981","2","4578","22","1052","BURKE AVENUE","Bronx","DOB","0669/23","BDV","ILLEGAL DWELLING UNITS","533.57","5","2023","10469","40.871257","-73.857334","12","12","344","2055901","2045780022","Pelham Gardens"
"64261","2","2406","33","371","EAST 159 STREET","Bronx","DOB","1304/21","BDV","STRUCTURAL","437.89","9","2021","10451","40.82321","-73.915344","3","17","141","2001780","2024060033","Morrisania"
"685370","4","5153","30","137-11","OAK AVENUE","Queens","DOB","0183/23","BDV","ILLEGAL DWELLING UNITS","4650","7","2023","11355","40.747297","-73.816781","7","20","845","4116640","4051530030","East Flushing"
"776566","5","201","37","1836","RICHMOND TERRACE","Staten Island","HPD","1586/21","CEV","ESSENTIAL SERVICES","195","3","2022","10310","40.637198","-74.126446","1","49","13302","5005408","5002010037","Port Richmond"
"118342","2","3768","56","1267","VIRGINIA AVENUE","Bronx","HPD","1288/22","CEV","ILLEGAL DWELLING UNITS","437.89","9","2022","10472","40.832311","-73.861334","9","18","72","2024907","2037680056","Castle Hill-Unionport"
"683481","4","12358","10","119-39","GUY R BREWER BOULEVARD","Queens","HPD","0295/22","CEV","ILLEGAL DWELLING UNITS","1300.4","7","2023","11434","40.681484","-73.781372","12","27","284","4441436","4123580010","Baisley Park"
"114808","2","4728","17","3545","TIEMANN AVENUE","Bronx","DOB","0476/22","BDV","ILLEGAL DWELLING UNITS","437.89","5","2023","10469","40.879299","-73.844606","12","12","386","2060362","2047280017","Eastchester-Edenwald-Baychester"
"875513","2","5348","32","2700","LATTING STREET","Bronx","HPD","1380/21","CEV","ILLEGAL DWELLING UNITS","437.89","10","2021","10461","40.837929","-73.837398","10","13","194","2073490","2053480032","Throgs Neck-Schuylerville"
"46211","2","3065","68","2329","ARTHUR AVENUE","Bronx","DOB","1156/22","BDV","ILLEGAL DWELLING UNITS","437.89","8","2022","10458","40.854101","-73.88883","6","15","391","2011904","2030650068","Belmont"
"832364","2","2439","124","1228","MORRIS AVENUE","Bronx","DOB","1762/21","BDV","ILLEGAL DWELLING UNITS","5079.62","5","2023","10456","40.833801","-73.91377","4","16","17701","2102800","2024390124","Concourse-Concourse Village"
"256916","3","4884","23","40","EAST 31 STREET","Brooklyn","HPD","1239/22","CEV","ILLEGAL DWELLING UNITS","437.89","6","2023","11226","40.649885","-73.948503","17","40","824","3253046","3048840023","East Flatbush-Erasmus"
"443868","4","5671","6","185-16","56 AVENUE","Queens","HPD(EFO)","0266/22","BDV","ILLEGAL DWELLING UNITS","4030","5","2022","11365","40.743509","-73.790711","11","20","1417","4128158","4056710006","Auburndale"
"82067","2","2452","73","1171","GRANT AVENUE","Bronx","DOB","1426/22","BDV","ILLEGAL DWELLING UNITS","437.89","10","2022","10456","40.832726","-73.915491","4","16","18101","2002675","2024520073","Concourse-Concourse Village"
"573960","4","12344","357","115-17","169 STREET","Queens","DOB","1339/21","BDV","ILLEGAL DWELLING UNITS","2825.78","12","2021","11434","40.688848","-73.779509","12","28","280","4267367","4123440357","Baisley Park"
"118980","2","4598","24","3209","WALLACE AVENUE","Bronx","HPD","1245/21","CEV","ILLEGAL DWELLING UNITS","1395","1","2023","10467","40.871564","-73.864272","12","12","372","2056280","2045980024","Williamsbridge-Olinville"
"46670","2","3287","38","2702","BAINBRIDGE AVENUE","Bronx","DOB","1203/22","BDV","ILLEGAL DWELLING UNITS","5850","3","2023","10458","40.865848","-73.891099","7","15","40502","2016622","2032870038","Bedford Park"
"71958","2","4959","83","1351","EAST 233 STREET","Bronx","DOB","1629/21","BDV","ILLEGAL DWELLING UNITS","1625","2","2022","10466","40.888674","-73.838027","12","12","426","2066793","2049590083","Eastchester-Edenwald-Baychester"
"116670","2","3219","199","2477","UNIVERSITY AVENUE","Bronx","DOB","1470/22","BDV","ILLEGAL DWELLING UNITS","1395","1","2023","10468","40.86478","-73.903672","7","14","263","2014817","2032190199","University Heights (North)-Fordham"
"609184","4","10777","48","101-30","222 STREET","Queens","HPD","0061/23","CEV","ILLEGAL DWELLING UNITS","437.89","5","2023","11429","40.71321","-73.731652","13","27","568","4230984","4107770048","Queens Village"
"531422","4","9348","32","91-54","117 STREET","Queens","DOB","1765/22","BDV","ILLEGAL DWELLING UNITS","1950","6","2023","11418","40.694459","-73.830143","9","29","122","4196582","4093480032","Richmond Hill"
"532894","4","12607","35","191-15","119 AVENUE","Queens","DOB","0035/22","BDV","ILLEGAL DWELLING UNITS","3682.01","8","2022","11412","40.689325","-73.75877","12","27","394","4537439","4126070035","St. Albans"
"805867","1","1831","53","244","WEST 116 STREET","Manhattan","HPD","0080/22","CEV","STRUCTURAL","5260","3","2023","10026","40.803959","-73.9543","10","9","218","1081573","1018310053","Harlem (South)"
"76604","2","2955","21","798","ELSMERE PLACE","Bronx","HPD","0825/22","CEV","ILLEGAL DWELLING UNITS","437.89","6","2022","10460","40.843276","-73.888566","6","15","36502","2010041","2029550021","Tremont"
"107533","2","3914","10","1480","ROSEDALE AVENUE","Bronx","HPD","0835/22","CEV","ILLEGAL DWELLING UNITS","437.89","6","2022","10460","40.837344","-73.870004","9","17","218","2028447","2039140010","Soundview-Bruckner-Bronx River"
"448577","4","2329","27","48-08","59 PLACE","Queens","HPD","1559/21","CEV","ILLEGAL DWELLING UNITS","3889.94","4","2022","11377","40.738426","-73.905547","2","26","245","4053778","4023290027","Woodside"
"241370","3","5378","85","315","EAST 9 STREET","Brooklyn","DOB","0406/22","BDV","ILLEGAL DWELLING UNITS","2015","9","2022","11218","40.640793","-73.970161","12","39","492","3126357","3053780085","Kensington"
"575295","4","6923","45","67-22","170 STREET","Queens","DOB","0513/22","BDV","ILLEGAL DWELLING UNITS","2964","8","2022","11365","40.734425","-73.79937","8","24","1223","4149600","4069230045","Fresh Meadows-Utopia"
"122885","2","3733","24","1064","WHITE PLAINS ROAD","Bronx","HPD","1378/21","CEV","ILLEGAL DWELLING UNITS","65","2","2022","10472","40.827578","-73.860282","9","18","4001","2023676","2037330024","Castle Hill-Unionport"
"25623","1","205","23","111","MOTT STREET","Manhattan","DOB","0364/23","BDV","STRUCTURAL","1950","7","2023","10013","40.717516","-73.997338","2","1","41","1002642","1002050023","SoHo-Little Italy-Hudson Square"
"819302","2","2784","35","311","EAST 170 STREET","Bronx","DOB","1087/22","BDV","ILLEGAL DWELLING UNITS","8110","9","2022","10456","40.837399","-73.910307","4","16","225","2007250","2027840035","Mount Eden-Claremont (West)"
"465247","4","3536","31","60-91","70 AVENUE","Queens","HPD","1640/21","CEV","ESSENTIAL SERVICES","4030","7","2022","11385","40.702458","-73.895701","5","30","583","4085254","4035360031","Ridgewood"
"578324","4","13275","6","144-27","175 STREET","Queens","DOB","0713/23","BDV","ILLEGAL DWELLING UNITS","437.89","5","2023","11434","40.666317","-73.774685","13","31","306","4311500","4132750006","Springfield Gardens (South)-Brookville"
"57841","2","2783","25","1356","COLLEGE AVENUE","Bronx","DOB","0955/23","BDV","ILLEGAL DWELLING UNITS","875.78","6","2023","10456","40.836596","-73.911117","4","16","17702","2007191","2027830025","Mount Eden-Claremont (West)"
"71958","2","4959","83","1351","EAST 233 STREET","Bronx","DOB","1629/21","BDV","ILLEGAL DWELLING UNITS","437.89","12","2021","10466","40.888674","-73.838027","12","12","426","2066793","2049590083","Eastchester-Edenwald-Baychester"
"278679","3","8081","67","1429","EAST 84 STREET","Brooklyn","HPD","0225/22","CEV","ILLEGAL DWELLING UNITS","2015","7","2022","11236","40.628647","-73.900622","18","46","1026","3227685","3080810067","Canarsie"
"80640","2","3802","14","2012","GLEASON AVENUE","Bronx","DOB","1747/22","BDV","ILLEGAL DWELLING UNITS","2015","5","2023","10472","40.831161","-73.856675","9","18","78","2026193","2038020014","Castle Hill-Unionport"
"689012","4","10243","86","174-23","POLHEMAS AVENUE","Queens","HPD","0486/22","CEV","ILLEGAL DWELLING UNITS","3965","10","2022","11433","40.70152","-73.782324","12","27","440","4218292","4102430086","South Jamaica"
"80518","2","3761","2","1755","GLEASON AVENUE","Bronx","HPD","1237/22","CEV","ILLEGAL DWELLING UNITS","2151.22","12","2022","10472","40.829657","-73.868057","9","18","68","2024604","2037610002","Soundview-Bruckner-Bronx River"
"538598","4","11652","42","114-49","125 STREET","Queens","DOB","0549/22","BDV","ILLEGAL DWELLING UNITS","4064.19","5","2023","11420","40.679399","-73.814765","10","28","174","4251540","4116520042","South Ozone Park"
"572065","4","12572","7501","137-16","167 STREET","Queens","DOB","1034/22","BDV","STRUCTURAL","1800","8","2022","11434","40.671842","-73.772932","12","28","330","4431802","4125727501","Springfield Gardens (North)-Rochdale Village"
"327672","3","3326","60","269","LINDEN STREET","Brooklyn","HPD","0317/23","CEV","ESSENTIAL SERVICES","2288","6","2023","11237","40.697978","-73.914919","4","37","433","3076164","3033260060","Bushwick (East)"
"114808","2","4728","17","3545","TIEMANN AVENUE","Bronx","DOB","0476/22","BDV","ILLEGAL DWELLING UNITS","900","8","2022","10469","40.879299","-73.844606","12","12","386","2060362","2047280017","Eastchester-Edenwald-Baychester"
"344450","3","3600","7","125","NEWPORT STREET","Brooklyn","DOB","1846/22","BDV","ILLEGAL DWELLING UNITS","2200","5","2023","11212","40.659117","-73.910618","16","41","916","3082334","3036000007","Brownsville"
"667233","4","9187","33","102-55","JAMAICA AVENUE","Queens","DOB","1752/22","BDV","ILLEGAL DWELLING UNITS","875.78","12","2022","11418","40.695197","-73.843365","9","29","26","4191667","4091870033","Richmond Hill"
"60033","2","2952","5","811","CROTONA PARK NORTH","Bronx","DOB","0021/22","BDV","STRUCTURAL","1820","4","2023","10460","40.840355","-73.890971","6","17","367","2010000","2029520005","Tremont"
"837769","3","3538","101","131","BLAKE AVENUE","Brooklyn","HPD","0137/22","CEV","ESSENTIAL SERVICES","2290","6","2022","11212","40.664865","-73.914882","16","41","902","3388271","3035380101","Brownsville"
"97403","2","2820","55","1517","MORRIS AVENUE","Bronx","DOB","0282/22","BDV","ILLEGAL DWELLING UNITS","10490","8","2022","10457","40.841658","-73.909513","4","16","225","2007839","2028200055","Mount Eden-Claremont (West)"
"546875","4","11689","18","116-28","134 STREET","Queens","DOB","0995/22","BDV","ILLEGAL DWELLING UNITS","4105.28","3","2023","11420","40.67818","-73.806029","10","28","178","4252910","4116890018","South Ozone Park"
"46670","2","3287","38","2702","BAINBRIDGE AVENUE","Bronx","DOB","1203/22","BDV","ILLEGAL DWELLING UNITS","2015","7","2023","10458","40.865848","-73.891099","7","15","40502","2016622","2032870038","Bedford Park"
"819302","2","2784","35","311","EAST 170 STREET","Bronx","DOB","1087/22","BDV","ILLEGAL DWELLING UNITS","8370","1","2023","10456","40.837399","-73.910307","4","16","225","2007250","2027840035","Mount Eden-Claremont (West)"
"276649","3","7957","8","525","EAST 78 STREET","Brooklyn","HPD","1373/22","CEV","ILLEGAL DWELLING UNITS","455","12","2022","11236","40.638359","-73.919009","18","45","950","3222450","3079570008","Canarsie"
"53981","2","4578","22","1052","BURKE AVENUE","Bronx","DOB","0669/23","BDV","ILLEGAL DWELLING UNITS","437.89","4","2023","10469","40.871257","-73.857334","12","12","344","2055901","2045780022","Pelham Gardens"
"283361","3","4597","60","69","EAST 94 STREET","Brooklyn","HPD","1213/22","CEV","ILLEGAL DWELLING UNITS","2015","2","2023","11212","40.663344","-73.926692","17","41","884","3099476","3045970060","East Flatbush-Remsen Village"
"527573","4","11676","4","133-04","115 AVENUE","Queens","DOB","1314/22","BDV","ILLEGAL DWELLING UNITS","437.89","9","2022","11420","40.680367","-73.807735","10","28","176","4252465","4116760004","South Ozone Park"
"247803","3","5079","45","27","EAST 18 STREET","Brooklyn","HPD","0458/22","CEV","ILLEGAL DWELLING UNITS","4685.89","9","2022","11226","40.650637","-73.963292","14","40","506","3116526","3050790045","Flatbush (West)-Ditmas Park-Parkville"
"805867","1","1831","53","244","WEST 116 STREET","Manhattan","HPD","0080/22","CEV","STRUCTURAL","2705","4","2022","10026","40.803959","-73.9543","10","9","218","1081573","1018310053","Harlem (South)"
"676156","4","12251","39","121-06","LONG STREET","Queens","DOB","0714/22","BDV","ILLEGAL DWELLING UNITS","3388.42","10","2022","11434","40.67921","-73.782051","12","28","28802","4265821","4122510039","Baisley Park"
"59811","2","2948","1","1800","CROTONA AVENUE","Bronx","HPD(EFO)","0836/22","CEV","ILLEGAL DWELLING UNITS","3965","1","2023","10457","40.842811","-73.893511","6","15","36902","2009916","2029480001","Tremont"
"531422","4","9348","32","91-54","117 STREET","Queens","DOB","1765/22","BDV","ILLEGAL DWELLING UNITS","780","2","2023","11418","40.694459","-73.830143","9","29","122","4196582","4093480032","Richmond Hill"
"207925","3","8343","68","1162","BERGEN AVENUE","Brooklyn","DOB","1605/21","BDV","ILLEGAL DWELLING UNITS","1755","6","2023","11234","40.628019","-73.914472","18","46","69601","3235306","3083430068","Marine Park-Mill Basin-Bergen Beach"
"104552","2","2676","81","757","PROSPECT AVENUE","Bronx","DOB","1212/23","BDV","ILLEGAL DWELLING UNITS","875.78","7","2023","10455","40.817543","-73.902515","1","17","79",,,"Melrose"
"615492","4","13178","18","138-35","230 STREET","Queens","DOB","1322/21","BDV","ILLEGAL DWELLING UNITS","4030","5","2022","11413","40.670458","-73.743922","13","31","650","4283249","4131780018","Laurelton"
"511396","4","9406","35","104-03","101 AVENUE","Queens","DOB","1697/21","BDV","ILLEGAL DWELLING UNITS","1254.54","1","2022","11416","40.686289","-73.838915","9","29","116","4197776","4094060035","Ozone Park (North)"
"993889","2","5245","41","3310","ROMBOUTS AVENUE","Bronx","DOB","0673/23","BDV","ILLEGAL DWELLING UNITS","885","6","2023","10475","40.880694","-73.827957","10","12","46203","2126461","2052450041","Co-op City"
"269980","3","4607","19","16","EAST 54 STREET","Brooklyn","HPD","0428/23","CEV","ILLEGAL DWELLING UNITS","3084","6","2023","11203","40.658915","-73.927238","17","41","866","3099752","3046070019","East Flatbush-Rugby"
"937172","4","1140","54","31-13","69 STREET","Queens","HPD","0048/23","CEV","ILLEGAL DWELLING UNITS","2340","3","2023","11377","40.757589","-73.898113","3","25","30906","4025432","4011400054","Jackson Heights"
"599464","4","10559","53","90-28","210 STREET","Queens","HPD","0215/23","CEV","ESSENTIAL SERVICES","2015","7","2023","11428","40.71902","-73.753533","13","23","496","4225177","4105590053","Queens Village"
