"title_description","o_c_or_prom","list_title_code","exam_no","list_agency_code","agency_desc","list_div_code","list_est_date","aac_cnt","aol_cnt","dce_cnt","dea_cnt","dlx_cnt","fra_cnt","frh_cnt","fri_cnt","frm_cnt","frp_cnt","ftr_cnt","nfp_cnt","nle_cnt","ova_cnt","rli_cnt","tin_cnt","unf_cnt","appt_cnt","cns_cnt","cns_restored_cnt","elig_restored_cnt"
"POLICE OFFICER","Promotional","70210","6502","056","POLICE DEPARTMENT",,"2016-06-22T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","7","0","0","1"
"POLICE OFFICER","Promotional","70210","6525","056","POLICE DEPARTMENT",,"2016-12-07T00:00:00.000","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1"
"POLICE OFFICER","Open Competitive","70210","7323","000",,,"2017-12-13T00:00:00.000","0","0","0","767","0","0","2","110","173","159","2","0","0","2","0","0","0","753","3","0","54"
"POLICE OFFICER","Open Competitive","70210","7326","000",,,"2019-03-06T00:00:00.000","0","0","0","1231","0","0","0","43","0","40","0","0","2","1","0","0","0","399","0","0","1"
"POLICE OFFICER","Promotional","70210","7502","056","POLICE DEPARTMENT",,"2017-07-26T00:00:00.000","0","0","0","4","0","0","0","0","1","0","0","0","3","0","0","0","0","20","0","0","2"
"POLICE OFFICER","Promotional","70210","7503","056","POLICE DEPARTMENT",,"2017-08-30T00:00:00.000","0","0","0","13","0","0","0","0","0","0","0","0","6","0","0","0","0","48","0","0","2"
"POLICE OFFICER","Open Competitive","70210","8050","000",,,"2011-03-24T00:00:00.000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
"POLICE OFFICER","Open Competitive","70210","8051","000",,,"2011-12-14T00:00:00.000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"POLICE OFFICER","Open Competitive","70210","8339","000",,,"2019-08-28T00:00:00.000","0","0","0","216","0","0","0","0","0","0","0","0","1","0","0","0","0","17","0","0","0"
"POLICE OFFICER","Promotional","70210","8503","056","POLICE DEPARTMENT",,"2018-08-01T00:00:00.000","0","0","0","10","0","0","0","0","2","0","0","0","0","1","0","0","0","29","0","0","0"
"POLICE OFFICER","Promotional","70210","8521","056","POLICE DEPARTMENT",,"2019-01-16T00:00:00.000","0","0","0","148","0","0","0","3","0","4","0","0","1","0","0","0","0","155","1","0","1"
"POLICE OFFICER","Promotional","70210","9503","056","POLICE DEPARTMENT",,"2019-06-05T00:00:00.000","0","0","0","145","0","0","0","1","1","0","0","0","1","0","0","0","0","114","0","0","0"
"POWER DISTRIBUTION MAINTAINER","Open Competitive","91737","8608","000",,,"2019-08-28T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0"
"POWER DISTRIBUTION MAINTAINER","Promotional","91737","8716","998","N.Y.C. TRANSIT AUTHORITY",,"2019-07-03T00:00:00.000","0","0","0","5","0","0","0","0","0","0","3","0","3","0","0","0","0","76","2","0","0"
"POWER MAINTAINER, GROUP B","Promotional","91738","8701","998","N.Y.C. TRANSIT AUTHORITY",,"2019-04-03T00:00:00.000","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Open Competitive","10124","5039","000",,,"2017-07-19T00:00:00.000","0","0","0","140","0","8","0","0","0","0","1145","6","0","0","4","0","0","130","0","0","127"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","056","POLICE DEPARTMENT",,"2017-02-22T00:00:00.000","0","1","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","32","2","0","2"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","057","FIRE DEPARTMENT",,"2017-02-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,,,
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","069","HRA/DEPARTMENT OF SOCIAL SERVICES",,"2017-02-22T00:00:00.000","0","0","0","24","0","3","0","0","0","0","19","0","21","0","0","0","0","123","28","20","23"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","072","DEPARTMENT OF CORRECTION",,"2017-02-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","806","HOUSING PRESERVATION & DEVELOPMENT",,"2017-02-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","810","DEPARTMENT OF BUILDINGS",,"2017-02-22T00:00:00.000","0","0","0","4","0","0","0","0","0","0","8","0","6","0","0","0","0","17","4","2","7"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","826","DEPARTMENT OF ENVIRONMENTAL PROTECTION",,"2017-02-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE","Promotional","10124","5537","996","N.Y.C. HOUSING AUTHORITY",,"2017-02-22T00:00:00.000","0","0","0","1","0","0","0","0","0","0","6","0","1","0","0","0","0","17","3","2","0"
"PROBATION OFFICER","Open Competitive","51810","6029","000",,,"2016-09-14T00:00:00.000","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","5"
"PROBATION OFFICER","Open Competitive","51810","8001","000",,,"2018-06-06T00:00:00.000","0","0","0","2","0","0","0","0","0","0","11","0","0","0","0","0","0","13","0","0","13"
"PROBATION OFFICER","Open Competitive","51810","8065","000",,,"2018-10-24T00:00:00.000","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","48","2","1","24"
"PROBATION OFFICER","Open Competitive","51810","9001","000",,,"2019-09-11T00:00:00.000","0","0","0","27","0","0","0","0","0","0","66","0","0","0","0","0","0","28","5","0","6"
"PROCUREMENT ANALYST","Open Competitive","12158","7019","000",,,"2018-08-29T00:00:00.000","0","0","0","48","0","2","0","0","0","0","316","1","0","0","3","0","0","144","0","0","31"
"PROGRAM SPECIALIST (CORRECTION)","Open Competitive","60948","4016","000",,,"2015-05-13T00:00:00.000","0","0","0","4","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","14"
"PROJECT MANAGER INTERN","Open Competitive","22425","6055","000",,,"2017-01-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","1"
"PSYCHOLOGIST","Open Competitive","52110","8046","000",,,"2019-03-20T00:00:00.000","0","0","0","2","0","0","0","0","0","0","18","0","0","0","0","0","0","1","0","0","2"
"PUBLIC HEALTH NURSE","Open Competitive","51011","4066","000",,,"2017-09-13T00:00:00.000","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PUBLIC HEALTH SANITARIAN","Open Competitive","31215","6036","000",,,"2016-12-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,,,
"PUBLIC HEALTH SANITARIAN","Open Competitive","31215","8020","000",,,"2019-05-22T00:00:00.000","0","0","0","6","0","1","0","0","0","0","23","0","0","0","0","0","0","75","0","0","0"
"RADIO REPAIR MECHANIC","Open Competitive","90733","7010","000",,,"2018-02-21T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"RAILROAD STOCK WORKER","Open Competitive","12216","7605","000",,,"2018-12-12T00:00:00.000","0","0","0","6","0","0","0","0","8","0","27","0","0","0","0","0","0","29","0","0","7"
"RESEARCH ASSISTANT","Open Competitive","60910","5044","000",,,"2017-02-01T00:00:00.000","0","0","0","4","0","0","0","0","0","0","70","2","0","0","1","0","0","7","0","0","9"
"RESIDENT BUILDINGS SUPERINTENDENT","Promotional","80310","8508","996","N.Y.C. HOUSING AUTHORITY",,"2018-09-05T00:00:00.000","0","0","0","8","0","0","0","0","0","0","16","0","7","0","0","0","0","52","10","6","20"
"REVENUE EQUIPMENT MAINTAINER","Open Competitive","92050","6617","000",,,"2018-04-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","2"
"REVENUE EQUIPMENT MAINTAINER","Open Competitive","92050","8615","000",,,"2019-10-09T00:00:00.000","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","21","1","0","0"
"SANITATION WORKER","Open Competitive","70112","5001","000",,,"2016-03-16T00:00:00.000","0","0","0","57","0","4","0","0","17","0","340","5","0","0","0","0","0","377","0","0","93"
"SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE)","Open Competitive","13613","7045","000",,,"2017-12-27T00:00:00.000","0","0","0","8","0","1","0","0","0","0","122","0","0","0","1","0","0","0","6","1","18"
"SCHOOL SAFETY AGENT","Open Competitive","60817","3325","000",,,"2015-08-19T00:00:00.000","0","0","0","3","0","0","0","1","1","1","5","0","0","0","0","0","0","0","0","0","5"
"SCHOOL SAFETY AGENT","Open Competitive","60817","3326","000",,,"2015-09-09T00:00:00.000","0","0","0","5","0","0","0","3","2","1","2","1","0","0","0","0","0","1","1","0","6"
"SCHOOL SAFETY AGENT","Open Competitive","60817","3327","000",,,"2015-09-10T00:00:00.000","0","0","0","4","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","6"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4301","000",,,"2016-01-06T00:00:00.000","0","0","0","4","0","0","0","4","0","0","3","1","0","0","0","0","0","1","0","0","10"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4307","000",,,"2016-01-07T00:00:00.000","0","0","0","14","0","0","0","6","2","2","7","1","0","0","0","0","0","2","1","0","10"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4314","000",,,"2016-01-08T00:00:00.000","0","0","0","2","0","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","4"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4321","000",,,"2016-04-27T00:00:00.000","0","0","0","5","0","0","0","4","0","0","3","1","0","0","0","0","0","2","0","0","7"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4325","000",,,"2016-04-28T00:00:00.000","0","0","0","1","0","0","0","5","2","1","9","0","0","0","0","0","0","3","0","0","8"
"SCHOOL SAFETY AGENT","Open Competitive","60817","4330","000",,,"2016-04-29T00:00:00.000","0","0","0","6","0","0","0","5","10","1","12","0","0","0","0","0","0","0","1","0","13"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5303","000",,,"2016-07-20T00:00:00.000","0","0","0","6","0","0","1","6","3","1","7","0","0","0","0","0","0","0","2","0","8"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5307","000",,,"2016-08-17T00:00:00.000","0","0","0","12","0","0","1","18","7","2","10","0","0","0","0","0","0","1","2","0","15"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5312","000",,,"2016-09-14T00:00:00.000","0","0","0","0","0","0","0","5","3","0","2","0","0","0","0","0","0","1","0","0","4"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5318","000",,,"2016-09-15T00:00:00.000","0","0","0","6","0","0","0","7","38","4","4","0","0","0","0","0","0","3","0","0","8"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5322","000",,,"2016-10-05T00:00:00.000","0","0","0","6","0","0","0","11","45","3","6","0","0","0","0","0","0","2","0","0","11"
"SCHOOL SAFETY AGENT","Open Competitive","60817","5327","000",,,"2016-10-06T00:00:00.000","0","0","0","9","0","0","0","1","28","0","11","1","0","0","0","0","0","3","0","0","13"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6302","000",,,"2016-10-19T00:00:00.000","0","0","0","8","0","0","0","11","6","2","6","0","0","0","0","0","0","3","2","0","10"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6306","000",,,"2016-10-20T00:00:00.000","0","0","0","10","0","0","0","1","10","0","5","0","0","0","0","0","0","0","0","0","8"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6312","000",,,"2016-11-23T00:00:00.000","0","0","0","15","0","0","0","18","22","3","9","0","0","0","0","0","0","1","1","0","13"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6318","000",,,"2017-02-01T00:00:00.000","0","0","0","16","0","0","0","16","12","4","12","1","0","0","0","0","0","8","0","0","23"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6323","000",,,"2017-04-05T00:00:00.000","0","0","0","19","0","0","0","15","5","4","9","0","0","0","0","0","0","6","1","0","31"
"SCHOOL SAFETY AGENT","Open Competitive","60817","6328","000",,,"2017-04-06T00:00:00.000","0","0","0","20","0","0","1","19","2","0","7","0","0","0","0","0","0","1","0","0","16"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7302","000",,,"2017-07-19T00:00:00.000","0","0","0","19","0","0","2","23","7","1","12","0","0","0","0","0","0","6","0","0","27"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7304","000",,,"2017-07-20T00:00:00.000","0","0","0","26","0","0","1","21","5","0","13","0","0","0","0","0","0","5","0","0","19"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7306","000",,,"2017-11-22T00:00:00.000","0","0","0","29","0","0","1","20","10","4","10","2","0","0","0","0","0","5","1","0","22"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7309","000",,,"2017-11-24T00:00:00.000","0","0","0","12","0","0","0","14","5","4","8","0","0","0","0","0","0","1","0","0","12"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7312","000",,,"2018-03-07T00:00:00.000","0","0","0","6","0","0","0","4","1","0","6","0","0","0","0","0","0","5","0","0","4"
"SCHOOL SAFETY AGENT","Open Competitive","60817","7314","000",,,"2018-03-08T00:00:00.000","0","0","0","51","0","0","0","48","11","4","17","0","0","0","0","0","0","17","3","0","18"
"SCHOOL SAFETY AGENT","Open Competitive","60817","8305","000",,,"2018-05-16T00:00:00.000","0","0","0","70","0","0","1","67","30","9","20","0","0","0","0","0","0","44","1","0","53"
"SCHOOL SAFETY AGENT","Open Competitive","60817","8312","000",,,"2018-08-29T00:00:00.000","0","0","0","35","0","0","0","22","8","4","22","0","0","0","0","0","0","20","1","0","21"
"SCHOOL SAFETY AGENT","Open Competitive","60817","8323","000",,,"2018-11-28T00:00:00.000","0","0","0","188","0","1","5","80","42","24","385","24","0","0","0","0","0","115","4","0","33"
"SCHOOL SAFETY AGENT","Open Competitive","60817","8332","000",,,"2019-02-20T00:00:00.000","0","0","0","161","0","0","1","68","51","27","441","26","0","0","0","0","0","57","1","0","39"
"SCHOOL SAFETY AGENT","Open Competitive","60817","8335","000",,,"2019-03-13T00:00:00.000","0","0","0","125","0","1","2","49","22","10","281","24","0","0","0","0","0","44","1","0","21"
"SCHOOL SAFETY AGENT","Open Competitive","60817","9322","000",,,"2019-07-31T00:00:00.000","0","0","0","68","0","0","0","3","1","0","0","0","0","0","0","0","0","47","1","0","3"
"SECRETARY","Open Competitive","10252","3040","000",,,"2013-12-24T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",,,,
"SECRETARY","Open Competitive","10252","8005","000",,,"2018-11-07T00:00:00.000","0","0","0","101","0","4","0","0","0","0","232","0","0","0","0","0","0","68","0","0","33"
"SENIOR POLICE ADMINISTRATIVE AIDE","Promotional","10147","5510","056","POLICE DEPARTMENT",,"2016-01-13T00:00:00.000","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","19","0","0","0"
"SENIOR SEWAGE TREATMENT WORKER","Promotional","90767","6512","826","DEPARTMENT OF ENVIRONMENTAL PROTECTION",,"2017-03-29T00:00:00.000","0","0","0","13","0","0","0","0","0","0","0","0","2","0","0","0","0","44","1","1","5"
"SENIOR STATIONARY ENGINEER","Open Competitive","91638","6037","000",,,"2017-11-01T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0"
"SENIOR STATIONARY ENGINEER","Promotional","91638","6520","846","DEPARTMENT OF PARKS & RECREATION",,"2017-10-18T00:00:00.000","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"SEWAGE TREATMENT WORKER","Open Competitive","90739","8313","000",,,"2019-01-02T00:00:00.000","0","0","0","17","0","0","0","0","0","0","107","0","0","0","0","0","0","181","17","2","5"
"SEWAGE TREATMENT WORKER","Open Competitive","90739","8327","000",,,"2019-07-17T00:00:00.000","0","0","0","8","0","0","0","0","0","0","28","0","0","0","0","0","0","26","4","4","4"
"SHEET METAL WORKER","Open Competitive","92340","8024","000",,,"2019-06-05T00:00:00.000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0"
"SIGNAL MAINTAINER","Open Competitive","91741","7601","000",,,"2018-11-21T00:00:00.000","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","18","2","0","1"
"SIGNAL MAINTAINER","Promotional","91741","8718","998","N.Y.C. TRANSIT AUTHORITY",,"2019-04-10T00:00:00.000","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"SOCIAL WORKER","Open Competitive","52613","8021","000",,,"2018-09-12T00:00:00.000","0","0","0","94","0","12","0","0","0","0","309","0","0","0","0","0","0","67","0","0","95"
"SPECIAL CONSULTANT (MENTAL HEALTH STANDARDS AND SERVICES)","Open Competitive","51001","8048","000",,,"2019-08-07T00:00:00.000","0","0","0","13","0","3","0","0","0","0","207","1","0","0","0","0","0","59","1","0","21"
"SPECIAL OFFICER","Open Competitive","70810","2317","000",,,"2015-03-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1"
"SPECIAL OFFICER","Open Competitive","70810","2329","000",,,"2015-06-24T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1"
"SPECIAL OFFICER","Open Competitive","70810","3328","000",,,"2015-10-14T00:00:00.000","0","0","0","0","0","2","0","0","0","0","7","0","0","0","1","0","0","0","0","0","3"
"SPECIAL OFFICER","Open Competitive","70810","3329","000",,,"2016-05-18T00:00:00.000","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","2"
"SPECIAL OFFICER","Open Competitive","70810","4308","000",,,"2016-08-24T00:00:00.000","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0",,,,
"SPECIAL OFFICER","Open Competitive","70810","6333","000",,,"2017-02-01T00:00:00.000","0","0","0","3","0","4","0","0","0","0","69","0","0","0","0","0","0","2","0","0","14"
"SPECIAL OFFICER","Open Competitive","70810","6335","000",,,"2018-01-31T00:00:00.000","0","0","0","11","0","10","0","0","0","2","116","2","0","0","0","0","0","15","0","0","26"
"SPECIAL OFFICER","Open Competitive","70810","7316","000",,,"2018-09-12T00:00:00.000","0","0","0","7","0","5","0","0","0","0","94","0","0","0","0","0","0","6","0","0","23"
"SPECIAL OFFICER","Open Competitive","70810","7318","000",,,"2019-05-29T00:00:00.000","0","0","0","20","0","25","0","0","0","0","200","3","0","0","0","0","0","42","0","0","18"
"SPECIAL OFFICER","Open Competitive","70810","8314","000",,,"2019-05-30T00:00:00.000","0","0","0","7","0","4","0","0","0","0","112","8","0","0","0","0","0","36","0","0","3"
"STAFF ANALYST","Open Competitive","12626","5045","000",,,"2016-08-10T00:00:00.000","0","1","0","5","0","2","0","0","0","0","26","0","0","0","0","0","0","1","0","0","10"
"STAFF ANALYST","Open Competitive","12626","9008","000",,,"2019-06-12T00:00:00.000","0","0","0","25","0","6","0","0","0","0","213","0","0","0","0","0","0","117","0","0","20"
"STAFF ANALYST TRAINEE","Open Competitive","12749","4060","000",,,"2015-07-22T00:00:00.000","0","0","0","34","0","0","0","0","0","0","315","4","0","0","0","0","0","27","0","0","19"
"STAFF ANALYST TRAINEE","Open Competitive","12749","8031","000",,,"2019-07-03T00:00:00.000","0","0","0","18","0","0","0","0","0","0","129","0","0","0","0","0","0","70","0","0","12"
"STATION AGENT","Open Competitive","10610","6600","000",,,"2018-12-12T00:00:00.000","0","0","1","12","0","0","0","0","66","0","624","0","0","0","0","0","0","427","43","0","41"
"STATIONARY ENGINEER","Open Competitive","91644","7026","000",,,"2018-04-18T00:00:00.000","0","0","0","17","0","2","0","0","1","0","58","0","0","0","0","0","0","14","0","0","22"
